Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_BAN, time_subproblem_BAN, time_master_BAUl, time_subproblem_BAUl, time_master_BAUe, time_subproblem_BAUe, time_master_BAUD, time_subproblem_BAUD, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCUl, time_subproblem_KCUl, time_master_KCUl, time_subproblem_KCUe, time_master_KCUD, time_subproblem_KCUD, time_master_KCOG, time_subproblem_KCOG, time_master_KCOGL, time_subproblem_KCOGL
101,90,2,600,0.828375,0.783648,0.930091,0.401167,0.824675,0.401118,0.748026,0.396414,2.17942,0.441262,2.14823,0.279949,3.01955,0.372897,0.135003,0.350949,0.123267,0.322042,0.10687,0.136892,0.105586,0.137259,0.114149,0.1367,0.105952,0.307497,0.117128,0.318197
1,90,2,600,0.10317,0.000439,0.123995,0.000247,0.097954,0.000217,0.10022,0.000232,0.083762,0.000191,0.029559,0.00218,0.029789,0.002192,0.049493,0.002947,0.050301,0.002548,0.070368,0.000385,0.063451,0.000339,0.052505,0.000328,0.049332,0.00362,0.04298,0.003658
21,90,2,600,0.70294,0.048548,0.820224,0.025528,0.699306,0.02523,0.749007,0.022935,1.34379,0.026308,0.164957,0.024535,0.155653,0.023407,0.038171,0.028569,0.036878,0.02524,0.032664,0.008276,0.035859,0.008152,0.036005,0.008153,0.03734,0.029872,0.032839,0.027201
41,90,2,600,0.816234,0.173006,0.988417,0.090358,0.819859,0.090587,0.642133,0.081803,0.757971,0.07561,0.459541,0.080055,0.393805,0.073118,0.044998,0.076776,0.045858,0.075462,0.042636,0.025974,0.044463,0.025377,0.050239,0.026086,0.042395,0.069313,0.043164,0.059402
61,90,2,600,1.08792,0.397319,1.27943,0.202848,1.09112,0.205491,0.65711,0.160531,1.21195,0.174101,1.02705,0.14147,1.08635,0.14777,0.057565,0.127579,0.075333,0.130106,0.057248,0.053581,0.058567,0.052677,0.06929,0.052892,0.05736,0.139553,0.061849,0.123152
81,90,2,600,1.00585,0.668075,0.728409,0.262633,1.00425,0.340094,1.10243,0.317899,1.3797,0.295042,1.94201,0.188987,1.9245,0.210364,0.083811,0.234004,0.07985,0.235134,0.078292,0.090891,0.078346,0.089166,0.082664,0.091313,0.077711,0.233759,0.079392,0.211408
101,90,2,600,0.695732,0.788045,0.771492,0.396901,0.689694,0.399378,1.05402,0.439713,1.05676,0.41186,3.43616,0.328164,3.07539,0.322098,0.117111,0.318096,0.108858,0.309743,0.105783,0.137494,0.106455,0.138181,0.113631,0.137899,0.104113,0.316789,0.10504,0.326733
1,90,2,600,0.07111,0.000329,0.080739,0.000223,0.07376,0.00017,0.085187,0.000152,0.082542,0.000167,0.029034,0.002268,0.029961,0.001229,0.028352,0.002288,0.028493,0.002555,0.029958,0.00024,0.027939,0.000184,0.030054,0.00019,0.030293,0.003191,0.029987,0.001898
21,90,2,600,0.455604,0.027786,0.321182,0.017133,0.272532,0.016899,0.617437,0.022935,0.204175,0.009083,0.211078,0.025893,0.182921,0.018735,0.031198,0.027495,0.037957,0.029265,0.029966,0.007473,0.037893,0.007324,0.039261,0.007633,0.033988,0.028894,0.031007,0.018795
41,90,2,600,0.271131,0.101592,0.324684,0.053619,0.276746,0.055655,0.484563,0.061476,0.296317,0.039192,0.60749,0.072884,0.559037,0.068223,0.038654,0.06176,0.039305,0.060845,0.038657,0.025077,0.04419,0.0256,0.049458,0.025876,0.038785,0.072859,0.039144,0.070224
61,90,2,600,0.448389,0.240208,0.538685,0.12464,0.444736,0.127012,0.774066,0.141439,0.138122,0.047237,1.7274,0.148606,1.6213,0.147282,0.059385,0.144221,0.05989,0.142591,0.057951,0.052476,0.060614,0.052518,0.059337,0.052246,0.057608,0.114816,0.057636,0.135469
81,90,2,600,0.408846,0.360803,0.456214,0.187308,0.406994,0.188217,0.54303,0.211713,0.223989,0.103594,3.93832,0.204242,3.7173,0.239678,0.079381,0.230793,0.076256,0.220579,0.075017,0.091005,0.081502,0.090648,0.083277,0.091274,0.078852,0.219613,0.075067,0.177118
101,90,2,600,0.314299,0.547911,0.36484,0.278767,0.311141,0.281802,0.931055,0.406239,0.337302,0.201728,3.9943,0.330095,3.76026,0.315104,0.108199,0.319616,0.10784,0.308005,0.102225,0.141001,0.106847,0.136424,0.112477,0.138534,0.10069,0.315237,0.103872,0.318761
1,90,2,600,0.116383,0.000404,0.129224,0.000229,0.112666,0.000238,0.099658,0.000185,0.083632,0.000171,0.04132,0.002451,0.037904,0.001894,0.077127,0.004401,0.056977,0.0026,0.062504,0.000357,0.084504,0.000372,0.056837,0.000263,0.057832,0.00546,0.047099,0.003763
21,90,2,600,1.38825,0.063641,1.64267,0.032409,1.40625,0.03264,1.77141,0.034235,2.94464,0.03432,0.165531,0.026669,0.213188,0.026017,0.0431,0.027865,0.045059,0.025243,0.053485,0.008264,0.03915,0.007796,0.047957,0.007728,0.048471,0.026256,0.041304,0.019896
41,90,2,600,1.46108,0.212117,2.45616,0.126794,1.42049,0.113783,2.53885,0.143486,3.75577,0.129673,0.486196,0.08576,0.454454,0.077317,0.046321,0.078002,0.046517,0.075042,0.045903,0.025597,0.044947,0.025402,0.053664,0.025933,0.046268,0.072187,0.046075,0.074588
61,90,2,600,1.24662,0.397305,2.0867,0.239236,1.24809,0.208118,1.49099,0.222156,3.00058,0.24202,0.931537,0.15472,0.859958,0.143656,0.063358,0.130976,0.063711,0.133056,0.062493,0.053109,0.060597,0.053576,0.067134,0.053788,0.061202,0.137104,0.065897,0.140818
81,90,2,600,1.94451,0.724547,1.98622,0.374363,1.94131,0.371937,1.55019,0.37565,3.72314,0.42747,1.76059,0.218458,1.97952,0.233448,0.102198,0.191122,0.081505,0.178792,0.079977,0.090309,0.080697,0.090578,0.088087,0.090571,0.08144,0.177847,0.081071,0.193609
101,90,2,600,2.25007,1.19109,2.51671,0.603931,2.24314,0.603806,2.17369,0.651451,3.57175,0.642987,3.09182,0.297734,2.30031,0.341531,0.10989,0.309103,0.111353,0.315913,0.106289,0.135743,0.105356,0.136164,0.112263,0.136768,0.104032,0.268266,0.107073,0.294406
1,90,2,600,0.118882,0.000431,0.133954,0.000322,0.121356,0.000219,0.108653,0.000213,0.097868,0.000159,0.030822,0.002402,0.033646,0.001482,0.06256,0.005501,0.046832,0.003558,0.065224,0.000402,0.064095,0.000369,0.047357,0.000256,0.058614,0.005276,0.044975,0.003524
21,90,2,600,1.80536,0.072559,2.11378,0.03658,1.80404,0.039026,1.55166,0.032376,2.54067,0.031085,0.155153,0.023143,0.156538,0.020984,0.03418,0.028964,0.036288,0.023389,0.046952,0.007288,0.036125,0.007643,0.042626,0.007133,0.031553,0.028778,0.03424,0.029516
41,90,2,600,1.28833,0.193905,1.48388,0.104166,1.27296,0.105083,1.42314,0.119276,3.04167,0.112143,0.414811,0.075437,0.406126,0.065556,0.043421,0.078631,0.045477,0.068076,0.042357,0.026324,0.046121,0.026209,0.050858,0.025332,0.047957,0.065026,0.049412,0.063855
61,90,2,600,2.14434,0.523565,2.47696,0.280115,2.14651,0.275779,1.31704,0.207824,3.94561,0.244239,0.943962,0.154611,0.745901,0.145889,0.053772,0.139234,0.05835,0.141044,0.052117,0.053594,0.056586,0.053808,0.061376,0.053115,0.052336,0.142834,0.056657,0.130234
81,90,2,600,1.6295,0.786227,1.88514,0.402397,1.64283,0.395472,1.51198,0.372201,3.81242,0.402789,1.6963,0.240372,1.59348,0.235474,0.102447,0.228629,0.086834,0.233495,0.079664,0.092723,0.07901,0.090524,0.081731,0.092006,0.07869,0.241076,0.079087,0.229146
101,90,2,600,1.91646,1.26299,1.88782,0.598306,1.91572,0.636105,1.84979,0.564836,4.28691,0.644517,3.01258,0.342562,2.7317,0.327887,0.108658,0.330266,0.105904,0.319883,0.103366,0.138208,0.10292,0.138282,0.106401,0.13796,0.103795,0.326703,0.104187,0.275019
1,90,2,600,0.100677,0.000473,0.115077,0.000228,0.098492,0.000211,0.095454,0.000214,0.069108,0.000184,0.042708,0.003509,0.044445,0.003051,0.057412,0.005798,0.048748,0.003413,0.052751,0.000403,0.057657,0.000382,0.046324,0.000285,0.052,0.005923,0.044697,0.002442
21,90,2,600,1.21814,0.053655,1.39664,0.028171,1.2321,0.027489,1.39277,0.032539,2.84769,0.03174,0.156855,0.024356,0.146856,0.020924,0.03926,0.024356,0.036558,0.029546,0.032555,0.00749,0.032018,0.008518,0.036687,0.007387,0.034302,0.02697,0.032065,0.020447
41,90,2,600,1.49468,0.179645,1.60657,0.094789,1.50823,0.097422,2.00563,0.112528,3.78524,0.11468,0.376125,0.084963,0.367206,0.07022,0.042336,0.077679,0.042998,0.077128,0.04138,0.02635,0.042216,0.027112,0.048915,0.026521,0.042578,0.070984,0.042816,0.072346
61,90,2,600,2.49562,0.449695,2.59553,0.230483,2.31486,0.229108,2.14618,0.227331,5.92299,0.26446,0.848876,0.132123,0.87793,0.145101,0.061135,0.138571,0.060685,0.143225,0.057799,0.052817,0.065828,0.053467,0.061304,0.052647,0.058077,0.132833,0.057644,0.11131
81,90,2,600,2.34132,0.724321,2.57376,0.376714,2.35054,0.38633,2.77505,0.411278,5.58009,0.410667,1.26244,0.219823,1.48591,0.235823,0.077458,0.200372,0.080747,0.198146,0.081728,0.090537,0.077266,0.089619,0.080919,0.089769,0.082598,0.215252,0.077885,0.235353
101,90,2,600,1.85696,1.09131,2.10529,0.559947,1.86963,0.560055,2.91033,0.60621,4.73816,0.575405,2.12142,0.287916,2.40509,0.316307,0.108805,0.338936,0.109115,0.318063,0.18759,0.168763,0.103614,0.137368,0.106857,0.136869,0.103469,0.332237,0.103601,0.340243
1,90,2,600,0.133361,0.000462,0.137399,0.000255,0.123287,0.000263,0.117756,0.000229,0.104188,0.000157,0.031686,0.002541,0.033126,0.001869,0.051203,0.002868,0.049146,0.003067,0.071237,0.000373,0.072816,0.000451,0.04876,0.000352,0.048329,0.002765,0.048594,0.002206
21,90,2,600,0.252038,0.027343,0.281682,0.013809,0.24797,0.014357,0.185974,0.012397,0.397167,0.0151,0.18702,0.025886,0.177228,0.019382,0.037809,0.029746,0.037841,0.028951,0.034412,0.007769,0.035195,0.007833,0.044999,0.00759,0.045622,0.023557,0.035815,0.026198
41,90,2,600,0.227088,0.087501,0.261017,0.045662,0.238929,0.047202,0.37134,0.056308,0.236892,0.041194,0.422213,0.062633,0.483053,0.078072,0.044497,0.074786,0.045664,0.066501,0.04203,0.025577,0.044526,0.025703,0.050862,0.025949,0.042644,0.077487,0.049789,0.067671
61,90,2,600,0.142738,0.15207,0.170977,0.079248,0.149417,0.080343,0.427665,0.112809,0.424334,0.096094,1.35702,0.138685,1.24518,0.125127,0.064937,0.141034,0.061602,0.137031,0.059635,0.05216,0.059117,0.05228,0.070112,0.052087,0.059426,0.130749,0.059984,0.143309
81,90,2,600,0.181872,0.258444,0.204351,0.13077,0.177567,0.131622,0.198682,0.131645,0.454571,0.157531,1.98071,0.192647,2.00171,0.2051,0.089592,0.206302,0.084199,0.223405,0.083088,0.090119,0.085908,0.090437,0.085966,0.089854,0.083449,0.221321,0.083924,0.220201
101,90,2,600,0.313349,0.547484,0.362533,0.280204,0.311741,0.27957,0.312613,0.239252,0.381933,0.237919,3.86779,0.334703,2.76618,0.300025,0.111656,0.319863,0.109444,0.258875,0.110638,0.136214,0.105318,0.136868,0.108645,0.136243,0.105536,0.313995,0.108092,0.324173
1,90,2,600,0.028715,0.000221,0.036075,0.000101,0.029014,9.7e-05,0.036518,9.5e-05,0.030858,0.000127,0.036296,0.002247,0.035391,0.001865,0.035339,0.003103,0.039508,0.001613,0.031801,0.000249,0.037796,0.000176,0.037155,0.000139,0.032009,0.001995,0.037924,0.00257
21,90,2,600,0.061971,0.012223,0.073046,0.007406,0.067386,0.006053,0.061305,0.006433,0.090639,0.006607,0.202937,0.028677,0.190118,0.024485,0.055703,0.043669,0.054948,0.045024,0.054589,0.014152,0.067699,0.012161,0.068108,0.012608,0.063336,0.048121,0.052445,0.043152
41,90,2,600,0.061008,0.044122,0.068901,0.023613,0.059825,0.023094,0.067471,0.023451,0.087987,0.025009,0.445186,0.067688,0.585854,0.064681,0.076276,0.113906,0.085334,0.104452,0.065456,0.040543,0.082041,0.040764,0.082803,0.039631,0.07224,0.096023,0.066802,0.095207
61,90,2,600,0.059896,0.091119,0.067589,0.046171,0.059269,0.046921,0.059449,0.046505,0.088847,0.046599,1.93862,0.140673,1.62719,0.131254,0.105135,0.189231,0.096413,0.197629,0.094182,0.082484,0.104364,0.083269,0.108709,0.083284,0.095008,0.209805,0.12093,0.215838
81,90,2,600,0.075464,0.15963,0.076531,0.081542,0.066172,0.083014,0.06789,0.08387,0.094952,0.08273,1.74834,0.216085,2.96416,0.226285,0.131467,0.349184,0.135544,0.333304,0.126435,0.141462,0.135727,0.140805,0.134817,0.14074,0.132399,0.302865,0.126783,0.326549
101,90,2,600,0.06967,0.231648,0.072095,0.117635,0.063833,0.116908,0.063629,0.117747,0.089801,0.117525,4.95264,0.339091,2.47319,0.325247,0.167066,0.441227,0.171594,0.525778,0.159084,0.215082,0.175251,0.214326,0.177678,0.212822,0.170513,0.502968,0.157704,0.500466
1,90,2,600,0.067061,0.0003,0.070827,0.000215,0.077562,0.000191,0.064265,0.000166,0.070421,0.000149,0.026821,0.002376,0.028591,0.001508,0.026336,0.002253,0.0286,0.001942,0.03713,0.000177,0.026763,0.000174,0.026976,0.000176,0.026523,0.002547,0.028309,0.002375
21,90,2,600,0.094347,0.017284,0.115921,0.010629,0.100289,0.009663,0.828208,0.025215,0.094149,0.006692,0.173105,0.026925,0.185808,0.023497,0.0317,0.02176,0.028723,0.022027,0.030039,0.007393,0.041004,0.007396,0.046394,0.007271,0.030028,0.028121,0.027933,0.025436
41,90,2,600,0.155391,0.057719,0.162452,0.030167,0.145535,0.031347,0.776092,0.077424,0.093066,0.023543,0.48728,0.072677,0.472414,0.07344,0.042065,0.075727,0.041561,0.074656,0.041162,0.02549,0.048225,0.024787,0.0547,0.02521,0.041903,0.070708,0.042383,0.069351
61,90,2,600,0.09809,0.120104,0.114754,0.062428,0.097635,0.062051,0.788947,0.156644,0.09384,0.049135,1.24376,0.124739,1.38307,0.127817,0.057347,0.121097,0.057378,0.11869,0.057567,0.052865,0.059552,0.052284,0.065517,0.053469,0.05784,0.124425,0.05701,0.12078
81,90,2,600,0.111724,0.202903,0.124303,0.104722,0.112872,0.106032,0.744025,0.266914,0.105081,0.079933,1.91817,0.224766,2.97136,0.223856,0.078254,0.228823,0.078056,0.231267,0.078203,0.090877,0.080437,0.091655,0.082922,0.09098,0.078951,0.232886,0.078207,0.184286
101,90,2,600,0.097989,0.313113,0.119606,0.157091,0.095824,0.156828,1.0572,0.440454,0.099091,0.120881,4.78107,0.333224,3.19837,0.325746,0.17108,0.307942,0.108349,0.325902,0.108064,0.1403,0.105758,0.138003,0.111007,0.137957,0.103664,0.296139,0.102459,0.315412
1,90,2,600,0.035298,0.000187,0.038321,0.000144,0.034921,0.000142,0.036388,0.000142,0.041085,0.000105,0.037027,0.002656,0.036391,0.001814,0.028579,0.002465,0.033838,0.002431,0.027406,0.000205,0.030704,0.000178,0.030233,0.000178,0.026979,0.003326,0.038343,0.002405
21,90,2,600,0.036133,0.008126,0.038934,0.004439,0.035118,0.005239,0.074832,0.00693,0.046136,0.004385,0.241218,0.023298,0.190211,0.026536,0.030591,0.02864,0.031242,0.027368,0.031776,0.007548,0.053827,0.012176,0.048144,0.007285,0.037228,0.025772,0.031138,0.027356
41,90,2,600,0.034321,0.029494,0.037641,0.01582,0.035577,0.017124,0.069057,0.025406,0.041548,0.015723,0.878284,0.078987,0.819579,0.062942,0.040152,0.068945,0.040148,0.062278,0.04002,0.025371,0.068779,0.039018,0.044249,0.024807,0.043085,0.059803,0.04225,0.06482
61,90,2,600,0.041794,0.060053,0.037262,0.031629,0.034613,0.030496,0.077565,0.047185,0.041603,0.030965,2.43058,0.144161,2.04803,0.128011,0.058098,0.138076,0.056547,0.144326,0.056317,0.053373,0.09486,0.084079,0.064235,0.052726,0.055782,0.140665,0.056184,0.108709
81,90,2,600,0.035064,0.103683,0.037491,0.052079,0.034907,0.05233,0.066165,0.077731,0.040438,0.050278,4.43911,0.222335,2.82256,0.22844,0.080193,0.22324,0.169216,0.230695,0.080363,0.090245,0.127325,0.14155,0.08173,0.089618,0.076321,0.224074,0.07625,0.176779
101,90,2,600,0.035263,0.156222,0.036677,0.079103,0.034264,0.079043,0.060137,0.119974,0.040098,0.078686,6.83407,0.331598,7.29553,0.30695,0.104078,0.314091,0.104718,0.279745,0.104089,0.134471,0.163019,0.214006,0.106119,0.136074,0.101553,0.263171,0.103465,0.327824
1,90,2,600,0.140395,0.000432,0.146958,0.000257,0.131841,0.000188,0.141267,0.000215,0.111354,0.000183,0.035605,0.002585,0.030887,0.002215,0.049595,0.003353,0.049436,0.003012,0.080825,0.000421,0.075905,0.000375,0.048597,0.000337,0.057937,0.003715,0.052939,0.003218
21,90,2,600,0.784463,0.047179,0.904696,0.025867,0.795113,0.025067,0.641997,0.021,1.81343,0.027474,0.188795,0.032482,0.173793,0.029347,0.039701,0.026783,0.039332,0.020892,0.035634,0.008335,0.034694,0.008234,0.039685,0.008662,0.035901,0.030385,0.036566,0.023329
41,90,2,600,0.637237,0.137186,0.731217,0.068842,0.656742,0.072917,0.711186,0.071812,1.81782,0.090184,0.581888,0.077902,0.498641,0.057681,0.051091,0.07729,0.049913,0.075709,0.04522,0.026294,0.047298,0.026417,0.054214,0.026356,0.045101,0.067237,0.046499,0.066761
61,90,2,600,0.501679,0.250616,0.572843,0.12927,0.689276,0.133192,0.743721,0.148907,0.889744,0.130643,1.14479,0.154486,1.01398,0.142386,0.068639,0.132115,0.062624,0.11245,0.061669,0.053281,0.064358,0.052995,0.065876,0.053295,0.062732,0.128483,0.059841,0.137015
81,90,2,600,0.49627,0.409435,0.553257,0.210212,0.485146,0.212303,0.856203,0.241085,1.19267,0.24499,2.04183,0.241614,1.85438,0.204015,0.087638,0.203231,0.082354,0.188737,0.079904,0.091766,0.080402,0.090643,0.084067,0.09013,0.080839,0.212266,0.082186,0.178704
101,90,2,600,0.496207,0.626349,0.562961,0.321471,0.495845,0.322776,1.23328,0.445885,1.12394,0.361754,2.48543,0.296116,2.27254,0.289455,0.109083,0.309074,0.107325,0.261615,0.105762,0.135841,0.10454,0.13632,0.109528,0.135883,0.105118,0.307558,0.105219,0.340407
1,90,2,600,0.035239,0.000179,0.037868,0.000124,0.034172,0.000142,0.071629,0.00018,0.049008,0.000121,0.031528,0.002708,0.031614,0.001222,0.026558,0.002614,0.024701,0.00242,0.024315,0.000189,0.045658,0.000367,0.028202,0.000182,0.02385,0.00264,0.025454,0.002265
21,90,2,600,0.032969,0.009537,0.036386,0.004393,0.033782,0.003807,0.08144,0.007854,0.047445,0.004995,0.20146,0.022106,0.185419,0.028358,0.030446,0.027843,0.028958,0.022899,0.033024,0.007675,0.057523,0.013979,0.034639,0.007659,0.030147,0.019368,0.036619,0.025535
41,90,2,600,0.033676,0.029214,0.036559,0.014806,0.033142,0.01688,0.068666,0.023433,0.045626,0.014968,0.761614,0.060971,0.73234,0.060475,0.039048,0.068923,0.038028,0.073927,0.03817,0.025598,0.066026,0.03968,0.043824,0.024949,0.038498,0.074738,0.037784,0.073501
61,90,2,600,0.033803,0.059195,0.036348,0.030359,0.032185,0.030587,1.41313,0.200961,0.062552,0.030575,1.98071,0.153808,2.00848,0.141472,0.053801,0.13489,0.055323,0.14287,0.05412,0.051955,0.32552,0.261228,0.057788,0.052401,0.053331,0.132265,0.053736,0.122584
81,90,2,600,0.034589,0.103223,0.036062,0.052007,0.033128,0.051389,0.495288,0.212875,0.052914,0.051596,4.21338,0.222296,5.06664,0.230945,0.078337,0.243278,0.077497,0.212775,0.077668,0.092099,0.297397,0.298907,0.079683,0.090831,0.076239,0.21055,0.075304,0.202663
101,90,2,600,0.035516,0.16115,0.037569,0.079927,0.038122,0.080338,1.14471,0.425647,0.054467,0.080519,5.72066,0.312854,5.52124,0.311385,0.105063,0.263418,0.104422,0.284469,0.100147,0.137303,0.360582,0.449224,0.103833,0.135803,0.100162,0.337318,0.101848,0.316435
1,90,2,600,0.038565,0.000243,0.041385,0.000102,0.039739,0.000116,0.037487,9.9e-05,0.042126,0.000113,0.033785,0.002451,0.040119,0.001728,0.023984,0.00288,0.02493,0.002582,0.024211,0.000156,0.039254,0.000162,0.026916,0.000153,0.026558,0.003044,0.024964,0.00289
21,90,2,600,0.070004,0.013952,0.096304,0.006752,0.074512,0.006841,0.543496,0.021849,0.091842,0.006535,0.233418,0.024283,0.203992,0.022188,0.048152,0.037883,0.048306,0.033734,0.048278,0.01231,0.249026,0.042038,0.072845,0.011644,0.054571,0.031169,0.061913,0.037315
41,90,2,600,0.073441,0.042963,0.086079,0.023782,0.069797,0.022932,0.575272,0.072522,0.082267,0.022829,1.14374,0.072251,1.03003,0.059851,0.061954,0.102809,0.061669,0.109955,0.062421,0.040386,0.249136,0.13023,0.091905,0.04138,0.064378,0.091236,0.061661,0.112081
61,90,2,600,0.073372,0.089589,0.077485,0.046237,0.069335,0.046336,0.271634,0.092824,0.087844,0.050861,2.74137,0.141492,2.24226,0.13771,0.086706,0.216965,0.084853,0.169064,0.085745,0.082327,0.233713,0.173759,0.099133,0.082026,0.085759,0.187516,0.085548,0.193648
81,90,2,600,0.068197,0.153298,0.075781,0.077756,0.069251,0.079374,0.252922,0.159388,0.100706,0.078229,6.09367,0.222968,6.09677,0.229146,0.124658,0.349239,0.117534,0.315505,0.116451,0.141767,0.29042,0.292439,0.134648,0.140034,0.118456,0.346209,0.125548,0.314205
101,90,2,600,0.070051,0.240331,0.084148,0.121659,0.068542,0.121756,0.578716,0.368528,0.102251,0.122015,9.54578,0.318682,7.38194,0.298793,0.169833,0.514084,0.15645,0.439309,0.156145,0.216577,0.5057,0.593839,0.174079,0.224122,0.156335,0.440712,0.162331,0.465916
1,90,2,600,0.068336,0.000269,0.072798,0.000224,0.066195,0.0002,0.063786,0.000148,0.077628,0.000192,0.032281,0.002152,0.028265,0.00191,0.039602,0.002717,0.025178,0.001441,0.025337,0.000159,0.028815,0.000201,0.025308,0.000182,0.027384,0.002414,0.029867,0.002404
21,90,2,600,0.117022,0.020015,0.121108,0.009468,0.104443,0.009365,0.827138,0.024807,0.105579,0.007484,0.194234,0.025389,0.186788,0.026637,0.054513,0.039246,0.049887,0.037743,0.048565,0.012395,0.070858,0.012513,0.071159,0.012414,0.054264,0.042687,0.048167,0.035208
41,90,2,600,0.100745,0.057979,0.117355,0.031273,0.099112,0.031805,0.714945,0.082442,0.112543,0.024675,0.743356,0.065405,0.647171,0.074631,0.072087,0.109369,0.065209,0.112564,0.062577,0.040746,0.149643,0.070381,0.096132,0.040854,0.063952,0.114137,0.06486,0.094328
61,90,2,600,0.101492,0.124011,0.115606,0.063708,0.103543,0.06307,0.745742,0.15914,0.115794,0.047643,1.11313,0.143041,1.46728,0.147451,0.088655,0.1907,0.08799,0.216022,0.084647,0.081978,0.182164,0.142644,0.104373,0.0824,0.085053,0.208328,0.085934,0.217144
81,90,2,600,0.104595,0.205851,0.117384,0.106673,0.102004,0.104968,0.693409,0.263879,0.094452,0.078112,3.44633,0.222704,4.04876,0.214465,0.128968,0.333104,0.128076,0.321384,0.11725,0.142695,0.355207,0.34763,0.1376,0.141747,0.119351,0.306228,0.117823,0.302791
101,90,2,600,0.103804,0.306626,0.118315,0.15755,0.102873,0.156773,0.775094,0.394403,0.095815,0.117182,6.19844,0.326948,3.96251,0.273985,0.165816,0.523851,0.161131,0.520871,0.157453,0.216278,0.445131,0.52376,0.177316,0.212957,0.155272,0.522751,0.157148,0.50395
1,90,2,600,0.029659,0.000206,0.034782,0.00016,0.027751,0.000111,0.030681,0.000134,0.035628,0.000122,0.03931,0.002151,0.029153,0.001894,0.022879,0.003109,0.027241,0.001616,0.028342,0.00014,0.033851,0.000264,0.031468,0.000232,0.022362,0.002448,0.022838,0.001725
21,90,2,600,0.027514,0.008392,0.035164,0.004507,0.027844,0.00376,0.056923,0.006989,0.036126,0.004258,0.195077,0.028966,0.191181,0.027006,0.028884,0.028591,0.029661,0.026562,0.027463,0.007333,0.047755,0.012456,0.036578,0.007495,0.027534,0.028582,0.027513,0.026222
41,90,2,600,0.039041,0.027986,0.031127,0.015648,0.038838,0.015697,0.055109,0.022987,0.035641,0.015264,0.699478,0.062921,0.550378,0.077101,0.041248,0.071909,0.038539,0.064241,0.037153,0.024626,0.064984,0.039448,0.045446,0.025021,0.037183,0.055144,0.03761,0.07239
61,90,2,600,0.028181,0.059355,0.032813,0.03003,0.029158,0.030207,0.064244,0.046024,0.03617,0.030692,1.02917,0.141687,1.39566,0.1166,0.056631,0.110035,0.054576,0.132636,0.053846,0.052152,0.08579,0.08042,0.059972,0.0522,0.052206,0.142809,0.052444,0.108923
81,90,2,600,0.034858,0.101453,0.036862,0.050773,0.034299,0.053054,0.055295,0.078213,0.036731,0.051575,1.71453,0.223744,2.59025,0.225246,0.071769,0.227754,0.07434,0.218663,0.073744,0.090592,0.117381,0.140783,0.080987,0.090409,0.077567,0.196853,0.073416,0.212896
101,90,2,600,0.036115,0.154638,0.037254,0.077577,0.034658,0.077483,0.05842,0.11647,0.041724,0.079093,2.90028,0.297211,2.24937,0.340665,0.097621,0.304592,0.10086,0.278594,0.099836,0.136044,0.155684,0.213586,0.106862,0.135283,0.098678,0.285445,0.098934,0.304228
1,90,2,600,0.115259,0.000369,0.132198,0.000266,0.113532,0.000239,0.127456,0.000193,0.103141,0.000191,0.031188,0.002703,0.030622,0.001863,0.042582,0.003559,0.042746,0.002942,0.05643,0.000512,0.069456,0.00045,0.045563,0.000272,0.041589,0.004185,0.041439,0.00362
21,90,2,600,0.827592,0.048468,0.962763,0.027321,0.830359,0.024371,1.32517,0.028237,1.82736,0.030062,0.166252,0.027147,0.168784,0.028098,0.036311,0.030425,0.037639,0.029504,0.036155,0.007572,0.032879,0.008277,0.042792,0.007882,0.033199,0.02727,0.034694,0.029187
41,90,2,600,1.17754,0.191027,1.14026,0.095094,1.16827,0.103627,0.780254,0.079544,2.04254,0.104651,0.738766,0.078806,0.485104,0.075126,0.048693,0.07081,0.047123,0.069284,0.046657,0.026677,0.04534,0.025366,0.053034,0.025043,0.045411,0.069652,0.04407,0.068971
61,90,2,600,1.15995,0.402737,1.52364,0.219558,1.14156,0.213077,0.906056,0.178802,1.74193,0.197576,0.991929,0.126261,0.911087,0.112756,0.063879,0.143399,0.061299,0.128322,0.058488,0.05331,0.058084,0.052367,0.062988,0.052138,0.057922,0.142772,0.058767,0.131521
81,90,2,600,1.13607,0.665559,1.33236,0.341667,1.13904,0.344521,0.944219,0.295625,1.50806,0.294283,1.86302,0.224817,1.83389,0.20733,0.087457,0.187304,0.080179,0.22124,0.079664,0.089862,0.08049,0.090064,0.093682,0.089487,0.0802,0.227024,0.080559,0.220835
101,90,2,600,1.09348,0.931372,1.24643,0.475515,1.08473,0.47604,0.890488,0.440423,1.13105,0.395549,3.64141,0.282591,2.22491,0.320319,0.11158,0.325282,0.107924,0.334427,0.105438,0.136901,0.104697,0.136665,0.109613,0.136252,0.105448,0.340247,0.106068,0.336718
1,90,2,600,0.028038,0.00019,0.038969,0.00013,0.029533,0.000111,0.066533,0.000172,0.039379,0.000124,0.033505,0.00203,0.031893,0.001809,0.025185,0.002391,0.030925,0.001843,0.026389,0.000201,0.03111,0.000153,0.029519,0.00026,0.026232,0.003523,0.027576,0.002181
