Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOGL, time_subproblem_KCHOGL
71,100,500,500,0.036841,0.053447,0.035743,0.049353,0.036362,1.95628
71,100,1000,500,0.037249,0.053881,0.036062,0.049457,0.036039,1.95567
71,100,1500,500,0.036898,0.054053,0.03578,0.049323,0.036628,1.95322
81,100,500,500,0.044987,0.06615,0.042262,0.062032,0.044506,1.96559
81,100,1000,500,0.045062,0.066764,0.043099,0.061901,0.043759,1.96481
81,100,1500,500,0.044585,0.066815,0.042982,0.062028,0.043631,1.97602
91,100,500,500,0.053867,0.080164,0.054819,0.071972,0.053307,2.0015
91,100,1000,500,0.053722,0.081074,0.053142,0.077863,0.054444,2.19102
91,100,1500,500,0.057264,0.085103,0.064404,0.104593,0.057145,2.06994
1,100,500,500,0.002375,0.000398,0.002597,0.000137,0.002429,1.03627
1,100,1000,500,0.002486,0.0004,0.002644,0.000113,0.002759,1.04476
1,100,1500,500,0.00267,0.000512,0.002617,0.000115,0.002711,1.04998
11,100,500,500,0.006525,0.003817,0.008957,0.002291,0.006367,3.01251
11,100,1000,500,0.007552,0.004418,0.009285,0.002704,0.006505,2.92834
11,100,1500,500,0.007096,0.003875,0.009081,0.002294,0.006066,2.90538
21,100,500,500,0.011384,0.008741,0.013691,0.008145,0.009898,3.0032
21,100,1000,500,0.012342,0.008148,0.013659,0.007352,0.010691,3.03336
21,100,1500,500,0.01121,0.010484,0.017634,0.009581,0.009702,2.9745
31,100,500,500,0.016828,0.018715,0.017938,0.015619,0.019532,3.07102
31,100,1000,500,0.020632,0.024521,0.024539,0.018622,0.018434,3.00613
31,100,1500,500,0.018545,0.018267,0.019283,0.016226,0.01614,2.97773
41,100,500,500,0.029053,0.043513,0.025456,0.032457,0.026803,3.06848
41,100,1000,500,0.025271,0.035751,0.028889,0.027604,0.025733,3.03139
41,100,1500,500,0.02652,0.036915,0.026671,0.029984,0.025372,3.06477
51,100,500,500,0.034573,0.047914,0.049156,0.048678,0.035227,3.0876
51,100,1000,500,0.041188,0.057867,0.035827,0.045547,0.036431,3.07618
51,100,1500,500,0.042507,0.051371,0.037343,0.045305,0.032899,2.95393
61,100,500,500,0.046516,0.062785,0.045157,0.059158,0.045245,2.93871
61,100,1000,500,0.047913,0.063164,0.044645,0.059009,0.044644,2.94046
61,100,1500,500,0.052939,0.060089,0.047963,0.06319,0.047175,3.25362
71,100,500,500,0.081738,0.114538,0.066163,0.087768,0.064101,3.30121
71,100,1000,500,0.061446,0.083315,0.062256,0.081171,0.059943,3.21161
71,100,1500,500,0.082184,0.120215,0.069604,0.088452,0.073602,3.28601
81,100,500,500,0.085693,0.12325,0.087317,0.123325,0.102375,3.49674
81,100,1000,500,0.071499,0.102592,0.071966,0.101739,0.073976,3.30588
81,100,1500,500,0.076643,0.119578,0.078834,0.120067,0.077961,3.20397
91,100,500,500,0.09494,0.144854,0.095679,0.130532,0.088463,3.16444
91,100,1000,500,0.089678,0.124788,0.089151,0.126077,0.095934,3.1121
91,100,1500,500,0.087071,0.130963,0.091555,0.118837,0.087607,3.06563
1,100,500,500,0.00646,0.000793,0.004047,0.000184,0.003565,2.98908
1,100,1000,500,0.004867,0.00115,0.005934,0.000278,0.00397,3.00716
1,100,1500,500,0.004292,0.00098,0.005023,0.000194,0.0039,3.14231
11,100,500,500,0.009638,0.00481,0.005114,0.00184,0.008296,3.17122
11,100,1000,500,0.009722,0.005262,0.006387,0.001728,0.008117,3.06576
11,100,1500,500,0.00957,0.004279,0.005114,0.00179,0.008665,3.11528
21,100,500,500,0.008678,0.007499,0.011872,0.005605,0.007788,1.04092
21,100,1000,500,0.008226,0.006457,0.009691,0.004964,0.008695,1.04959
21,100,1500,500,0.008223,0.006128,0.007575,0.006266,0.009179,1.02626
31,100,500,500,0.01636,0.011848,0.013413,0.012618,0.012606,2.10906
31,100,1000,500,0.015764,0.013863,0.01442,0.012002,0.0159,2.11215
31,100,1500,500,0.014461,0.012316,0.012768,0.01088,0.014702,2.016
41,100,500,500,0.021565,0.025577,0.018442,0.019139,0.017883,2.03182
41,100,1000,500,0.019436,0.021861,0.018318,0.021002,0.017504,2.00508
41,100,1500,500,0.019484,0.026463,0.017531,0.021995,0.0189,2.05946
51,100,500,500,0.025133,0.03724,0.022845,0.033774,0.025087,2.07806
51,100,1000,500,0.024776,0.037383,0.023222,0.02877,0.023018,2.01711
51,100,1500,500,0.024194,0.03364,0.022877,0.027846,0.023827,2.09015
61,100,500,500,0.035376,0.046918,0.041525,0.053796,0.033421,2.07746
61,100,1000,500,0.031039,0.043564,0.028846,0.039872,0.031148,1.99434
61,100,1500,500,0.031642,0.042046,0.029187,0.03853,0.030404,1.99416
71,100,500,500,0.03932,0.054674,0.038516,0.046737,0.038047,1.99791
71,100,1000,500,0.045626,0.059833,0.03675,0.05146,0.043767,2.05062
71,100,1500,500,0.039475,0.05692,0.037283,0.055121,0.043146,2.1683
81,100,500,500,0.049222,0.068592,0.045099,0.064303,0.046681,2.03867
81,100,1000,500,0.05054,0.072294,0.046824,0.067748,0.048795,2.05842
81,100,1500,500,0.048686,0.070355,0.043787,0.065536,0.045753,2.05015
91,100,500,500,0.056958,0.086784,0.055301,0.080327,0.0546,2.06094
91,100,1000,500,0.058679,0.084321,0.061715,0.089523,0.056992,2.07406
91,100,1500,500,0.063155,0.093967,0.053952,0.084147,0.058713,2.19766
1,100,500,500,0.003192,0.000936,0.002533,0.000118,0.002815,1.13272
1,100,1000,500,0.003255,0.000949,0.002505,0.00015,0.002509,1.12777
1,100,1500,500,0.003181,0.000918,0.002765,0.000151,0.002801,1.12144
11,100,500,500,0.0055,0.002724,0.00524,0.001972,0.004711,2.30063
11,100,1000,500,0.006684,0.002342,0.006489,0.001817,0.004945,2.11832
11,100,1500,500,0.005521,0.00298,0.004689,0.001649,0.004921,2.08867
21,100,500,500,0.007362,0.005904,0.007444,0.005518,0.006757,2.17081
21,100,1000,500,0.012181,0.007556,0.008669,0.005218,0.008185,2.08123
21,100,1500,500,0.008126,0.006978,0.00845,0.005581,0.006932,2.0927
31,100,500,500,0.014038,0.011402,0.011698,0.010737,0.010636,2.0327
31,100,1000,500,0.012422,0.011623,0.013826,0.010582,0.010601,2.04463
31,100,1500,500,0.013687,0.011391,0.012396,0.009703,0.010216,2.03525
41,100,500,500,0.015909,0.021181,0.017212,0.02087,0.016203,2.05135
41,100,1000,500,0.01693,0.019731,0.016778,0.020348,0.016558,2.04418
41,100,1500,500,0.017161,0.022384,0.018603,0.019279,0.017948,2.17904
51,100,500,500,0.024126,0.034008,0.031043,0.047943,0.026827,2.3748
51,100,1000,500,0.022961,0.03276,0.025018,0.030698,0.024641,2.08676
51,100,1500,500,0.022478,0.038399,0.023208,0.029635,0.02731,2.33536
61,100,500,500,0.035406,0.050212,0.03318,0.043215,0.030207,2.09103
61,100,1000,500,0.029819,0.044284,0.0289,0.03842,0.029321,2.08305
61,100,1500,500,0.029283,0.040073,0.033868,0.046685,0.030791,2.13528
71,100,500,500,0.039421,0.053376,0.037038,0.056267,0.040243,2.17003
71,100,1000,500,0.038584,0.058334,0.045851,0.071206,0.044044,2.39156
71,100,1500,500,0.050764,0.083399,0.050792,0.072347,0.050717,2.23413
81,100,500,500,0.047247,0.068254,0.045144,0.065031,0.043749,2.10466
81,100,1000,500,0.049857,0.069414,0.044383,0.064674,0.048574,2.07263
81,100,1500,500,0.045807,0.065806,0.045062,0.065877,0.045968,2.04078
91,100,500,500,0.055596,0.083813,0.05216,0.078719,0.05144,2.05655
91,100,1000,500,0.053299,0.08389,0.053493,0.081764,0.055064,2.07166
91,100,1500,500,0.05458,0.080904,0.05316,0.078599,0.053723,2.05717
1,100,500,500,0.006669,0.002019,0.005107,0.000193,0.005749,4.07677
1,100,1000,500,0.00606,0.00151,0.004911,0.00024,0.005903,4.11616
1,100,1500,500,0.006417,0.001644,0.005111,0.000209,0.005867,4.06317
11,100,500,500,0.006441,0.002613,0.004892,0.00196,0.005973,1.12234
11,100,1000,500,0.006476,0.002678,0.005139,0.001677,0.005851,1.12858
11,100,1500,500,0.006773,0.002437,0.006228,0.001708,0.00571,1.25451
21,100,500,500,0.0104,0.006864,0.008504,0.005641,0.007691,1.96569
21,100,1000,500,0.008638,0.006975,0.00852,0.005694,0.007939,1.9949
21,100,1500,500,0.009646,0.007088,0.009584,0.005439,0.00778,1.9465
31,100,500,500,0.012692,0.01294,0.012398,0.0104,0.011564,1.94103
31,100,1000,500,0.013801,0.012687,0.010989,0.009159,0.01054,1.94176
31,100,1500,500,0.012813,0.013163,0.012837,0.010967,0.011402,1.94355
41,100,500,500,0.01901,0.021956,0.017215,0.020118,0.015373,1.95087
41,100,1000,500,0.017212,0.021067,0.017432,0.02056,0.015829,1.9349
41,100,1500,500,0.017399,0.021781,0.016475,0.019994,0.016638,1.95112
51,100,500,500,0.0221,0.031213,0.022013,0.028374,0.022182,1.96434
51,100,1000,500,0.024152,0.035129,0.024536,0.030053,0.022405,1.96753
51,100,1500,500,0.022937,0.032993,0.022159,0.029864,0.024465,1.96015
61,100,500,500,0.031529,0.04243,0.028491,0.03731,0.029642,1.97412
61,100,1000,500,0.033221,0.044182,0.029037,0.038149,0.03195,1.96115
61,100,1500,500,0.032064,0.042846,0.029303,0.039675,0.028617,1.95937
71,100,500,500,0.038496,0.055555,0.037723,0.050777,0.037416,1.99911
71,100,1000,500,0.054603,0.072846,0.039561,0.051065,0.039253,2.29438
71,100,1500,500,0.039115,0.058659,0.036467,0.052567,0.038503,2.05778
81,100,500,500,0.050071,0.073455,0.046595,0.069756,0.045696,2.04521
81,100,1000,500,0.050239,0.072448,0.046799,0.068773,0.0483,2.07542
81,100,1500,500,0.045991,0.067381,0.044454,0.063619,0.045245,2.14
91,100,500,500,0.058624,0.084638,0.055053,0.080462,0.058148,2.08866
91,100,1000,500,0.057749,0.084497,0.053239,0.078906,0.054873,2.05511
91,100,1500,500,0.055958,0.084888,0.052942,0.079201,0.055096,2.07421
1,100,500,500,0.004322,0.001307,0.005062,0.000271,0.004267,2.99438
1,100,1000,500,0.004694,0.000997,0.005422,0.0003,0.003915,3.08779
1,100,1500,500,0.004848,0.00114,0.005607,0.000238,0.004036,3.08083
11,100,500,500,0.004483,0.002715,0.004494,0.001583,0.005165,1.01745
11,100,1000,500,0.00504,0.002365,0.004372,0.001785,0.005217,1.01728
11,100,1500,500,0.005176,0.002681,0.004829,0.001474,0.006455,1.01095
21,100,500,500,0.010014,0.007041,0.009577,0.005477,0.008543,2.01055
21,100,1000,500,0.009425,0.006533,0.008979,0.006245,0.007835,2.03394
21,100,1500,500,0.010731,0.007556,0.011256,0.006463,0.007926,2.01942
31,100,500,500,0.014679,0.014943,0.011317,0.010681,0.012467,2.02464
31,100,1000,500,0.016531,0.015043,0.013922,0.011139,0.01297,2.02585
31,100,1500,500,0.014131,0.013913,0.012202,0.012521,0.013858,2.01144
41,100,500,500,0.018169,0.022854,0.016685,0.019562,0.019775,2.01419
41,100,1000,500,0.017923,0.023787,0.017197,0.019977,0.018702,2.03246
41,100,1500,500,0.019102,0.024036,0.018655,0.018792,0.019042,2.03176
51,100,500,500,0.02399,0.031674,0.0227,0.028933,0.023346,2.04351
51,100,1000,500,0.025526,0.034706,0.023441,0.028948,0.024567,2.08812
51,100,1500,500,0.024202,0.032581,0.024224,0.030377,0.025132,2.05403
61,100,500,500,0.032497,0.047239,0.029343,0.037575,0.032237,2.04977
61,100,1000,500,0.033667,0.043236,0.029902,0.038345,0.03146,2.03812
61,100,1500,500,0.03094,0.045527,0.031041,0.039359,0.030995,2.04368
71,100,500,500,0.040006,0.05672,0.036717,0.05052,0.038392,2.06494
71,100,1000,500,0.044481,0.06131,0.036872,0.054367,0.040425,2.06135
71,100,1500,500,0.041575,0.059043,0.037678,0.059086,0.038423,2.07351
81,100,500,500,0.049284,0.076322,0.047613,0.06533,0.051639,2.08476
81,100,1000,500,0.05187,0.071037,0.047493,0.066698,0.047287,2.08116
81,100,1500,500,0.048899,0.070372,0.045302,0.066139,0.04691,2.10462
91,100,500,500,0.056427,0.086771,0.058467,0.081357,0.056799,2.09866
91,100,1000,500,0.058357,0.087312,0.06027,0.07598,0.055784,2.11087
91,100,1500,500,0.064955,0.093067,0.056174,0.083971,0.067965,2.14867
1,100,500,500,0.005335,0.001141,0.005551,0.000289,0.005742,1.79682
1,100,1000,500,0.005455,0.000812,0.005483,0.000179,0.005022,1.78484
1,100,1500,500,0.005152,0.000866,0.005424,0.000251,0.004804,1.78954
11,100,500,500,0.008169,0.003017,0.005622,0.001857,0.006163,2.10209
11,100,1000,500,0.007845,0.002991,0.005021,0.001715,0.006203,2.12616
11,100,1500,500,0.006643,0.003229,0.006043,0.001756,0.005926,2.11987
21,100,500,500,0.010372,0.0075,0.009048,0.004867,0.008668,2.10659
21,100,1000,500,0.009351,0.006937,0.008883,0.005065,0.007744,2.03429
21,100,1500,500,0.009018,0.007839,0.010785,0.005334,0.008567,2.02001
31,100,500,500,0.014496,0.013079,0.011362,0.010737,0.012523,2.0307
31,100,1000,500,0.016215,0.012493,0.012291,0.011842,0.012491,2.01865
31,100,1500,500,0.014191,0.014693,0.012282,0.010766,0.013018,2.01227
41,100,500,500,0.018244,0.022185,0.016427,0.01756,0.017846,2.10072
41,100,1000,500,0.020214,0.027343,0.01608,0.02214,0.017782,2.11322
41,100,1500,500,0.020583,0.025314,0.016296,0.020333,0.016969,2.0681
51,100,500,500,0.028757,0.041372,0.027582,0.030467,0.025189,2.08505
51,100,1000,500,0.025132,0.040142,0.034192,0.04509,0.032165,2.14176
51,100,1500,500,0.025655,0.038034,0.026238,0.031006,0.029192,2.14694
61,100,500,500,0.031887,0.043467,0.029432,0.039621,0.034766,2.12391
61,100,1000,500,0.03465,0.04784,0.030557,0.047617,0.030856,2.13494
61,100,1500,500,0.033464,0.046525,0.033717,0.044905,0.029938,2.14083
71,100,500,500,0.042313,0.056372,0.040933,0.049823,0.038108,2.08618
71,100,1000,500,0.03972,0.055785,0.037512,0.057182,0.038736,2.08538
71,100,1500,500,0.043358,0.058858,0.0403,0.052967,0.03982,2.11184
81,100,500,500,0.054317,0.077403,0.052571,0.066239,0.049639,2.10829
81,100,1000,500,0.050678,0.071276,0.053957,0.066321,0.051501,2.16751
81,100,1500,500,0.052173,0.074026,0.044062,0.06683,0.045736,2.14507
91,100,500,500,0.05865,0.087735,0.064239,0.09661,0.091174,2.27258
91,100,1000,500,0.083987,0.114594,0.061619,0.095392,0.076224,2.21865
91,100,1500,500,0.06548,0.092191,0.053251,0.082889,0.055505,2.14469
1,100,500,500,0.003577,0.000707,0.003021,0.000157,0.0028,2.14443
1,100,1000,500,0.003036,0.000693,0.002873,0.000161,0.003093,2.12906
1,100,1500,500,0.003555,0.000963,0.00379,0.000155,0.002913,2.21154
11,100,500,500,0.005706,0.002812,0.00534,0.001778,0.003812,2.10942
11,100,1000,500,0.005935,0.003156,0.006662,0.002195,0.004413,1.99889
11,100,1500,500,0.004795,0.002839,0.005095,0.002123,0.00429,2.05893
21,100,500,500,0.007959,0.006127,0.007343,0.005374,0.00619,2.03034
21,100,1000,500,0.007134,0.006838,0.00744,0.005311,0.006453,2.04558
21,100,1500,500,0.007873,0.006947,0.007427,0.005093,0.006861,2.06761
31,100,500,500,0.012569,0.01477,0.013433,0.012822,0.012624,2.11436
31,100,1000,500,0.012945,0.012316,0.01088,0.009369,0.010303,2.09481
31,100,1500,500,0.013855,0.015515,0.011178,0.011357,0.010199,2.1431
41,100,500,500,0.018844,0.027834,0.01585,0.021197,0.018191,2.07602
41,100,1000,500,0.019131,0.023873,0.016657,0.020934,0.016244,2.13661
41,100,1500,500,0.016871,0.024018,0.018263,0.021504,0.019099,2.13356
51,100,500,500,0.021788,0.032905,0.022828,0.03387,0.024064,2.09451
51,100,1000,500,0.02661,0.045408,0.024441,0.032876,0.024486,2.12374
51,100,1500,500,0.023889,0.032248,0.028617,0.031923,0.024353,2.06193
61,100,500,500,0.033287,0.046739,0.033423,0.041162,0.031778,2.14339
61,100,1000,500,0.033858,0.045308,0.031488,0.043023,0.032595,2.07347
61,100,1500,500,0.03174,0.055063,0.038081,0.044823,0.04636,2.20123
71,100,500,500,0.042994,0.06056,0.039869,0.052788,0.045338,2.17487
71,100,1000,500,0.039557,0.063475,0.040336,0.054252,0.043609,2.128
71,100,1500,500,0.041359,0.064687,0.040698,0.057558,0.039834,2.11867
81,100,500,500,0.045301,0.074496,0.05015,0.069161,0.049196,2.13941
81,100,1000,500,0.050781,0.069995,0.045244,0.066613,0.048764,2.18534
81,100,1500,500,0.051977,0.067601,0.043669,0.070723,0.045725,2.235
91,100,500,500,0.058809,0.112391,0.061095,0.10149,0.059176,2.35801
91,100,1000,500,0.081807,0.104809,0.053463,0.080458,0.069009,2.11592
91,100,1500,500,0.054988,0.083222,0.054054,0.08079,0.054799,2.14017
1,100,500,500,0.004031,0.000601,0.003412,0.000144,0.004301,1.15805
1,100,1000,500,0.003989,0.000722,0.003785,0.000173,0.003845,1.18106
1,100,1500,500,0.004205,0.000554,0.003477,0.00014,0.003955,1.15236
11,100,500,500,0.005512,0.002535,0.005438,0.001664,0.004546,2.0952
11,100,1000,500,0.004666,0.002766,0.005469,0.001476,0.00459,2.07011
11,100,1500,500,0.005589,0.002623,0.005315,0.002204,0.005076,2.07399
21,100,500,500,0.007518,0.00675,0.008649,0.005497,0.00688,2.13118
21,100,1000,500,0.008243,0.007059,0.008889,0.005402,0.007209,2.06606
21,100,1500,500,0.00779,0.005739,0.008608,0.005217,0.00723,2.10916
31,100,500,500,0.012893,0.013189,0.012019,0.010569,0.011604,2.12609
31,100,1000,500,0.013002,0.01195,0.01225,0.012172,0.011493,2.17792
31,100,1500,500,0.012348,0.01425,0.014357,0.016363,0.010454,2.11126
41,100,500,500,0.019142,0.023211,0.018779,0.018216,0.017682,2.12709
41,100,1000,500,0.023288,0.026579,0.018371,0.021296,0.01854,2.16318
41,100,1500,500,0.016448,0.021341,0.017676,0.02173,0.015142,2.09829
51,100,500,500,0.024749,0.037486,0.025669,0.032378,0.024461,2.15227
51,100,1000,500,0.023662,0.03316,0.025445,0.030851,0.023534,2.18332
51,100,1500,500,0.022288,0.034475,0.023919,0.030655,0.024076,2.12414
61,100,500,500,0.031801,0.043784,0.03328,0.041996,0.032504,2.1588
61,100,1000,500,0.031989,0.042268,0.030773,0.048562,0.029888,2.12221
61,100,1500,500,0.030596,0.040219,0.030694,0.036785,0.029361,2.12299
71,100,500,500,0.038232,0.053166,0.040259,0.05197,0.038819,2.20745
71,100,1000,500,0.03842,0.058109,0.037276,0.05196,0.038119,2.20349
71,100,1500,500,0.041498,0.059622,0.039013,0.053117,0.040275,2.19741
81,100,500,500,0.056056,0.073253,0.04693,0.083516,0.062797,2.21643
81,100,1000,500,0.049284,0.071109,0.046026,0.068173,0.046794,2.26533
81,100,1500,500,0.045932,0.078741,0.048856,0.065591,0.047171,2.18729
91,100,500,500,0.06513,0.09458,0.05626,0.088074,0.061601,2.19424
91,100,1000,500,0.061483,0.079352,0.054588,0.084235,0.054789,2.18142
91,100,1500,500,0.061359,0.08382,0.053258,0.084995,0.057957,2.22998
1,100,500,500,0.004057,0.000408,0.006191,0.000261,0.003454,0.11586
1,100,1000,500,0.004058,0.000399,0.006248,0.000274,0.003242,0.115587
1,100,1500,500,0.005746,0.000516,0.008637,0.000327,0.003272,0.132084
11,100,500,500,0.006458,0.002982,0.00498,0.002028,0.005853,2.08674
11,100,1000,500,0.00613,0.003321,0.005181,0.001548,0.006347,2.04825
11,100,1500,500,0.007174,0.004929,0.00669,0.001895,0.005893,2.16263
21,100,500,500,0.008918,0.007406,0.009221,0.005134,0.007968,2.0233
21,100,1000,500,0.008976,0.007525,0.009701,0.005183,0.007645,2.04653
21,100,1500,500,0.010072,0.007094,0.011662,0.008484,0.009948,2.07198
31,100,500,500,0.015299,0.013392,0.012383,0.013634,0.01257,2.09242
31,100,1000,500,0.015163,0.013862,0.012891,0.012226,0.011627,2.00353
31,100,1500,500,0.013644,0.012913,0.014993,0.014636,0.013047,2.01169
41,100,500,500,0.01855,0.02173,0.018281,0.019988,0.019453,2.02585
41,100,1000,500,0.018184,0.024468,0.017819,0.019455,0.018523,2.01843
41,100,1500,500,0.019324,0.02316,0.01674,0.019511,0.017651,2.05886
51,100,500,500,0.024084,0.033513,0.025095,0.029526,0.024696,2.16791
51,100,1000,500,0.040206,0.044264,0.026452,0.034205,0.03224,2.22775
51,100,1500,500,0.031649,0.038942,0.024641,0.036243,0.024891,2.03191
61,100,500,500,0.032604,0.045995,0.030089,0.038781,0.030844,2.05063
61,100,1000,500,0.034002,0.044334,0.028408,0.038682,0.029553,2.04828
61,100,1500,500,0.035062,0.045493,0.02832,0.039065,0.030309,2.04445
71,100,500,500,0.041633,0.058601,0.037921,0.052128,0.037508,2.07872
71,100,1000,500,0.042719,0.056756,0.03631,0.052202,0.037922,2.11487
71,100,1500,500,0.040119,0.058687,0.038302,0.051977,0.037534,2.13917
81,100,500,500,0.060173,0.068498,0.047823,0.065974,0.049621,2.13479
81,100,1000,500,0.053229,0.074007,0.047907,0.070552,0.04836,2.16055
81,100,1500,500,0.048987,0.070252,0.067943,0.068322,0.049631,2.20245
91,100,500,500,0.061916,0.090329,0.056799,0.089561,0.058992,2.17249
91,100,1000,500,0.056208,0.085812,0.054151,0.083246,0.061973,2.19353
91,100,1500,500,0.073063,0.090917,0.057843,0.092686,0.062117,2.2297
1,100,500,500,0.003582,0.000187,0.006236,0.000293,0.004138,0.000195
1,100,1000,500,0.003305,0.000123,0.00541,0.000259,0.005009,0.00023
1,100,1500,500,0.003545,0.000201,0.007273,0.000263,0.004838,0.000301
11,100,500,500,0.006726,0.005947,0.006563,0.001788,0.008972,2.10805
11,100,1000,500,0.006615,0.003256,0.006107,0.001894,0.005897,2.01923
11,100,1500,500,0.006282,0.003149,0.00689,0.002451,0.00669,2.14744
21,100,500,500,0.008245,0.006718,0.009131,0.005678,0.007874,2.07941
21,100,1000,500,0.009085,0.006909,0.008999,0.005407,0.007955,2.06452
21,100,1500,500,0.009636,0.007245,0.010258,0.0064,0.010421,2.07119
31,100,500,500,0.014412,0.01402,0.011376,0.010203,0.011954,2.10593
31,100,1000,500,0.0136,0.015055,0.013653,0.012064,0.011973,2.14152
31,100,1500,500,0.015301,0.012189,0.014457,0.013494,0.01583,2.18018
41,100,500,500,0.021055,0.025375,0.018747,0.018792,0.018011,2.12543
41,100,1000,500,0.017214,0.022826,0.017726,0.021122,0.017854,2.08785
41,100,1500,500,0.018349,0.025054,0.016616,0.020386,0.01873,2.09479
51,100,500,500,0.02606,0.037832,0.028758,0.031102,0.024299,2.06747
51,100,1000,500,0.024427,0.033638,0.027095,0.031307,0.025695,2.10719
51,100,1500,500,0.023449,0.031612,0.022363,0.028785,0.029196,2.15777
61,100,500,500,0.034985,0.046238,0.030552,0.040285,0.032552,2.18637
61,100,1000,500,0.038469,0.047304,0.030235,0.04609,0.033647,2.13058
61,100,1500,500,0.034559,0.048369,0.031634,0.041239,0.034207,2.14027
71,100,500,500,0.044756,0.064695,0.038498,0.054544,0.039833,2.1223
71,100,1000,500,0.048782,0.061867,0.042905,0.05421,0.038604,2.15727
71,100,1500,500,0.054069,0.084444,0.045647,0.051184,0.039467,2.17692
81,100,500,500,0.057666,0.07329,0.054396,0.073021,0.048718,2.14662
81,100,1000,500,0.049617,0.069609,0.046163,0.065315,0.045451,2.13036
81,100,1500,500,0.050594,0.07331,0.045621,0.065389,0.046881,2.07522
91,100,500,500,0.061132,0.080779,0.05396,0.086061,0.062136,2.15605
91,100,1000,500,0.078772,0.107774,0.061232,0.084866,0.064338,2.2034
91,100,1500,500,0.057008,0.085788,0.061812,0.083099,0.056409,2.18675
1,100,500,500,0.003164,0.000891,0.002763,0.00017,0.00246,2.0251
1,100,1000,500,0.002769,0.000582,0.003035,0.000139,0.002388,2.12093
1,100,1500,500,0.002908,0.000816,0.003034,0.000134,0.002509,2.11566
11,100,500,500,0.004398,0.003075,0.004707,0.001925,0.004063,2.08235
11,100,1000,500,0.004257,0.003274,0.006433,0.001644,0.003432,2.08199
11,100,1500,500,0.004338,0.002561,0.004078,0.001393,0.004209,1.99476
21,100,500,500,0.010625,0.009951,0.01258,0.008156,0.010533,3.06656
21,100,1000,500,0.011785,0.009756,0.013512,0.007291,0.01002,3.0017
21,100,1500,500,0.017059,0.013142,0.01485,0.010815,0.01017,3.13475
31,100,500,500,0.021949,0.024183,0.022733,0.017743,0.019026,3.02163
31,100,1000,500,0.020002,0.021363,0.020636,0.018502,0.015593,3.02086
31,100,1500,500,0.019111,0.016667,0.021399,0.017542,0.01609,2.97448
41,100,500,500,0.027463,0.029349,0.03284,0.035893,0.026959,3.05347
41,100,1000,500,0.027257,0.035772,0.028043,0.036734,0.026667,3.05149
41,100,1500,500,0.029554,0.034287,0.027234,0.03243,0.028063,3.05289
51,100,500,500,0.040902,0.058569,0.040857,0.047115,0.040763,3.06129
51,100,1000,500,0.039387,0.053363,0.036919,0.041952,0.03521,3.05955
51,100,1500,500,0.035779,0.049086,0.038256,0.046556,0.033094,3.07912
61,100,500,500,0.053145,0.075438,0.047261,0.066817,0.046294,3.09661
61,100,1000,500,0.045429,0.068768,0.056725,0.065142,0.048052,3.22253
61,100,1500,500,0.050067,0.070683,0.050085,0.065427,0.048088,3.03753
71,100,500,500,0.059081,0.080752,0.059149,0.080557,0.056133,3.10899
71,100,1000,500,0.059082,0.085585,0.059874,0.089108,0.059069,3.00634
71,100,1500,500,0.067196,0.087574,0.058811,0.083154,0.058038,3.05411
81,100,500,500,0.075068,0.12123,0.073069,0.102295,0.072677,3.13421
81,100,1000,500,0.071218,0.108677,0.074037,0.102057,0.074854,3.16645
81,100,1500,500,0.077384,0.117982,0.073929,0.102835,0.07107,3.20588
91,100,500,500,0.094234,0.142802,0.091093,0.136303,0.089366,3.2318
91,100,1000,500,0.100777,0.143853,0.102293,0.144865,0.093089,3.20695
91,100,1500,500,0.092445,0.156948,0.090226,0.14536,0.09567,3.16639
1,100,500,500,0.005555,0.000376,0.002334,9.4e-05,0.002187,1.02347
1,100,1000,500,0.002774,0.000446,0.002775,0.00014,0.0028,1.03455
1,100,1500,500,0.003205,0.000591,0.002398,0.000193,0.002701,1.03008
11,100,500,500,0.007056,0.003685,0.00832,0.002599,0.006065,3.19523
11,100,1000,500,0.007807,0.003586,0.007864,0.002672,0.006433,3.13497
11,100,1500,500,0.007181,0.00397,0.009772,0.00513,0.006615,3.08664
21,100,500,500,0.012453,0.011786,0.017058,0.012582,0.011562,3.00323
21,100,1000,500,0.012201,0.009458,0.012574,0.007841,0.012369,3.10206
21,100,1500,500,0.01354,0.011894,0.013105,0.008044,0.011803,3.07862
31,100,500,500,0.018278,0.019803,0.020516,0.017827,0.018169,3.09445
31,100,1000,500,0.021345,0.021509,0.021033,0.021421,0.019006,3.13085
31,100,1500,500,0.019504,0.020479,0.020698,0.016786,0.018207,3.06829
41,100,500,500,0.029583,0.040762,0.02986,0.036455,0.029253,3.10953
41,100,1000,500,0.025906,0.038567,0.028433,0.043728,0.027257,3.07195
41,100,1500,500,0.032522,0.034985,0.029225,0.031389,0.025472,3.0801
51,100,500,500,0.040134,0.061156,0.041079,0.048233,0.038931,3.23029
51,100,1000,500,0.041183,0.052946,0.040682,0.05007,0.043706,3.08223
51,100,1500,500,0.0375,0.052214,0.037296,0.050598,0.041926,3.18092
61,100,500,500,0.05082,0.071489,0.060449,0.089507,0.052027,3.27626
61,100,1000,500,0.056408,0.080969,0.050973,0.067611,0.048508,3.0819
