Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
21,90,2,600,0.024539,0.011052,0.172662,0.007007,0.075296,0.005859,0.012072,0.010282,0.011937,0.009407,0.012012,0.009028,0.015335,0.008729,0.011931,0.009848,0.011859,0.009689
41,90,2,600,0.029106,0.041684,0.272644,0.022275,0.284465,0.021782,0.031391,0.034893,0.03153,0.033992,0.031456,0.032741,0.034315,0.032205,0.030904,0.034641,0.031018,0.033211
61,90,2,600,0.040491,0.089791,0.7477,0.047972,0.429284,0.048577,0.067023,0.07662,0.065121,0.077253,0.066042,0.07004,0.066508,0.073642,0.066867,0.076434,0.066483,0.078796
81,90,2,600,0.053825,0.160811,0.959796,0.08016,0.86062,0.083903,0.099605,0.133674,0.096704,0.131146,0.099446,0.126281,0.10377,0.128516,0.099733,0.135984,0.096214,0.132196
101,90,2,600,0.069287,0.246858,1.84847,0.136783,1.76138,0.128437,0.15235,0.208574,0.157285,0.22409,0.154704,0.194722,0.157876,0.195763,0.158647,0.202228,0.155125,0.202123
1,90,2,600,0.008088,0.000151,0.004232,0.00016,0.004128,0.000144,0.00316,0.00104,0.003126,0.000486,0.002851,0.000121,0.003579,0.000123,0.002902,0.000895,0.002915,0.000617
21,90,2,600,0.007299,0.005671,0.110836,0.005851,0.064644,0.006024,0.008015,0.006503,0.007978,0.005955,0.007451,0.005623,0.008522,0.005378,0.007742,0.006642,0.007615,0.005965
41,90,2,600,0.008791,0.020629,0.329566,0.022279,0.278678,0.024353,0.020194,0.023418,0.021573,0.021843,0.020214,0.021252,0.021175,0.021166,0.01955,0.022542,0.019734,0.022331
61,90,2,600,0.011995,0.045891,0.829481,0.050366,0.507367,0.051135,0.044364,0.055054,0.045001,0.050749,0.041968,0.050462,0.045374,0.050116,0.043569,0.054921,0.042674,0.054518
81,90,2,600,0.017104,0.085078,2.20843,0.094447,0.851012,0.085544,0.064218,0.08947,0.065111,0.089505,0.065547,0.085448,0.066312,0.085656,0.066334,0.091408,0.066225,0.091396
101,90,2,600,0.021979,0.123987,2.85234,0.130981,2.77219,0.135142,0.100477,0.140529,0.111848,0.148646,0.102765,0.129607,0.104505,0.136756,0.103666,0.142192,0.099668,0.141807
1,90,2,600,0.012725,0.000262,0.00329,0.000162,0.003081,0.000148,0.004752,0.001092,0.003043,0.000491,0.002954,0.000125,0.002939,0.00013,0.002954,0.001078,0.003019,0.000624
21,90,2,600,0.023593,0.011664,0.132954,0.005881,0.095178,0.006436,0.01396,0.011447,0.013361,0.010018,0.013399,0.009505,0.016969,0.009126,0.012954,0.011451,0.013879,0.010184
41,90,2,600,0.033962,0.044324,0.460567,0.02374,0.429083,0.023782,0.036559,0.039084,0.036774,0.040851,0.036136,0.035581,0.03965,0.035983,0.038308,0.039896,0.039699,0.039026
61,90,2,600,0.044187,0.098987,0.794684,0.052843,0.577017,0.05211,0.070728,0.08528,0.072149,0.083978,0.070672,0.078419,0.071117,0.076426,0.068641,0.083106,0.068376,0.082597
81,90,2,600,0.054238,0.167314,1.4368,0.091996,1.12431,0.091124,0.111478,0.157493,0.111012,0.15401,0.112303,0.13659,0.108627,0.129376,0.10427,0.139359,0.102336,0.136141
101,90,2,600,0.067501,0.242719,2.55852,0.130221,3.18452,0.140589,0.159741,0.212644,0.161228,0.211695,0.15624,0.198158,0.160883,0.200302,0.160717,0.213425,0.161182,0.213451
1,90,2,600,0.010081,0.000177,0.004413,0.000147,0.004173,0.000166,0.002986,0.000893,0.002869,0.000472,0.002895,0.00012,0.00372,0.000122,0.002905,0.000939,0.002891,0.000535
21,90,2,600,0.005894,0.005568,0.159302,0.006725,0.117851,0.006394,0.008029,0.006753,0.007795,0.006203,0.007887,0.005519,0.008858,0.005603,0.007977,0.006698,0.007987,0.006169
41,90,2,600,0.009478,0.021647,0.447659,0.023461,0.267895,0.02651,0.021943,0.024146,0.021816,0.024378,0.022062,0.022883,0.022596,0.022518,0.021202,0.024502,0.021891,0.024481
61,90,2,600,0.012509,0.046927,0.839159,0.051522,0.526691,0.052291,0.04038,0.053774,0.042532,0.053667,0.042133,0.050738,0.050396,0.052702,0.042378,0.054724,0.041637,0.053613
81,90,2,600,0.016043,0.082916,1.31829,0.089595,0.970349,0.082382,0.064132,0.089888,0.06494,0.088513,0.062928,0.083497,0.065424,0.0832,0.063078,0.088605,0.063248,0.088249
101,90,2,600,0.021158,0.122439,1.53015,0.129318,1.47229,0.12987,0.099948,0.136585,0.096974,0.136677,0.097476,0.130384,0.098576,0.129591,0.10489,0.132209,0.099025,0.13943
1,90,2,600,0.01368,0.000252,0.005956,0.00023,0.005637,0.000233,0.004986,0.00129,0.004898,0.000672,0.004814,0.000191,0.005646,0.00019,0.004846,0.001386,0.00485,0.000843
21,90,2,600,0.602575,0.051156,0.037947,0.005678,0.041941,0.005665,0.008765,0.00749,0.008401,0.007053,0.008218,0.005483,0.009316,0.0054,0.008675,0.007633,0.008675,0.006807
41,90,2,600,0.627436,0.184604,0.176297,0.022993,0.118995,0.023231,0.021854,0.025945,0.022661,0.025239,0.022623,0.022827,0.023093,0.022561,0.022042,0.026274,0.022724,0.025435
61,90,2,600,0.619867,0.38103,0.376915,0.051018,0.358685,0.050695,0.042619,0.05511,0.042875,0.05436,0.045862,0.047843,0.043783,0.051384,0.042879,0.055531,0.042809,0.054248
81,90,2,600,0.766732,0.706706,0.498745,0.086424,0.410063,0.085229,0.065618,0.092249,0.064607,0.088176,0.064329,0.07892,0.064639,0.085122,0.063426,0.090105,0.063854,0.08791
101,90,2,600,0.735896,0.979333,0.538734,0.129783,0.876713,0.129387,0.09464,0.135372,0.100723,0.126808,0.095434,0.125224,0.094129,0.12678,0.095941,0.137101,0.102563,0.131339
