Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
1,90,2,600,0.015004,0.00037,0.003114,0.000198,0.003113,0.000184,0.002987,0.000885,0.00305,0.000493,0.00398,0.000161,0.003328,0.000189,0.002975,0.000912,0.002992,0.000555
21,90,2,600,0.065871,0.028196,0.064639,0.010102,0.131178,0.009168,0.013366,0.015955,0.013806,0.013055,0.014581,0.012031,0.019291,0.012755,0.013255,0.015954,0.013575,0.012986
41,90,2,600,0.060331,0.102078,0.194429,0.030534,0.203929,0.029172,0.031836,0.047877,0.031941,0.048575,0.031447,0.044796,0.035707,0.046732,0.031455,0.048263,0.031506,0.048504
61,90,2,600,0.062706,0.212291,0.303979,0.063377,0.389547,0.063567,0.05888,0.101648,0.058387,0.100363,0.058402,0.097363,0.062047,0.097086,0.058025,0.100174,0.05848,0.099733
81,90,2,600,0.064408,0.359703,0.456441,0.111805,0.535916,0.110457,0.09487,0.173312,0.094029,0.17169,0.09422,0.167696,0.098708,0.16525,0.094144,0.171747,0.094524,0.172799
101,90,2,600,0.063387,0.549465,0.678959,0.166495,0.872088,0.166806,0.13983,0.264208,0.139159,0.26421,0.139531,0.252839,0.142751,0.253517,0.139868,0.265224,0.139224,0.257518
1,90,2,600,0.014923,0.00034,0.005579,0.000324,0.006414,0.000347,0.004872,0.001385,0.004371,0.000775,0.006451,0.000317,0.005509,0.000287,0.00562,0.001617,0.004794,0.000827
21,90,2,600,1.95865,0.118962,0.032161,0.00864,0.030814,0.00822,0.015676,0.016662,0.034865,0.025573,0.017132,0.013491,0.009904,0.009283,0.015213,0.016746,0.009159,0.008763
41,90,2,600,2.77514,0.440488,0.042821,0.030722,0.042966,0.030629,0.036027,0.050398,0.064356,0.084539,0.033367,0.046342,0.022965,0.029608,0.035541,0.050797,0.021644,0.030825
61,90,2,600,2.29299,0.856722,0.056264,0.063612,0.055941,0.062565,0.064351,0.104102,0.041183,0.068709,0.060778,0.096777,0.040976,0.06101,0.063326,0.102411,0.039281,0.065177
81,90,2,600,2.03141,1.38095,0.090935,0.108004,0.091233,0.10606,0.063996,0.112571,0.063807,0.111712,0.062732,0.105399,0.06413,0.105922,0.06515,0.112341,0.062907,0.110838
101,90,2,600,1.9539,2.11036,0.138808,0.164208,0.135362,0.164526,0.095862,0.175278,0.094656,0.17165,0.093676,0.162722,0.094555,0.1645,0.09451,0.173355,0.094498,0.172002
1,90,2,600,0.015197,0.000317,0.003164,0.000217,0.003011,0.000171,0.003661,0.000522,0.003502,0.000275,0.003204,0.000152,0.003059,0.000148,0.003056,0.000405,0.003907,0.000331
21,90,2,600,0.012285,0.01377,0.054576,0.009584,0.08181,0.008332,0.009292,0.009016,0.009774,0.008965,0.008521,0.007942,0.010676,0.007666,0.009993,0.009401,0.00864,0.010136
41,90,2,600,0.013242,0.053618,0.169224,0.029701,0.192173,0.029536,0.021753,0.031526,0.021198,0.030529,0.020533,0.028708,0.022176,0.028851,0.021138,0.031392,0.020934,0.030898
61,90,2,600,0.014972,0.107033,0.268713,0.063755,0.327493,0.064891,0.039553,0.064913,0.039234,0.064849,0.03877,0.061138,0.039545,0.061605,0.038799,0.06606,0.039389,0.06482
81,90,2,600,0.013512,0.182739,0.408444,0.109257,0.499326,0.110045,0.064117,0.111229,0.063047,0.111608,0.063765,0.105623,0.063689,0.106644,0.063494,0.111288,0.062845,0.110983
101,90,2,600,0.013941,0.276631,0.548929,0.166209,0.712304,0.167375,0.094701,0.171357,0.093437,0.170724,0.093714,0.162412,0.095046,0.164013,0.093579,0.173361,0.093712,0.170963
1,90,2,600,0.016052,0.000363,0.005319,0.000329,0.0053,0.000355,0.004768,0.001598,0.005862,0.00088,0.004661,0.000297,0.006556,0.000297,0.004939,0.001399,0.004821,0.00086
21,90,2,600,0.302412,0.056862,0.030008,0.009402,0.030343,0.008501,0.008971,0.009939,0.009802,0.008852,0.010234,0.007731,0.0098,0.007876,0.009062,0.009587,0.009963,0.008888
41,90,2,600,0.321231,0.200675,0.082982,0.030121,0.088398,0.030168,0.021187,0.031691,0.021867,0.031133,0.021164,0.029654,0.022106,0.029061,0.021082,0.031903,0.021481,0.031896
61,90,2,600,0.319734,0.42067,0.182664,0.062949,0.147438,0.062274,0.039603,0.066537,0.039163,0.065133,0.039254,0.062841,0.040122,0.060956,0.039544,0.066791,0.038974,0.065104
81,90,2,600,0.329554,0.718737,0.225623,0.108646,0.205187,0.108761,0.064993,0.112435,0.063372,0.111605,0.0628,0.106124,0.064111,0.105924,0.064087,0.11305,0.063504,0.112281
101,90,2,600,0.458646,1.29041,0.31608,0.167056,0.327377,0.172584,0.092773,0.163791,0.094301,0.169415,0.093778,0.163413,0.095327,0.164533,0.094692,0.17249,0.094134,0.173904
1,90,2,600,0.006809,0.000245,0.004708,0.000244,0.00537,0.000226,0.003058,0.000956,0.003039,0.000538,0.00304,0.000146,0.00451,0.000191,0.003557,0.000951,0.003076,0.00057
21,90,2,600,0.014668,0.015211,0.064237,0.009238,0.088879,0.0088,0.009015,0.008764,0.008649,0.009507,0.008611,0.007662,0.010953,0.0079,0.009094,0.009373,0.009403,0.009915
41,90,2,600,0.026218,0.066114,0.17769,0.03069,0.230832,0.030436,0.020637,0.030918,0.021552,0.030767,0.02048,0.028854,0.021753,0.029007,0.020596,0.030905,0.020568,0.030427
61,90,2,600,0.036998,0.18031,0.306461,0.065311,0.378235,0.063986,0.039084,0.065501,0.040299,0.065445,0.038782,0.061463,0.042617,0.061442,0.038723,0.064516,0.039196,0.064253
81,90,2,600,0.027977,0.241551,0.493795,0.112416,0.572171,0.110161,0.062352,0.110081,0.062653,0.110509,0.062039,0.105616,0.063443,0.106662,0.062206,0.110994,0.063778,0.11003
101,90,2,600,0.027769,0.36423,0.64847,0.167018,0.832715,0.166121,0.094844,0.167943,0.092864,0.169329,0.092546,0.16205,0.093878,0.161587,0.092271,0.169197,0.093015,0.168359
1,90,2,600,0.01537,0.000368,0.003989,0.000279,0.003231,0.000189,0.002996,0.000682,0.003021,0.000427,0.003235,0.000158,0.002989,0.000194,0.00296,0.00062,0.003131,0.000395
21,90,2,600,0.030456,0.018044,0.055118,0.008701,0.101828,0.01035,0.009179,0.009985,0.00901,0.008809,0.00885,0.007799,0.011591,0.007896,0.008638,0.011184,0.008586,0.008283
41,90,2,600,0.028492,0.067793,0.175505,0.029842,0.204268,0.029469,0.021712,0.031088,0.021053,0.030806,0.020517,0.028683,0.021588,0.028609,0.02031,0.031303,0.020434,0.030016
61,90,2,600,0.029172,0.143983,0.271059,0.062207,0.307056,0.063485,0.038544,0.065018,0.038806,0.064871,0.038349,0.061083,0.039273,0.061431,0.038981,0.064567,0.038636,0.0638
81,90,2,600,0.029461,0.239391,0.4123,0.108819,0.473948,0.111837,0.063098,0.112362,0.063622,0.112899,0.063075,0.106852,0.064079,0.106227,0.062952,0.112244,0.063252,0.111278
101,90,2,600,0.027638,0.371689,0.551312,0.168328,0.715087,0.167654,0.092345,0.169317,0.092901,0.168731,0.092676,0.161579,0.093088,0.161169,0.092289,0.16941,0.09358,0.168631
1,90,2,600,0.027858,0.000556,0.004298,0.000221,0.004348,0.000225,0.008203,0.000451,0.007109,0.000402,0.00819,0.000308,0.007731,0.000243,0.007074,0.000398,0.007194,0.000339
21,90,2,600,0.077811,0.034886,0.063991,0.008428,0.072059,0.008412,0.010328,0.010389,0.009167,0.008785,0.009193,0.007608,0.01014,0.008353,0.008801,0.012182,0.008904,0.00882
41,90,2,600,0.108557,0.134924,0.163116,0.030218,0.180789,0.029708,0.021351,0.033106,0.022066,0.03209,0.021075,0.029777,0.021976,0.029005,0.021992,0.033155,0.021017,0.031762
61,90,2,600,0.080415,0.244774,0.230442,0.064262,0.267825,0.06384,0.040077,0.0665,0.039883,0.065118,0.039072,0.061536,0.04005,0.062137,0.03909,0.066019,0.039277,0.065178
81,90,2,600,0.111585,0.485084,0.402092,0.108443,0.474772,0.108904,0.063696,0.112006,0.062991,0.112755,0.06251,0.106257,0.063693,0.106288,0.062662,0.112613,0.062905,0.110561
101,90,2,600,0.05815,0.55022,0.521841,0.166826,0.604833,0.166795,0.095421,0.16984,0.092605,0.169174,0.093897,0.161589,0.093604,0.161471,0.092755,0.169478,0.092763,0.170472
1,90,2,600,0.015868,0.000428,0.006976,0.000394,0.005518,0.000318,0.004775,0.001354,0.004486,0.00087,0.004512,0.000312,0.006894,0.000347,0.004554,0.001417,0.005848,0.001146
21,90,2,600,0.350237,0.064016,0.039855,0.00816,0.0335,0.008327,0.009419,0.009846,0.008975,0.00997,0.009177,0.007621,0.01162,0.007624,0.010153,0.009951,0.008855,0.009073
41,90,2,600,0.331226,0.220295,0.125209,0.029215,0.126735,0.030589,0.020981,0.032502,0.021796,0.031199,0.0212,0.029522,0.021767,0.030121,0.020945,0.032181,0.0213,0.032287
61,90,2,600,0.392086,0.487288,0.206926,0.061849,0.211354,0.061489,0.038692,0.06528,0.039425,0.064203,0.038441,0.061145,0.044237,0.062572,0.039033,0.067053,0.039373,0.066027
81,90,2,600,0.351603,0.788392,0.281208,0.110881,0.30122,0.110015,0.063418,0.111981,0.063376,0.111819,0.063102,0.105364,0.064201,0.106276,0.062959,0.112429,0.063547,0.112155
101,90,2,600,0.402772,1.29093,0.401281,0.167701,0.452441,0.167236,0.094086,0.171479,0.091609,0.169985,0.095193,0.163915,0.095112,0.163845,0.0937,0.173153,0.094181,0.172739
1,90,2,600,0.014899,0.00037,0.002874,0.000174,0.002935,0.000175,0.002716,0.000858,0.002798,0.000462,0.002882,0.000191,0.003933,0.000155,0.00283,0.000864,0.002812,0.000508
21,90,2,600,0.014808,0.014322,0.070506,0.009824,0.092119,0.010234,0.008398,0.01001,0.008315,0.008364,0.009628,0.007718,0.009168,0.009245,0.008378,0.008696,0.009144,0.008779
41,90,2,600,0.014061,0.050354,0.182333,0.031244,0.203436,0.030409,0.020763,0.030516,0.020236,0.03056,0.020148,0.028632,0.020869,0.028557,0.020275,0.030818,0.020361,0.030135
61,90,2,600,0.01561,0.105589,0.286405,0.064175,0.340531,0.063983,0.038715,0.064716,0.038141,0.064625,0.038249,0.062013,0.038933,0.061055,0.038884,0.064363,0.039232,0.064781
81,90,2,600,0.013354,0.181152,0.427728,0.111313,0.507476,0.11233,0.062711,0.111619,0.063118,0.111529,0.062837,0.107237,0.063504,0.112842,0.062985,0.110924,0.06206,0.110143
101,90,2,600,0.013784,0.271523,0.586064,0.166251,0.760044,0.166683,0.09254,0.169033,0.092336,0.169771,0.092725,0.161804,0.093668,0.161517,0.09222,0.168652,0.091936,0.168464
1,90,2,600,0.00641,0.000225,0.004415,0.000224,0.005519,0.000296,0.003294,0.001187,0.003191,0.000682,0.003028,0.000171,0.004133,0.000208,0.003604,0.001379,0.003033,0.000749
21,90,2,600,0.006351,0.009638,0.068918,0.009018,0.10283,0.008857,0.008602,0.008993,0.00968,0.008529,0.008594,0.00895,0.009564,0.007753,0.009409,0.009322,0.009121,0.009037
41,90,2,600,0.006412,0.032717,0.180471,0.029684,0.219828,0.029893,0.021143,0.030857,0.020824,0.030864,0.020454,0.028784,0.021398,0.029151,0.020674,0.031101,0.021092,0.030217
61,90,2,600,0.00658,0.071111,0.306876,0.064648,0.359157,0.064573,0.038634,0.066408,0.038847,0.064646,0.038811,0.061574,0.040096,0.061699,0.03864,0.064918,0.038702,0.064386
81,90,2,600,0.007208,0.121913,0.433784,0.110788,0.513,0.110316,0.063556,0.111283,0.063356,0.111352,0.063119,0.106986,0.063993,0.107478,0.063101,0.112284,0.063463,0.111057
101,90,2,600,0.007383,0.185979,0.612248,0.167768,0.782481,0.168016,0.092707,0.168808,0.092426,0.169825,0.092244,0.16159,0.093444,0.161218,0.092041,0.168504,0.092813,0.1686
1,90,2,600,0.015232,0.000478,0.007118,0.000347,0.00565,0.000328,0.005674,0.001667,0.005019,0.000838,0.004661,0.000237,0.007349,0.000275,0.004675,0.001391,0.006169,0.001054
21,90,2,600,0.757353,0.083551,0.028111,0.008607,0.028118,0.008161,0.009384,0.009633,0.010048,0.009001,0.010294,0.007908,0.010122,0.007677,0.009601,0.009679,0.010128,0.009088
41,90,2,600,0.739852,0.284322,0.096284,0.02957,0.11377,0.030468,0.021881,0.032476,0.021772,0.031586,0.021179,0.02884,0.023024,0.029051,0.021695,0.032406,0.021125,0.031547
61,90,2,600,0.72859,0.600933,0.186332,0.062774,0.201724,0.062914,0.039565,0.066369,0.039875,0.065548,0.039146,0.061956,0.040584,0.061673,0.039079,0.065961,0.039195,0.065616
81,90,2,600,0.816208,1.07753,0.246585,0.109256,0.279674,0.108183,0.063137,0.11281,0.063735,0.111726,0.06313,0.10674,0.064563,0.106898,0.063262,0.112807,0.063295,0.111412
101,90,2,600,0.827575,1.64829,0.355257,0.166439,0.350985,0.166858,0.0934,0.171873,0.095122,0.171341,0.093097,0.163415,0.094532,0.162391,0.093764,0.171403,0.093304,0.170169
1,90,2,600,0.015258,0.000364,0.003674,0.000251,0.003492,0.000211,0.002977,0.00088,0.002913,0.000538,0.00302,0.000178,0.004466,0.000235,0.003033,0.00098,0.002927,0.000567
21,90,2,600,0.027608,0.019161,0.079739,0.009263,0.077311,0.008706,0.009086,0.008726,0.008737,0.008758,0.008512,0.007766,0.009969,0.007709,0.008345,0.009608,0.010839,0.011141
41,90,2,600,0.027144,0.068079,0.187355,0.030041,0.214865,0.029911,0.020472,0.030836,0.021548,0.030959,0.020825,0.029235,0.021849,0.029115,0.020576,0.031218,0.020464,0.030755
61,90,2,600,0.029725,0.140244,0.291694,0.063885,0.403222,0.064684,0.03883,0.065218,0.038193,0.064514,0.038284,0.061528,0.039143,0.061498,0.038285,0.065102,0.038675,0.065262
81,90,2,600,0.028476,0.241304,0.468777,0.109284,0.534863,0.109726,0.063001,0.110726,0.062151,0.109756,0.062377,0.105814,0.063047,0.105468,0.062637,0.110732,0.062221,0.110217
101,90,2,600,0.027858,0.368523,0.631205,0.166262,0.812148,0.166931,0.091407,0.1692,0.092863,0.169835,0.09255,0.162737,0.09364,0.162079,0.092876,0.170183,0.093077,0.168374
1,90,2,600,0.024253,0.000416,0.004165,0.000175,0.004053,0.000179,0.008897,0.002118,0.007131,0.001172,0.007851,0.000341,0.007514,0.000397,0.007058,0.001714,0.006714,0.001082
21,90,2,600,0.294967,0.055975,0.032708,0.007841,0.046553,0.008176,0.009723,0.009447,0.010039,0.009383,0.00917,0.00777,0.01065,0.007746,0.011051,0.009539,0.009205,0.009447
41,90,2,600,0.294859,0.201898,0.091417,0.029849,0.103377,0.029811,0.021707,0.03208,0.021965,0.031064,0.021894,0.028687,0.022624,0.029375,0.021563,0.032644,0.021585,0.031817
61,90,2,600,0.339193,0.454212,0.173217,0.064253,0.200061,0.06379,0.039612,0.065595,0.039406,0.065734,0.038914,0.061208,0.039798,0.06176,0.039708,0.066073,0.039195,0.065675
81,90,2,600,0.363368,0.783297,0.204937,0.108437,0.232188,0.109386,0.063529,0.112443,0.064121,0.111638,0.063924,0.105406,0.064283,0.105863,0.063961,0.112704,0.063538,0.111481
101,90,2,600,0.418482,1.27719,0.322404,0.165926,0.432948,0.167967,0.09502,0.171513,0.093825,0.171115,0.095952,0.163844,0.095302,0.164599,0.094133,0.173276,0.094334,0.171875
1,90,2,600,0.026078,0.000559,0.007714,0.000287,0.006033,0.00028,0.006666,0.001418,0.005435,0.000722,0.009597,0.000379,0.005721,0.000228,0.008575,0.001823,0.005393,0.00074
21,90,2,600,0.28884,0.056047,0.039474,0.008567,0.03591,0.008639,0.009464,0.010154,0.00961,0.008812,0.01038,0.007657,0.009736,0.008726,0.009296,0.009707,0.009883,0.008869
41,90,2,600,0.351387,0.214525,0.107464,0.03002,0.110899,0.030758,0.02219,0.032008,0.021886,0.031619,0.02205,0.029102,0.02201,0.030102,0.021401,0.032856,0.021821,0.031908
61,90,2,600,0.291619,0.424372,0.225225,0.062251,0.196028,0.063439,0.03963,0.065806,0.03948,0.066372,0.041291,0.061643,0.039871,0.06238,0.039498,0.065937,0.039584,0.065472
81,90,2,600,0.49611,0.906815,0.239785,0.105651,0.270974,0.107674,0.063508,0.111745,0.063232,0.112159,0.063111,0.104907,0.063374,0.106666,0.0629,0.11297,0.062892,0.112459
101,90,2,600,0.280976,1.09527,0.349152,0.165525,0.406488,0.164877,0.093208,0.171357,0.093551,0.1696,0.092852,0.162941,0.093799,0.161948,0.092909,0.171025,0.093074,0.171528
1,90,2,600,0.014331,0.000395,0.002988,0.000204,0.002653,0.000206,0.002641,0.000984,0.002698,0.000581,0.003648,0.000324,0.002944,0.000175,0.002714,0.001045,0.002779,0.000631
21,90,2,600,0.040876,0.02305,0.082837,0.009861,0.113566,0.008817,0.013976,0.015197,0.013504,0.015097,0.013363,0.012282,0.016207,0.012844,0.012832,0.014517,0.01361,0.013912
41,90,2,600,0.038518,0.083733,0.172405,0.029467,0.201282,0.029268,0.03175,0.048427,0.03163,0.04808,0.030904,0.045453,0.033188,0.045676,0.030659,0.048299,0.032306,0.049366
61,90,2,600,0.03956,0.176004,0.297394,0.064018,0.343433,0.064949,0.057573,0.100209,0.058263,0.100454,0.057586,0.096615,0.059819,0.097101,0.058324,0.101887,0.057778,0.101416
81,90,2,600,0.04087,0.301857,0.46882,0.11024,0.564294,0.109811,0.093917,0.172706,0.09395,0.171346,0.093749,0.165355,0.09695,0.165856,0.09367,0.174874,0.094357,0.173783
101,90,2,600,0.041101,0.461276,0.629797,0.166646,0.852652,0.166318,0.138972,0.263576,0.140158,0.265656,0.140027,0.256206,0.142924,0.255204,0.140688,0.267853,0.140514,0.265615
1,90,2,600,0.014578,0.000312,0.002867,0.000181,0.002934,0.000206,0.003442,0.001113,0.002983,0.000506,0.002745,0.000152,0.002715,0.000176,0.002833,0.000976,0.004432,0.000634
21,90,2,600,0.026076,0.020599,0.058911,0.008924,0.094951,0.008284,0.013073,0.015371,0.01334,0.012922,0.014915,0.012141,0.015519,0.014358,0.012995,0.01354,0.014732,0.013265
41,90,2,600,0.025638,0.066965,0.170981,0.029822,0.185277,0.029498,0.031828,0.048434,0.03136,0.048215,0.031065,0.045994,0.03414,0.045485,0.031689,0.048686,0.031171,0.047975
61,90,2,600,0.026896,0.141293,0.283572,0.064588,0.334278,0.06393,0.058435,0.100168,0.058676,0.102264,0.058179,0.098717,0.060772,0.097667,0.058034,0.103298,0.058287,0.102198
81,90,2,600,0.02632,0.240799,0.411804,0.109825,0.498609,0.110747,0.094684,0.173164,0.094926,0.174405,0.09516,0.166994,0.096844,0.167111,0.094842,0.175078,0.094961,0.173467
101,90,2,600,0.027583,0.368758,0.625369,0.170184,0.786966,0.167784,0.139974,0.264265,0.139865,0.265173,0.140304,0.254292,0.142534,0.254935,0.14098,0.268065,0.139884,0.265872
1,90,2,600,0.015858,0.000395,0.005815,0.000284,0.005632,0.000335,0.004127,0.001398,0.005791,0.001161,0.004319,0.000271,0.005043,0.000278,0.004861,0.002814,0.004278,0.000953
21,90,2,600,0.491199,0.072497,0.029085,0.008626,0.03218,0.008523,0.008984,0.010135,0.009334,0.008857,0.009736,0.007883,0.009512,0.00763,0.009177,0.009671,0.00957,0.010123
41,90,2,600,0.402575,0.240732,0.089506,0.030905,0.095552,0.029581,0.020963,0.032328,0.022024,0.032129,0.020774,0.029691,0.02156,0.028967,0.021132,0.031487,0.021145,0.030995
61,90,2,600,0.485454,0.526924,0.185086,0.063709,0.182671,0.062976,0.038483,0.065346,0.038799,0.06491,0.038883,0.061847,0.039294,0.062211,0.038495,0.066217,0.038535,0.065822
81,90,2,600,0.406211,0.840713,0.20629,0.108685,0.202104,0.107682,0.062613,0.110498,0.062643,0.111906,0.062508,0.105339,0.06318,0.101484,0.062573,0.111935,0.062613,0.111281
101,90,2,600,0.412274,1.27541,0.404158,0.166766,0.370795,0.16424,0.092521,0.169033,0.092672,0.164442,0.092852,0.162027,0.093575,0.161613,0.092484,0.170396,0.093585,0.17022
1,90,2,600,0.014192,0.000342,0.002832,0.000179,0.002619,0.00019,0.002623,0.00093,0.002685,0.000524,0.003765,0.000205,0.002745,0.000345,0.00266,0.000951,0.002661,0.000649
21,90,2,600,0.027691,0.018345,0.096171,0.009124,0.091405,0.008527,0.013473,0.013639,0.013107,0.01535,0.012904,0.015656,0.015889,0.011953,0.015192,0.015241,0.012534,0.015238
41,90,2,600,0.024484,0.067508,0.258422,0.030683,0.208246,0.02911,0.031047,0.047845,0.031025,0.0483,0.031607,0.045376,0.033194,0.045681,0.030619,0.048141,0.030495,0.047532
61,90,2,600,0.02634,0.141318,0.306694,0.06338,0.408123,0.064421,0.057345,0.099981,0.058576,0.100662,0.05719,0.096763,0.059657,0.096668,0.057296,0.101549,0.057274,0.100783
81,90,2,600,0.026363,0.23998,0.518321,0.111872,0.571985,0.108929,0.093162,0.171174,0.093839,0.171165,0.093364,0.164658,0.09568,0.164724,0.093122,0.173658,0.093501,0.17305
101,90,2,600,0.027534,0.364024,0.71517,0.166461,0.912326,0.166594,0.138293,0.262057,0.138249,0.262617,0.138505,0.252971,0.14088,0.251797,0.138586,0.264213,0.13832,0.263244
1,90,2,600,0.013642,0.000313,0.003076,0.000227,0.003026,0.000217,0.003986,0.001088,0.003162,0.00049,0.002968,0.000139,0.00293,0.000149,0.004373,0.00164,0.003158,0.000549
21,90,2,600,0.013146,0.013812,0.070935,0.010457,0.099253,0.009538,0.008795,0.009325,0.008346,0.008371,0.008923,0.007867,0.009638,0.00911,0.008484,0.00935,0.008902,0.008429
41,90,2,600,0.013165,0.05053,0.179543,0.030259,0.205026,0.030727,0.020808,0.030654,0.020597,0.030578,0.020454,0.028655,0.021984,0.028775,0.020368,0.030753,0.020338,0.030695
61,90,2,600,0.014059,0.105977,0.306907,0.063796,0.375718,0.064263,0.038744,0.063582,0.038401,0.064447,0.038285,0.061755,0.039746,0.061135,0.038299,0.064342,0.038388,0.063912
81,90,2,600,0.013851,0.18229,0.443061,0.115288,0.536541,0.109521,0.063846,0.112116,0.063061,0.111626,0.063674,0.106601,0.064498,0.106659,0.064391,0.111525,0.062948,0.111141
101,90,2,600,0.023491,0.369206,0.682882,0.16788,0.854655,0.168618,0.140591,0.269246,0.0932,0.169364,0.140307,0.259564,0.143657,0.255822,0.141564,0.266724,0.092786,0.170099
1,90,2,600,0.015532,0.000317,0.00573,0.00032,0.005712,0.000311,0.006767,0.000783,0.005766,0.000432,0.005256,0.000236,0.006697,0.000353,0.005195,0.000688,0.007111,0.000566
21,90,2,600,0.246739,0.057265,0.044819,0.0095,0.056168,0.009334,0.00971,0.009776,0.009332,0.010182,0.00898,0.008204,0.010645,0.007713,0.010504,0.009982,0.009098,0.009555
41,90,2,600,0.142057,0.151339,0.134095,0.029917,0.173254,0.029409,0.022939,0.032081,0.022519,0.031805,0.021215,0.029162,0.021902,0.029712,0.02186,0.031863,0.021623,0.031074
61,90,2,600,0.156971,0.315412,0.223406,0.063722,0.245195,0.063791,0.039566,0.066906,0.038971,0.064157,0.039217,0.061645,0.040101,0.061487,0.039568,0.065724,0.039383,0.064924
81,90,2,600,0.153188,0.542857,0.351857,0.109359,0.41963,0.111319,0.065572,0.112167,0.064245,0.111495,0.06302,0.105518,0.0639,0.1052,0.062918,0.112334,0.063258,0.111748
101,90,2,600,0.184141,0.915708,0.485951,0.166909,0.523677,0.166451,0.090515,0.169574,0.093766,0.16985,0.092577,0.162198,0.094359,0.161412,0.092708,0.171609,0.093747,0.170338
1,90,2,600,0.014712,0.000329,0.007003,0.000363,0.006039,0.000307,0.005597,0.001088,0.005484,0.000518,0.006306,0.000345,0.005634,0.000225,0.006367,0.001402,0.00578,0.000607
21,90,2,600,0.200176,0.050155,0.03701,0.008362,0.048329,0.008277,0.011254,0.01282,0.009854,0.01025,0.009277,0.010153,0.010022,0.007809,0.009276,0.009859,0.010024,0.008876
41,90,2,600,0.195243,0.171104,0.153965,0.031135,0.174587,0.029371,0.02215,0.031506,0.021847,0.030464,0.021536,0.03016,0.022191,0.028601,0.021196,0.031443,0.021755,0.031399
61,90,2,600,0.189562,0.348514,0.218342,0.063045,0.254643,0.063702,0.039439,0.065535,0.039006,0.065498,0.038874,0.06149,0.039642,0.06191,0.0387,0.066637,0.038977,0.065277
81,90,2,600,0.161494,0.542369,0.309314,0.109499,0.389568,0.107429,0.062833,0.111224,0.064296,0.111064,0.062918,0.10512,0.063903,0.106719,0.062724,0.112189,0.062877,0.112603
101,90,2,600,0.158259,0.823975,0.468558,0.164724,0.526047,0.166366,0.095143,0.172185,0.094715,0.170896,0.093984,0.16431,0.094671,0.164058,0.095365,0.173377,0.095941,0.170635
1,90,2,600,0.025879,0.000524,0.006144,0.000259,0.005007,0.000187,0.007536,0.001693,0.009097,0.001164,0.008219,0.000427,0.008356,0.000288,0.008643,0.002136,0.007363,0.001241
21,90,2,600,0.566224,0.071181,0.049211,0.00848,0.049279,0.008711,0.00971,0.009562,0.009943,0.009239,0.009109,0.008328,0.0102,0.007777,0.009422,0.009615,0.010417,0.009015
41,90,2,600,0.543194,0.256418,0.150278,0.029836,0.155098,0.031025,0.021306,0.032734,0.021727,0.031889,0.0214,0.02975,0.0222,0.029737,0.021137,0.032172,0.022226,0.03228
61,90,2,600,0.572483,0.52892,0.209329,0.063788,0.217875,0.063481,0.039175,0.067825,0.039633,0.065023,0.039217,0.061379,0.04041,0.061345,0.038973,0.065951,0.039053,0.064814
81,90,2,600,0.61164,0.958911,0.319954,0.11022,0.345015,0.110017,0.063394,0.113126,0.065024,0.115743,0.064191,0.107251,0.064707,0.104809,0.062671,0.111734,0.063256,0.110891
101,90,2,600,0.607198,1.46874,0.428383,0.165651,0.442538,0.164857,0.093641,0.17072,0.093887,0.170473,0.093098,0.162943,0.094535,0.163081,0.093289,0.172176,0.093316,0.171208
1,90,2,600,0.027067,0.000542,0.004007,0.000201,0.00392,0.000198,0.007172,0.00058,0.006007,0.000375,0.009341,0.000347,0.0063,0.000239,0.007837,0.000561,0.006927,0.000437
21,90,2,600,0.135404,0.041381,0.057138,0.009472,0.079018,0.008591,0.010226,0.010224,0.009662,0.009432,0.008919,0.008501,0.010094,0.007676,0.010352,0.010142,0.008905,0.009526
41,90,2,600,0.134578,0.152168,0.172269,0.030691,0.195807,0.030742,0.022286,0.032405,0.021663,0.03173,0.021391,0.030017,0.022375,0.03173,0.021209,0.032628,0.02139,0.031635
61,90,2,600,0.10196,0.282662,0.241255,0.06243,0.27245,0.063837,0.039335,0.066507,0.039067,0.064076,0.038939,0.061671,0.039696,0.060755,0.038605,0.066025,0.039021,0.064181
81,90,2,600,0.102727,0.479102,0.355995,0.10976,0.442152,0.106325,0.063157,0.110351,0.063076,0.110975,0.063107,0.10502,0.063579,0.105294,0.062674,0.111404,0.062751,0.111645
101,90,2,600,0.103646,0.735621,0.50844,0.166246,0.55179,0.165763,0.093265,0.170064,0.093161,0.169877,0.092783,0.16141,0.094789,0.16412,0.090197,0.169693,0.092789,0.168711
1,90,2,600,0.015127,0.000377,0.002949,0.000205,0.003885,0.000232,0.003083,0.000683,0.002787,0.000395,0.002845,0.000173,0.00378,0.000198,0.003438,0.000767,0.002861,0.000435
21,90,2,600,0.015793,0.013776,0.070209,0.008835,0.0915,0.009933,0.008489,0.009787,0.008683,0.00833,0.009192,0.008019,0.009015,0.008408,0.008529,0.008822,0.008957,0.010285
