Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG
21,40,0.010258,0.005502,0.09025,0.0054,0.009014,0.007796,0.008706,0.006752,0.009919,0.00622,0.008658,0.008735
21,60,0.147908,0.020786,0.022279,0.004406,0.005963,0.005715,0.005934,0.003997,0.006307,0.004002,0.006057,0.007192
21,60,0.12188,0.01833,0.034832,0.004505,0.005946,0.00573,0.005767,0.004019,0.00676,0.004039,0.005758,0.007201
21,60,0.029074,0.009152,0.049778,0.005934,0.012525,0.010696,0.011796,0.008397,0.011186,0.006173,0.0118,0.011375
21,60,0.155723,0.02154,0.026175,0.004543,0.006392,0.005897,0.005963,0.004014,0.006524,0.003984,0.006024,0.006803
21,60,0.004351,0.004202,0.060498,0.006147,0.006387,0.005416,0.00534,0.003959,0.006203,0.004026,0.005368,0.005585
21,60,0.004633,0.003674,0.070485,0.006196,0.006571,0.00555,0.005494,0.004024,0.006385,0.00406,0.005465,0.006518
21,60,0.005076,0.003719,0.053261,0.005411,0.005761,0.0052,0.005443,0.004274,0.006235,0.004033,0.00548,0.005703
21,60,0.016798,0.007419,0.082414,0.005309,0.008848,0.007563,0.008626,0.00622,0.010314,0.006253,0.008629,0.008358
21,60,0.004977,0.003698,0.082562,0.005836,0.006622,0.006131,0.006427,0.004989,0.007185,0.004947,0.006412,0.006845
21,60,0.013097,0.006837,0.067035,0.006186,0.007185,0.006146,0.006766,0.005014,0.007523,0.005046,0.006901,0.006659
21,60,0.113547,0.022126,0.047369,0.005384,0.007204,0.007007,0.007172,0.005001,0.008125,0.005004,0.007113,0.008508
21,60,0.019618,0.009137,0.0572,0.005226,0.011544,0.009174,0.011092,0.007551,0.014591,0.007568,0.011301,0.011057
21,60,0.079007,0.019006,0.057341,0.006096,0.007487,0.007062,0.007241,0.005291,0.00836,0.004988,0.00723,0.009481
21,60,0.005872,0.004643,0.094115,0.005604,0.006991,0.006179,0.006729,0.005035,0.007881,0.004986,0.006756,0.006639
21,60,0.576434,0.039938,0.028277,0.005398,0.007344,0.007735,0.007227,0.004949,0.007996,0.004988,0.007172,0.008944
21,60,0.012131,0.00751,0.10512,0.006137,0.01096,0.009361,0.011033,0.007722,0.012177,0.007721,0.010733,0.010459
21,60,0.244577,0.029603,0.036321,0.005376,0.007309,0.007318,0.007272,0.004989,0.008127,0.004981,0.007234,0.008347
21,60,0.150675,0.022761,0.047655,0.005404,0.00736,0.00726,0.007298,0.00488,0.008006,0.005292,0.007211,0.008354
21,60,0.186459,0.025726,0.037715,0.005421,0.007227,0.007027,0.007174,0.00497,0.00786,0.004976,0.007114,0.008332
21,60,0.119217,0.02123,0.062138,0.006376,0.011523,0.009583,0.011453,0.007478,0.014455,0.007716,0.011559,0.010328
21,60,0.240938,0.02883,0.027128,0.005498,0.007402,0.007064,0.007185,0.00497,0.007931,0.004987,0.007299,0.00816
21,60,0.005401,0.005201,0.067307,0.006627,0.007029,0.006599,0.006722,0.005,0.008033,0.004964,0.006838,0.006877
21,60,0.013656,0.00687,0.068121,0.006733,0.007339,0.006269,0.006864,0.004949,0.007884,0.005017,0.006839,0.007014
21,60,0.091013,0.018252,0.041949,0.005693,0.007632,0.006704,0.007137,0.00512,0.00793,0.004971,0.007117,0.009179
21,60,0.334114,0.032084,0.039355,0.005393,0.007198,0.007291,0.007148,0.004968,0.007803,0.00497,0.00726,0.008475
21,60,0.434447,0.034255,0.023356,0.004638,0.00592,0.005751,0.005797,0.003999,0.006244,0.004029,0.005839,0.006918
21,60,0.01078,0.00601,0.063871,0.005684,0.005592,0.004967,0.005203,0.004149,0.005719,0.004022,0.005186,0.00617
21,60,0.018416,0.007845,0.071994,0.005246,0.008911,0.008011,0.008642,0.006267,0.010132,0.006254,0.00864,0.009304
21,60,0.231035,0.025046,0.024225,0.004397,0.005998,0.005641,0.005934,0.004017,0.006482,0.004286,0.006112,0.00665
21,60,0.009674,0.006052,0.079193,0.00509,0.009052,0.008191,0.008697,0.006535,0.009831,0.006198,0.008679,0.00932
21,80,0.148851,0.020317,0.023459,0.00446,0.006162,0.005715,0.00601,0.003926,0.006299,0.003993,0.005966,0.007268
21,80,0.119731,0.020426,0.024747,0.004406,0.006007,0.005751,0.005817,0.00393,0.00679,0.00402,0.00579,0.007241
21,80,0.028965,0.009157,0.055018,0.005384,0.0121,0.010078,0.011982,0.008395,0.011226,0.006185,0.011941,0.011404
21,80,0.157677,0.020318,0.026519,0.004388,0.006076,0.006023,0.006029,0.004002,0.006562,0.004012,0.006033,0.007132
21,80,0.004329,0.004216,0.066895,0.005283,0.005797,0.005064,0.005395,0.004028,0.00637,0.004058,0.005358,0.005517
21,80,0.004621,0.003666,0.068349,0.005346,0.00569,0.005509,0.005467,0.004048,0.006433,0.004031,0.005477,0.006033
21,80,0.005046,0.003687,0.050004,0.005308,0.005672,0.00487,0.00546,0.004054,0.006251,0.004034,0.005472,0.00561
21,80,0.016113,0.007906,0.080595,0.005219,0.009002,0.008112,0.008605,0.006237,0.010379,0.00606,0.008542,0.008646
21,80,0.004904,0.003718,0.075925,0.005335,0.005526,0.005156,0.0052,0.004129,0.005774,0.004065,0.005232,0.005601
21,80,0.010613,0.005541,0.059722,0.005245,0.00598,0.005494,0.005469,0.004016,0.006164,0.004061,0.005445,0.005489
21,80,0.092959,0.016729,0.038526,0.004516,0.005814,0.006065,0.005696,0.003999,0.006492,0.004022,0.00575,0.007127
21,80,0.015753,0.007309,0.071877,0.005361,0.009305,0.008295,0.00858,0.006215,0.011515,0.006697,0.009128,0.008618
21,80,0.064513,0.014712,0.038669,0.004509,0.00577,0.005644,0.005787,0.004011,0.0067,0.003999,0.005748,0.007359
21,80,0.004626,0.00365,0.071669,0.005535,0.005674,0.005106,0.005365,0.004037,0.006359,0.00406,0.005343,0.005495
21,80,0.470095,0.032313,0.026773,0.004378,0.005889,0.006216,0.005829,0.004549,0.006391,0.004048,0.005776,0.007666
21,80,0.010231,0.005549,0.104392,0.00603,0.008862,0.007821,0.00865,0.006215,0.00933,0.006248,0.008718,0.008716
21,80,0.197097,0.022158,0.035641,0.004446,0.006046,0.005792,0.005885,0.00402,0.006542,0.004025,0.005912,0.006736
21,80,0.121611,0.018898,0.039506,0.004451,0.005875,0.005895,0.005708,0.003995,0.006477,0.004015,0.005715,0.006839
21,80,0.150233,0.020187,0.032955,0.004303,0.005927,0.005679,0.005796,0.003997,0.006373,0.004008,0.005756,0.006738
21,80,0.095813,0.017057,0.052412,0.005999,0.009091,0.007579,0.009212,0.006204,0.011573,0.006198,0.009197,0.008588
21,80,0.194565,0.022616,0.022998,0.004352,0.005975,0.005647,0.00582,0.004368,0.006464,0.003824,0.005817,0.006727
21,80,0.004856,0.003682,0.056209,0.005337,0.005669,0.005047,0.005365,0.004028,0.006616,0.004381,0.005476,0.005414
21,80,0.01096,0.00557,0.057031,0.005318,0.005797,0.005275,0.005477,0.004058,0.006373,0.004041,0.005441,0.005737
21,80,0.072664,0.015241,0.03409,0.004434,0.005817,0.005619,0.005759,0.004022,0.006369,0.004281,0.005741,0.007401
21,80,0.270052,0.026447,0.032165,0.004166,0.005731,0.005754,0.005663,0.003946,0.006465,0.003947,0.005812,0.006641
21,80,0.351908,0.028352,0.022453,0.004378,0.005951,0.006161,0.005851,0.004004,0.006215,0.004004,0.005844,0.007174
21,80,0.010226,0.006043,0.064498,0.005575,0.005736,0.004984,0.005248,0.004123,0.005789,0.004022,0.005211,0.005615
21,80,0.018395,0.007897,0.077743,0.005514,0.008951,0.008071,0.008626,0.006263,0.010003,0.006361,0.008575,0.009029
21,80,0.230986,0.02505,0.023667,0.004393,0.006,0.005606,0.005935,0.00402,0.006544,0.003933,0.005911,0.007322
21,80,0.010299,0.005498,0.08778,0.005131,0.009065,0.007796,0.008782,0.006505,0.009853,0.006735,0.008707,0.008684
21,100,0.14829,0.020943,0.016491,0.004258,0.006407,0.00627,0.006747,0.004216,0.006798,0.004064,0.005994,0.007735
21,100,0.121513,0.018917,0.032151,0.004301,0.005793,0.005629,0.00578,0.004009,0.006719,0.004024,0.005781,0.006942
21,100,0.028594,0.009793,0.039325,0.004463,0.012073,0.009941,0.012005,0.00835,0.011213,0.006166,0.012173,0.01092
21,100,0.15642,0.020227,0.019301,0.004319,0.006368,0.005702,0.006052,0.004018,0.006511,0.004027,0.006049,0.007112
21,100,0.004929,0.003685,0.044862,0.004389,0.005473,0.004906,0.005344,0.004559,0.006391,0.00403,0.005423,0.005925
21,100,0.004621,0.003679,0.038737,0.004407,0.005486,0.005157,0.005411,0.004018,0.006317,0.004009,0.005452,0.005875
21,100,0.00501,0.004206,0.038457,0.00438,0.005497,0.004804,0.005485,0.004011,0.006171,0.004017,0.005407,0.005406
21,100,0.016685,0.007411,0.055887,0.004422,0.00858,0.007441,0.008574,0.006168,0.010168,0.006231,0.008787,0.008102
21,100,0.004935,0.003694,0.046071,0.004485,0.005306,0.004791,0.005168,0.003995,0.00579,0.004021,0.005179,0.005334
21,100,0.010539,0.005535,0.039337,0.004422,0.00551,0.004767,0.005408,0.004012,0.006771,0.004023,0.005442,0.005532
21,100,0.091671,0.017706,0.025356,0.004314,0.005824,0.005614,0.005709,0.003995,0.006627,0.004017,0.005701,0.006903
21,100,0.015786,0.007366,0.03889,0.004445,0.009194,0.007545,0.009028,0.006205,0.012067,0.006195,0.009057,0.008483
21,100,0.064181,0.014734,0.030059,0.004416,0.00587,0.005603,0.005819,0.004164,0.006736,0.004044,0.005799,0.006909
21,100,0.004092,0.004207,0.041459,0.004426,0.005443,0.005266,0.005324,0.00402,0.006303,0.004027,0.005357,0.005358
21,100,0.468168,0.032833,0.012218,0.004171,0.005819,0.006114,0.005763,0.004001,0.006401,0.004204,0.005765,0.00807
21,100,0.00971,0.00608,0.071638,0.00444,0.008767,0.007403,0.008565,0.006215,0.00972,0.006205,0.008607,0.00847
21,100,0.197853,0.022104,0.021518,0.004223,0.005877,0.005622,0.005868,0.00405,0.006564,0.004002,0.005882,0.00726
21,100,0.121471,0.018384,0.022946,0.004223,0.005839,0.005632,0.005696,0.003999,0.00647,0.004014,0.00575,0.007423
21,100,0.149529,0.020865,0.020607,0.004228,0.005794,0.005619,0.005778,0.004037,0.00641,0.004029,0.005815,0.007109
21,100,0.096244,0.01658,0.036718,0.004339,0.009376,0.00737,0.009048,0.006214,0.011707,0.006013,0.009093,0.008448
21,100,0.194727,0.022832,0.014842,0.004229,0.006123,0.005431,0.005875,0.004011,0.006324,0.004058,0.005833,0.006966
21,100,0.004859,0.003685,0.041549,0.004465,0.005523,0.004785,0.00563,0.003815,0.006474,0.004048,0.005358,0.005435
21,100,0.010339,0.006125,0.038813,0.004283,0.005512,0.004996,0.005459,0.004026,0.006277,0.004026,0.005454,0.005627
21,100,0.07305,0.014791,0.02628,0.004368,0.005806,0.005494,0.00584,0.004142,0.006472,0.004565,0.005792,0.006859
21,100,0.270346,0.026014,0.018204,0.004178,0.005898,0.005757,0.005806,0.004004,0.006315,0.004024,0.005774,0.007512
21,100,0.352542,0.028368,0.013027,0.004211,0.005962,0.005636,0.005834,0.004026,0.006231,0.004035,0.005842,0.007211
21,100,0.010768,0.005512,0.028991,0.004445,0.005258,0.004882,0.005182,0.004046,0.005767,0.003961,0.005211,0.005589
21,100,0.018921,0.007939,0.043423,0.004423,0.008653,0.007707,0.00857,0.006206,0.009958,0.006255,0.008514,0.009371
21,100,0.231324,0.024071,0.015673,0.004221,0.00597,0.005563,0.005943,0.004027,0.006371,0.004028,0.005935,0.006881
21,100,0.010235,0.005572,0.058836,0.005001,0.008641,0.007554,0.007887,0.006227,0.009851,0.006185,0.008652,0.008496
31,0,0.129378,0.037714,0.07434,0.010489,0.010783,0.012237,0.01005,0.009465,0.010209,0.009363,0.010147,0.013839
31,0,0.122661,0.038477,0.097117,0.014801,0.012372,0.014537,0.011742,0.010909,0.013007,0.011172,0.011713,0.016593
31,0,0.013192,0.015419,0.188237,0.012638,0.012828,0.013065,0.011425,0.011083,0.01225,0.011167,0.011248,0.014274
31,0,0.244584,0.057587,0.091886,0.012597,0.013233,0.014329,0.012023,0.011225,0.012811,0.011243,0.012206,0.01663
31,0,0.005667,0.010831,0.20167,0.012484,0.011665,0.013048,0.011217,0.01287,0.012484,0.01125,0.011481,0.013999
31,0,0.006766,0.009378,0.202679,0.012909,0.011884,0.013154,0.011851,0.01067,0.013304,0.011377,0.011358,0.01443
31,0,0.007216,0.01077,0.172667,0.012826,0.012267,0.012473,0.011119,0.010599,0.010199,0.009227,0.009261,0.011711
31,0,0.017713,0.016299,0.186561,0.011858,0.01696,0.017168,0.016097,0.015046,0.016157,0.01207,0.013687,0.015299
31,0,0.004969,0.008585,0.200431,0.011493,0.009645,0.010664,0.009475,0.008661,0.009583,0.009347,0.009214,0.011532
31,0,0.012376,0.011414,0.197852,0.009884,0.011867,0.012791,0.011404,0.011771,0.012206,0.011043,0.011762,0.014055
31,0,0.237764,0.056648,0.125322,0.013061,0.01292,0.01429,0.011745,0.011032,0.012651,0.011355,0.011875,0.016575
31,0,0.023301,0.018753,0.182614,0.01257,0.01963,0.020169,0.019228,0.018848,0.023455,0.017553,0.018969,0.021735
31,0,0.140252,0.046955,0.146297,0.013106,0.011984,0.015249,0.012686,0.011302,0.012881,0.01279,0.011911,0.016958
31,0,0.006736,0.009523,0.213351,0.012975,0.012002,0.012602,0.011368,0.011294,0.012998,0.011159,0.011323,0.015412
31,0,0.959566,0.096823,0.041891,0.011684,0.011993,0.013107,0.011787,0.011207,0.012528,0.011299,0.011806,0.014869
31,0,0.01378,0.013471,0.182989,0.012076,0.015629,0.01726,0.015736,0.014989,0.016523,0.014683,0.015622,0.018425
31,0,0.20636,0.04598,0.090782,0.011387,0.012039,0.014713,0.011726,0.011245,0.012727,0.011492,0.012202,0.01652
31,0,0.199327,0.051987,0.144742,0.013235,0.012029,0.014682,0.011868,0.011253,0.012987,0.010707,0.011704,0.01651
31,0,0.19925,0.051915,0.148436,0.012884,0.012813,0.013936,0.011894,0.011222,0.012467,0.011408,0.011828,0.016335
31,0,0.055243,0.027914,0.182668,0.012685,0.019587,0.020897,0.019238,0.017096,0.022374,0.017403,0.018929,0.022719
31,0,0.255987,0.057493,0.061438,0.010956,0.010338,0.011995,0.009788,0.009226,0.010467,0.009469,0.010205,0.013632
31,0,0.005798,0.007662,0.174801,0.010848,0.011563,0.010253,0.009539,0.009152,0.010172,0.009356,0.009491,0.011616
31,0,0.012235,0.011574,0.141166,0.011361,0.00999,0.010899,0.009793,0.009229,0.01034,0.009236,0.009381,0.012004
31,0,0.075195,0.031145,0.133787,0.011039,0.010465,0.012183,0.009532,0.009404,0.010464,0.009309,0.009744,0.014399
31,0,0.252171,0.05099,0.096,0.010817,0.010195,0.012564,0.00981,0.009318,0.010143,0.008987,0.009783,0.014262
31,0,0.363311,0.05986,0.050086,0.010593,0.010709,0.01257,0.009908,0.009233,0.01015,0.009412,0.010523,0.01365
31,0,0.01124,0.012513,0.215457,0.011542,0.009609,0.01113,0.009369,0.009313,0.009809,0.009197,0.009204,0.012205
31,0,0.019404,0.016143,0.218213,0.01002,0.016132,0.017599,0.015347,0.014408,0.016599,0.014811,0.015473,0.018833
31,0,0.20023,0.04698,0.048791,0.010607,0.010538,0.011972,0.01005,0.009255,0.010526,0.009223,0.009981,0.013673
31,0,0.010589,0.012579,0.182283,0.011827,0.019944,0.020425,0.018347,0.017876,0.019773,0.017614,0.018705,0.021874
31,20,0.159686,0.048016,0.080309,0.012734,0.012561,0.014846,0.01186,0.010972,0.01233,0.011034,0.01217,0.01662
31,20,0.154468,0.046953,0.09587,0.014932,0.011956,0.014003,0.012001,0.011097,0.013268,0.01121,0.011856,0.017456
31,20,0.013203,0.015528,0.18851,0.012353,0.011552,0.012793,0.011571,0.010966,0.012347,0.011309,0.011114,0.013979
31,20,0.247098,0.056737,0.091363,0.012935,0.012644,0.01504,0.012153,0.011226,0.012576,0.01127,0.012171,0.016419
31,20,0.005699,0.010734,0.22194,0.012646,0.012637,0.011852,0.011333,0.011256,0.012509,0.011048,0.011518,0.013834
31,20,0.006764,0.009469,0.213456,0.012716,0.010172,0.011307,0.009542,0.009532,0.010543,0.009545,0.009539,0.012384
31,20,0.005598,0.008729,0.173304,0.010936,0.010199,0.010224,0.010925,0.009599,0.010153,0.009289,0.009494,0.011771
31,20,0.018888,0.015165,0.184662,0.010985,0.016201,0.017001,0.016063,0.014468,0.017755,0.014956,0.015401,0.01753
31,20,0.005615,0.008029,0.19173,0.010325,0.010295,0.011097,0.009267,0.009361,0.009912,0.009106,0.009267,0.011809
31,20,0.011249,0.012705,0.192917,0.010867,0.010103,0.010399,0.009359,0.009359,0.00987,0.009442,0.009758,0.011455
31,20,0.19355,0.047606,0.131488,0.011331,0.010516,0.011916,0.009911,0.00948,0.010441,0.009155,0.009797,0.013867
31,20,0.017708,0.016292,0.176466,0.010824,0.016206,0.018307,0.016118,0.014755,0.01932,0.014821,0.016326,0.019198
31,20,0.114523,0.038528,0.126673,0.010565,0.010342,0.012054,0.011291,0.009141,0.012023,0.009035,0.010612,0.014709
31,20,0.004298,0.008897,0.184085,0.010862,0.01,0.011938,0.009435,0.009341,0.010239,0.009364,0.009467,0.011546
31,20,0.81422,0.079388,0.034396,0.010003,0.010063,0.010866,0.009654,0.009251,0.010303,0.009293,0.009733,0.011958
31,20,0.011777,0.011437,0.208544,0.010679,0.016487,0.016773,0.014946,0.014619,0.015803,0.014605,0.015389,0.018204
31,20,0.207064,0.050644,0.090435,0.013908,0.012952,0.01438,0.011949,0.011284,0.012803,0.011203,0.012051,0.016375
31,20,0.199897,0.052083,0.143291,0.012655,0.012792,0.014534,0.011854,0.011123,0.012685,0.011227,0.011829,0.018124
31,20,0.20048,0.053161,0.127079,0.012718,0.012412,0.015572,0.01208,0.011286,0.013008,0.010613,0.011979,0.016172
31,20,0.055795,0.028282,0.169457,0.012691,0.018462,0.020961,0.019043,0.017417,0.022435,0.017417,0.019263,0.021361
31,20,0.269052,0.058807,0.05815,0.011066,0.010256,0.011931,0.009725,0.009293,0.010266,0.009208,0.009893,0.0138
31,20,0.004644,0.008741,0.186026,0.010919,0.009839,0.010866,0.009432,0.009348,0.010538,0.00904,0.009334,0.011691
31,20,0.012101,0.011376,0.141728,0.010931,0.009996,0.010718,0.00964,0.00939,0.010514,0.008942,0.009618,0.01177
31,20,0.075732,0.031299,0.152796,0.010087,0.010377,0.012114,0.009954,0.010767,0.011558,0.009255,0.009933,0.01408
31,20,0.252855,0.04956,0.104393,0.010975,0.010227,0.012503,0.009791,0.008999,0.010511,0.008903,0.009882,0.014275
31,20,0.367421,0.06061,0.053583,0.013288,0.011087,0.01288,0.010131,0.01075,0.01039,0.009266,0.009618,0.013731
31,20,0.010184,0.013456,0.185084,0.010291,0.010946,0.012168,0.009646,0.009135,0.010009,0.008824,0.009403,0.011736
31,20,0.018373,0.017341,0.185441,0.011144,0.016685,0.017398,0.015556,0.016159,0.016996,0.014509,0.015368,0.018618
31,20,0.201596,0.04756,0.053498,0.010469,0.010318,0.012137,0.010065,0.009514,0.01074,0.0093,0.010243,0.014991
31,20,0.011796,0.011583,0.210918,0.011379,0.016703,0.019279,0.015747,0.014918,0.016803,0.015069,0.01565,0.018365
31,40,0.129976,0.039384,0.083898,0.010641,0.011516,0.012338,0.009958,0.009113,0.010888,0.009,0.010209,0.013887
31,40,0.123533,0.039785,0.161879,0.01098,0.010743,0.012197,0.010574,0.009591,0.010952,0.009462,0.009981,0.013753
31,40,0.010737,0.012799,0.193941,0.01054,0.010074,0.012161,0.00968,0.009201,0.01058,0.009148,0.009671,0.011957
31,40,0.20163,0.046199,0.076737,0.011714,0.010633,0.013194,0.010422,0.010645,0.010442,0.009276,0.010735,0.013953
31,40,0.005817,0.007633,0.208171,0.010757,0.010443,0.010524,0.009666,0.0094,0.010386,0.009334,0.009535,0.011888
31,40,0.005535,0.007778,0.183964,0.010656,0.009968,0.011564,0.010023,0.01034,0.011545,0.00959,0.00994,0.012489
31,40,0.005991,0.007859,0.206448,0.011116,0.009872,0.010647,0.009532,0.009262,0.010168,0.009376,0.009504,0.011489
31,40,0.019221,0.016244,0.195417,0.011051,0.015777,0.016709,0.015457,0.014683,0.017662,0.014779,0.015762,0.01938
31,40,0.005723,0.009207,0.203615,0.010514,0.009784,0.010979,0.009655,0.00935,0.009825,0.009417,0.00965,0.011952
31,40,0.011327,0.012697,0.18706,0.010709,0.01114,0.010472,0.009916,0.009043,0.009934,0.009145,0.009316,0.012455
31,40,0.194286,0.046542,0.094249,0.011902,0.01193,0.014394,0.01162,0.011158,0.012725,0.011187,0.012011,0.016966
31,40,0.023498,0.018961,0.215669,0.012251,0.01965,0.01991,0.019655,0.017053,0.023131,0.017744,0.019146,0.021788
31,40,0.138214,0.048343,0.146833,0.01309,0.012257,0.014493,0.011736,0.011267,0.013704,0.011301,0.011948,0.017545
31,40,0.006837,0.009547,0.191572,0.013665,0.012539,0.013488,0.011497,0.011048,0.012581,0.010984,0.011495,0.013243
31,40,0.890028,0.089368,0.041611,0.012124,0.012024,0.013152,0.011766,0.011269,0.012496,0.011154,0.011886,0.014505
31,40,0.014584,0.01542,0.185808,0.012812,0.019195,0.020155,0.019384,0.018412,0.019839,0.017413,0.018798,0.021152
31,40,0.251408,0.060198,0.08825,0.01261,0.012282,0.014412,0.01211,0.011167,0.012732,0.01114,0.011968,0.016385
31,40,0.198057,0.05319,0.125716,0.016025,0.011164,0.013358,0.011131,0.010297,0.011861,0.010124,0.011856,0.016024
31,40,0.160589,0.044586,0.084844,0.011058,0.010292,0.012121,0.009978,0.009105,0.010234,0.009134,0.01007,0.013397
31,40,0.045838,0.022879,0.180654,0.010568,0.017039,0.017032,0.017212,0.014056,0.018372,0.014503,0.014431,0.017983
31,40,0.245856,0.050986,0.052768,0.011643,0.012522,0.014353,0.011985,0.011103,0.012706,0.012915,0.011759,0.016322
31,40,0.007149,0.009415,0.200624,0.012684,0.011842,0.014947,0.012475,0.011345,0.012218,0.011237,0.011378,0.014306
31,40,0.013569,0.015395,0.128071,0.013205,0.011902,0.013619,0.011518,0.011342,0.012481,0.011314,0.011238,0.014312
31,40,0.094906,0.037553,0.171129,0.012839,0.013894,0.014775,0.012049,0.011643,0.012611,0.011226,0.011889,0.017317
31,40,0.311696,0.065204,0.093669,0.014395,0.012295,0.015318,0.011994,0.010771,0.012388,0.011244,0.012125,0.01753
31,40,0.377322,0.064658,0.054845,0.01349,0.010097,0.012668,0.009878,0.009566,0.010257,0.00944,0.010262,0.014731
31,40,0.012696,0.011641,0.176543,0.010748,0.009843,0.011018,0.009422,0.009035,0.009647,0.009513,0.010425,0.011953
31,40,0.019609,0.016394,0.201457,0.010096,0.016059,0.016818,0.016036,0.015041,0.016872,0.014953,0.015801,0.018363
31,40,0.202729,0.047378,0.063089,0.01319,0.010231,0.012056,0.009966,0.009227,0.010535,0.009204,0.010157,0.014963
31,40,0.011876,0.011458,0.20851,0.010622,0.016416,0.016199,0.016004,0.014049,0.01666,0.014529,0.015845,0.018351
31,60,0.129783,0.039322,0.067416,0.01186,0.013055,0.014679,0.012048,0.011088,0.012354,0.011179,0.012087,0.016302
31,60,0.154931,0.050823,0.11229,0.015126,0.01264,0.015521,0.012121,0.011183,0.013148,0.011247,0.011908,0.016708
31,60,0.013192,0.015491,0.191533,0.012865,0.011589,0.013169,0.011278,0.011383,0.013882,0.011439,0.011695,0.013488
31,60,0.253998,0.061658,0.077956,0.014265,0.012631,0.014841,0.012014,0.01117,0.01275,0.01124,0.012146,0.018153
31,60,0.007811,0.009706,0.204979,0.012583,0.012136,0.012448,0.011274,0.011882,0.012403,0.011151,0.011504,0.013727
31,60,0.006774,0.009445,0.18575,0.011099,0.011117,0.011193,0.00938,0.009167,0.010343,0.009291,0.009776,0.012145
31,60,0.006004,0.007619,0.160438,0.011195,0.009843,0.01106,0.009683,0.009023,0.010056,0.009496,0.009615,0.011602
31,60,0.016667,0.017437,0.168975,0.010488,0.01612,0.017181,0.015637,0.014676,0.017925,0.014878,0.015462,0.017736
31,60,0.005757,0.009121,0.196934,0.010686,0.010021,0.01068,0.009224,0.009367,0.009793,0.009341,0.009254,0.011484
31,60,0.013357,0.011453,0.186693,0.0106,0.00983,0.010957,0.009589,0.009229,0.010098,0.00956,0.009603,0.011544
31,60,0.195758,0.048318,0.151387,0.011825,0.012357,0.016067,0.011724,0.011424,0.012703,0.011212,0.011732,0.01615
31,60,0.023298,0.018806,0.187807,0.01252,0.019718,0.021621,0.019654,0.019373,0.022297,0.01749,0.019159,0.021623
31,60,0.141391,0.047527,0.155145,0.012002,0.012329,0.01391,0.012855,0.011259,0.012842,0.011229,0.011743,0.016568
31,60,0.006688,0.009365,0.212306,0.011943,0.011378,0.012621,0.011568,0.011093,0.012256,0.011216,0.010931,0.013239
31,60,0.710735,0.093049,0.034471,0.009992,0.010094,0.011142,0.009659,0.009321,0.010178,0.009094,0.009754,0.012265
31,60,0.011827,0.011389,0.176511,0.010632,0.015952,0.016572,0.015318,0.014653,0.016946,0.014873,0.015527,0.018144
31,60,0.210496,0.049204,0.083303,0.011092,0.010463,0.01225,0.010112,0.009215,0.010662,0.009355,0.010003,0.013549
31,60,0.160385,0.044457,0.110309,0.012111,0.012007,0.014518,0.011831,0.011311,0.012547,0.011477,0.012199,0.01686
31,60,0.20042,0.052143,0.121829,0.014427,0.012177,0.014796,0.011821,0.011378,0.012697,0.011441,0.011673,0.016472
31,60,0.053076,0.031,0.175913,0.014182,0.01785,0.021217,0.01921,0.017587,0.022408,0.017633,0.017905,0.02204
31,60,0.299826,0.063634,0.058866,0.012922,0.01235,0.014797,0.011208,0.010904,0.012796,0.011322,0.011911,0.01618
31,60,0.007037,0.009544,0.224056,0.012289,0.011974,0.012445,0.011602,0.011287,0.012286,0.011396,0.013502,0.01366
31,60,0.013601,0.015465,0.109934,0.013887,0.011969,0.013228,0.012128,0.011275,0.012415,0.011195,0.01138,0.014677
31,60,0.095121,0.03761,0.160335,0.01268,0.012317,0.014306,0.011951,0.011362,0.012678,0.011264,0.011725,0.017305
31,60,0.311353,0.064947,0.094019,0.013447,0.012325,0.01528,0.011753,0.011181,0.012366,0.011276,0.011729,0.017003
31,60,0.450306,0.073042,0.050481,0.014197,0.01232,0.014845,0.012666,0.010442,0.012441,0.011805,0.012036,0.016658
31,60,0.01378,0.015512,0.1692,0.01272,0.012144,0.012707,0.011181,0.011332,0.011868,0.011154,0.011158,0.013938
31,60,0.024167,0.020079,0.186491,0.012728,0.019056,0.020852,0.01846,0.017697,0.022442,0.017684,0.020378,0.022573
31,60,0.202319,0.04946,0.04558,0.012377,0.010368,0.011945,0.009974,0.00936,0.01047,0.009282,0.009985,0.013717
31,60,0.010482,0.012527,0.221103,0.010843,0.015833,0.017218,0.015744,0.01478,0.017924,0.014545,0.015426,0.018189
31,80,0.130418,0.0382,0.062283,0.010929,0.010781,0.012039,0.00996,0.009048,0.010446,0.010104,0.010209,0.015307
31,80,0.123564,0.039442,0.125163,0.010551,0.010339,0.012175,0.009854,0.009257,0.012233,0.009305,0.009971,0.013868
31,80,0.011734,0.0113,0.205448,0.010624,0.009965,0.010733,0.009394,0.008827,0.01149,0.009502,0.009503,0.011959
31,80,0.19654,0.048059,0.082853,0.011855,0.012661,0.01619,0.012363,0.011108,0.012802,0.01129,0.012098,0.01651
31,80,0.007667,0.009523,0.194024,0.012663,0.012693,0.012787,0.011619,0.01121,0.012405,0.011169,0.011519,0.014005
