Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
41,100,2,600,0.015548,0.05246,0.165169,0.030471,0.165511,0.030155,0.020616,0.031601,0.020759,0.030357,0.020548,0.028689,0.021501,0.028684,0.020862,0.031283,0.020862,0.030592
61,100,2,600,0.016364,0.106287,0.285548,0.064541,0.260456,0.061987,0.038064,0.064081,0.038477,0.063664,0.038374,0.06146,0.038776,0.060838,0.03813,0.064288,0.03811,0.063358
81,100,2,600,0.015528,0.183807,0.397043,0.108206,0.401942,0.110691,0.062839,0.111084,0.062834,0.110797,0.062943,0.107036,0.063363,0.106399,0.062758,0.111833,0.064493,0.111636
101,100,2,600,0.015344,0.278667,0.570197,0.167857,0.57186,0.16754,0.092381,0.168639,0.093174,0.168995,0.092461,0.162837,0.09335,0.162577,0.092122,0.17012,0.092084,0.169085
1,100,2,600,0.005931,0.000196,0.004658,0.000179,0.005036,0.000185,0.003134,0.000947,0.00305,0.000521,0.003064,0.00015,0.005345,0.000203,0.00319,0.000948,0.003088,0.000579
21,100,2,600,0.013621,0.014949,0.056731,0.009197,0.057974,0.008224,0.01431,0.014981,0.014046,0.012849,0.015594,0.012057,0.016635,0.013741,0.014015,0.013731,0.014447,0.012975
41,100,2,600,0.013813,0.050805,0.184568,0.029675,0.192576,0.030033,0.032667,0.048694,0.033219,0.049837,0.031796,0.045306,0.034646,0.046619,0.032355,0.049943,0.031871,0.048326
61,100,2,600,0.015209,0.105031,0.286147,0.064439,0.287171,0.063108,0.059099,0.101342,0.059769,0.100451,0.05892,0.096155,0.061753,0.09676,0.060414,0.102903,0.059493,0.101576
81,100,2,600,0.01526,0.190544,0.440076,0.109235,0.441903,0.108872,0.094946,0.172558,0.09518,0.172246,0.094654,0.165699,0.097633,0.16565,0.095216,0.174381,0.094543,0.172434
101,100,2,600,0.01492,0.27517,0.610984,0.166603,0.604646,0.165666,0.139854,0.261025,0.140342,0.264285,0.13986,0.25307,0.14345,0.253917,0.139403,0.265382,0.140905,0.266539
1,100,2,600,0.015443,0.000384,0.003147,0.000199,0.003023,0.0002,0.003807,0.001456,0.00379,0.000566,0.003045,0.000166,0.003001,0.000162,0.004207,0.001474,0.003507,0.000617
21,100,2,600,0.039973,0.025904,0.06061,0.008959,0.060033,0.008864,0.014202,0.014053,0.013116,0.01506,0.013457,0.011914,0.019154,0.012394,0.013004,0.015661,0.013213,0.013685
41,100,2,600,0.038472,0.08553,0.180698,0.029643,0.180729,0.030393,0.076905,0.117031,0.077506,0.119072,0.077473,0.114408,0.034897,0.047248,0.077759,0.123356,0.077256,0.118425
61,100,2,600,0.041357,0.175749,0.325986,0.062638,0.321467,0.064593,0.139366,0.249723,0.139055,0.244125,0.139389,0.23387,0.061492,0.095164,0.139722,0.249424,0.139786,0.247987
81,100,2,600,0.042101,0.306265,0.465966,0.110285,0.464412,0.110207,0.161491,0.29854,0.161305,0.298203,0.160408,0.285955,0.098749,0.166154,0.161314,0.301277,0.161986,0.301345
101,100,2,600,0.041545,0.462333,0.723366,0.166829,0.701674,0.166232,0.235306,0.452143,0.235835,0.452646,0.235429,0.437313,0.142917,0.254135,0.236287,0.455496,0.235166,0.453776
1,100,2,600,0.02758,0.000504,0.004486,0.000241,0.005002,0.000183,0.00833,0.001686,0.009343,0.001728,0.007893,0.000321,0.007315,0.000244,0.009463,0.002457,0.007909,0.001147
21,100,2,600,0.490421,0.077814,0.019501,0.007814,0.019945,0.008036,0.00979,0.010232,0.009753,0.0092,0.00999,0.00767,0.011552,0.008006,0.009477,0.010308,0.009841,0.009616
41,100,2,600,0.417813,0.232618,0.056041,0.029718,0.054689,0.029502,0.021939,0.03302,0.021954,0.031206,0.02232,0.028727,0.02268,0.028998,0.021566,0.032805,0.021505,0.031275
61,100,2,600,0.503717,0.52636,0.107796,0.062358,0.108117,0.062982,0.039885,0.068275,0.040192,0.065804,0.039503,0.062427,0.040667,0.0615,0.039728,0.066819,0.039656,0.065344
81,100,2,600,0.669763,1.03229,0.145372,0.110347,0.144865,0.108519,0.064575,0.113364,0.063266,0.111558,0.063357,0.105306,0.063876,0.1063,0.064574,0.112782,0.06324,0.111584
101,100,2,600,0.461623,1.38184,0.237301,0.173856,0.234908,0.164963,0.094611,0.173718,0.094716,0.171644,0.09491,0.164212,0.095299,0.163946,0.094447,0.173646,0.09459,0.166905
