Fichier, Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KC_HOG, time_subproblem_KC_HOG
1,80,0.002985,0.000162,0.002145,0.000163,0.00185,0.00013,0.001717,0.000347,0.001783,0.000707
1,80,0.002992,0.000193,0.002133,0.000171,0.001717,0.000144,0.001772,0.000352,0.001801,0.000719
1,80,0.002999,0.000165,0.002156,0.000166,0.001827,0.000135,0.001745,0.000372,0.001817,0.000723
1,80,0.003051,0.00017,0.002191,0.00018,0.001794,0.000123,0.001838,0.000361,0.001877,0.000735
1,80,0.003062,0.000176,0.002088,0.00016,0.001827,0.000149,0.001785,0.00035,0.001805,0.000713
1,80,0.003074,0.000173,0.002147,0.000157,0.001862,0.000133,0.001793,0.00037,0.001951,0.000727
1,80,0.003098,0.000169,0.002182,0.000159,0.001897,0.000132,0.001795,0.000362,0.001891,0.000711
1,80,0.003078,0.000159,0.00214,0.000168,0.001809,0.000128,0.00179,0.000366,0.001859,0.000728
1,80,0.003113,0.000172,0.002267,0.000182,0.001896,0.000141,0.001829,0.000368,0.001869,0.000721
1,80,0.003192,0.00018,0.00215,0.000167,0.001938,0.000133,0.001749,0.000349,0.001805,0.000713
1,80,0.003041,0.000177,0.002154,0.000166,0.001844,0.000133,0.001801,0.000358,0.001875,0.000731
1,80,0.003032,0.000181,0.002127,0.00016,0.001796,0.000133,0.001689,0.000347,0.001821,0.000731
1,80,0.002981,0.000172,0.002011,0.000163,0.001716,0.000123,0.001633,0.000339,0.001721,0.000717
1,80,0.002905,0.000154,0.002077,0.00016,0.001733,0.000126,0.001671,0.00035,0.001752,0.000707
1,80,0.002951,0.000174,0.002102,0.000184,0.001803,0.000133,0.001671,0.000357,0.00179,0.000702
1,80,0.002989,0.000174,0.002123,0.000171,0.001829,0.00013,0.00178,0.000362,0.001863,0.000727
1,80,0.00308,0.000171,0.00208,0.000166,0.001759,0.000142,0.001748,0.000358,0.0019,0.000744
1,80,0.003104,0.000171,0.002296,0.000179,0.001863,0.000131,0.00193,0.000364,0.001827,0.00072
1,80,0.003027,0.000196,0.00217,0.000179,0.001752,0.000145,0.001712,0.000354,0.001814,0.000722
1,80,0.003046,0.000176,0.002089,0.000162,0.001821,0.000129,0.001737,0.000365,0.001747,0.000714
1,80,0.002997,0.000166,0.002087,0.000159,0.001764,0.000123,0.001708,0.000351,0.00177,0.000716
1,80,0.002955,0.000165,0.002054,0.000156,0.001766,0.00013,0.001673,0.000349,0.001801,0.000724
1,80,0.003166,0.000172,0.002303,0.00018,0.001938,0.000134,0.001873,0.000369,0.001829,0.00072
1,80,0.00297,0.000166,0.002102,0.000157,0.001913,0.000124,0.001669,0.000344,0.001744,0.000716
1,80,0.002888,0.000158,0.002072,0.00015,0.001775,0.000129,0.001677,0.000351,0.001727,0.000705
