Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOGL, time_subproblem_KCHOGL
11,100,2,600,0.004788,0.002406,0.005954,0.001889,0.004932,0.002946
11,100,2,700,0.005018,0.002466,0.006556,0.001598,0.004459,0.00259
11,100,2,800,0.005345,0.003076,0.005178,0.002165,0.005059,0.003292
11,100,2,900,0.005546,0.002743,0.005077,0.001495,0.004721,0.003528
11,100,2,1000,0.004953,0.003632,0.005644,0.001552,0.006132,0.003013
11,100,2,1100,0.004658,0.002891,0.006394,0.001953,0.004726,0.003835
11,100,2,1200,0.004618,0.003205,0.006258,0.00177,0.004643,0.003161
11,100,2,1300,0.0053,0.003781,0.00544,0.001667,0.004787,0.003311
11,100,2,1400,0.004948,0.004118,0.00503,0.001536,0.005796,0.003801
21,100,2,100,0.007487,0.007,0.007976,0.005386,0.007543,0.005605
21,100,2,200,0.008072,0.005566,0.007526,0.004643,0.006795,0.006196
21,100,2,300,0.008164,0.007236,0.008439,0.005049,0.008043,0.005427
21,100,2,400,0.006961,0.005369,0.007231,0.005622,0.007868,0.005616
21,100,2,500,0.007987,0.007372,0.008895,0.004722,0.006885,0.005454
21,100,2,600,0.00685,0.006803,0.008452,0.005004,0.007233,0.006781
21,100,2,700,0.007483,0.006657,0.007441,0.005462,0.007691,0.005927
21,100,2,800,0.007444,0.006987,0.00867,0.004832,0.007139,0.005801
21,100,2,900,0.007084,0.007287,0.008293,0.004741,0.007148,0.007522
21,100,2,1000,0.008413,0.006221,0.007511,0.004617,0.006687,0.007298
21,100,2,1100,0.008193,0.008746,0.008299,0.004692,0.007213,0.006301
21,100,2,1200,0.006971,0.007296,0.008393,0.004756,0.006966,0.007523
21,100,2,1300,0.007743,0.007581,0.007316,0.005075,0.007444,0.006791
21,100,2,1400,0.00693,0.007707,0.008586,0.004894,0.00693,0.006505
31,100,2,100,0.012703,0.010861,0.011625,0.010897,0.011029,0.010478
31,100,2,200,0.011546,0.010855,0.010437,0.010851,0.009915,0.012586
31,100,2,300,0.010851,0.013432,0.010847,0.010505,0.01098,0.011177
31,100,2,400,0.012167,0.012558,0.011526,0.00955,0.010648,0.011011
31,100,2,500,0.011527,0.012888,0.010335,0.012055,0.010313,0.012736
31,100,2,600,0.010033,0.013501,0.012461,0.009778,0.011327,0.011494
31,100,2,700,0.010422,0.011129,0.010506,0.011547,0.009839,0.013521
31,100,2,800,0.011126,0.012595,0.010701,0.010709,0.011244,0.011773
31,100,2,900,0.012222,0.011983,0.010973,0.009553,0.01024,0.011484
31,100,2,1000,0.012134,0.01211,0.010694,0.011922,0.011678,0.012176
31,100,2,1100,0.01154,0.013949,0.010525,0.011072,0.00982,0.014541
31,100,2,1200,0.011465,0.013292,0.011135,0.010369,0.011294,0.011869
31,100,2,1300,0.010334,0.012919,0.010351,0.01187,0.010306,0.013723
31,100,2,1400,0.010272,0.014695,0.011075,0.009564,0.010477,0.01321
41,100,2,100,0.014134,0.023368,0.015333,0.019102,0.015617,0.021695
41,100,2,200,0.016284,0.01978,0.014692,0.019926,0.015649,0.021044
41,100,2,300,0.015055,0.020062,0.015413,0.017871,0.015009,0.020136
41,100,2,400,0.014708,0.020764,0.016085,0.018058,0.015113,0.020462
41,100,2,500,0.019391,0.030644,0.017408,0.018139,0.020201,0.019549
41,100,2,600,0.015028,0.021726,0.016443,0.018324,0.015401,0.022566
41,100,2,700,0.015606,0.019977,0.01546,0.018908,0.015425,0.021236
41,100,2,800,0.014785,0.02091,0.015378,0.01828,0.01541,0.021657
41,100,2,900,0.016012,0.022399,0.016349,0.023523,0.014646,0.020567
41,100,2,1000,0.015427,0.021394,0.016056,0.017946,0.014719,0.021955
41,100,2,1100,0.015856,0.021213,0.016005,0.019039,0.016133,0.022365
41,100,2,1200,0.015368,0.021857,0.016369,0.018287,0.014537,0.023423
41,100,2,1300,0.015416,0.021578,0.015582,0.018835,0.015216,0.022502
41,100,2,1400,0.014755,0.022223,0.015854,0.018353,0.014787,0.023546
51,100,2,100,0.020965,0.028569,0.020631,0.027609,0.019291,0.029259
51,100,2,200,0.019669,0.029012,0.020283,0.02683,0.019212,0.029567
51,100,2,300,0.019521,0.029168,0.020186,0.026767,0.019446,0.029664
51,100,2,400,0.020382,0.02999,0.020776,0.027,0.020067,0.028826
51,100,2,500,0.02046,0.030313,0.020534,0.027548,0.020186,0.028914
51,100,2,600,0.020467,0.030526,0.020615,0.027136,0.020304,0.029587
51,100,2,700,0.019626,0.029502,0.019843,0.026956,0.019355,0.029453
51,100,2,800,0.019461,0.030351,0.020098,0.027292,0.019312,0.030459
51,100,2,900,0.020058,0.030488,0.020128,0.026796,0.020158,0.030457
51,100,2,1000,0.02062,0.030415,0.020719,0.027163,0.019875,0.029675
51,100,2,1100,0.0205,0.030748,0.021067,0.026623,0.019941,0.030038
51,100,2,1200,0.019912,0.030009,0.0203,0.027225,0.019196,0.030615
51,100,2,1300,0.019306,0.030398,0.020676,0.028013,0.019393,0.031753
51,100,2,1400,0.019512,0.030887,0.020153,0.027325,0.019303,0.031203
61,100,2,100,0.025261,0.04074,0.026597,0.037867,0.025993,0.044062
61,100,2,200,0.025939,0.041635,0.025409,0.036938,0.025304,0.040734
61,100,2,300,0.025741,0.042464,0.027053,0.038128,0.025115,0.042468
61,100,2,400,0.025179,0.041736,0.026697,0.037097,0.025546,0.040039
61,100,2,500,0.025351,0.042978,0.027513,0.038546,0.025923,0.040914
61,100,2,600,0.025056,0.041995,0.026738,0.03763,0.02569,0.041382
61,100,2,700,0.025476,0.042131,0.026946,0.03782,0.025086,0.042147
61,100,2,800,0.025527,0.042358,0.035018,0.06067,0.025395,0.043074
61,100,2,900,0.025407,0.043344,0.027191,0.03809,0.025032,0.041735
61,100,2,1000,0.025636,0.042369,0.028399,0.037809,0.025637,0.041626
61,100,2,1100,0.025274,0.043935,0.027331,0.037392,0.025689,0.041423
61,100,2,1200,0.025198,0.042468,0.028251,0.037223,0.025427,0.041358
61,100,2,1300,0.025223,0.042378,0.027026,0.036841,0.024982,0.041781
61,100,2,1400,0.025493,0.042144,0.026688,0.036641,0.025327,0.043711
71,100,2,100,0.032599,0.056086,0.032421,0.049277,0.032724,0.053727
71,100,2,200,0.033465,0.055969,0.032983,0.050043,0.032274,0.054006
71,100,2,300,0.033615,0.058357,0.03604,0.057489,0.032171,0.053978
71,100,2,400,0.033313,0.056067,0.033083,0.049883,0.032423,0.054294
71,100,2,500,0.032752,0.05642,0.032535,0.050064,0.03218,0.054898
71,100,2,600,0.032071,0.0569,0.03244,0.050041,0.032255,0.05505
71,100,2,700,0.032985,0.05628,0.032912,0.049918,0.031951,0.055021
71,100,2,800,0.032328,0.05611,0.033676,0.052501,0.032107,0.054848
71,100,2,900,0.03275,0.055889,0.032522,0.049943,0.032321,0.055984
71,100,2,1000,0.033173,0.056232,0.033228,0.04986,0.032144,0.054735
71,100,2,1100,0.032299,0.056774,0.032937,0.049733,0.032068,0.055405
71,100,2,1200,0.033095,0.056257,0.032803,0.051103,0.032451,0.055649
71,100,2,1300,0.033024,0.057337,0.032998,0.052045,0.032209,0.05616
71,100,2,1400,0.032381,0.057802,0.032713,0.049703,0.032321,0.056091
81,100,2,100,0.041361,0.071043,0.040082,0.063514,0.039657,0.07396
81,100,2,200,0.039841,0.069948,0.040211,0.063561,0.039938,0.068244
81,100,2,300,0.042211,0.069075,0.040225,0.064679,0.039195,0.068693
81,100,2,400,0.041003,0.07017,0.041745,0.064524,0.039425,0.068922
81,100,2,500,0.041009,0.069269,0.042381,0.066235,0.039374,0.070042
81,100,2,600,0.04102,0.070723,0.040099,0.065526,0.039854,0.069328
81,100,2,700,0.040621,0.069409,0.040449,0.065687,0.039412,0.069618
81,100,2,800,0.041344,0.06935,0.041819,0.065036,0.039449,0.069568
81,100,2,900,0.04123,0.069654,0.03992,0.064927,0.039629,0.069089
81,100,2,1000,0.039709,0.070709,0.040048,0.064025,0.041317,0.069982
81,100,2,1100,0.040903,0.069864,0.040285,0.065072,0.039697,0.069419
81,100,2,1200,0.042568,0.069918,0.040526,0.064348,0.03993,0.069831
81,100,2,1300,0.039677,0.072282,0.040016,0.064502,0.039438,0.070588
81,100,2,1400,0.040538,0.0707,0.040264,0.064586,0.039374,0.06999
91,100,2,100,0.049171,0.086545,0.04857,0.07815,0.047841,0.085594
91,100,2,200,0.048973,0.085131,0.048401,0.078871,0.049312,0.085473
91,100,2,300,0.048633,0.088019,0.048386,0.079616,0.048345,0.085327
91,100,2,400,0.049665,0.085837,0.048837,0.081403,0.048092,0.086598
91,100,2,500,0.047786,0.086248,0.065803,0.114594,0.050162,0.090065
91,100,2,600,0.053889,0.097369,0.054696,0.099224,0.050995,0.090654
91,100,2,700,0.052142,0.097306,0.053375,0.086939,0.051608,0.092675
91,100,2,800,0.06697,0.102939,0.06373,0.08017,0.048259,0.087442
91,100,2,900,0.049498,0.08744,0.048924,0.079393,0.051657,0.090038
91,100,2,1000,0.057488,0.113922,0.052243,0.085443,0.052829,0.099281
91,100,2,1100,0.050203,0.089279,0.049187,0.079455,0.048383,0.087229
91,100,2,1200,0.049078,0.088592,0.049961,0.080737,0.048962,0.088474
91,100,2,1300,0.049605,0.08895,0.049197,0.080544,0.047992,0.087741
91,100,2,1400,0.04934,0.089859,0.048968,0.078989,0.048485,0.087998
101,100,2,100,0.058648,0.106221,0.059294,0.096794,0.057507,0.104475
101,100,2,200,0.058569,0.108171,0.05902,0.096423,0.057826,0.105104
101,100,2,300,0.058938,0.105236,0.059411,0.096432,0.057615,0.103581
101,100,2,400,0.05846,0.105308,0.058966,0.096876,0.057244,0.105044
101,100,2,500,0.058953,0.105733,0.059168,0.096575,0.056796,0.104798
101,100,2,600,0.058841,0.106113,0.058543,0.095362,0.05674,0.104108
101,100,2,700,0.058265,0.105615,0.058218,0.0958,0.057586,0.103722
101,100,2,800,0.058618,0.105615,0.061214,0.097049,0.056841,0.103608
101,100,2,900,0.058314,0.107167,0.058352,0.095926,0.057207,0.105996
101,100,2,1000,0.058237,0.106099,0.058647,0.098178,0.057225,0.10513
101,100,2,1100,0.058388,0.107903,0.058811,0.095113,0.057298,0.105471
101,100,2,1200,0.058638,0.106561,0.058314,0.095444,0.05811,0.104963
101,100,2,1300,0.057539,0.107095,0.059652,0.095959,0.057463,0.104993
101,100,2,1400,0.057766,0.107735,0.058036,0.09614,0.056946,0.107153
1,100,2,100,0.002587,0.000211,0.002287,0.000104,0.002399,0.000217
1,100,2,200,0.002478,0.00026,0.003241,0.000166,0.002756,0.000264
1,100,2,300,0.002533,0.000224,0.002279,0.000106,0.002746,0.000371
1,100,2,400,0.00266,0.000387,0.002319,9.8e-05,0.002241,0.000262
1,100,2,500,0.002323,0.000275,0.002298,0.000134,0.002955,0.000539
1,100,2,600,0.002765,0.000299,0.002268,9.9e-05,0.002228,0.00033
1,100,2,700,0.00234,0.000325,0.002491,0.000165,0.002907,0.000507
1,100,2,800,0.002822,0.000375,0.002239,0.000115,0.002928,0.000718
1,100,2,900,0.002616,0.000424,0.003534,0.000167,0.002639,0.000462
1,100,2,1000,0.00232,0.000411,0.002285,0.000109,0.002303,0.000591
1,100,2,1100,0.003135,0.000663,0.002694,0.000134,0.002427,0.000471
1,100,2,1200,0.002363,0.000454,0.002261,9.7e-05,0.002749,0.000673
1,100,2,1300,0.0032,0.000557,0.002551,9.8e-05,0.002247,0.000541
1,100,2,1400,0.002341,0.000487,0.002584,0.000112,0.002852,0.000714
11,100,2,100,0.005797,0.002573,0.008769,0.002473,0.006285,0.002827
11,100,2,200,0.006979,0.002931,0.008665,0.002442,0.005916,0.002924
11,100,2,300,0.006314,0.002856,0.008303,0.002674,0.007111,0.00341
11,100,2,400,0.006389,0.00294,0.008136,0.003067,0.006087,0.002954
11,100,2,500,0.006744,0.003592,0.009059,0.002496,0.006423,0.003394
11,100,2,600,0.006446,0.003174,0.007964,0.002579,0.00678,0.003208
11,100,2,700,0.00643,0.003757,0.008626,0.002636,0.006777,0.003388
11,100,2,800,0.006821,0.003679,0.007744,0.002576,0.006563,0.00336
11,100,2,900,0.00643,0.004454,0.009799,0.002546,0.007181,0.004383
11,100,2,1000,0.006796,0.004364,0.009171,0.002539,0.005838,0.004531
11,100,2,1100,0.00632,0.003498,0.0089,0.002783,0.007067,0.004617
11,100,2,1200,0.006555,0.003675,0.008504,0.002741,0.006233,0.003582
11,100,2,1300,0.006776,0.003794,0.007959,0.002486,0.006464,0.00383
11,100,2,1400,0.006974,0.004229,0.008986,0.002691,0.006475,0.004883
21,100,2,100,0.010064,0.008409,0.012282,0.008057,0.009878,0.009052
21,100,2,200,0.010991,0.008431,0.011589,0.008179,0.010551,0.008278
21,100,2,300,0.010069,0.009132,0.012034,0.00807,0.009912,0.008793
21,100,2,400,0.010502,0.008425,0.012754,0.007345,0.010118,0.009219
21,100,2,500,0.010321,0.008452,0.011807,0.009412,0.010477,0.008558
21,100,2,600,0.010962,0.009173,0.01299,0.008115,0.01022,0.008885
21,100,2,700,0.011317,0.0097,0.01343,0.009015,0.010229,0.009257
21,100,2,800,0.010158,0.010019,0.013705,0.008419,0.010984,0.008839
21,100,2,900,0.010806,0.009773,0.013743,0.007418,0.010055,0.010018
21,100,2,1000,0.011401,0.010422,0.012955,0.008931,0.009542,0.010178
21,100,2,1100,0.010136,0.010075,0.01324,0.007844,0.010734,0.009528
21,100,2,1200,0.011293,0.009839,0.013677,0.007603,0.010707,0.009497
21,100,2,1300,0.010656,0.009859,0.013533,0.007535,0.010785,0.010395
21,100,2,1400,0.011262,0.009417,0.012794,0.008627,0.010386,0.010552
31,100,2,100,0.016585,0.018923,0.017281,0.016921,0.014937,0.01747
31,100,2,200,0.014709,0.01656,0.016432,0.016649,0.014513,0.017675
31,100,2,300,0.015064,0.017722,0.016348,0.016462,0.014572,0.018871
31,100,2,400,0.01466,0.018737,0.016955,0.017803,0.014677,0.018562
31,100,2,500,0.01486,0.018767,0.017289,0.016844,0.01652,0.017601
31,100,2,600,0.014926,0.017213,0.017062,0.015741,0.015277,0.019037
31,100,2,700,0.014543,0.019346,0.016483,0.016295,0.015449,0.018826
31,100,2,800,0.015721,0.017337,0.016529,0.01521,0.014799,0.018298
31,100,2,900,0.014962,0.018262,0.017103,0.01552,0.014959,0.019212
31,100,2,1000,0.015373,0.020663,0.017103,0.016545,0.014449,0.018959
31,100,2,1100,0.015539,0.019789,0.016862,0.016647,0.016053,0.019736
31,100,2,1200,0.015435,0.018509,0.016895,0.016618,0.014916,0.01899
31,100,2,1300,0.014954,0.018676,0.016967,0.017236,0.014958,0.019269
31,100,2,1400,0.015107,0.019389,0.016994,0.016458,0.015143,0.018571
41,100,2,100,0.021025,0.033841,0.024672,0.030094,0.021657,0.033662
41,100,2,200,0.021182,0.030506,0.023476,0.03453,0.022016,0.0334
41,100,2,300,0.022117,0.030562,0.024124,0.029565,0.022279,0.031528
41,100,2,400,0.021907,0.030592,0.023988,0.028882,0.021477,0.031224
41,100,2,500,0.021658,0.030713,0.02425,0.029672,0.021356,0.03147
41,100,2,600,0.023028,0.031534,0.02368,0.030911,0.022427,0.032493
41,100,2,700,0.021458,0.03212,0.024922,0.02885,0.021086,0.032374
41,100,2,800,0.021979,0.031576,0.025855,0.02911,0.021241,0.032697
41,100,2,900,0.022034,0.032034,0.024965,0.029641,0.021514,0.031967
41,100,2,1000,0.022047,0.031508,0.025048,0.030533,0.022198,0.030953
41,100,2,1100,0.021891,0.03202,0.024679,0.028972,0.02134,0.032692
41,100,2,1200,0.021511,0.031832,0.023997,0.029701,0.022835,0.033427
41,100,2,1300,0.021324,0.031499,0.024247,0.029589,0.021369,0.032654
41,100,2,1400,0.021968,0.031928,0.024154,0.029391,0.022199,0.032473
51,100,2,100,0.029658,0.046056,0.030612,0.042447,0.028715,0.045385
51,100,2,200,0.030128,0.045167,0.031096,0.043519,0.028263,0.046524
51,100,2,300,0.028398,0.046104,0.030653,0.042554,0.02937,0.045935
51,100,2,400,0.029892,0.046521,0.031562,0.042568,0.028777,0.046593
51,100,2,500,0.028554,0.045954,0.030703,0.042776,0.029372,0.04719
51,100,2,600,0.02959,0.046053,0.030881,0.043039,0.028972,0.0481
51,100,2,700,0.030499,0.055535,0.03095,0.04253,0.029759,0.047536
51,100,2,800,0.028851,0.04709,0.030189,0.042365,0.029021,0.049632
51,100,2,900,0.029253,0.04645,0.030584,0.042941,0.028628,0.047404
51,100,2,1000,0.028931,0.046791,0.030259,0.042477,0.029192,0.046278
51,100,2,1100,0.028757,0.047126,0.030391,0.043319,0.028388,0.048415
51,100,2,1200,0.029085,0.047648,0.030214,0.042644,0.029075,0.061721
51,100,2,1300,0.028706,0.046309,0.031225,0.043788,0.02856,0.048586
51,100,2,1400,0.02885,0.04786,0.030152,0.042587,0.028735,0.050384
61,100,2,100,0.03743,0.063499,0.038988,0.059519,0.038946,0.06456
61,100,2,200,0.037596,0.06614,0.0392,0.057927,0.03742,0.065074
61,100,2,300,0.037845,0.065796,0.03938,0.059631,0.037256,0.064661
61,100,2,400,0.037373,0.065886,0.039518,0.058009,0.037242,0.063594
61,100,2,500,0.037888,0.063253,0.040014,0.057602,0.037629,0.063574
61,100,2,600,0.03766,0.064786,0.039252,0.059749,0.037383,0.06483
61,100,2,700,0.037341,0.065013,0.03904,0.060347,0.03707,0.064779
61,100,2,800,0.047262,0.081138,0.045638,0.066752,0.037481,0.0636
61,100,2,900,0.040273,0.063661,0.03885,0.058471,0.037264,0.065547
61,100,2,1000,0.038902,0.065482,0.039401,0.062558,0.038991,0.063802
61,100,2,1100,0.03866,0.063214,0.039139,0.058367,0.037016,0.063876
61,100,2,1200,0.038802,0.06506,0.039084,0.060251,0.037746,0.063834
61,100,2,1300,0.0384,0.066971,0.038988,0.058484,0.037038,0.063281
61,100,2,1400,0.038944,0.063764,0.039289,0.058707,0.037246,0.065219
71,100,2,100,0.047661,0.083965,0.05095,0.077941,0.047232,0.083434
71,100,2,200,0.047477,0.084409,0.049759,0.078872,0.047837,0.0841
71,100,2,300,0.048116,0.085704,0.049365,0.077596,0.048805,0.086345
71,100,2,400,0.047482,0.084913,0.049397,0.076755,0.047458,0.083535
71,100,2,500,0.047958,0.084384,0.04919,0.078648,0.047216,0.08503
71,100,2,600,0.048353,0.086139,0.050522,0.079951,0.047218,0.08513
71,100,2,700,0.048485,0.083058,0.049963,0.076893,0.047258,0.084202
71,100,2,800,0.047629,0.086669,0.049376,0.078167,0.047334,0.08579
71,100,2,900,0.047504,0.08588,0.050929,0.081313,0.048971,0.08501
71,100,2,1000,0.047421,0.085626,0.04965,0.078527,0.047618,0.084273
71,100,2,1100,0.048194,0.083952,0.049301,0.077742,0.047441,0.083758
71,100,2,1200,0.04844,0.088108,0.049696,0.080157,0.047923,0.084131
71,100,2,1300,0.047886,0.087253,0.050685,0.080961,0.047598,0.08397
71,100,2,1400,0.048488,0.085318,0.050197,0.076752,0.047426,0.084543
81,100,2,100,0.060762,0.10777,0.061359,0.100955,0.058778,0.110074
81,100,2,200,0.060226,0.107721,0.060898,0.102079,0.058789,0.10822
81,100,2,300,0.059509,0.109376,0.060855,0.101007,0.059014,0.109114
81,100,2,400,0.059047,0.108519,0.06048,0.102358,0.058746,0.107101
81,100,2,500,0.059581,0.109206,0.060844,0.099297,0.058798,0.107158
81,100,2,600,0.060061,0.106999,0.061489,0.099849,0.058765,0.108081
81,100,2,700,0.059628,0.108041,0.06068,0.100128,0.062168,0.110597
81,100,2,800,0.059121,0.108821,0.06129,0.098573,0.058805,0.108212
81,100,2,900,0.061655,0.108722,0.060596,0.100413,0.060336,0.11182
81,100,2,1000,0.059209,0.108422,0.062463,0.106708,0.059936,0.108321
81,100,2,1100,0.062067,0.110113,0.062209,0.099506,0.059197,0.10941
81,100,2,1200,0.060537,0.108324,0.062006,0.100951,0.059288,0.108444
81,100,2,1300,0.059357,0.110586,0.061881,0.100446,0.058828,0.110529
81,100,2,1400,0.060154,0.107915,0.06131,0.102261,0.058961,0.108617
91,100,2,100,0.072766,0.133074,0.073902,0.126773,0.071998,0.133837
91,100,2,200,0.072953,0.136493,0.073769,0.124809,0.071826,0.135353
91,100,2,300,0.073553,0.134649,0.075216,0.125494,0.072191,0.134034
91,100,2,400,0.072416,0.133421,0.074034,0.125516,0.072024,0.136169
91,100,2,500,0.072756,0.134661,0.074375,0.122862,0.071638,0.132624
91,100,2,600,0.073997,0.134679,0.073814,0.123847,0.072097,0.134326
91,100,2,700,0.07295,0.136065,0.075129,0.124772,0.07165,0.134749
91,100,2,800,0.073696,0.134456,0.073718,0.124129,0.074125,0.134178
91,100,2,900,0.072977,0.134738,0.073967,0.124067,0.071983,0.134542
91,100,2,1000,0.074097,0.134893,0.074002,0.124944,0.071924,0.134137
91,100,2,1100,0.073095,0.136912,0.073709,0.12484,0.072489,0.136488
91,100,2,1200,0.072447,0.135881,0.074318,0.1251,0.071809,0.134293
91,100,2,1300,0.073392,0.135587,0.073966,0.125804,0.072284,0.137826
91,100,2,1400,0.073026,0.135682,0.075105,0.124993,0.073582,0.134771
101,100,2,100,0.086226,0.163069,0.087294,0.152524,0.085262,0.162681
101,100,2,200,0.086422,0.163529,0.087425,0.150276,0.085355,0.160682
101,100,2,300,0.086986,0.162376,0.087161,0.150768,0.08941,0.162669
101,100,2,400,0.086064,0.162634,0.08727,0.150634,0.085786,0.161237
101,100,2,500,0.086418,0.163283,0.087451,0.150062,0.085819,0.162028
101,100,2,600,0.086977,0.16237,0.086852,0.150702,0.085483,0.163036
101,100,2,700,0.087485,0.163167,0.087286,0.15009,0.085034,0.160722
101,100,2,800,0.087531,0.162788,0.087135,0.150332,0.085933,0.161357
101,100,2,900,0.086432,0.164166,0.088466,0.150946,0.085052,0.162018
101,100,2,1000,0.086294,0.164671,0.087347,0.149561,0.085245,0.161787
101,100,2,1100,0.086137,0.162436,0.08714,0.150277,0.110481,0.167919
101,100,2,1200,0.087719,0.164562,0.086985,0.152316,0.085371,0.164925
101,100,2,1300,0.088482,0.165376,0.139238,0.229944,0.092958,0.18616
101,100,2,1400,0.114634,0.21037,0.101404,0.162118,0.101655,0.199193
1,100,2,100,0.004135,0.000355,0.004903,0.000271,0.00497,0.00042
1,100,2,200,0.004037,0.000406,0.004608,0.000172,0.005852,0.000451
1,100,2,300,0.003896,0.000507,0.004559,0.000212,0.006118,0.000671
1,100,2,400,0.003967,0.000609,0.004469,0.000191,0.005728,0.000689
1,100,2,500,0.005909,0.000728,0.004579,0.000174,0.006192,0.001007
1,100,2,600,0.004675,0.000676,0.004622,0.000157,0.004628,0.000774
1,100,2,700,0.004805,0.000721,0.005822,0.000267,0.004783,0.000958
1,100,2,800,0.004736,0.000766,0.005353,0.000235,0.005191,0.000972
1,100,2,900,0.004905,0.000853,0.006299,0.000224,0.004411,0.000899
1,100,2,1000,0.004541,0.000911,0.004844,0.000209,0.004422,0.001012
1,100,2,1100,0.004777,0.001876,0.0049,0.00021,0.004418,0.001168
1,100,2,1200,0.00582,0.001618,0.004817,0.000159,0.004953,0.001341
1,100,2,1300,0.005329,0.001301,0.00449,0.000194,0.004868,0.002161
1,100,2,1400,0.005362,0.0015,0.006503,0.000281,0.007449,0.001992
11,100,2,100,0.004609,0.001724,0.00521,0.001531,0.005622,0.00178
11,100,2,200,0.004992,0.001719,0.005556,0.001666,0.004531,0.00181
11,100,2,300,0.005399,0.001976,0.004948,0.002151,0.005179,0.001809
11,100,2,400,0.005466,0.002343,0.004988,0.001505,0.00554,0.002057
11,100,2,500,0.005041,0.001942,0.005324,0.002101,0.004565,0.001892
11,100,2,600,0.005816,0.001983,0.004883,0.002346,0.005114,0.002088
11,100,2,700,0.005093,0.002229,0.004983,0.00146,0.005086,0.002317
11,100,2,800,0.00466,0.002054,0.005653,0.001852,0.004658,0.002034
11,100,2,900,0.005504,0.002359,0.004856,0.001518,0.005257,0.002256
11,100,2,1000,0.005497,0.002531,0.005338,0.001522,0.005683,0.00237
11,100,2,1100,0.004677,0.002198,0.00539,0.002487,0.004524,0.002157
11,100,2,1200,0.005611,0.002397,0.005838,0.002348,0.005075,0.002208
11,100,2,1300,0.005179,0.002837,0.004927,0.001651,0.005925,0.0025
11,100,2,1400,0.005519,0.002579,0.005078,0.001589,0.005293,0.002804
21,100,2,100,0.008051,0.005538,0.007427,0.004848,0.007,0.006272
21,100,2,200,0.008727,0.006006,0.007472,0.006242,0.007862,0.0054
21,100,2,300,0.007999,0.005704,0.00815,0.005636,0.008764,0.006301
21,100,2,400,0.007945,0.006051,0.00761,0.005735,0.008602,0.008257
21,100,2,500,0.008794,0.006455,0.008531,0.005366,0.007581,0.007462
21,100,2,600,0.008442,0.006649,0.007427,0.00478,0.008047,0.007369
21,100,2,700,0.008862,0.00651,0.008148,0.005549,0.007547,0.010015
21,100,2,800,0.00887,0.006944,0.007411,0.00481,0.008038,0.008509
21,100,2,900,0.00887,0.00671,0.007701,0.005349,0.010828,0.011946
21,100,2,1000,0.008897,0.006942,0.012806,0.010999,0.009279,0.017268
21,100,2,1100,0.01164,0.006951,0.007988,0.00514,0.008263,0.008216
21,100,2,1200,0.009267,0.007253,0.008322,0.006291,0.009203,0.008205
21,100,2,1300,0.008259,0.006781,0.008474,0.005261,0.008353,0.007307
21,100,2,1400,0.007743,0.007096,0.00741,0.005725,0.008249,0.009503
31,100,2,100,0.012106,0.013374,0.012113,0.011475,0.010901,0.011068
31,100,2,200,0.012808,0.016585,0.015733,0.013971,0.013963,0.017815
31,100,2,300,0.010388,0.011713,0.010754,0.010852,0.011459,0.011468
31,100,2,400,0.011949,0.011896,0.010883,0.010012,0.010769,0.011371
31,100,2,500,0.01227,0.012768,0.010427,0.010807,0.011192,0.012148
31,100,2,600,0.011087,0.012356,0.010839,0.009966,0.010996,0.01237
31,100,2,700,0.010885,0.012949,0.010438,0.010856,0.011595,0.012294
31,100,2,800,0.011672,0.012295,0.011331,0.009953,0.010457,0.013534
31,100,2,900,0.010981,0.013353,0.010824,0.011085,0.011593,0.012302
31,100,2,1000,0.010542,0.013679,0.010501,0.01107,0.010228,0.014397
31,100,2,1100,0.011771,0.012389,0.011115,0.009653,0.011684,0.013747
31,100,2,1200,0.011065,0.013898,0.011164,0.011467,0.01101,0.012676
31,100,2,1300,0.010834,0.014158,0.010967,0.01094,0.010212,0.013565
31,100,2,1400,0.010769,0.013106,0.011238,0.009773,0.010995,0.014289
41,100,2,100,0.01517,0.021868,0.016729,0.018373,0.015574,0.02031
41,100,2,200,0.015515,0.019788,0.015312,0.01943,0.015785,0.021037
41,100,2,300,0.01577,0.021054,0.016352,0.018617,0.015621,0.022183
41,100,2,400,0.016002,0.020769,0.016022,0.019579,0.016287,0.022779
41,100,2,500,0.014993,0.021393,0.015485,0.01837,0.014821,0.021062
41,100,2,600,0.014983,0.020773,0.015146,0.019629,0.015177,0.021337
41,100,2,700,0.015198,0.021316,0.015613,0.018754,0.015521,0.021359
41,100,2,800,0.015166,0.021129,0.015863,0.019037,0.015148,0.022875
41,100,2,900,0.015352,0.020752,0.015913,0.019458,0.016382,0.021452
41,100,2,1000,0.014908,0.022683,0.016485,0.018916,0.016648,0.022587
41,100,2,1100,0.015433,0.021598,0.015456,0.01887,0.015609,0.022319
41,100,2,1200,0.014806,0.021752,0.015928,0.017892,0.014891,0.022956
41,100,2,1300,0.015626,0.021954,0.015674,0.019165,0.016293,0.021806
41,100,2,1400,0.014379,0.022022,0.015751,0.018234,0.015333,0.023505
51,100,2,100,0.020364,0.029587,0.020299,0.026825,0.020187,0.028667
51,100,2,200,0.021115,0.030473,0.021528,0.02684,0.020348,0.030248
51,100,2,300,0.020854,0.03082,0.02067,0.027733,0.020601,0.029829
