Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
11,20,0.173376,0.006153,0.009072,0.00116,0.003983,0.003248,0.004131,0.002331,0.003484,0.001143,0.003938,0.001146,0.004196,0.004813,0.003694,0.003579
11,20,0.430738,0.00892,0.008789,0.001152,0.007489,0.005871,0.004379,0.00224,0.006369,0.001674,0.004276,0.00115,0.006565,0.008099,0.004369,0.003678
11,20,0.025605,0.002599,0.024278,0.001505,0.004941,0.003332,0.004909,0.002687,0.004907,0.001696,0.006408,0.001721,0.004873,0.00537,0.004591,0.004706
11,40,0.026616,0.002505,0.020353,0.001159,0.004923,0.003297,0.005634,0.002764,0.005076,0.001708,0.007615,0.001742,0.005313,0.005516,0.005538,0.004876
11,40,0.039211,0.003106,0.020827,0.001168,0.003175,0.002294,0.003164,0.001741,0.003153,0.001222,0.003909,0.001139,0.003142,0.003766,0.003174,0.003234
11,40,0.405134,0.008178,0.010036,0.001135,0.007931,0.005577,0.004289,0.00215,0.006562,0.001925,0.004267,0.001132,0.007002,0.007779,0.004082,0.003631
11,40,0.00839,0.001691,0.021832,0.001144,0.00298,0.002139,0.002995,0.001673,0.002977,0.001148,0.003901,0.001133,0.002997,0.003619,0.002964,0.003175
11,40,0.249565,0.007516,0.009652,0.001164,0.003541,0.002628,0.003526,0.001949,0.003338,0.001125,0.003447,0.001145,0.00352,0.004101,0.00352,0.003446
11,40,0.009057,0.001513,0.017333,0.001161,0.003501,0.002195,0.003549,0.001674,0.003119,0.00115,0.003877,0.001145,0.003025,0.003701,0.00324,0.003255
11,40,0.015586,0.002217,0.019732,0.001123,0.004979,0.003262,0.005204,0.002478,0.004901,0.001772,0.006526,0.001761,0.005008,0.005593,0.005177,0.004678
11,40,0.004374,0.001026,0.026176,0.001073,0.002994,0.002172,0.002954,0.001678,0.002947,0.001225,0.003396,0.001139,0.002977,0.003619,0.002793,0.003164
11,40,0.430242,0.008859,0.015273,0.001172,0.007482,0.005368,0.003814,0.002014,0.006659,0.001709,0.004246,0.001137,0.006746,0.007554,0.004033,0.003486
11,40,0.004204,0.001021,0.020479,0.001171,0.003002,0.002217,0.003199,0.001685,0.002981,0.00113,0.003933,0.001118,0.003202,0.003642,0.003043,0.003274
11,40,0.004639,0.001017,0.019258,0.001164,0.002952,0.002265,0.003212,0.001868,0.003084,0.001303,0.003992,0.001239,0.003164,0.003703,0.003193,0.003352
11,40,0.174678,0.006106,0.007951,0.001161,0.003724,0.002716,0.004192,0.001738,0.003694,0.001151,0.004416,0.001129,0.003693,0.004255,0.003796,0.002508
11,40,0.00935,0.001704,0.016802,0.00116,0.003181,0.002408,0.003206,0.001843,0.003241,0.001052,0.003762,0.001137,0.003177,0.003878,0.003217,0.003273
11,40,0.009273,0.001539,0.021494,0.001162,0.002994,0.002117,0.002959,0.001664,0.003009,0.001135,0.003439,0.001135,0.002981,0.003593,0.00301,0.003141
11,40,0.004179,0.001012,0.020555,0.001163,0.003181,0.002289,0.003231,0.001818,0.003172,0.001138,0.003978,0.001135,0.003228,0.00373,0.003199,0.003234
11,40,0.004952,0.001017,0.015265,0.001136,0.003152,0.002301,0.003162,0.001763,0.003151,0.001123,0.003967,0.001134,0.00317,0.003789,0.002979,0.003234
11,40,0.034971,0.003044,0.023544,0.001159,0.006175,0.004672,0.006607,0.003171,0.005002,0.001748,0.006544,0.001778,0.005508,0.007137,0.005502,0.005242
11,40,0.172241,0.006068,0.00894,0.00116,0.004075,0.003319,0.004236,0.002363,0.003303,0.001138,0.003951,0.001125,0.004109,0.004749,0.003643,0.003524
11,40,0.429733,0.008662,0.008792,0.001149,0.007218,0.005914,0.004329,0.002174,0.006296,0.001932,0.004283,0.001136,0.006363,0.008092,0.004404,0.003724
11,40,0.025669,0.002526,0.016178,0.001156,0.004879,0.003194,0.004889,0.002506,0.004845,0.001908,0.006406,0.001733,0.004863,0.005355,0.004979,0.004714
11,60,0.026452,0.002523,0.018604,0.001154,0.005362,0.003282,0.00543,0.00272,0.005251,0.001746,0.007588,0.001776,0.005282,0.005544,0.005487,0.004762
11,60,0.038529,0.003171,0.021524,0.001153,0.003164,0.002284,0.002972,0.001819,0.003138,0.001114,0.003914,0.001142,0.003122,0.003956,0.003136,0.003216
11,60,0.399346,0.008056,0.009994,0.001148,0.007952,0.005483,0.004248,0.002266,0.006535,0.001725,0.004264,0.001127,0.006975,0.007747,0.004269,0.00364
11,60,0.008565,0.001505,0.023549,0.00115,0.003004,0.00214,0.002994,0.001663,0.002992,0.001125,0.003887,0.001136,0.003005,0.003623,0.002985,0.003183
11,60,0.247208,0.007253,0.00961,0.001154,0.003582,0.002666,0.003559,0.00194,0.003535,0.001137,0.00352,0.001131,0.003535,0.004082,0.003527,0.003526
11,60,0.00902,0.001513,0.016937,0.001151,0.003457,0.002161,0.003458,0.001687,0.003148,0.001136,0.003729,0.00112,0.003235,0.003647,0.003228,0.003171
11,60,0.015636,0.002017,0.021734,0.001166,0.005028,0.00324,0.00514,0.002543,0.004952,0.001715,0.006508,0.001741,0.004838,0.00553,0.004964,0.004742
11,60,0.004355,0.001035,0.031028,0.001156,0.002998,0.002171,0.002961,0.001684,0.002971,0.001133,0.003401,0.001138,0.002976,0.003641,0.002952,0.003163
11,60,0.431226,0.008875,0.015306,0.001148,0.007774,0.005396,0.003872,0.002009,0.006266,0.001749,0.00407,0.001126,0.006727,0.007555,0.003816,0.003483
11,60,0.004041,0.001199,0.021845,0.001157,0.003203,0.002371,0.003251,0.001607,0.002967,0.00113,0.003926,0.001139,0.003182,0.003854,0.00317,0.003162
11,60,0.004628,0.001023,0.019621,0.001162,0.003245,0.002237,0.003173,0.00171,0.003088,0.001148,0.004,0.00112,0.003173,0.00373,0.003189,0.003181
11,60,0.174204,0.006625,0.007776,0.00116,0.003776,0.002633,0.004549,0.001755,0.003509,0.001309,0.004392,0.001138,0.00408,0.004199,0.003781,0.002482
11,60,0.009505,0.001537,0.01796,0.001169,0.003154,0.002415,0.003192,0.001791,0.003135,0.001141,0.003751,0.001136,0.003179,0.003859,0.003198,0.003265
11,60,0.009276,0.001508,0.021859,0.001167,0.003001,0.002123,0.002995,0.001659,0.002986,0.001132,0.003448,0.001118,0.003,0.003578,0.002997,0.003132
11,60,0.00417,0.001021,0.019209,0.001159,0.003102,0.002208,0.003195,0.001724,0.003168,0.001142,0.003781,0.001142,0.003225,0.003732,0.00319,0.00323
11,60,0.004943,0.001193,0.016633,0.001175,0.00317,0.002312,0.003154,0.001733,0.003192,0.001076,0.004,0.001136,0.003165,0.003777,0.003127,0.00324
11,60,0.034745,0.003209,0.017894,0.001164,0.005912,0.004679,0.006374,0.003223,0.005021,0.001741,0.006543,0.001724,0.005533,0.006849,0.005575,0.005357
11,60,0.171836,0.006617,0.009202,0.001173,0.004281,0.003276,0.004162,0.002309,0.003467,0.001126,0.003948,0.001122,0.004137,0.004719,0.003654,0.003551
11,60,0.434367,0.008884,0.008951,0.00116,0.007202,0.005871,0.008143,0.003762,0.006282,0.001753,0.004225,0.001145,0.006526,0.008115,0.004352,0.003627
11,60,0.025663,0.002536,0.024761,0.001188,0.004898,0.003319,0.004916,0.002515,0.004841,0.001757,0.006396,0.001756,0.004898,0.005366,0.00494,0.004884
11,80,0.026546,0.002528,0.019758,0.001159,0.005319,0.003205,0.005582,0.002552,0.005024,0.001927,0.007594,0.001747,0.005133,0.005512,0.005553,0.004815
11,80,0.039116,0.003056,0.019918,0.001171,0.003177,0.002304,0.003161,0.001742,0.003128,0.00114,0.003927,0.001142,0.003139,0.003866,0.003134,0.003227
11,80,0.405954,0.008376,0.009934,0.001166,0.007882,0.005774,0.004184,0.002156,0.006541,0.001898,0.004451,0.001145,0.007041,0.0081,0.004077,0.003672
11,80,0.008557,0.001532,0.018998,0.001107,0.003018,0.002153,0.002993,0.001671,0.00282,0.001307,0.003896,0.00114,0.002825,0.003628,0.002815,0.003165
11,80,0.247406,0.007463,0.009694,0.00108,0.003612,0.002561,0.003529,0.001958,0.00351,0.001138,0.003516,0.00113,0.003528,0.004175,0.003602,0.003486
11,80,0.009057,0.001524,0.017239,0.00116,0.003469,0.002201,0.003548,0.001686,0.003149,0.001145,0.003728,0.001152,0.003162,0.003761,0.003322,0.003269
11,80,0.015644,0.002054,0.019159,0.001176,0.005011,0.003418,0.005119,0.002548,0.004936,0.00177,0.006528,0.001769,0.005046,0.005494,0.005155,0.004781
11,80,0.004374,0.001026,0.023394,0.001115,0.00298,0.00219,0.002974,0.00169,0.002942,0.001146,0.003403,0.001151,0.00297,0.00366,0.002966,0.003168
11,80,0.43474,0.009818,0.015261,0.001157,0.007611,0.00525,0.004034,0.002117,0.006604,0.001738,0.004065,0.001139,0.006907,0.007647,0.003839,0.003477
11,80,0.004189,0.00101,0.021262,0.001162,0.003191,0.002194,0.003202,0.001683,0.003125,0.001144,0.003933,0.001143,0.003194,0.003667,0.003018,0.003206
11,80,0.004647,0.001008,0.02028,0.001156,0.003147,0.002268,0.003283,0.001727,0.003108,0.001329,0.00397,0.001141,0.00323,0.003677,0.003184,0.003185
11,80,0.176095,0.006088,0.008144,0.001124,0.003694,0.002723,0.003873,0.001728,0.003686,0.001139,0.004386,0.001133,0.003691,0.004216,0.003777,0.002495
11,80,0.009523,0.001529,0.018094,0.001161,0.003219,0.002427,0.003353,0.001817,0.00317,0.001127,0.003753,0.00113,0.003179,0.003889,0.003221,0.003263
11,80,0.009292,0.001526,0.019504,0.001158,0.003033,0.002121,0.003024,0.001677,0.002999,0.001149,0.003451,0.001233,0.002983,0.003608,0.003006,0.00316
11,80,0.004153,0.001026,0.021803,0.001157,0.003249,0.002231,0.003202,0.001726,0.003187,0.001143,0.003951,0.001152,0.003216,0.003742,0.003217,0.003214
11,80,0.004943,0.001029,0.019303,0.001171,0.002997,0.002308,0.003165,0.001754,0.003139,0.001151,0.003927,0.00116,0.003149,0.003784,0.003162,0.003247
11,80,0.034939,0.003077,0.021546,0.001165,0.00614,0.00467,0.006557,0.003042,0.005026,0.001726,0.006518,0.001753,0.005522,0.007038,0.005503,0.005265
11,80,0.172479,0.006289,0.008962,0.001163,0.00333,0.003276,0.004287,0.002482,0.003331,0.00113,0.003928,0.001142,0.003949,0.004715,0.003659,0.003521
11,80,0.429607,0.008617,0.00871,0.001134,0.008048,0.005801,0.004475,0.002156,0.006231,0.001747,0.004235,0.001137,0.006531,0.008018,0.004385,0.003633
11,80,0.025483,0.002713,0.023643,0.001156,0.004885,0.003171,0.004671,0.002595,0.00484,0.001739,0.00649,0.001714,0.004857,0.005373,0.004961,0.004848
11,100,0.026515,0.002545,0.020504,0.001149,0.005792,0.003472,0.00556,0.002564,0.005258,0.00173,0.007616,0.001753,0.005532,0.005483,0.00553,0.004806
11,100,0.038734,0.003039,0.016666,0.001159,0.00316,0.002302,0.003139,0.001735,0.003131,0.001138,0.003908,0.001138,0.003145,0.003771,0.003176,0.003217
11,100,0.40004,0.00853,0.006008,0.001151,0.004338,0.003159,0.004199,0.002215,0.006542,0.001766,0.004294,0.001136,0.004258,0.004624,0.004288,0.003645
11,100,0.008583,0.001524,0.021495,0.001146,0.003041,0.002135,0.002994,0.001682,0.002982,0.001138,0.003892,0.001136,0.002945,0.003639,0.002806,0.003161
11,100,0.247424,0.00709,0.00356,0.001143,0.003343,0.002236,0.003538,0.001691,0.003522,0.00114,0.003533,0.001134,0.003528,0.002955,0.003353,0.00242
11,100,0.008982,0.001527,0.015769,0.00115,0.003562,0.002283,0.003661,0.001633,0.003162,0.001135,0.003926,0.00113,0.003202,0.003658,0.003246,0.00317
11,100,0.015568,0.002026,0.020207,0.00115,0.004728,0.003258,0.005147,0.002619,0.004915,0.001841,0.006432,0.001655,0.005145,0.005718,0.005117,0.004775
11,100,0.004372,0.001019,0.028832,0.001163,0.003,0.002159,0.002978,0.001702,0.002964,0.001139,0.003397,0.001138,0.003257,0.003674,0.002977,0.003177
11,100,0.436498,0.008881,0.00666,0.001151,0.004135,0.002831,0.004264,0.002008,0.006626,0.001761,0.004282,0.001305,0.004072,0.004266,0.004024,0.003472
11,100,0.004187,0.001016,0.024222,0.001162,0.003214,0.002199,0.003185,0.001818,0.003131,0.001144,0.003929,0.001148,0.00321,0.003649,0.003184,0.003163
11,100,0.004644,0.001008,0.018468,0.001184,0.003248,0.002194,0.003202,0.001718,0.003099,0.001132,0.003979,0.001325,0.003181,0.003693,0.003176,0.00319
11,100,0.174923,0.006296,0.004523,0.001153,0.004089,0.002322,0.003958,0.001778,0.003549,0.001128,0.004401,0.001152,0.003602,0.003085,0.003808,0.002538
11,100,0.009541,0.001537,0.016779,0.001151,0.003202,0.002509,0.00322,0.001877,0.003182,0.001162,0.00377,0.001135,0.003266,0.003853,0.003212,0.003285
11,100,0.009286,0.001514,0.017708,0.001176,0.003016,0.002124,0.003004,0.001669,0.002831,0.001136,0.003436,0.001145,0.002838,0.003697,0.003002,0.003133
11,100,0.004159,0.001031,0.022192,0.001159,0.003248,0.002317,0.003191,0.001853,0.003186,0.001135,0.003961,0.001142,0.003185,0.003792,0.003201,0.003222
11,100,0.00495,0.001029,0.019917,0.001159,0.003127,0.002314,0.00316,0.001927,0.003142,0.001144,0.003982,0.001316,0.003162,0.003799,0.003156,0.003245
11,100,0.035002,0.003078,0.018885,0.001166,0.006124,0.00428,0.006659,0.003058,0.005013,0.001764,0.006543,0.001769,0.00554,0.006448,0.005519,0.005286
11,100,0.172973,0.006161,0.005547,0.001147,0.004519,0.003502,0.004083,0.002345,0.003494,0.001146,0.00394,0.00117,0.003668,0.004725,0.003659,0.00353
11,100,0.434109,0.008934,0.005858,0.001156,0.004305,0.003153,0.008469,0.003766,0.006086,0.00175,0.004239,0.001158,0.004369,0.004632,0.004355,0.003658
11,100,0.025761,0.002532,0.023528,0.001112,0.004953,0.003171,0.004759,0.002501,0.004836,0.001752,0.006392,0.001757,0.004933,0.005384,0.004592,0.004711
21,0,0.027386,0.007724,0.051823,0.003756,0.009368,0.007639,0.009544,0.006828,0.009163,0.005564,0.011506,0.00585,0.008982,0.010286,0.00931,0.009408
21,0,0.054964,0.011781,0.033311,0.003809,0.005334,0.00532,0.005317,0.004466,0.005275,0.004163,0.006038,0.003817,0.005333,0.006505,0.005307,0.005966
21,0,0.43825,0.029164,0.024622,0.003784,0.00568,0.006924,0.006319,0.005341,0.005707,0.003759,0.006318,0.003819,0.005715,0.008235,0.005939,0.006785
21,0,0.016173,0.007305,0.066092,0.003833,0.008347,0.008025,0.008354,0.006601,0.008314,0.006362,0.011135,0.006366,0.008322,0.009637,0.008381,0.008895
21,0,0.228048,0.022836,0.029117,0.003771,0.005498,0.006311,0.006204,0.005223,0.005512,0.00407,0.006322,0.003786,0.005528,0.007783,0.00585,0.0073
21,0,0.009904,0.004997,0.04566,0.003678,0.005829,0.005169,0.005726,0.004316,0.005541,0.0038,0.00594,0.003795,0.005421,0.006461,0.005564,0.005822
21,0,0.01646,0.007226,0.045067,0.003814,0.00867,0.007531,0.008764,0.006731,0.008514,0.005843,0.010107,0.00588,0.008644,0.009691,0.008457,0.008913
21,0,0.038856,0.010647,0.073047,0.003862,0.017699,0.017572,0.018857,0.015235,0.018916,0.012628,0.009733,0.005906,0.018894,0.019705,0.019062,0.018772
21,0,0.502111,0.031002,0.032102,0.003808,0.005695,0.007004,0.006588,0.005632,0.005694,0.003834,0.006415,0.003806,0.005701,0.007964,0.006236,0.007081
21,0,0.010612,0.005053,0.066766,0.003826,0.008858,0.008172,0.009047,0.006706,0.008657,0.005819,0.010053,0.005844,0.009049,0.01025,0.008985,0.00898
21,0,0.005396,0.003392,0.050403,0.003853,0.00544,0.005703,0.005524,0.004409,0.005238,0.00382,0.006061,0.003818,0.005401,0.006438,0.005402,0.006411
21,0,0.186517,0.020565,0.020935,0.003747,0.005695,0.006128,0.006985,0.005154,0.005773,0.003623,0.006401,0.003771,0.005717,0.007593,0.00585,0.006622
21,0,0.016888,0.007277,0.042369,0.00387,0.005431,0.005234,0.00546,0.004609,0.005304,0.003754,0.005857,0.00379,0.005374,0.006547,0.005501,0.006267
21,0,0.010256,0.004942,0.064734,0.003829,0.005112,0.004829,0.005153,0.004896,0.005109,0.003817,0.005533,0.003807,0.005163,0.006547,0.005151,0.00588
21,0,0.004648,0.003285,0.053959,0.003846,0.005356,0.004991,0.005338,0.004275,0.005325,0.004009,0.006178,0.003817,0.005291,0.006455,0.005322,0.005909
21,0,0.005443,0.003396,0.067999,0.003645,0.005334,0.005034,0.005302,0.004862,0.005249,0.004312,0.006218,0.00453,0.005274,0.006981,0.005286,0.006022
21,0,0.037373,0.010092,0.047862,0.00384,0.010204,0.008806,0.009331,0.007645,0.008685,0.005834,0.010207,0.006441,0.009235,0.011001,0.009081,0.009347
21,0,0.170561,0.020878,0.024328,0.003791,0.0063,0.006148,0.005923,0.00521,0.00543,0.003943,0.005945,0.003804,0.006111,0.007597,0.005769,0.007282
21,0,0.463204,0.030779,0.019199,0.003773,0.005654,0.006164,0.006294,0.005668,0.005647,0.003793,0.006432,0.003639,0.005629,0.007713,0.005945,0.006656
21,0,0.027156,0.008993,0.04227,0.003865,0.008156,0.007214,0.008563,0.006966,0.008502,0.006145,0.009948,0.00583,0.008683,0.009514,0.008565,0.008871
21,20,0.027616,0.008414,0.048813,0.003875,0.009368,0.007596,0.00939,0.007307,0.008977,0.005889,0.0115,0.006082,0.008374,0.010882,0.009256,0.008924
21,20,0.055194,0.011769,0.04103,0.003812,0.005324,0.005046,0.005288,0.00443,0.005357,0.003707,0.005915,0.003784,0.005323,0.006518,0.005311,0.005963
21,20,0.436662,0.031166,0.022389,0.003789,0.005772,0.006903,0.006346,0.005329,0.005751,0.003817,0.006358,0.003816,0.005723,0.007815,0.00594,0.006825
21,20,0.016795,0.006877,0.046865,0.003645,0.008475,0.007455,0.008303,0.006674,0.008365,0.006149,0.011104,0.006175,0.008383,0.009659,0.008347,0.008961
21,20,0.229016,0.022301,0.02537,0.003823,0.005588,0.006178,0.006245,0.00526,0.005544,0.003779,0.006355,0.003786,0.005519,0.007639,0.00586,0.006732
21,20,0.009278,0.006236,0.035623,0.003619,0.005807,0.004905,0.005695,0.004341,0.005346,0.003742,0.005994,0.00381,0.005522,0.006267,0.00558,0.006116
21,20,0.017052,0.006616,0.051243,0.003845,0.008645,0.007487,0.008674,0.006702,0.008467,0.005862,0.010211,0.005928,0.008701,0.009727,0.008709,0.009293
21,20,0.039428,0.010194,0.06913,0.003859,0.018738,0.015638,0.018839,0.015028,0.018881,0.012066,0.009758,0.005866,0.018893,0.020385,0.017986,0.018823
21,20,0.502214,0.030007,0.016794,0.003751,0.005701,0.006419,0.006744,0.005862,0.005701,0.003781,0.006384,0.003787,0.005675,0.007964,0.006153,0.007152
21,20,0.01058,0.005007,0.066233,0.003835,0.008986,0.007834,0.009033,0.006788,0.008795,0.00569,0.010746,0.005815,0.009002,0.009664,0.008834,0.009704
21,20,0.004776,0.003954,0.050038,0.003886,0.005639,0.005103,0.005399,0.004463,0.005265,0.003828,0.006081,0.003833,0.005399,0.006452,0.005455,0.006431
21,20,0.18513,0.021525,0.026926,0.003791,0.005618,0.006219,0.006613,0.005169,0.00571,0.003807,0.006583,0.003656,0.005731,0.007609,0.004998,0.006704
21,20,0.017431,0.006642,0.046902,0.003784,0.005444,0.005176,0.005437,0.004509,0.005322,0.003776,0.005874,0.003787,0.005318,0.006832,0.005483,0.006002
21,20,0.010151,0.005,0.075401,0.003841,0.005213,0.004887,0.005189,0.004422,0.005129,0.004088,0.005556,0.003825,0.005155,0.006323,0.005144,0.005792
21,20,0.004596,0.003362,0.055403,0.003839,0.005315,0.005002,0.005279,0.004371,0.00525,0.00376,0.006181,0.003725,0.0053,0.006416,0.005294,0.00586
21,20,0.005421,0.003346,0.090567,0.003842,0.005328,0.005044,0.005243,0.004417,0.00524,0.003765,0.005983,0.003759,0.005232,0.006467,0.005271,0.005851
21,20,0.037523,0.009947,0.046007,0.003799,0.010129,0.008758,0.009801,0.007002,0.008668,0.005805,0.010214,0.005851,0.009155,0.010919,0.008981,0.009294
21,20,0.172412,0.020071,0.022844,0.003759,0.006077,0.006126,0.006188,0.005207,0.005481,0.003762,0.005958,0.003788,0.006148,0.007651,0.005794,0.006992
21,20,0.464192,0.030656,0.016678,0.003743,0.005607,0.006141,0.006233,0.005665,0.005632,0.003757,0.006272,0.003771,0.005579,0.007693,0.005972,0.006637
21,20,0.027781,0.008326,0.050044,0.003832,0.008578,0.00735,0.008588,0.006653,0.007887,0.005829,0.010155,0.006188,0.008514,0.009527,0.008611,0.009467
21,40,0.026942,0.009514,0.050668,0.003838,0.00917,0.007643,0.009444,0.006691,0.008957,0.005801,0.011481,0.005823,0.009007,0.010314,0.009312,0.008973
21,40,0.055157,0.011747,0.03828,0.003839,0.005389,0.005057,0.005299,0.004493,0.005279,0.004358,0.005955,0.003809,0.005304,0.007126,0.005338,0.006001
21,40,0.436797,0.029154,0.025186,0.003768,0.005718,0.006533,0.006327,0.005323,0.005707,0.003773,0.006314,0.003781,0.005732,0.007794,0.005965,0.006853
21,40,0.016823,0.00727,0.053018,0.00384,0.008435,0.007589,0.008364,0.006697,0.008582,0.005535,0.011135,0.006046,0.008361,0.010551,0.008309,0.008929
21,40,0.229946,0.021751,0.028044,0.003765,0.00556,0.006212,0.006349,0.005445,0.005512,0.003782,0.006344,0.00376,0.005511,0.007648,0.005787,0.006878
21,40,0.009306,0.005623,0.039205,0.003605,0.00573,0.004935,0.00562,0.004352,0.00524,0.0038,0.005941,0.003814,0.005438,0.006376,0.005552,0.005868
21,40,0.017062,0.006837,0.038519,0.003903,0.008635,0.00754,0.008714,0.006668,0.008441,0.006292,0.010174,0.005821,0.008609,0.009733,0.008646,0.008993
21,40,0.039648,0.01027,0.075494,0.003879,0.018948,0.015412,0.018853,0.013728,0.018936,0.012323,0.009721,0.005836,0.018844,0.019871,0.018257,0.018583
21,40,0.502946,0.030166,0.033095,0.003752,0.005696,0.00652,0.006453,0.006104,0.005717,0.003783,0.00637,0.003798,0.00576,0.008364,0.006181,0.007075
21,40,0.010648,0.00504,0.065504,0.003932,0.00911,0.007613,0.008973,0.007789,0.008768,0.005871,0.010663,0.00587,0.008949,0.010372,0.008956,0.009096
21,40,0.005385,0.003351,0.047826,0.003857,0.005489,0.005006,0.005529,0.004413,0.005219,0.003831,0.006079,0.003815,0.005382,0.006413,0.005387,0.006459
21,40,0.186542,0.019977,0.020917,0.003731,0.005665,0.006112,0.00614,0.005559,0.005652,0.003749,0.0064,0.003778,0.00569,0.00759,0.006036,0.006487
21,40,0.017417,0.006649,0.044662,0.003826,0.005386,0.005206,0.00541,0.004699,0.005266,0.003792,0.00581,0.003843,0.005324,0.006613,0.005478,0.00601
21,40,0.009611,0.005635,0.052724,0.004183,0.005187,0.004845,0.00509,0.004349,0.005107,0.00375,0.005533,0.00379,0.005131,0.006315,0.005146,0.005905
21,40,0.004621,0.003361,0.057053,0.004228,0.005637,0.004785,0.005311,0.004407,0.005291,0.003773,0.006133,0.003764,0.005315,0.00686,0.005572,0.005617
21,40,0.005443,0.003334,0.078215,0.003836,0.005343,0.005079,0.005283,0.004411,0.005249,0.004342,0.006058,0.00371,0.005218,0.00648,0.005242,0.005877
21,40,0.036114,0.011057,0.056693,0.003803,0.009767,0.009252,0.009993,0.007015,0.008717,0.005799,0.010212,0.005823,0.009205,0.011014,0.009069,0.009335
21,40,0.170779,0.021267,0.022496,0.003762,0.006238,0.006215,0.00619,0.005185,0.0055,0.003756,0.005983,0.003812,0.006133,0.007647,0.005785,0.007138
21,40,0.462876,0.031659,0.018709,0.003765,0.005675,0.006212,0.006558,0.005113,0.005686,0.003761,0.00625,0.003787,0.00567,0.007661,0.005923,0.006599
21,40,0.027765,0.008321,0.042231,0.003615,0.008083,0.007203,0.008359,0.006642,0.008505,0.005837,0.009923,0.00581,0.00865,0.009459,0.008554,0.00882
21,60,0.027513,0.008321,0.048026,0.003795,0.009094,0.007458,0.009625,0.006583,0.00888,0.005783,0.011432,0.005785,0.008955,0.009624,0.009158,0.008813
21,60,0.0547,0.012205,0.046897,0.003649,0.005295,0.004984,0.005275,0.004335,0.005258,0.003774,0.005908,0.003815,0.005277,0.006451,0.005291,0.005892
21,60,0.437414,0.028899,0.018779,0.003768,0.005656,0.006248,0.006433,0.005279,0.005682,0.004054,0.006251,0.003758,0.005684,0.007737,0.005838,0.006756
21,60,0.016839,0.006612,0.068457,0.003839,0.008235,0.0074,0.008333,0.006693,0.008341,0.005869,0.011209,0.006453,0.008357,0.010199,0.008405,0.008928
21,60,0.22941,0.022244,0.025272,0.00371,0.005541,0.006211,0.006153,0.005218,0.005508,0.003733,0.006343,0.003774,0.005539,0.007579,0.005881,0.007245
21,60,0.009285,0.005538,0.037473,0.003819,0.005939,0.004724,0.00554,0.004599,0.005235,0.004146,0.005875,0.00374,0.005374,0.006362,0.005511,0.005804
21,60,0.016478,0.007213,0.046272,0.004078,0.00856,0.007861,0.008578,0.007181,0.00842,0.006308,0.01007,0.006071,0.008551,0.010203,0.008699,0.008901
21,60,0.039642,0.009989,0.057829,0.003856,0.018929,0.015852,0.018407,0.013939,0.019048,0.012236,0.009728,0.005876,0.018799,0.020029,0.01839,0.018303
21,60,0.502157,0.03066,0.029143,0.003761,0.005656,0.006435,0.006565,0.006077,0.005773,0.003612,0.006315,0.003768,0.005676,0.007945,0.006272,0.006883
21,60,0.010649,0.004974,0.047806,0.003859,0.008952,0.007237,0.009034,0.006659,0.00875,0.005799,0.010778,0.006023,0.008975,0.00964,0.009036,0.008858
21,60,0.005406,0.003335,0.04721,0.003837,0.005558,0.00487,0.00551,0.004352,0.005178,0.003778,0.006024,0.003769,0.005351,0.006433,0.005486,0.00646
21,60,0.185121,0.021761,0.022391,0.003803,0.00575,0.006185,0.006044,0.005132,0.005774,0.003695,0.006417,0.003766,0.005696,0.007611,0.005862,0.006906
21,60,0.016791,0.007285,0.050853,0.003863,0.005409,0.005353,0.00545,0.004467,0.005302,0.003783,0.005875,0.003802,0.005356,0.006639,0.005473,0.005986
21,60,0.010169,0.005019,0.049071,0.00384,0.005158,0.00531,0.005128,0.004382,0.005168,0.004082,0.0056,0.003812,0.005116,0.00634,0.005139,0.005856
21,60,0.004601,0.003365,0.05001,0.00386,0.005373,0.005598,0.005532,0.004651,0.005493,0.00352,0.006153,0.003762,0.005317,0.006437,0.005283,0.005878
21,60,0.004801,0.003882,0.064214,0.00379,0.005413,0.005031,0.005236,0.004451,0.005374,0.003668,0.006018,0.003791,0.005289,0.006552,0.005283,0.005974
21,60,0.036832,0.01063,0.05051,0.003823,0.00999,0.008926,0.009157,0.006995,0.008638,0.006391,0.010272,0.006693,0.009292,0.010995,0.009032,0.009381
21,60,0.170505,0.021425,0.026495,0.003852,0.00603,0.00648,0.006192,0.005586,0.005558,0.003851,0.006023,0.003834,0.006136,0.007659,0.005794,0.006767
21,60,0.464051,0.030565,0.018536,0.003823,0.005664,0.006206,0.006677,0.00485,0.00563,0.004121,0.006286,0.003827,0.005686,0.007766,0.00599,0.006682
21,60,0.027789,0.008495,0.055942,0.003888,0.008865,0.00724,0.008598,0.006752,0.008508,0.005905,0.010051,0.005859,0.008555,0.009897,0.008593,0.009154
21,80,0.027082,0.008995,0.041877,0.003844,0.009282,0.007562,0.009633,0.006721,0.008995,0.005812,0.011211,0.005821,0.009043,0.009731,0.009306,0.009011
