Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
11,90,11,700,0.008823,0.015369,0.008152,0.010511
11,90,11,800,0.009275,0.016059,0.010338,0.013419
11,90,11,900,0.007476,0.0188,0.008497,0.012526
11,90,11,1000,0.007994,0.017481,0.010797,0.015292
11,90,11,1100,0.008018,0.017874,0.009375,0.016176
11,90,11,1200,0.007243,0.020718,0.007307,0.017497
11,90,11,1300,0.008221,0.027756,0.009614,0.021056
11,90,11,1400,0.009015,0.021532,0.011265,0.020514
11,100,3,100,0.008763,0.003816,0.007557,0.004555
11,100,3,200,0.006207,0.004789,0.007767,0.003055
11,100,3,300,0.006727,0.006309,0.007842,0.005634
11,100,3,400,0.007191,0.003814,0.011151,0.00455
11,100,3,500,0.007034,0.006109,0.007257,0.004643
11,100,3,600,0.010138,0.004999,0.008143,0.003947
11,100,3,700,0.008449,0.005381,0.007843,0.003603
11,100,3,800,0.007952,0.005637,0.009415,0.004025
11,100,3,900,0.006673,0.006838,0.009208,0.004623
11,100,3,1000,0.009226,0.007655,0.008938,0.005454
11,100,3,1100,0.009286,0.006502,0.007627,0.007615
11,100,3,1200,0.008685,0.007633,0.007367,0.006083
11,100,3,1300,0.007601,0.006111,0.008234,0.007945
11,100,3,1400,0.009338,0.007874,0.008303,0.007989
11,100,5,100,0.007763,0.004446,0.008828,0.0034
11,100,5,200,0.009339,0.004493,0.008302,0.004535
11,100,5,300,0.008587,0.005209,0.009509,0.005152
11,100,5,400,0.006754,0.005369,0.006787,0.004525
11,100,5,500,0.009454,0.004732,0.008215,0.006536
11,100,5,600,0.007529,0.007479,0.008668,0.00569
11,100,5,700,0.006949,0.006557,0.007288,0.006467
11,100,5,800,0.008506,0.009884,0.008363,0.007253
11,100,5,900,0.007756,0.00852,0.007672,0.006412
11,100,5,1000,0.007468,0.007084,0.010213,0.00892
11,100,5,1100,0.01154,0.007222,0.008158,0.00768
11,100,5,1200,0.008224,0.008162,0.009281,0.006154
11,100,5,1300,0.007707,0.010074,0.007095,0.01024
11,100,5,1400,0.008036,0.008813,0.007397,0.008471
11,100,7,100,0.010506,0.004014,0.010076,0.004133
11,100,7,200,0.010226,0.003485,0.010582,0.003794
11,100,7,300,0.009049,0.005775,0.007212,0.005134
11,100,7,400,0.010047,0.006023,0.007689,0.006054
11,100,7,500,0.008384,0.005664,0.009039,0.006018
11,100,7,600,0.006984,0.007424,0.009362,0.006074
11,100,7,700,0.006748,0.008937,0.009566,0.0061
11,100,7,800,0.006528,0.008476,0.007557,0.007727
11,100,7,900,0.006997,0.011962,0.008008,0.00796
11,100,7,1000,0.007945,0.009153,0.007768,0.010539
11,100,7,1100,0.008712,0.011312,0.007185,0.010265
11,100,7,1200,0.008063,0.012521,0.009391,0.009461
11,100,7,1300,0.008091,0.012904,0.010632,0.013329
11,100,7,1400,0.010758,0.016304,0.010992,0.015457
11,100,9,100,0.011628,0.005658,0.010596,0.005175
11,100,9,200,0.013297,0.006871,0.010066,0.006789
11,100,9,300,0.011702,0.008249,0.0102,0.004685
11,100,9,400,0.012694,0.009005,0.010643,0.006318
11,100,9,500,0.009738,0.011022,0.011612,0.011673
11,100,9,600,0.00879,0.012361,0.010303,0.011363
11,100,9,700,0.010796,0.011186,0.006696,0.008711
11,100,9,800,0.00757,0.008865,0.011258,0.009917
11,100,9,900,0.006882,0.011635,0.008179,0.011498
11,100,9,1000,0.00628,0.013782,0.00767,0.012618
11,100,9,1100,0.008429,0.015309,0.007123,0.012354
11,100,9,1200,0.009983,0.016477,0.009091,0.015268
11,100,9,1300,0.009124,0.016971,0.007338,0.014917
11,100,9,1400,0.007036,0.017732,0.008879,0.015366
11,100,11,100,0.009254,0.004393,0.007265,0.0043
11,100,11,200,0.007339,0.00672,0.00967,0.005681
11,100,11,300,0.007299,0.010068,0.00877,0.006847
11,100,11,400,0.007599,0.008649,0.007752,0.00757
11,100,11,500,0.006312,0.013036,0.007333,0.009387
11,100,11,600,0.008813,0.009297,0.009442,0.01173
11,100,11,700,0.008833,0.013061,0.007236,0.011023
11,100,11,800,0.010138,0.015408,0.007813,0.01374
11,100,11,900,0.007546,0.014333,0.009018,0.013425
11,100,11,1000,0.008257,0.017552,0.007337,0.018127
11,100,11,1100,0.007175,0.020378,0.00725,0.015815
11,100,11,1200,0.007021,0.021291,0.007478,0.021791
11,100,11,1300,0.007714,0.021031,0.00967,0.026104
11,100,11,1400,0.010564,0.021682,0.008018,0.01964
21,80,3,100,0.024093,0.010742,0.021035,0.01959
21,80,3,200,0.018571,0.011963,0.022357,0.01834
21,80,3,300,0.024163,0.012112,0.029549,0.023074
21,80,3,400,0.018933,0.012165,0.030925,0.023295
21,80,3,500,0.018506,0.024321,0.031335,0.020643
21,80,3,600,0.023182,0.016898,0.024504,0.02566
21,80,3,700,0.021513,0.014957,0.024813,0.022777
21,80,3,800,0.019588,0.015378,0.024805,0.026589
21,80,3,900,0.020895,0.017522,0.024789,0.016715
21,80,3,1000,0.01907,0.022983,0.024955,0.019574
21,80,3,1100,0.022993,0.016434,0.026575,0.028323
21,80,3,1200,0.019135,0.020692,0.031867,0.018289
21,80,3,1300,0.02176,0.0238,0.028917,0.018864
21,80,3,1400,0.016619,0.023444,0.025649,0.022393
21,80,5,100,0.017334,0.015644,0.023676,0.01448
21,80,5,200,0.017231,0.015536,0.024816,0.019245
21,80,5,300,0.017269,0.014832,0.029995,0.022019
21,80,5,400,0.016457,0.018271,0.027116,0.019544
21,80,5,500,0.016565,0.016632,0.030506,0.024383
21,80,5,600,0.019726,0.017036,0.023395,0.035048
21,80,5,700,0.017202,0.026869,0.022117,0.024668
21,80,5,800,0.02897,0.026747,0.045923,0.028116
21,80,5,900,0.026207,0.016511,0.026345,0.032759
21,80,5,1000,0.016136,0.018973,0.034296,0.023641
21,80,5,1100,0.028107,0.019118,0.028928,0.042432
21,80,5,1200,0.025056,0.029058,0.039029,0.024317
21,80,5,1300,0.033764,0.03404,0.029215,0.036255
21,80,5,1400,0.025315,0.022451,0.033262,0.02323
21,80,7,100,0.024573,0.015124,0.020724,0.014586
21,80,7,200,0.01683,0.024452,0.023268,0.015164
21,80,7,300,0.015758,0.01948,0.026697,0.030312
21,80,7,400,0.023089,0.013393,0.025549,0.020105
21,80,7,500,0.023672,0.022843,0.02516,0.023329
21,80,7,600,0.025751,0.021178,0.023724,0.023154
21,80,7,700,0.021484,0.024166,0.021092,0.025492
21,80,7,800,0.027843,0.019008,0.022916,0.028437
21,80,7,900,0.016809,0.022195,0.033759,0.020673
21,80,7,1000,0.026472,0.020336,0.033023,0.027044
21,80,7,1100,0.018238,0.028306,0.023938,0.035919
21,80,7,1200,0.018834,0.028662,0.02788,0.031347
21,80,7,1300,0.019396,0.027556,0.028259,0.038728
21,80,7,1400,0.025348,0.023594,0.027715,0.031826
21,80,9,100,0.019525,0.020403,0.022655,0.014556
21,80,9,200,0.02319,0.020227,0.020133,0.02219
21,80,9,300,0.021167,0.025071,0.025002,0.024059
21,80,9,400,0.020025,0.018214,0.029735,0.023
21,80,9,500,0.022447,0.022577,0.029038,0.02459
21,80,9,600,0.02217,0.020994,0.025068,0.029616
21,80,9,700,0.020475,0.024522,0.02991,0.029796
21,80,9,800,0.026999,0.027018,0.02694,0.031194
21,80,9,900,0.029391,0.032778,0.026231,0.030846
21,80,9,1000,0.020607,0.030853,0.025699,0.035392
21,80,9,1100,0.020732,0.02994,0.027138,0.036021
21,80,9,1200,0.020442,0.030221,0.027233,0.039957
21,80,9,1300,0.020823,0.032674,0.029083,0.038218
21,80,9,1400,0.022797,0.02998,0.024254,0.033989
21,80,11,100,0.023706,0.014454,0.023904,0.012649
21,80,11,200,0.020269,0.018794,0.024695,0.022589
21,80,11,300,0.026364,0.028726,0.035847,0.028885
21,80,11,400,0.023413,0.031283,0.027267,0.022773
21,80,11,500,0.025921,0.018419,0.029284,0.030437
21,80,11,600,0.024174,0.023457,0.032062,0.02624
21,80,11,700,0.019341,0.030441,0.022037,0.036084
21,80,11,800,0.015955,0.027193,0.021295,0.036568
21,80,11,900,0.017508,0.031866,0.020175,0.032743
21,80,11,1000,0.017338,0.028633,0.022302,0.03898
21,80,11,1100,0.017302,0.033601,0.028144,0.04005
21,80,11,1200,0.017767,0.036952,0.027747,0.040686
21,80,11,1300,0.019853,0.038891,0.028426,0.043797
21,80,11,1400,0.0217,0.039143,0.026567,0.04273
21,90,3,100,0.022283,0.015328,0.02328,0.013782
21,90,3,200,0.020153,0.020489,0.020828,0.020086
21,90,3,300,0.026868,0.016559,0.03005,0.024454
21,90,3,400,0.025515,0.026866,0.039196,0.026374
21,90,3,500,0.033741,0.023972,0.043694,0.028122
21,90,3,600,0.027979,0.017879,0.028568,0.026964
21,90,3,700,0.020045,0.020892,0.024109,0.022061
21,90,3,800,0.024359,0.015518,0.023389,0.023587
21,90,3,900,0.019229,0.016089,0.02509,0.019613
21,90,3,1000,0.023459,0.015686,0.025314,0.02117
21,90,3,1100,0.023527,0.02605,0.023266,0.027329
21,90,3,1200,0.018029,0.01628,0.024258,0.03367
21,90,3,1300,0.018231,0.019784,0.030456,0.022317
21,90,3,1400,0.022056,0.041518,0.037978,0.042476
21,90,5,100,0.034176,0.027883,0.024175,0.022101
21,90,5,200,0.032212,0.024741,0.026025,0.021158
21,90,5,300,0.021778,0.014603,0.032404,0.030206
21,90,5,400,0.020408,0.025724,0.028404,0.018948
21,90,5,500,0.025338,0.023365,0.022104,0.021262
21,90,5,600,0.027069,0.015598,0.024108,0.024071
21,90,5,700,0.025697,0.0174,0.033323,0.026008
21,90,5,800,0.031972,0.022862,0.037951,0.021019
21,90,5,900,0.020848,0.027247,0.024811,0.025121
21,90,5,1000,0.020245,0.021754,0.025765,0.026445
21,90,5,1100,0.027478,0.018601,0.029854,0.027198
21,90,5,1200,0.016875,0.030821,0.043229,0.041531
21,90,5,1300,0.036417,0.029357,0.030694,0.037133
21,90,5,1400,0.018415,0.028541,0.039213,0.04018
21,90,7,100,0.036593,0.032089,0.033912,0.019863
21,90,7,200,0.02975,0.020686,0.028268,0.01866
21,90,7,300,0.029915,0.028555,0.035316,0.020819
21,90,7,400,0.021203,0.025262,0.030519,0.024942
21,90,7,500,0.018954,0.026366,0.024614,0.019227
21,90,7,600,0.027524,0.018576,0.021632,0.024864
21,90,7,700,0.023594,0.017042,0.038311,0.030213
21,90,7,800,0.027969,0.028428,0.029284,0.0285
21,90,7,900,0.02769,0.021961,0.033274,0.030707
21,90,7,1000,0.026288,0.018729,0.035965,0.031028
21,90,7,1100,0.031952,0.032289,0.034569,0.043278
21,90,7,1200,0.023378,0.030876,0.034918,0.035221
21,90,7,1300,0.030413,0.031996,0.044752,0.038742
21,90,7,1400,0.015993,0.025829,0.024089,0.039223
21,90,9,100,0.01922,0.013034,0.017818,0.020855
21,90,9,200,0.021827,0.01428,0.027632,0.027105
21,90,9,300,0.028518,0.03448,0.033064,0.025953
21,90,9,400,0.021502,0.014044,0.02612,0.02546
21,90,9,500,0.019829,0.01911,0.031145,0.027669
21,90,9,600,0.028828,0.025668,0.026031,0.030085
21,90,9,700,0.020407,0.027528,0.033173,0.027311
21,90,9,800,0.02189,0.027761,0.032924,0.031242
21,90,9,900,0.024454,0.024822,0.035192,0.030582
21,90,9,1000,0.02002,0.028423,0.027235,0.033768
21,90,9,1100,0.021406,0.026968,0.032274,0.041763
21,90,9,1200,0.021819,0.03001,0.028192,0.032311
21,90,9,1300,0.022622,0.028822,0.026418,0.036045
21,90,9,1400,0.024372,0.034434,0.034301,0.058784
21,90,11,100,0.032178,0.02349,0.031867,0.012968
21,90,11,200,0.020961,0.022029,0.01986,0.013738
21,90,11,300,0.028266,0.017884,0.034513,0.023291
21,90,11,400,0.017647,0.024757,0.024975,0.032567
21,90,11,500,0.023886,0.028798,0.042183,0.034808
21,90,11,600,0.028384,0.030624,0.029897,0.028446
21,90,11,700,0.015381,0.031229,0.022687,0.037548
21,90,11,800,0.014549,0.034293,0.019991,0.037567
21,90,11,900,0.017008,0.031579,0.021485,0.039516
21,90,11,1000,0.017726,0.035149,0.025227,0.042607
21,90,11,1100,0.023713,0.031832,0.021367,0.033721
21,90,11,1200,0.017405,0.034982,0.029246,0.043878
21,90,11,1300,0.021918,0.036408,0.028063,0.04625
21,90,11,1400,0.026551,0.047947,0.04108,0.05636
21,100,3,100,0.030601,0.026954,0.030953,0.02539
21,100,3,200,0.036314,0.022975,0.02094,0.01951
21,100,3,300,0.025035,0.013267,0.023747,0.017459
21,100,3,400,0.029262,0.015014,0.029181,0.023463
21,100,3,500,0.019426,0.024238,0.025149,0.023341
21,100,3,600,0.021867,0.015031,0.032878,0.01984
21,100,3,700,0.018118,0.024293,0.031168,0.024143
21,100,3,800,0.0187,0.023596,0.031485,0.018952
21,100,3,900,0.020804,0.026679,0.031333,0.024054
21,100,3,1000,0.021317,0.024372,0.02691,0.0254
21,100,3,1100,0.019459,0.016936,0.033434,0.020838
21,100,3,1200,0.024278,0.01679,0.026055,0.020631
21,100,3,1300,0.023397,0.01667,0.026798,0.02288
21,100,3,1400,0.020176,0.017865,0.024789,0.029997
21,100,5,100,0.023616,0.012868,0.019723,0.015083
21,100,5,200,0.023519,0.015141,0.020213,0.016956
21,100,5,300,0.020522,0.016338,0.026319,0.027845
21,100,5,400,0.019523,0.017437,0.033291,0.021212
21,100,5,500,0.022295,0.020388,0.030734,0.019509
21,100,5,600,0.019648,0.022089,0.026512,0.020187
21,100,5,700,0.019349,0.016429,0.025135,0.020809
21,100,5,800,0.02423,0.017356,0.032277,0.020818
21,100,5,900,0.022218,0.027547,0.031737,0.027054
21,100,5,1000,0.020108,0.026576,0.031141,0.030754
21,100,5,1100,0.026414,0.027569,0.032767,0.031893
21,100,5,1200,0.024624,0.022562,0.027352,0.023498
21,100,5,1300,0.024522,0.02495,0.027664,0.030499
21,100,5,1400,0.017675,0.028556,0.025299,0.031017
21,100,7,100,0.022588,0.012579,0.020915,0.012982
21,100,7,200,0.022358,0.020995,0.020598,0.013583
21,100,7,300,0.023619,0.019516,0.022211,0.022723
21,100,7,400,0.028934,0.026312,0.023403,0.019062
21,100,7,500,0.018526,0.022017,0.029368,0.017983
21,100,7,600,0.026423,0.02924,0.027287,0.020161
21,100,7,700,0.026805,0.018783,0.040815,0.035564
21,100,7,800,0.027618,0.029982,0.032249,0.021072
21,100,7,900,0.02434,0.024674,0.027124,0.036171
21,100,7,1000,0.018576,0.024697,0.024351,0.028437
21,100,7,1100,0.019496,0.021526,0.034644,0.029303
21,100,7,1200,0.016559,0.025326,0.034191,0.023632
21,100,7,1300,0.024481,0.030511,0.039368,0.034389
21,100,7,1400,0.027155,0.031921,0.034052,0.039273
21,100,9,100,0.025419,0.028753,0.020973,0.027726
21,100,9,200,0.019147,0.020856,0.024906,0.014652
21,100,9,300,0.024704,0.024035,0.023447,0.022842
21,100,9,400,0.022653,0.018005,0.029352,0.025667
21,100,9,500,0.018723,0.021166,0.02773,0.024869
21,100,9,600,0.018906,0.023201,0.026464,0.031013
21,100,9,700,0.01827,0.027383,0.023553,0.033043
21,100,9,800,0.019879,0.022759,0.029061,0.028332
21,100,9,900,0.018891,0.030626,0.024103,0.032306
21,100,9,1000,0.018331,0.032226,0.028364,0.037102
21,100,9,1100,0.023006,0.030113,0.025638,0.036059
21,100,9,1200,0.020539,0.031829,0.033396,0.037096
21,100,9,1300,0.02197,0.032938,0.027729,0.036492
21,100,9,1400,0.02309,0.032392,0.026797,0.040674
21,100,11,100,0.027366,0.015802,0.020633,0.024301
21,100,11,200,0.019267,0.022139,0.020478,0.014178
21,100,11,300,0.020986,0.025498,0.029169,0.019992
21,100,11,400,0.020041,0.029012,0.024293,0.032928
21,100,11,500,0.016832,0.023228,0.02073,0.023676
21,100,11,600,0.018642,0.019549,0.033788,0.027483
21,100,11,700,0.025039,0.022863,0.022592,0.03445
21,100,11,800,0.017296,0.02481,0.029764,0.035356
21,100,11,900,0.023312,0.031578,0.026056,0.035613
21,100,11,1000,0.01796,0.035384,0.022498,0.04316
21,100,11,1100,0.017616,0.035041,0.025435,0.045496
21,100,11,1200,0.017559,0.037678,0.031859,0.041415
21,100,11,1300,0.02195,0.036808,0.030475,0.046981
21,100,11,1400,0.020121,0.03978,0.03306,0.048548
31,80,3,100,0.021955,0.030819,0.029078,0.025142
31,80,3,200,0.022804,0.029958,0.023415,0.021141
31,80,3,300,0.020962,0.023164,0.02273,0.027705
31,80,3,400,0.025181,0.022401,0.022459,0.022537
31,80,3,500,0.021235,0.020492,0.021175,0.023045
31,80,3,600,0.019659,0.027979,0.020484,0.025597
31,80,3,700,0.020756,0.027234,0.019632,0.023178
31,80,3,800,0.024424,0.027958,0.024455,0.023281
31,80,3,900,0.02073,0.024005,0.020025,0.026944
31,80,3,1000,0.021705,0.022506,0.025101,0.027023
31,80,3,1100,0.016898,0.025334,0.021247,0.022365
31,80,3,1200,0.020648,0.026882,0.020936,0.020955
31,80,3,1300,0.02201,0.030211,0.021229,0.034777
31,80,3,1400,0.020233,0.030766,0.022128,0.029163
31,80,5,100,0.024326,0.021328,0.024664,0.023127
31,80,5,200,0.022357,0.0287,0.023593,0.024286
31,80,5,300,0.021545,0.032153,0.032969,0.040786
31,80,5,400,0.032921,0.04737,0.058648,0.040209
31,80,5,500,0.035939,0.035367,0.025867,0.024619
31,80,5,600,0.023924,0.024637,0.022367,0.025408
31,80,5,700,0.027505,0.037193,0.018773,0.023076
31,80,5,800,0.017942,0.033586,0.020481,0.03526
31,80,5,900,0.019674,0.032653,0.01951,0.035376
31,80,5,1000,0.034814,0.04648,0.028522,0.03789
31,80,5,1100,0.023088,0.037408,0.025795,0.031685
31,80,5,1200,0.020516,0.033029,0.019018,0.028701
31,80,5,1300,0.021167,0.024205,0.026934,0.02629
31,80,5,1400,0.028346,0.037345,0.026761,0.030951
31,80,7,100,0.022441,0.021904,0.024778,0.030078
31,80,7,200,0.030481,0.034822,0.026184,0.028999
31,80,7,300,0.022859,0.024145,0.022959,0.025072
31,80,7,400,0.02566,0.024089,0.024827,0.024405
31,80,7,500,0.022569,0.025095,0.02129,0.02216
31,80,7,600,0.020633,0.0289,0.023592,0.020142
31,80,7,700,0.022872,0.02183,0.026353,0.023522
31,80,7,800,0.02175,0.031033,0.018046,0.025474
31,80,7,900,0.02217,0.023898,0.031532,0.034602
31,80,7,1000,0.043645,0.049192,0.019049,0.025355
31,80,7,1100,0.025324,0.024517,0.025831,0.023779
31,80,7,1200,0.019379,0.039135,0.023014,0.035416
31,80,7,1300,0.030142,0.042316,0.029505,0.037478
31,80,7,1400,0.020741,0.034012,0.025365,0.036911
31,80,9,100,0.027418,0.033337,0.019566,0.028827
31,80,9,200,0.019651,0.02512,0.022512,0.019463
31,80,9,300,0.021674,0.026353,0.024496,0.038419
31,80,9,400,0.026885,0.045837,0.024843,0.035848
31,80,9,500,0.029367,0.039966,0.022903,0.024397
31,80,9,600,0.019434,0.030335,0.023737,0.034865
31,80,9,700,0.019991,0.028065,0.024057,0.030568
31,80,9,800,0.025348,0.025419,0.019878,0.029207
31,80,9,900,0.021149,0.035516,0.016568,0.03355
31,80,9,1000,0.019441,0.03754,0.024481,0.036396
31,80,9,1100,0.019712,0.034799,0.020911,0.038083
31,80,9,1200,0.020716,0.038824,0.018551,0.040295
31,80,9,1300,0.018497,0.036666,0.019081,0.034309
31,80,9,1400,0.021457,0.032373,0.021769,0.035131
31,80,11,100,0.016949,0.023084,0.02537,0.025343
31,80,11,200,0.024409,0.024899,0.021171,0.026396
31,80,11,300,0.020475,0.022547,0.021508,0.023887
31,80,11,400,0.020874,0.023653,0.021817,0.025109
31,80,11,500,0.019779,0.031594,0.025627,0.032856
31,80,11,600,0.023351,0.032713,0.026088,0.033811
31,80,11,700,0.02623,0.032721,0.023297,0.034475
31,80,11,800,0.023033,0.036431,0.020385,0.033736
31,80,11,900,0.020554,0.030707,0.020932,0.036277
31,80,11,1000,0.020618,0.035164,0.024947,0.030188
31,80,11,1100,0.022604,0.046384,0.022055,0.031305
31,80,11,1200,0.019939,0.039372,0.021021,0.036524
31,80,11,1300,0.018478,0.042489,0.020696,0.039148
31,80,11,1400,0.02345,0.040738,0.023317,0.039184
31,90,3,100,0.021656,0.025199,0.021227,0.022069
31,90,3,200,0.023186,0.019526,0.019833,0.022057
31,90,3,300,0.024482,0.019104,0.022368,0.019918
31,90,3,400,0.021781,0.022924,0.023773,0.022025
31,90,3,500,0.025017,0.023834,0.022037,0.024554
31,90,3,600,0.023859,0.025292,0.022483,0.024084
31,90,3,700,0.018036,0.022632,0.021654,0.021867
31,90,3,800,0.025036,0.024694,0.022383,0.022811
31,90,3,900,0.025955,0.023636,0.021822,0.025587
31,90,3,1000,0.019289,0.02638,0.024116,0.019984
31,90,3,1100,0.020052,0.023642,0.022471,0.024742
31,90,3,1200,0.022242,0.026102,0.025122,0.024947
31,90,3,1300,0.022841,0.037437,0.019379,0.028857
31,90,3,1400,0.018788,0.023995,0.022241,0.020718
31,90,5,100,0.022185,0.021266,0.021227,0.02253
31,90,5,200,0.02092,0.020198,0.025316,0.022914
31,90,5,300,0.022256,0.02185,0.019529,0.022821
31,90,5,400,0.023965,0.019455,0.021939,0.02413
31,90,5,500,0.023147,0.027235,0.023383,0.023977
31,90,5,600,0.021588,0.026375,0.02139,0.019232
31,90,5,700,0.023496,0.026203,0.021523,0.028783
31,90,5,800,0.020299,0.026875,0.020687,0.025307
31,90,5,900,0.024262,0.022026,0.023887,0.027751
31,90,5,1000,0.018266,0.030592,0.03118,0.036419
31,90,5,1100,0.026315,0.044563,0.025128,0.036281
31,90,5,1200,0.031245,0.045508,0.024904,0.03649
31,90,5,1300,0.020598,0.02699,0.021606,0.025121
31,90,5,1400,0.020083,0.027435,0.020043,0.027315
31,90,7,100,0.032516,0.035078,0.023258,0.020781
31,90,7,200,0.025875,0.019715,0.021738,0.023502
31,90,7,300,0.023502,0.021084,0.025652,0.022765
31,90,7,400,0.021638,0.024409,0.023341,0.023352
31,90,7,500,0.021422,0.028263,0.018936,0.026104
31,90,7,600,0.028847,0.029025,0.026223,0.025147
31,90,7,700,0.025006,0.034378,0.027959,0.021105
31,90,7,800,0.024664,0.032031,0.022905,0.027546
31,90,7,900,0.020987,0.02824,0.024884,0.030049
31,90,7,1000,0.033624,0.052859,0.027333,0.034627
31,90,7,1100,0.036367,0.042345,0.022997,0.041931
31,90,7,1200,0.024344,0.036202,0.027523,0.031232
31,90,7,1300,0.022711,0.027162,0.027363,0.025208
31,90,7,1400,0.01866,0.029796,0.024913,0.02644
31,90,9,100,0.020254,0.023717,0.028592,0.036455
31,90,9,200,0.025163,0.040889,0.022304,0.027338
31,90,9,300,0.031343,0.028802,0.022736,0.030236
31,90,9,400,0.019679,0.02625,0.026422,0.023097
31,90,9,500,0.022159,0.026586,0.021936,0.025464
31,90,9,600,0.018248,0.02454,0.021145,0.026913
31,90,9,700,0.022887,0.030502,0.018277,0.02978
31,90,9,800,0.017979,0.0344,0.026147,0.031828
31,90,9,900,0.022692,0.041204,0.026305,0.041171
31,90,9,1000,0.033005,0.039038,0.024251,0.041977
31,90,9,1100,0.023004,0.041257,0.021535,0.036693
31,90,9,1200,0.025599,0.042581,0.024419,0.028996
31,90,9,1300,0.022572,0.042332,0.027978,0.034115
31,90,9,1400,0.025894,0.036073,0.022031,0.048167
31,90,11,100,0.021629,0.027074,0.021612,0.021005
31,90,11,200,0.022805,0.025668,0.019115,0.023797
31,90,11,300,0.020761,0.024491,0.018583,0.025309
31,90,11,400,0.024604,0.029221,0.026245,0.031308
31,90,11,500,0.022641,0.026974,0.022474,0.023204
31,90,11,600,0.018785,0.029243,0.02023,0.026901
31,90,11,700,0.028847,0.039864,0.022485,0.028578
31,90,11,800,0.019996,0.032327,0.017669,0.029241
31,90,11,900,0.023526,0.029427,0.021553,0.028804
31,90,11,1000,0.020421,0.047816,0.025711,0.033635
31,90,11,1100,0.020916,0.037892,0.023612,0.037537
31,90,11,1200,0.024426,0.040422,0.023012,0.035519
31,90,11,1300,0.020842,0.043511,0.021049,0.045694
31,90,11,1400,0.025931,0.050975,0.026667,0.043607
31,100,3,100,0.028505,0.024686,0.018751,0.027556
31,100,3,200,0.017686,0.023431,0.022996,0.021419
31,100,3,300,0.022768,0.02396,0.019702,0.033319
31,100,3,400,0.020384,0.028363,0.020238,0.024172
31,100,3,500,0.020055,0.023809,0.024292,0.028687
31,100,3,600,0.026022,0.035757,0.02166,0.021211
31,100,3,700,0.035405,0.03673,0.022134,0.024309
31,100,3,800,0.025624,0.030865,0.01772,0.027509
31,100,3,900,0.02511,0.020321,0.027248,0.023454
31,100,3,1000,0.019476,0.029774,0.017082,0.02465
31,100,3,1100,0.022148,0.02644,0.021814,0.022716
31,100,3,1200,0.024522,0.024895,0.020615,0.021849
31,100,3,1300,0.027443,0.024272,0.023854,0.021928
31,100,3,1400,0.021722,0.034678,0.016992,0.029829
31,100,5,100,0.020423,0.020816,0.019062,0.024253
31,100,5,200,0.020208,0.020869,0.027422,0.021174
31,100,5,300,0.020778,0.020866,0.023329,0.018599
31,100,5,400,0.021952,0.031714,0.042641,0.043016
31,100,5,500,0.033075,0.042727,0.02437,0.027963
31,100,5,600,0.020622,0.030713,0.019583,0.022299
31,100,5,700,0.025731,0.024798,0.021846,0.029008
31,100,5,800,0.022164,0.033465,0.019897,0.027467
31,100,5,900,0.017653,0.022621,0.028137,0.026832
31,100,5,1000,0.017505,0.029932,0.023713,0.024388
31,100,5,1100,0.021119,0.025022,0.02565,0.024926
31,100,5,1200,0.025267,0.029785,0.01919,0.026846
31,100,5,1300,0.031693,0.037507,0.027105,0.062967
31,100,5,1400,0.022266,0.040036,0.024808,0.026186
31,100,7,100,0.023702,0.023252,0.022566,0.021385
31,100,7,200,0.028162,0.034209,0.019727,0.024601
31,100,7,300,0.01803,0.021068,0.028702,0.042481
31,100,7,400,0.028912,0.026108,0.031837,0.031986
31,100,7,500,0.031462,0.027242,0.0276,0.036776
31,100,7,600,0.024107,0.025647,0.033521,0.034522
31,100,7,700,0.032672,0.033761,0.032057,0.038455
31,100,7,800,0.023392,0.038533,0.031655,0.036764
31,100,7,900,0.023419,0.043007,0.020427,0.034588
31,100,7,1000,0.027226,0.038307,0.028703,0.041721
31,100,7,1100,0.025409,0.038042,0.027602,0.038188
31,100,7,1200,0.027491,0.038271,0.030953,0.041572
31,100,7,1300,0.021909,0.047759,0.024332,0.049605
31,100,7,1400,0.031883,0.050589,0.030062,0.053967
31,100,9,100,0.037903,0.048243,0.029108,0.039764
31,100,9,200,0.032056,0.050635,0.021218,0.027955
31,100,9,300,0.029162,0.029641,0.024082,0.029465
31,100,9,400,0.024582,0.027775,0.020615,0.03341
31,100,9,500,0.023252,0.029893,0.02206,0.034352
31,100,9,600,0.021202,0.023247,0.02931,0.028282
31,100,9,700,0.018929,0.038689,0.025178,0.024959
31,100,9,800,0.026152,0.031073,0.020934,0.035728
31,100,9,900,0.019354,0.031191,0.02054,0.031405
31,100,9,1000,0.019538,0.032236,0.021892,0.031808
31,100,9,1100,0.030223,0.058765,0.045554,0.061154
31,100,9,1200,0.037655,0.054334,0.028917,0.041134
31,100,9,1300,0.034605,0.047395,0.032367,0.044137
31,100,9,1400,0.032856,0.058498,0.034619,0.052245
31,100,11,100,0.021474,0.020672,0.022702,0.024174
31,100,11,200,0.017837,0.02615,0.028826,0.022142
31,100,11,300,0.017883,0.022558,0.022608,0.021038
31,100,11,400,0.022518,0.028783,0.018615,0.023103
31,100,11,500,0.024017,0.024638,0.022259,0.026506
31,100,11,600,0.017803,0.030825,0.022059,0.02295
31,100,11,700,0.023737,0.032703,0.024875,0.033086
