Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
21,80,5,1400,0.008676,0.012581,0.008815,0.011444
21,80,7,100,0.008677,0.008809,0.008653,0.008637
21,80,7,200,0.008628,0.009114,0.008674,0.009002
21,80,7,300,0.008731,0.009571,0.009021,0.009609
21,80,7,400,0.008695,0.009977,0.008741,0.009704
21,80,7,500,0.008688,0.011069,0.008741,0.010088
21,80,7,600,0.008788,0.011058,0.008814,0.010529
21,80,7,700,0.009193,0.011521,0.008787,0.010977
21,80,7,800,0.008705,0.011992,0.008706,0.011314
21,80,7,900,0.008668,0.012824,0.008733,0.011739
21,80,7,1000,0.008694,0.012924,0.008725,0.012204
21,80,7,1100,0.008728,0.01395,0.008964,0.012671
21,80,7,1200,0.00869,0.013905,0.008739,0.013061
21,80,7,1300,0.00878,0.014658,0.008785,0.013487
21,80,7,1400,0.008736,0.014999,0.008735,0.014542
21,80,9,100,0.008656,0.008887,0.008671,0.008961
21,80,9,200,0.008675,0.009522,0.008642,0.009401
21,80,9,300,0.008712,0.010268,0.008691,0.010254
21,80,9,400,0.008624,0.010942,0.00873,0.01068
21,80,9,500,0.008992,0.011692,0.008662,0.011405
21,80,9,600,0.008716,0.012392,0.008686,0.011983
21,80,9,700,0.008756,0.013355,0.008722,0.012582
21,80,9,800,0.008639,0.013812,0.008735,0.013555
21,80,9,900,0.008729,0.014633,0.008725,0.013863
21,80,9,1000,0.008727,0.01521,0.00873,0.014788
21,80,9,1100,0.008716,0.015993,0.008769,0.015306
21,80,9,1200,0.008716,0.016668,0.008856,0.015873
21,80,9,1300,0.008773,0.017682,0.008853,0.016455
21,80,9,1400,0.008742,0.018228,0.008854,0.01735
21,80,11,100,0.008683,0.009089,0.008616,0.009129
21,80,11,200,0.008671,0.010062,0.008696,0.009885
21,80,11,300,0.008666,0.01144,0.008791,0.010815
21,80,11,400,0.008677,0.012079,0.008694,0.011736
21,80,11,500,0.008661,0.013372,0.008676,0.012688
21,80,11,600,0.008684,0.014024,0.008675,0.013631
21,80,11,700,0.008853,0.015007,0.008713,0.014498
21,80,11,800,0.008676,0.016047,0.009827,0.015812
21,80,11,900,0.008717,0.01707,0.008739,0.016555
21,80,11,1000,0.008723,0.018101,0.008792,0.017558
21,80,11,1100,0.008728,0.019173,0.008851,0.018247
21,80,11,1200,0.00866,0.020167,0.009187,0.019123
21,80,11,1300,0.008712,0.021063,0.008789,0.02
21,80,11,1400,0.008705,0.022168,0.008767,0.021088
21,90,3,100,0.008681,0.008318,0.00894,0.00832
21,90,3,200,0.00866,0.008526,0.008666,0.008409
21,90,3,300,0.00895,0.008746,0.008774,0.008579
21,90,3,400,0.008626,0.008892,0.008666,0.008605
21,90,3,500,0.008762,0.009098,0.008687,0.008721
21,90,3,600,0.008694,0.009304,0.008709,0.008913
21,90,3,700,0.008783,0.009544,0.008709,0.009041
21,90,3,800,0.008654,0.009709,0.008716,0.009101
21,90,3,900,0.008719,0.010377,0.008746,0.009326
21,90,3,1000,0.008672,0.010129,0.008764,0.009414
21,90,3,1100,0.008821,0.010578,0.008817,0.009573
21,90,3,1200,0.009156,0.010596,0.008884,0.009779
21,90,3,1300,0.008915,0.01075,0.008768,0.009738
21,90,3,1400,0.008657,0.011147,0.008816,0.009855
21,90,5,100,0.008996,0.008554,0.008651,0.008353
21,90,5,200,0.008695,0.008745,0.008625,0.008617
21,90,5,300,0.009171,0.009042,0.008686,0.008862
21,90,5,400,0.008679,0.009378,0.008633,0.009065
21,90,5,500,0.008718,0.009731,0.008617,0.009289
21,90,5,600,0.008691,0.010014,0.008733,0.009547
21,90,5,700,0.008708,0.010704,0.00885,0.009829
21,90,5,800,0.008698,0.010616,0.008769,0.0112
21,90,5,900,0.013404,0.017598,0.015501,0.018952
21,90,5,1000,0.01318,0.015104,0.008742,0.010475
21,90,5,1100,0.008723,0.01163,0.008845,0.011161
21,90,5,1200,0.008742,0.011999,0.008803,0.011002
21,90,5,1300,0.008762,0.012283,0.00888,0.011237
21,90,5,1400,0.008735,0.012932,0.008782,0.011717
21,90,7,100,0.008713,0.008833,0.008702,0.008555
21,90,7,200,0.008935,0.009158,0.008723,0.009021
21,90,7,300,0.008714,0.009582,0.008655,0.009352
21,90,7,400,0.008684,0.010125,0.008776,0.009777
21,90,7,500,0.008777,0.010496,0.008711,0.010097
21,90,7,600,0.008973,0.011208,0.008871,0.010546
21,90,7,700,0.00868,0.011491,0.008817,0.010928
21,90,7,800,0.008823,0.012025,0.008773,0.011446
21,90,7,900,0.008688,0.012507,0.008757,0.011747
21,90,7,1000,0.008733,0.013322,0.008692,0.012175
21,90,7,1100,0.008708,0.013451,0.008818,0.012605
21,90,7,1200,0.009049,0.01396,0.008746,0.013022
21,90,7,1300,0.008729,0.014439,0.008745,0.013612
21,90,7,1400,0.008744,0.014951,0.008809,0.014019
21,90,9,100,0.008659,0.008826,0.008642,0.008772
21,90,9,200,0.009192,0.009625,0.008812,0.009583
21,90,9,300,0.008704,0.010531,0.008803,0.00999
21,90,9,400,0.008954,0.010955,0.008749,0.010645
21,90,9,500,0.008696,0.011678,0.015207,0.020843
21,90,9,600,0.009113,0.021395,0.019641,0.014122
21,90,9,700,0.012371,0.013378,0.008791,0.012513
21,90,9,800,0.008735,0.013754,0.008896,0.013383
21,90,9,900,0.008668,0.014617,0.00873,0.013942
21,90,9,1000,0.008706,0.015231,0.008763,0.01476
21,90,9,1100,0.008751,0.016294,0.008792,0.015136
21,90,9,1200,0.008739,0.01671,0.008929,0.01612
21,90,9,1300,0.008705,0.017466,0.008738,0.016385
21,90,9,1400,0.008689,0.018125,0.008805,0.017383
21,90,11,100,0.008705,0.009069,0.008659,0.009052
21,90,11,200,0.00867,0.010081,0.008687,0.00994
21,90,11,300,0.008718,0.011375,0.00876,0.01083
21,90,11,400,0.00872,0.012066,0.008683,0.011846
21,90,11,500,0.008756,0.013173,0.008717,0.012735
21,90,11,600,0.008688,0.014052,0.008774,0.013821
21,90,11,700,0.008802,0.015106,0.008684,0.014567
21,90,11,800,0.008748,0.016084,0.009047,0.015482
21,90,11,900,0.008741,0.017078,0.00871,0.016474
21,90,11,1000,0.008704,0.018127,0.008823,0.017673
21,90,11,1100,0.00872,0.019164,0.008959,0.018153
21,90,11,1200,0.008747,0.020191,0.00912,0.01919
21,90,11,1300,0.008714,0.021226,0.008866,0.020248
21,90,11,1400,0.008722,0.022179,0.008769,0.021383
21,100,3,100,0.008643,0.008742,0.009075,0.008487
21,100,3,200,0.008681,0.008678,0.008892,0.00855
21,100,3,300,0.008942,0.008817,0.008646,0.00877
21,100,3,400,0.008685,0.00898,0.00886,0.008913
21,100,3,500,0.009067,0.00943,0.008687,0.008907
21,100,3,600,0.008699,0.009493,0.008788,0.008986
21,100,3,700,0.008728,0.009822,0.008755,0.009061
21,100,3,800,0.008719,0.009833,0.008815,0.009198
21,100,3,900,0.008697,0.01056,0.008776,0.00955
21,100,3,1000,0.008814,0.010165,0.008792,0.009434
21,100,3,1100,0.008727,0.01063,0.008821,0.009592
21,100,3,1200,0.00911,0.010709,0.008922,0.00971
21,100,3,1300,0.008862,0.011043,0.008817,0.009824
21,100,3,1400,0.008693,0.011041,0.008877,0.010016
21,100,5,100,0.009187,0.008619,0.008667,0.008607
21,100,5,200,0.008666,0.008813,0.008697,0.00873
21,100,5,300,0.009075,0.009107,0.008736,0.009056
21,100,5,400,0.008681,0.009403,0.008657,0.009202
21,100,5,500,0.008738,0.009818,0.008743,0.009391
21,100,5,600,0.008706,0.010271,0.008789,0.009616
21,100,5,700,0.008768,0.010827,0.008839,0.009773
21,100,5,800,0.008699,0.010746,0.008801,0.010237
21,100,5,900,0.009167,0.010996,0.008885,0.01023
21,100,5,1000,0.008678,0.01124,0.008884,0.010501
21,100,5,1100,0.00891,0.011627,0.008803,0.010742
21,100,5,1200,0.008761,0.011949,0.008811,0.010974
21,100,5,1300,0.008809,0.012341,0.008827,0.011287
21,100,5,1400,0.00872,0.012636,0.008788,0.011512
21,100,7,100,0.00868,0.009056,0.008662,0.00864
21,100,7,200,0.008656,0.009092,0.00867,0.008999
21,100,7,300,0.008772,0.009568,0.008836,0.009402
21,100,7,400,0.008699,0.010032,0.00875,0.009762
21,100,7,500,0.008671,0.011166,0.008762,0.010138
21,100,7,600,0.008718,0.010971,0.008817,0.010557
21,100,7,700,0.008728,0.012153,0.00878,0.010932
21,100,7,800,0.008714,0.012107,0.008722,0.011546
21,100,7,900,0.008723,0.012592,0.008757,0.011895
21,100,7,1000,0.008801,0.01321,0.00875,0.012239
21,100,7,1100,0.008929,0.013946,0.008859,0.012762
21,100,7,1200,0.008714,0.014077,0.008954,0.013387
21,100,7,1300,0.008722,0.014454,0.008964,0.013498
21,100,7,1400,0.008715,0.015084,0.00881,0.01437
21,100,9,100,0.008667,0.008972,0.008715,0.008828
21,100,9,200,0.008705,0.009544,0.008708,0.009516
21,100,9,300,0.008685,0.010594,0.008727,0.010029
21,100,9,400,0.008701,0.011012,0.008864,0.010646
21,100,9,500,0.009145,0.011715,0.008687,0.011393
21,100,9,600,0.008771,0.012412,0.008752,0.011956
21,100,9,700,0.008844,0.013571,0.008729,0.012567
21,100,9,800,0.008681,0.01378,0.008713,0.013234
21,100,9,900,0.008946,0.014565,0.008945,0.013978
21,100,9,1000,0.008687,0.015282,0.008775,0.015144
21,100,9,1100,0.008836,0.015979,0.009284,0.015933
21,100,9,1200,0.008902,0.016899,0.008825,0.015847
21,100,9,1300,0.008751,0.017636,0.008816,0.016409
21,100,9,1400,0.008764,0.018111,0.008869,0.017192
21,100,11,100,0.008688,0.009137,0.008685,0.009062
21,100,11,200,0.008663,0.010058,0.008765,0.01006
21,100,11,300,0.008699,0.0114,0.008774,0.010829
21,100,11,400,0.00872,0.012028,0.008704,0.0119
21,100,11,500,0.008755,0.013082,0.008664,0.012654
21,100,11,600,0.008677,0.014057,0.008744,0.013651
21,100,11,700,0.008928,0.015082,0.008685,0.014553
21,100,11,800,0.008684,0.016156,0.009088,0.015527
21,100,11,900,0.00867,0.017079,0.008691,0.016509
21,100,11,1000,0.008709,0.018067,0.008834,0.01779
21,100,11,1100,0.008817,0.019169,0.008898,0.018223
21,100,11,1200,0.008711,0.020279,0.009289,0.019294
21,100,11,1300,0.008772,0.021082,0.008805,0.020364
21,100,11,1400,0.008728,0.022232,0.008767,0.02139
31,80,3,100,0.013215,0.018134,0.013063,0.017219
31,80,3,200,0.013069,0.017922,0.013076,0.017318
31,80,3,300,0.013038,0.017949,0.013116,0.017506
31,80,3,400,0.013142,0.018347,0.013035,0.017664
31,80,3,500,0.013131,0.018501,0.013061,0.017612
31,80,3,600,0.013013,0.018525,0.013138,0.01779
31,80,3,700,0.013101,0.018752,0.013143,0.018001
31,80,3,800,0.013111,0.018947,0.013092,0.018024
31,80,3,900,0.013083,0.019509,0.01307,0.018341
31,80,3,1000,0.013137,0.019345,0.013105,0.018707
31,80,3,1100,0.013138,0.019584,0.013155,0.018748
31,80,3,1200,0.013137,0.019774,0.013158,0.018546
31,80,3,1300,0.013517,0.019981,0.013188,0.018711
31,80,3,1400,0.013366,0.020156,0.013124,0.018832
31,80,5,100,0.013531,0.017539,0.013044,0.01731
31,80,5,200,0.013083,0.018219,0.013055,0.017539
31,80,5,300,0.013013,0.018331,0.013035,0.017922
31,80,5,400,0.013039,0.018638,0.013003,0.018016
31,80,5,500,0.013099,0.019054,0.013056,0.018239
31,80,5,600,0.013085,0.019227,0.013151,0.018666
31,80,5,700,0.013187,0.019467,0.013221,0.018713
31,80,5,800,0.013413,0.01971,0.013121,0.01896
31,80,5,900,0.013445,0.019987,0.013157,0.019201
31,80,5,1000,0.013535,0.02064,0.01311,0.019567
31,80,5,1100,0.013646,0.020687,0.013178,0.019641
31,80,5,1200,0.013711,0.020927,0.013147,0.019914
31,80,5,1300,0.013415,0.021143,0.013239,0.020211
31,80,5,1400,0.01318,0.021443,0.013114,0.02038
31,80,7,100,0.013314,0.017899,0.013034,0.017469
31,80,7,200,0.013049,0.018397,0.013067,0.017862
31,80,7,300,0.013135,0.018842,0.013053,0.018316
31,80,7,400,0.013065,0.019217,0.012996,0.018757
31,80,7,500,0.013416,0.019677,0.013106,0.019222
31,80,7,600,0.013283,0.020066,0.013108,0.019563
31,80,7,700,0.013367,0.020448,0.013172,0.020073
31,80,7,800,0.013326,0.02096,0.013115,0.020319
31,80,7,900,0.013628,0.021404,0.013178,0.02075
31,80,7,1000,0.013141,0.021974,0.01314,0.021323
31,80,7,1100,0.013234,0.022536,0.013171,0.021505
31,80,7,1200,0.013204,0.023432,0.013363,0.021943
31,80,7,1300,0.013108,0.023381,0.013144,0.022249
31,80,7,1400,0.013241,0.023947,0.01315,0.022737
31,80,9,100,0.013125,0.017733,0.013016,0.017723
31,80,9,200,0.013051,0.019018,0.013063,0.018301
31,80,9,300,0.013078,0.019621,0.013013,0.018923
31,80,9,400,0.013477,0.02037,0.012992,0.019661
31,80,9,500,0.013516,0.02081,0.013006,0.02026
31,80,9,600,0.013682,0.021414,0.0133,0.020844
31,80,9,700,0.013145,0.022117,0.013177,0.021556
31,80,9,800,0.01316,0.022696,0.013145,0.022078
31,80,9,900,0.013123,0.023654,0.013155,0.022983
31,80,9,1000,0.013089,0.024274,0.013149,0.023365
31,80,9,1100,0.01313,0.025319,0.013205,0.024088
31,80,9,1200,0.013233,0.025992,0.013126,0.024765
31,80,9,1300,0.013152,0.026899,0.013185,0.02522
31,80,9,1400,0.013136,0.027664,0.013137,0.026147
31,80,11,100,0.013045,0.018535,0.013062,0.018119
31,80,11,200,0.013075,0.019649,0.013027,0.018888
31,80,11,300,0.013552,0.0202,0.013051,0.019735
31,80,11,400,0.013464,0.02112,0.013037,0.020724
31,80,11,500,0.013243,0.022049,0.013041,0.021743
31,80,11,600,0.013169,0.024098,0.013135,0.022563
31,80,11,700,0.013097,0.024104,0.013326,0.023479
31,80,11,800,0.013157,0.026511,0.013136,0.024623
31,80,11,900,0.013102,0.026373,0.01312,0.025279
31,80,11,1000,0.013142,0.027535,0.013142,0.026407
31,80,11,1100,0.013232,0.028752,0.013252,0.027204
31,80,11,1200,0.013524,0.029183,0.013239,0.028198
31,80,11,1300,0.013577,0.02999,0.013196,0.028956
31,80,11,1400,0.0137,0.031006,0.013179,0.02992
31,90,3,100,0.013185,0.017338,0.013023,0.017185
31,90,3,200,0.01322,0.017998,0.012997,0.017248
31,90,3,300,0.013081,0.018201,0.013039,0.017397
31,90,3,400,0.013064,0.018467,0.013145,0.017534
31,90,3,500,0.013052,0.018622,0.013051,0.017653
31,90,3,600,0.013081,0.018953,0.01312,0.017795
31,90,3,700,0.013115,0.01884,0.01313,0.017923
31,90,3,800,0.013153,0.019064,0.013185,0.018025
31,90,3,900,0.01311,0.019301,0.013248,0.018105
31,90,3,1000,0.013064,0.019621,0.013128,0.018295
31,90,3,1100,0.013086,0.01969,0.013141,0.018464
31,90,3,1200,0.013392,0.019697,0.013528,0.018687
31,90,3,1300,0.013403,0.019849,0.013201,0.018714
31,90,3,1400,0.013418,0.020185,0.013159,0.018772
31,90,5,100,0.013395,0.017566,0.013207,0.017591
31,90,5,200,0.013122,0.018353,0.013023,0.017705
31,90,5,300,0.013029,0.018567,0.013059,0.017784
31,90,5,400,0.012992,0.018779,0.01302,0.018363
31,90,5,500,0.013065,0.019105,0.013083,0.01825
31,90,5,600,0.013044,0.019298,0.013066,0.018643
31,90,5,700,0.013244,0.019888,0.01329,0.01885
31,90,5,800,0.01347,0.020007,0.013429,0.020188
31,90,5,900,0.014311,0.02073,0.013079,0.019242
31,90,5,1000,0.01316,0.020336,0.013108,0.019385
31,90,5,1100,0.013483,0.020642,0.013315,0.019918
31,90,5,1200,0.01358,0.021009,0.013159,0.019849
31,90,5,1300,0.013601,0.021393,0.013143,0.020135
31,90,5,1400,0.013251,0.02161,0.013347,0.020368
31,90,7,100,0.013684,0.017706,0.013017,0.017557
31,90,7,200,0.01304,0.018588,0.013052,0.017854
31,90,7,300,0.013037,0.019066,0.013052,0.01831
31,90,7,400,0.013135,0.019381,0.013018,0.018751
31,90,7,500,0.013238,0.019748,0.013181,0.019186
31,90,7,600,0.013451,0.020213,0.013065,0.019518
31,90,7,700,0.013792,0.020789,0.013148,0.019921
31,90,7,800,0.013575,0.021034,0.013105,0.020261
31,90,7,900,0.013466,0.021411,0.013098,0.02068
31,90,7,1000,0.013128,0.021946,0.013075,0.021042
31,90,7,1100,0.013197,0.022576,0.013156,0.021696
31,90,7,1200,0.013182,0.023047,0.013214,0.021935
31,90,7,1300,0.013136,0.023415,0.01315,0.022467
31,90,7,1400,0.013274,0.023984,0.013183,0.022816
31,90,9,100,0.013117,0.017895,0.013072,0.017859
31,90,9,200,0.013126,0.018976,0.013203,0.018547
31,90,9,300,0.013107,0.019553,0.013063,0.018952
31,90,9,400,0.014422,0.020812,0.013266,0.019624
31,90,9,500,0.013224,0.021007,0.013001,0.020293
31,90,9,600,0.013455,0.021726,0.013145,0.020806
31,90,9,700,0.013187,0.022468,0.013166,0.021512
31,90,9,800,0.01312,0.022991,0.01313,0.02214
31,90,9,900,0.01311,0.023606,0.014091,0.02295
31,90,9,1000,0.013078,0.024251,0.015501,0.023555
31,90,9,1100,0.013116,0.025296,0.013245,0.024269
31,90,9,1200,0.013121,0.026009,0.013169,0.024666
31,90,9,1300,0.013139,0.026854,0.013127,0.025422
31,90,9,1400,0.013131,0.027681,0.013147,0.026067
31,90,11,100,0.013077,0.018518,0.013119,0.017901
31,90,11,200,0.013063,0.019449,0.01311,0.018932
31,90,11,300,0.013426,0.020235,0.013204,0.019926
31,90,11,400,0.013634,0.021128,0.013129,0.02072
31,90,11,500,0.013142,0.022044,0.013048,0.021749
31,90,11,600,0.013128,0.02326,0.013355,0.022659
31,90,11,700,0.013271,0.024119,0.013131,0.023635
31,90,11,800,0.013092,0.025324,0.013099,0.024418
31,90,11,900,0.013078,0.026602,0.013145,0.025368
31,90,11,1000,0.013095,0.027572,0.013095,0.026319
31,90,11,1100,0.013121,0.028726,0.013207,0.027205
31,90,11,1200,0.013486,0.029122,0.013193,0.028127
31,90,11,1300,0.013607,0.030329,0.013142,0.028952
31,90,11,1400,0.013308,0.031057,0.013259,0.029873
31,100,3,100,0.013122,0.017743,0.013132,0.017255
31,100,3,200,0.013069,0.018022,0.013071,0.017557
31,100,3,300,0.01305,0.01843,0.013254,0.017483
31,100,3,400,0.01308,0.018634,0.013019,0.017612
31,100,3,500,0.013044,0.018669,0.013131,0.017757
31,100,3,600,0.013078,0.018673,0.013159,0.017803
31,100,3,700,0.013127,0.019017,0.013109,0.018061
31,100,3,800,0.014298,0.019106,0.013144,0.018061
31,100,3,900,0.013455,0.019028,0.013137,0.0184
31,100,3,1000,0.013202,0.019411,0.013166,0.018386
31,100,3,1100,0.01321,0.020048,0.013166,0.018595
31,100,3,1200,0.013481,0.019726,0.013203,0.018595
31,100,3,1300,0.013366,0.01991,0.013163,0.018715
31,100,3,1400,0.01324,0.020176,0.013158,0.018879
31,100,5,100,0.013528,0.01758,0.013007,0.017423
31,100,5,200,0.013053,0.018252,0.013016,0.017559
31,100,5,300,0.013321,0.018371,0.020748,0.033187
31,100,5,400,0.013918,0.030592,0.01302,0.018307
31,100,5,500,0.013075,0.019279,0.013027,0.018206
31,100,5,600,0.013094,0.019525,0.013138,0.018433
31,100,5,700,0.013481,0.019342,0.013087,0.018823
31,100,5,800,0.013366,0.019644,0.013086,0.018919
31,100,5,900,0.013454,0.020076,0.013065,0.019326
31,100,5,1000,0.013419,0.020239,0.013075,0.019441
31,100,5,1100,0.013496,0.02061,0.013114,0.019629
31,100,5,1200,0.013575,0.02093,0.013071,0.019856
31,100,5,1300,0.013504,0.02121,0.013173,0.020085
31,100,5,1400,0.013518,0.021519,0.013133,0.020566
31,100,7,100,0.013463,0.017577,0.013024,0.017476
31,100,7,200,0.013054,0.018672,0.013013,0.01793
31,100,7,300,0.013093,0.01897,0.013093,0.018452
31,100,7,400,0.01302,0.019335,0.013021,0.018781
31,100,7,500,0.013454,0.019814,0.013019,0.019028
31,100,7,600,0.013546,0.02031,0.013096,0.019466
31,100,7,700,0.013361,0.020494,0.013088,0.019905
31,100,7,800,0.01349,0.020937,0.013052,0.020239
31,100,7,900,0.01358,0.021479,0.013105,0.020639
31,100,7,1000,0.013102,0.021857,0.01308,0.021307
31,100,7,1100,0.013465,0.02249,0.013142,0.021531
31,100,7,1200,0.013161,0.023051,0.013159,0.022015
31,100,7,1300,0.013098,0.023322,0.013073,0.022253
31,100,7,1400,0.013123,0.023923,0.013189,0.022713
31,100,9,100,0.013043,0.017755,0.013003,0.017907
31,100,9,200,0.01305,0.018962,0.013036,0.018289
31,100,9,300,0.012971,0.019471,0.012991,0.018937
31,100,9,400,0.013074,0.020082,0.013012,0.019535
31,100,9,500,0.013288,0.02064,0.012993,0.020134
31,100,9,600,0.013343,0.021387,0.016031,0.023116
31,100,9,700,0.013074,0.022419,0.013113,0.021606
31,100,9,800,0.013101,0.022636,0.013116,0.022061
31,100,9,900,0.013092,0.023406,0.013153,0.022676
31,100,9,1000,0.013043,0.024116,0.013105,0.023386
31,100,9,1100,0.013093,0.025039,0.013165,0.024007
31,100,9,1200,0.01306,0.026172,0.013115,0.024595
31,100,9,1300,0.013167,0.026491,0.013147,0.025228
31,100,9,1400,0.013205,0.027476,0.013137,0.025809
31,100,11,100,0.012986,0.018306,0.013019,0.017962
31,100,11,200,0.013005,0.019457,0.013003,0.019029
31,100,11,300,0.013163,0.020286,0.013002,0.019956
31,100,11,400,0.013426,0.020984,0.01301,0.020731
31,100,11,500,0.013218,0.022542,0.013008,0.021635
31,100,11,600,0.01311,0.022987,0.013205,0.022543
31,100,11,700,0.013042,0.023974,0.013093,0.023413
31,100,11,800,0.013008,0.025006,0.0131,0.024328
31,100,11,900,0.013328,0.026601,0.013202,0.025374
31,100,11,1000,0.013045,0.027456,0.013099,0.026188
31,100,11,1100,0.013242,0.02859,0.013179,0.027039
31,100,11,1200,0.0136,0.029063,0.013169,0.028207
31,100,11,1300,0.013537,0.030147,0.01309,0.028942
31,100,11,1400,0.013554,0.031269,0.013084,0.029923
41,80,3,100,0.019552,0.031142,0.019454,0.031218
41,80,3,200,0.019496,0.031429,0.01957,0.031489
41,80,3,300,0.019444,0.031525,0.019459,0.031828
41,80,3,400,0.019668,0.031821,0.019524,0.031733
41,80,3,500,0.019499,0.031889,0.019546,0.031956
41,80,3,600,0.019437,0.032058,0.019542,0.031852
41,80,3,700,0.019455,0.032432,0.019558,0.032142
41,80,3,800,0.019495,0.032464,0.019583,0.032149
41,80,3,900,0.019524,0.032936,0.019625,0.032302
41,80,3,1000,0.01956,0.032919,0.01948,0.032596
41,80,3,1100,0.019488,0.033079,0.019645,0.03255
41,80,3,1200,0.019496,0.033443,0.019592,0.032631
41,80,3,1300,0.019516,0.033568,0.019638,0.032814
41,80,3,1400,0.019679,0.034394,0.019946,0.032584
41,80,5,100,0.019742,0.031305,0.019577,0.031374
41,80,5,200,0.01951,0.031517,0.019549,0.031634
41,80,5,300,0.019467,0.031826,0.01964,0.031926
41,80,5,400,0.019413,0.032206,0.019459,0.032124
41,80,5,500,0.019488,0.032437,0.019589,0.032377
41,80,5,600,0.019558,0.032829,0.019734,0.032586
41,80,5,700,0.019631,0.033124,0.019575,0.032982
41,80,5,800,0.019468,0.033462,0.019579,0.033035
41,80,5,900,0.019455,0.033691,0.019619,0.033614
41,80,5,1000,0.019537,0.034019,0.019756,0.033441
41,80,5,1100,0.019546,0.03441,0.019972,0.033695
41,80,5,1200,0.019561,0.034732,0.020023,0.033973
41,80,5,1300,0.019553,0.035205,0.020107,0.033866
41,80,5,1400,0.019516,0.035534,0.019971,0.034169
41,80,7,100,0.019422,0.03139,0.019424,0.031856
41,80,7,200,0.019434,0.031882,0.019509,0.03196
41,80,7,300,0.019562,0.032245,0.019512,0.032773
41,80,7,400,0.019522,0.032742,0.019521,0.032948
41,80,7,500,0.019558,0.033425,0.019504,0.03315
41,80,7,600,0.01951,0.033884,0.01962,0.033509
41,80,7,700,0.019692,0.034342,0.019922,0.033839
41,80,7,800,0.019536,0.034894,0.019867,0.034116
41,80,7,900,0.01952,0.036019,0.019976,0.034923
41,80,7,1000,0.019574,0.035959,0.020249,0.035243
41,80,7,1100,0.019511,0.036287,0.020026,0.035288
41,80,7,1200,0.019582,0.036742,0.020077,0.035729
41,80,7,1300,0.019591,0.037184,0.020148,0.036165
41,80,7,1400,0.019578,0.037794,0.020083,0.036514
41,80,9,100,0.019476,0.031945,0.019422,0.031937
41,80,9,200,0.019515,0.032319,0.019505,0.032338
41,80,9,300,0.01968,0.033056,0.019479,0.03315
41,80,9,400,0.019452,0.033705,0.019532,0.034162
41,80,9,500,0.019457,0.034372,0.019769,0.034013
41,80,9,600,0.01949,0.035129,0.019881,0.034802
41,80,9,700,0.019521,0.035899,0.019936,0.035218
41,80,9,800,0.019462,0.036538,0.020143,0.035829
41,80,9,900,0.019532,0.037257,0.020052,0.036446
41,80,9,1000,0.019512,0.038642,0.020133,0.037266
41,80,9,1100,0.019502,0.038842,0.020052,0.037731
41,80,9,1200,0.01949,0.039534,0.019769,0.038309
41,80,9,1300,0.019876,0.040546,0.019705,0.039264
41,80,9,1400,0.019555,0.041121,0.019639,0.039602
41,80,11,100,0.019465,0.031819,0.019571,0.032253
41,80,11,200,0.019445,0.032837,0.01952,0.033005
41,80,11,300,0.019528,0.033858,0.020041,0.033567
41,80,11,400,0.01947,0.034859,0.019905,0.0345
41,80,11,500,0.019553,0.035825,0.019985,0.035397
41,80,11,600,0.019549,0.036823,0.020163,0.036243
41,80,11,700,0.019577,0.03789,0.020041,0.037186
41,80,11,800,0.019467,0.038802,0.019625,0.038069
41,80,11,900,0.019535,0.040013,0.019665,0.03916
41,80,11,1000,0.01952,0.041056,0.01968,0.039921
41,80,11,1100,0.01957,0.041948,0.019661,0.040859
41,80,11,1200,0.019515,0.042978,0.019656,0.042034
41,80,11,1300,0.019562,0.043875,0.019605,0.042628
41,80,11,1400,0.019507,0.044813,0.019654,0.043701
41,90,3,100,0.019522,0.031349,0.019473,0.031534
41,90,3,200,0.019636,0.03158,0.019432,0.031388
41,90,3,300,0.019491,0.031541,0.019492,0.031458
41,90,3,400,0.019561,0.031728,0.019593,0.031598
41,90,3,500,0.019556,0.032098,0.019536,0.031769
41,90,3,600,0.019569,0.032106,0.019556,0.031881
41,90,3,700,0.019536,0.032477,0.019621,0.032032
41,90,3,800,0.019716,0.032505,0.019551,0.03217
41,90,3,900,0.019556,0.032668,0.019509,0.032252
41,90,3,1000,0.019489,0.032896,0.019571,0.032423
41,90,3,1100,0.019561,0.033186,0.019648,0.032592
41,90,3,1200,0.019559,0.034145,0.024855,0.049101
41,90,3,1300,0.022687,0.039218,0.019765,0.032434
41,90,3,1400,0.019565,0.033773,0.019608,0.032987
41,90,5,100,0.019524,0.031433,0.019489,0.031433
41,90,5,200,0.01952,0.031548,0.019638,0.031521
41,90,5,300,0.019495,0.031868,0.01949,0.031844
41,90,5,400,0.019522,0.032142,0.019482,0.03212
41,90,5,500,0.01956,0.032464,0.019559,0.03237
41,90,5,600,0.019495,0.032834,0.019734,0.032542
41,90,5,700,0.01954,0.033329,0.019588,0.032694
41,90,5,800,0.019672,0.033388,0.019585,0.033188
41,90,5,900,0.019545,0.033737,0.019602,0.033511
41,90,5,1000,0.019593,0.034098,0.019851,0.033344
41,90,5,1100,0.019593,0.034654,0.020152,0.033546
41,90,5,1200,0.019602,0.034742,0.019986,0.033713
41,90,5,1300,0.019532,0.035111,0.019996,0.034069
41,90,5,1400,0.019655,0.035421,0.020131,0.03428
