Fichier, Gamma, tau, time_master_classic, time_subproblem_classic, time_master_matrix, time_subproblem_matrix, time_master_augmented, time_subproblem_augmented, time_master_augmented_HOG, time_subproblem_augmented_HOG
toy_instances/toy_instance_5.txt,1,20,0.011711,0.000303,0.005654,0.000215,0.007919,0.000264,0.005611,0.020093
toy_instances/toy_instance_11.txt,1,20,0.042219,0.000594,0.012224,0.000437,0.007175,0.000279,0.007694,0.003424
toy_instances/toy_instance_19.txt,1,20,0.023007,0.000449,0.00511,0.000282,0.00508,0.0003,0.005118,0.020323
toy_instances/toy_instance_27.txt,1,20,0.042233,0.000649,0.013009,0.000442,0.007166,0.000276,0.006952,0.007723
toy_instances/toy_instance_22.txt,1,20,0.024186,0.000474,0.006373,0.000229,0.005261,0.000287,0.005627,0.012595
toy_instances/toy_instance_23.txt,1,20,0.02187,0.000476,0.005043,0.000414,0.004545,0.000278,0.005157,0.013998
toy_instances/toy_instance_8.txt,1,20,0.00983,0.000386,0.005257,0.000214,0.012519,0.000284,0.005264,0.021645
toy_instances/toy_instance_28.txt,1,20,0.010693,0.000367,0.005028,0.000236,0.007555,0.000301,0.005448,0.020185
toy_instances/toy_instance_21.txt,1,20,0.04448,0.000685,0.015411,0.000423,0.007678,0.000295,0.007644,0.007128
toy_instances/toy_instance_15.txt,1,20,0.049181,0.000641,0.02475,0.000442,0.00852,0.000285,0.023647,0.058265
toy_instances/toy_instance_26.txt,1,20,0.034999,0.000463,0.011727,0.000314,0.013719,0.000478,0.009449,0.031983
toy_instances/toy_instance_17.txt,1,20,0.023978,0.000451,0.006811,0.000248,0.006309,0.0003,0.004903,0.013315
toy_instances/toy_instance_24.txt,1,20,0.027955,0.00047,0.009584,0.000307,0.011494,0.000446,0.011892,0.002702
toy_instances/toy_instance_10.txt,1,20,0.025531,0.000479,0.01064,0.000333,0.01373,0.000493,0.011479,0.022906
toy_instances/toy_instance_18.txt,1,20,0.040799,0.000672,0.016428,0.000498,0.009402,0.000305,0.013896,0.039171
toy_instances/toy_instance_6.txt,1,20,0.027194,0.000455,0.005222,0.000213,0.005414,0.000311,0.006201,0.021114
toy_instances/toy_instance_30.txt,1,20,0.024194,0.000446,0.016222,0.000311,0.011978,0.00044,0.009641,0.032671
toy_instances/toy_instance_12.txt,1,20,0.022897,0.000361,0.007122,0.000302,0.006291,0.000336,0.008141,0.021157
toy_instances/toy_instance_25.txt,1,20,0.034118,0.000562,0.012647,0.00041,0.011536,0.000523,0.006666,0.012925
toy_instances/toy_instance_1.txt,1,20,0.046376,0.000472,0.012244,0.000391,0.007151,0.000286,0.021211,0.060667
toy_instances/toy_instance_4.txt,1,20,0.045434,0.000571,0.011811,0.000398,0.007883,0.000284,0.010949,0.036532
toy_instances/toy_instance_14.txt,1,20,0.022073,0.000429,0.005236,0.000212,0.006661,0.000476,0.005538,0.013548
toy_instances/toy_instance_9.txt,1,20,0.019632,0.000512,0.004307,0.000112,0.003456,0.000148,0.003883,0.011757
toy_instances/toy_instance_2.txt,1,40,0.017327,0.000349,0.004376,0.000209,0.00529,0.000268,0.004194,0.010075
toy_instances/toy_instance_7.txt,1,40,0.017048,0.000346,0.003534,0.000127,0.003303,0.000168,0.003607,0.011877
toy_instances/toy_instance_13.txt,1,40,0.009289,0.00033,0.003628,0.000116,0.004704,0.000284,0.004302,0.013316
toy_instances/toy_instance_20.txt,1,40,0.008124,0.000227,0.003164,0.000108,0.005751,0.000361,0.00329,0.013235
toy_instances/toy_instance_3.txt,1,40,0.017958,0.000377,0.006952,0.000194,0.008784,0.000372,0.008198,0.016665
toy_instances/toy_instance_16.txt,1,40,0.016094,0.000688,0.004574,0.000229,0.005528,0.000213,0.004403,0.013216
toy_instances/toy_instance_29.txt,1,40,0.017637,0.000343,0.008054,0.000365,0.007475,0.000328,0.008769,0.003552
toy_instances/toy_instance_5.txt,1,40,0.017077,0.000305,0.003604,0.000138,0.004328,0.000177,0.004044,0.007157
toy_instances/toy_instance_11.txt,1,40,0.008764,0.000225,0.004017,0.000123,0.004524,0.000188,0.005169,0.007471
toy_instances/toy_instance_19.txt,1,40,0.016834,0.000373,0.003452,0.000152,0.005308,0.000316,0.003857,0.006862
toy_instances/toy_instance_27.txt,1,40,0.017788,0.00047,0.004606,0.000203,0.003096,0.000187,0.003792,0.012667
toy_instances/toy_instance_22.txt,1,40,0.018901,0.000406,0.006519,0.000247,0.007849,0.000359,0.008255,0.022227
toy_instances/toy_instance_23.txt,1,40,0.007801,0.000214,0.003751,0.000177,0.005153,0.000229,0.003991,0.012921
toy_instances/toy_instance_8.txt,1,40,0.017191,0.000343,0.007839,0.000319,0.007458,0.000323,0.008052,0.00327
toy_instances/toy_instance_28.txt,1,40,0.015863,0.000348,0.002995,0.000112,0.003432,0.000288,0.003737,0.013494
toy_instances/toy_instance_21.txt,1,40,0.015727,0.000425,0.008018,0.000258,0.006063,0.000416,0.009116,0.000676
toy_instances/toy_instance_15.txt,1,40,0.018225,0.000358,0.006802,0.000303,0.008151,0.000394,0.007106,0.016145
toy_instances/toy_instance_26.txt,1,40,0.015585,0.000374,0.007645,0.000295,0.007357,0.000312,0.008679,0.017032
toy_instances/toy_instance_17.txt,1,40,0.008285,0.000263,0.004929,0.000209,0.004827,0.000159,0.004269,0.012633
toy_instances/toy_instance_24.txt,1,40,0.031537,0.00062,0.011451,0.000364,0.00483,0.000221,0.007061,0.000666
toy_instances/toy_instance_10.txt,1,40,0.016791,0.000336,0.005645,0.000232,0.00919,0.000475,0.007321,0.016891
toy_instances/toy_instance_18.txt,1,40,0.016848,0.000418,0.005199,0.000192,0.004274,0.000239,0.004595,0.014156
toy_instances/toy_instance_6.txt,1,40,0.008919,0.000225,0.003876,0.000146,0.004572,0.000146,0.003567,0.013196
toy_instances/toy_instance_30.txt,1,40,0.009679,0.000296,0.003244,0.000139,0.00542,0.000243,0.004748,0.014318
toy_instances/toy_instance_12.txt,1,40,0.007881,0.000209,0.003408,0.000199,0.006162,0.000208,0.003519,0.012983
toy_instances/toy_instance_25.txt,1,40,0.017577,0.000317,0.009426,0.000333,0.008705,0.000406,0.006758,0.019179
toy_instances/toy_instance_1.txt,1,40,0.015369,0.000376,0.004433,0.000123,0.00351,0.000139,0.004315,0.010004
toy_instances/toy_instance_4.txt,1,40,0.036705,0.000533,0.010906,0.00037,0.004606,0.000181,0.009672,0.026507
toy_instances/toy_instance_14.txt,1,40,0.014393,0.000382,0.004065,0.000237,0.004211,0.000226,0.003403,0.011842
toy_instances/toy_instance_9.txt,1,40,0.014536,0.000369,0.003315,0.000127,0.002963,0.000211,0.003903,0.01186
toy_instances/toy_instance_2.txt,1,60,0.031939,0.000504,0.012142,0.000434,0.004001,0.000212,0.00587,0.002803
toy_instances/toy_instance_7.txt,1,60,0.006849,0.000214,0.003658,0.00016,0.006412,0.000259,0.0043,0.01223
toy_instances/toy_instance_13.txt,1,60,0.027205,0.000494,0.01003,0.000331,0.005055,0.000259,0.00666,0.001424
toy_instances/toy_instance_20.txt,1,60,0.026074,0.000449,0.0083,0.000421,0.005053,0.000172,0.004135,0.004924
toy_instances/toy_instance_3.txt,1,60,0.017519,0.000422,0.006846,0.000198,0.006007,0.000271,0.00587,0.019607
toy_instances/toy_instance_16.txt,1,60,0.01434,0.000346,0.003031,0.000123,0.003184,0.000147,0.003839,0.006971
toy_instances/toy_instance_29.txt,1,60,0.017293,0.000392,0.003961,0.000122,0.004787,0.000287,0.004349,0.013719
toy_instances/toy_instance_5.txt,1,60,0.01785,0.000335,0.004173,0.000205,0.00845,0.000435,0.006827,0.013917
toy_instances/toy_instance_11.txt,1,60,0.005876,0.000177,0.003796,0.000153,0.006121,0.000217,0.004001,0.011934
toy_instances/toy_instance_19.txt,1,60,0.006347,0.000305,0.003375,0.000186,0.006294,0.00024,0.003442,0.00246
toy_instances/toy_instance_27.txt,1,60,0.031805,0.000546,0.011493,0.000337,0.005108,0.000207,0.005873,0.004863
toy_instances/toy_instance_22.txt,1,60,0.014291,0.000317,0.00304,0.000108,0.00374,0.000235,0.005023,0.00611
toy_instances/toy_instance_23.txt,1,60,0.028199,0.000416,0.009432,0.0003,0.005381,0.00023,0.009241,0.022409
toy_instances/toy_instance_8.txt,1,60,0.013601,0.000371,0.00474,0.000157,0.003051,0.000156,0.004227,0.009679
toy_instances/toy_instance_28.txt,1,60,0.019056,0.000244,0.006144,0.000326,0.006516,0.000313,0.007136,0.003451
toy_instances/toy_instance_21.txt,1,60,0.011839,0.00043,0.006824,0.000267,0.006994,0.000193,0.004556,0.018337
toy_instances/toy_instance_15.txt,1,60,0.0368,0.000658,0.015094,0.000476,0.009184,0.000354,0.005848,0.000957
toy_instances/toy_instance_26.txt,1,60,0.02565,0.00077,0.006348,0.000251,0.013334,0.000714,0.01179,0.01732
toy_instances/toy_instance_17.txt,1,60,0.018209,0.000302,0.005968,0.000224,0.00752,0.000316,0.008159,0.01327
toy_instances/toy_instance_24.txt,1,60,0.015018,0.0004,0.005986,0.000241,0.008056,0.000344,0.006688,0.000967
toy_instances/toy_instance_10.txt,1,60,0.006938,0.00019,0.002894,0.000108,0.005565,0.00024,0.004043,0.012085
toy_instances/toy_instance_18.txt,1,60,0.015931,0.000397,0.003509,0.000267,0.004012,0.000193,0.004115,0.011974
toy_instances/toy_instance_6.txt,1,60,0.015767,0.000432,0.002761,0.000142,0.003791,0.000224,0.003833,0.013371
toy_instances/toy_instance_30.txt,1,60,0.015675,0.000292,0.006238,0.000188,0.005868,0.000223,0.008415,0.001352
toy_instances/toy_instance_12.txt,1,60,0.029514,0.000421,0.008947,0.000274,0.006722,0.000299,0.006772,0.017563
toy_instances/toy_instance_25.txt,1,60,0.012391,0.000408,0.006178,0.000209,0.007611,0.000334,0.005624,0.019528
toy_instances/toy_instance_1.txt,1,60,0.022008,0.000493,0.010412,0.000358,0.009698,0.000565,0.01031,0.021657
toy_instances/toy_instance_4.txt,1,60,0.00928,0.000338,0.006783,0.000274,0.007583,0.000333,0.004476,0.019233
toy_instances/toy_instance_14.txt,1,60,0.01099,0.000343,0.006823,0.000329,0.008022,0.000273,0.005249,0.020241
toy_instances/toy_instance_9.txt,1,60,0.019567,0.000357,0.004241,0.000199,0.004732,0.000313,0.003745,0.014953
toy_instances/toy_instance_2.txt,1,80,0.024331,0.000452,0.010554,0.000401,0.012255,0.000624,0.014552,0.027468
toy_instances/toy_instance_7.txt,1,80,0.013462,0.000379,0.005539,0.000246,0.007553,0.000291,0.006106,0.016699
toy_instances/toy_instance_13.txt,1,80,0.012145,0.000397,0.003573,0.000149,0.010449,0.000311,0.004821,0.020881
toy_instances/toy_instance_20.txt,1,80,0.022532,0.000416,0.006143,0.000237,0.006508,0.000219,0.003938,0.020259
toy_instances/toy_instance_3.txt,1,80,0.014525,0.000363,0.008001,0.000324,0.006479,0.000288,0.005612,0.018631
toy_instances/toy_instance_16.txt,1,80,0.012165,0.000428,0.003397,0.000165,0.007269,0.000317,0.005678,0.021006
toy_instances/toy_instance_29.txt,1,80,0.007632,0.000357,0.005832,0.000173,0.007821,0.000259,0.004793,0.016794
toy_instances/toy_instance_5.txt,1,80,0.026372,0.000577,0.007601,0.000472,0.006001,0.000236,0.004788,0.017471
toy_instances/toy_instance_11.txt,1,80,0.024869,0.000421,0.012064,0.000376,0.009106,0.00048,0.012611,0.00179
toy_instances/toy_instance_19.txt,1,80,0.012088,0.000448,0.006616,0.000216,0.011199,0.000282,0.007543,0.021191
toy_instances/toy_instance_27.txt,1,80,0.039777,0.000752,0.014236,0.000511,0.007908,0.000354,0.006794,0.005798
toy_instances/toy_instance_22.txt,1,80,0.033337,0.000598,0.011281,0.000311,0.007317,0.00031,0.005075,0.0019
toy_instances/toy_instance_23.txt,1,80,0.017684,0.000445,0.005105,0.000197,0.004413,0.000197,0.003889,0.010345
toy_instances/toy_instance_8.txt,1,80,0.014426,0.000267,0.003764,0.000171,0.004254,0.000234,0.004538,0.011408
toy_instances/toy_instance_28.txt,1,80,0.027585,0.000479,0.011462,0.000323,0.005166,0.00025,0.004449,0.001075
toy_instances/toy_instance_21.txt,1,80,0.029656,0.000481,0.011115,0.000302,0.004419,0.000156,0.005306,0.001406
toy_instances/toy_instance_15.txt,1,80,0.007406,0.000263,0.002838,0.000111,0.007776,0.00025,0.004079,0.014211
toy_instances/toy_instance_26.txt,1,80,0.037686,0.000577,0.012658,0.000422,0.006782,0.000267,0.006857,0.01549
toy_instances/toy_instance_17.txt,1,80,0.009707,0.000339,0.004705,0.000197,0.006825,0.000239,0.004759,0.018148
toy_instances/toy_instance_24.txt,1,80,0.040913,0.000654,0.017915,0.000433,0.007789,0.000336,0.008644,0.000798
toy_instances/toy_instance_10.txt,1,80,0.02167,0.000555,0.007246,0.000192,0.005408,0.00026,0.006179,0.017759
toy_instances/toy_instance_18.txt,1,80,0.022351,0.000377,0.008428,0.000318,0.007805,0.000353,0.004142,0.011832
toy_instances/toy_instance_6.txt,1,80,0.019007,0.000827,0.003768,0.000124,0.004011,0.000247,0.00393,0.011283
toy_instances/toy_instance_30.txt,1,80,0.033569,0.000532,0.011801,0.000362,0.005382,0.000283,0.006271,0.002812
toy_instances/toy_instance_12.txt,1,80,0.017263,0.000394,0.003265,0.000145,0.004141,0.000255,0.00482,0.01325
toy_instances/toy_instance_25.txt,1,80,0.018426,0.000472,0.004118,0.000187,0.004778,0.000251,0.004308,0.013042
toy_instances/toy_instance_1.txt,1,80,0.010432,0.000312,0.006478,0.000177,0.004934,0.000159,0.004093,0.008096
toy_instances/toy_instance_4.txt,1,80,0.015247,0.000477,0.003101,0.000109,0.00317,0.000168,0.003359,0.010639
toy_instances/toy_instance_14.txt,1,80,0.007771,0.00019,0.003081,0.00011,0.004735,0.000273,0.004387,0.016494
toy_instances/toy_instance_9.txt,1,80,0.02564,0.000438,0.00465,0.000213,0.004921,0.000273,0.006271,0.020067
toy_instances/toy_instance_2.txt,1,100,0.026531,0.000895,0.013234,0.000522,0.012458,0.000539,0.010684,0.028908
toy_instances/toy_instance_7.txt,1,100,0.026205,0.000491,0.006891,0.000169,0.012756,0.000605,0.010533,0.007278
toy_instances/toy_instance_13.txt,1,100,0.044199,0.00078,0.018386,0.000511,0.010735,0.00055,0.016429,0.000704
toy_instances/toy_instance_20.txt,1,100,0.030498,0.000751,0.007505,0.000355,0.009255,0.000493,0.005881,0.0183
toy_instances/toy_instance_3.txt,1,100,0.024258,0.000401,0.004991,0.000645,0.008129,0.000376,0.006183,0.011971
toy_instances/toy_instance_16.txt,1,100,0.044695,0.000949,0.017374,0.00046,0.009317,0.000337,0.008023,0.013749
toy_instances/toy_instance_29.txt,1,100,0.04045,0.000775,0.012958,0.00059,0.00671,0.000367,0.015032,0.03865
toy_instances/toy_instance_5.txt,1,100,0.025723,0.00049,0.009791,0.000441,0.010128,0.000563,0.008248,0.030133
toy_instances/toy_instance_11.txt,1,100,0.013616,0.000378,0.006028,0.000174,0.009777,0.000258,0.005808,0.01666
toy_instances/toy_instance_19.txt,1,100,0.02024,0.000373,0.005936,0.000286,0.008451,0.000321,0.006835,0.017031
toy_instances/toy_instance_27.txt,1,100,0.032654,0.000508,0.01019,0.000298,0.004547,0.00024,0.008571,0.022453
toy_instances/toy_instance_22.txt,1,100,0.009576,0.000326,0.005042,0.000202,0.005538,0.000235,0.004724,0.015
toy_instances/toy_instance_23.txt,1,100,0.032114,0.0005,0.009748,0.000279,0.005506,0.000221,0.006083,0.001627
toy_instances/toy_instance_8.txt,1,100,0.031293,0.000439,0.012184,0.000432,0.005025,0.000191,0.005236,0.000561
toy_instances/toy_instance_28.txt,1,100,0.019551,0.000472,0.006113,0.000189,0.007437,0.000353,0.00695,0.019311
toy_instances/toy_instance_21.txt,1,100,0.030922,0.000485,0.011328,0.000331,0.006844,0.000428,0.008901,0.002908
toy_instances/toy_instance_15.txt,1,100,0.019661,0.000494,0.007496,0.000286,0.006663,0.000285,0.007648,0.020323
toy_instances/toy_instance_26.txt,1,100,0.033332,0.000548,0.012852,0.00039,0.005172,0.000223,0.006645,0.001165
toy_instances/toy_instance_17.txt,1,100,0.01811,0.000341,0.003469,0.000169,0.003515,0.000247,0.00459,0.00778
toy_instances/toy_instance_24.txt,1,100,0.031848,0.000477,0.012144,0.000343,0.005163,0.000288,0.005724,0.002098
toy_instances/toy_instance_10.txt,1,100,0.018203,0.000318,0.003792,0.000147,0.003643,0.000197,0.004338,0.014121
toy_instances/toy_instance_18.txt,1,100,0.019074,0.000451,0.007258,0.000306,0.00744,0.000407,0.008537,0.007142
toy_instances/toy_instance_6.txt,1,100,0.008863,0.000223,0.004031,0.00018,0.006182,0.000196,0.004711,0.012419
toy_instances/toy_instance_30.txt,1,100,0.027433,0.000495,0.012779,0.000425,0.005671,0.000169,0.005781,0.003248
toy_instances/toy_instance_12.txt,1,100,0.031866,0.000386,0.010537,0.000319,0.005322,0.000237,0.006063,0.015428
toy_instances/toy_instance_25.txt,1,100,0.021338,0.000465,0.006021,0.000228,0.009237,0.000424,0.006816,0.020171
toy_instances/toy_instance_1.txt,1,100,0.016279,0.000435,0.003847,0.000134,0.004093,0.000239,0.00412,0.003937
toy_instances/toy_instance_4.txt,1,100,0.016143,0.000443,0.003644,0.000144,0.004543,0.000273,0.004874,0.00298
toy_instances/toy_instance_14.txt,1,100,0.018269,0.000338,0.006409,0.00021,0.008828,0.000376,0.007226,0.017053
toy_instances/toy_instance_9.txt,1,100,0.00958,0.000266,0.00349,0.000185,0.006617,0.000223,0.004391,0.016064
toy_instances/toy_instance_2.txt,11,0,0.217656,0.014245,0.005947,0.002372,0.029844,0.002801,0.009459,0.017345
toy_instances/toy_instance_7.txt,11,0,0.324571,0.015491,0.005759,0.001659,0.02287,0.002206,0.006593,0.015069
toy_instances/toy_instance_13.txt,11,0,0.257314,0.015543,0.005322,0.00148,0.022616,0.002285,0.00596,0.015188
toy_instances/toy_instance_20.txt,11,0,0.307818,0.016552,0.00543,0.00169,0.02071,0.003424,0.0091,0.017799
toy_instances/toy_instance_3.txt,11,0,0.026189,0.005405,0.019834,0.00811,0.038801,0.00283,0.022101,0.055821
toy_instances/toy_instance_16.txt,11,0,0.415449,0.018029,0.007803,0.001853,0.023622,0.002108,0.006251,0.014173
toy_instances/toy_instance_29.txt,11,0,0.007775,0.002513,0.005019,0.001565,0.035285,0.003189,0.006074,0.014832
toy_instances/toy_instance_5.txt,11,0,0.15054,0.012737,0.00623,0.001824,0.027289,0.002391,0.009034,0.017884
toy_instances/toy_instance_11.txt,11,0,0.006631,0.002419,0.0059,0.002853,0.033731,0.002438,0.005516,0.014091
toy_instances/toy_instance_19.txt,11,0,0.007575,0.002744,0.006886,0.002446,0.038211,0.002519,0.006248,0.013445
toy_instances/toy_instance_27.txt,11,0,0.181092,0.013756,0.006518,0.002611,0.018513,0.002442,0.007733,0.019731
toy_instances/toy_instance_22.txt,11,0,0.016791,0.005104,0.005345,0.002377,0.040395,0.00341,0.005978,0.016748
toy_instances/toy_instance_23.txt,11,0,0.13181,0.013133,0.007993,0.002942,0.023654,0.002376,0.00924,0.017589
toy_instances/toy_instance_8.txt,11,0,0.00834,0.00293,0.005998,0.002648,0.043329,0.002435,0.004685,0.01424
toy_instances/toy_instance_28.txt,11,0,0.296188,0.020209,0.010158,0.003073,0.028902,0.003955,0.010037,0.019182
toy_instances/toy_instance_21.txt,11,0,0.535599,0.02449,0.005914,0.001753,0.018054,0.001966,0.005679,0.013444
toy_instances/toy_instance_15.txt,11,0,0.31865,0.016099,0.005624,0.001715,0.016985,0.002328,0.007154,0.015615
toy_instances/toy_instance_26.txt,11,0,0.013628,0.003294,0.008015,0.002622,0.037578,0.002224,0.008299,0.020161
toy_instances/toy_instance_17.txt,11,0,0.269805,0.013971,0.00569,0.001564,0.023048,0.002329,0.007232,0.016586
toy_instances/toy_instance_24.txt,11,0,0.150781,0.012915,0.005493,0.001563,0.017825,0.00235,0.007001,0.015338
toy_instances/toy_instance_10.txt,11,0,0.01407,0.003228,0.004795,0.001637,0.026252,0.002194,0.005409,0.013194
toy_instances/toy_instance_18.txt,11,0,0.544165,0.022074,0.011782,0.003542,0.027901,0.003038,0.011094,0.022833
toy_instances/toy_instance_6.txt,11,0,0.021013,0.006713,0.007447,0.002798,0.038705,0.003852,0.006653,0.018612
toy_instances/toy_instance_30.txt,11,0,0.480092,0.021647,0.007211,0.002909,0.019155,0.002162,0.005712,0.013336
toy_instances/toy_instance_12.txt,11,0,0.021992,0.004742,0.007623,0.002746,0.029817,0.002701,0.007962,0.019954
toy_instances/toy_instance_25.txt,11,0,0.495725,0.019633,0.011141,0.002516,0.017582,0.002386,0.010856,0.022503
toy_instances/toy_instance_1.txt,11,0,0.007714,0.002587,0.005536,0.002273,0.029294,0.00319,0.005351,0.01341
toy_instances/toy_instance_4.txt,11,0,0.182909,0.01253,0.005293,0.002152,0.020041,0.002119,0.00685,0.015707
toy_instances/toy_instance_14.txt,11,0,0.727884,0.023855,0.010179,0.002671,0.020019,0.002087,0.011413,0.023881
toy_instances/toy_instance_9.txt,11,0,0.024977,0.004855,0.007574,0.002661,0.032904,0.003158,0.008188,0.020899
toy_instances/toy_instance_2.txt,11,20,0.200916,0.012915,0.005379,0.001598,0.017279,0.002159,0.006521,0.015595
toy_instances/toy_instance_7.txt,11,20,0.014102,0.004055,0.004878,0.00163,0.031692,0.002255,0.005938,0.013246
toy_instances/toy_instance_13.txt,11,20,0.571601,0.019317,0.009378,0.002393,0.011243,0.002486,0.010387,0.024365
toy_instances/toy_instance_20.txt,11,20,0.290056,0.014596,0.005577,0.001613,0.01785,0.002566,0.006609,0.014547
toy_instances/toy_instance_3.txt,11,20,0.348523,0.015567,0.005555,0.001796,0.02119,0.00235,0.0057,0.013564
toy_instances/toy_instance_16.txt,11,20,0.288362,0.014943,0.005164,0.001678,0.016712,0.001912,0.006127,0.015086
toy_instances/toy_instance_29.txt,11,20,0.022818,0.005064,0.007502,0.003179,0.029268,0.002049,0.007344,0.02031
toy_instances/toy_instance_5.txt,11,20,0.039654,0.005776,0.007784,0.003217,0.030209,0.002263,0.007477,0.019927
toy_instances/toy_instance_11.txt,11,20,0.168622,0.013457,0.00883,0.003104,0.020906,0.002776,0.007075,0.016203
toy_instances/toy_instance_19.txt,11,20,0.007146,0.00252,0.004869,0.00162,0.033343,0.002011,0.00498,0.013428
toy_instances/toy_instance_27.txt,11,20,0.423076,0.01824,0.009919,0.002793,0.018916,0.002349,0.010562,0.021805
toy_instances/toy_instance_22.txt,11,20,0.383546,0.015767,0.005968,0.001595,0.016165,0.00231,0.007993,0.018112
toy_instances/toy_instance_23.txt,11,20,0.007669,0.002865,0.004867,0.001595,0.029778,0.002102,0.004724,0.013303
toy_instances/toy_instance_8.txt,11,20,0.015283,0.003556,0.005184,0.001584,0.026485,0.002103,0.005175,0.013896
toy_instances/toy_instance_28.txt,11,20,0.345917,0.016238,0.005603,0.001589,0.017089,0.002315,0.006138,0.01852
toy_instances/toy_instance_21.txt,11,20,0.00804,0.002935,0.004779,0.001868,0.031656,0.002048,0.004941,0.01311
