Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKOPT, time_subproblem_KCRDKOPT, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG
41,60,0.071899,0.120522,0.254574,0.034325,0.020111,0.031418,0.019905,0.029789,0.02573,0.036849,0.040545,0.087532,0.03234,0.066458
41,60,0.022403,0.08569,0.227896,0.03032,0.037589,0.059648,0.036441,0.055713,0.035836,0.051547,0.042216,0.047766,0.035498,0.057728
41,60,0.095122,0.137711,0.232825,0.037349,0.03604,0.055149,0.035417,0.053521,0.034507,0.048336,0.03374,0.050351,0.040137,0.069412
41,60,0.029141,0.070975,0.24382,0.040134,0.031924,0.052921,0.034388,0.055373,0.027487,0.041579,0.032273,0.040586,0.029603,0.050835
41,60,0.037367,0.080965,0.162291,0.027726,0.029964,0.046856,0.028934,0.043896,0.028003,0.040584,0.031157,0.041291,0.028857,0.048395
41,60,0.005375,0.031534,0.163278,0.028216,0.018188,0.02982,0.019832,0.031462,0.018251,0.026164,0.020094,0.026442,0.018297,0.030963
41,60,0.012836,0.046391,0.157661,0.030253,0.019758,0.030408,0.01908,0.030633,0.018918,0.025977,0.019853,0.025557,0.018301,0.031037
41,60,0.023217,0.062481,0.163357,0.029008,0.061974,0.101951,0.028541,0.044814,0.061659,0.091888,0.031358,0.041818,0.056276,0.100668
41,80,0.274908,0.193259,0.081642,0.029417,0.019314,0.032756,0.022144,0.031316,0.022421,0.028673,0.023395,0.028824,0.022223,0.03454
41,80,0.310415,0.208268,0.101947,0.030098,0.020226,0.032409,0.019915,0.030822,0.019073,0.02606,0.020357,0.028138,0.021887,0.035886
41,80,0.368672,0.224611,0.113971,0.027613,0.01885,0.031273,0.02015,0.030273,0.019306,0.026013,0.020031,0.025698,0.018275,0.036734
41,80,0.024911,0.066377,0.171501,0.028965,0.018753,0.029081,0.019675,0.028421,0.018824,0.025972,0.019889,0.025889,0.019595,0.030399
41,80,0.012221,0.046177,0.160619,0.030801,0.019598,0.031685,0.020669,0.030223,0.021556,0.028078,0.020041,0.026145,0.017843,0.03036
41,80,0.059613,0.095946,0.19061,0.027757,0.056636,0.096485,0.066806,0.111316,0.061705,0.090952,0.031263,0.044554,0.060234,0.103127
41,80,0.00635,0.031676,0.19017,0.028492,0.019855,0.030162,0.019302,0.028133,0.018879,0.02747,0.018942,0.026627,0.019593,0.030606
41,80,0.597415,0.247947,0.131704,0.028345,0.018385,0.032379,0.020217,0.031618,0.018735,0.025582,0.020359,0.025672,0.018488,0.0326
41,80,0.00627,0.030561,0.176351,0.02798,0.021923,0.029948,0.019803,0.028417,0.018258,0.02842,0.019539,0.026414,0.019824,0.03036
41,80,0.691101,0.282126,0.07633,0.030133,0.020476,0.031085,0.022373,0.031601,0.022877,0.028242,0.022903,0.027697,0.021814,0.034863
41,80,0.025304,0.067511,0.171523,0.028072,0.02829,0.045482,0.029968,0.04658,0.029584,0.043425,0.032732,0.042419,0.031767,0.051664
41,80,0.866858,0.295167,0.098695,0.028072,0.019087,0.033704,0.020812,0.030177,0.01907,0.026201,0.02116,0.027194,0.019128,0.032656
41,80,0.060646,0.091242,0.188228,0.027549,0.019889,0.031085,0.019527,0.031433,0.01821,0.027504,0.021523,0.028312,0.021472,0.0322
41,80,0.013213,0.044249,0.187038,0.030026,0.029106,0.046848,0.027429,0.043477,0.028169,0.041199,0.030137,0.041197,0.028945,0.047391
41,80,0.070973,0.108122,0.164373,0.027698,0.033565,0.050141,0.029021,0.04416,0.027603,0.04158,0.030299,0.041373,0.028018,0.049585
41,80,0.02337,0.063741,0.186409,0.02825,0.027991,0.044929,0.027887,0.04428,0.02893,0.042753,0.034566,0.042424,0.030708,0.051688
41,80,0.038656,0.077632,0.171161,0.028156,0.031802,0.04835,0.029457,0.049183,0.029293,0.041763,0.03416,0.04182,0.028888,0.048168
41,80,0.005756,0.030992,0.174546,0.027346,0.019623,0.029766,0.019272,0.029877,0.019608,0.027849,0.02065,0.027883,0.021317,0.03331
41,80,0.014613,0.050536,0.168704,0.02803,0.019172,0.029794,0.018832,0.02856,0.018482,0.025903,0.020205,0.026848,0.019551,0.031294
41,80,0.021094,0.064018,0.178805,0.026841,0.062021,0.099821,0.028852,0.045182,0.056914,0.087565,0.032867,0.044995,0.057673,0.10138
41,100,0.274449,0.192945,0.059585,0.026547,0.020352,0.031987,0.020542,0.034656,0.01957,0.02682,0.021298,0.026052,0.019508,0.033882
41,100,0.308422,0.204625,0.056519,0.0286,0.021256,0.032528,0.020525,0.029967,0.019681,0.026208,0.019611,0.026819,0.019817,0.034355
41,100,0.358708,0.221939,0.081569,0.028455,0.022568,0.031872,0.020494,0.029158,0.019683,0.027946,0.021598,0.027031,0.022174,0.036092
41,100,0.025935,0.065012,0.170779,0.027955,0.019767,0.029604,0.019414,0.03118,0.018136,0.026309,0.020205,0.025861,0.01999,0.032788
41,100,0.011945,0.045883,0.169763,0.029415,0.019349,0.03042,0.019626,0.029755,0.019057,0.025747,0.018311,0.027061,0.017837,0.030065
41,100,0.056743,0.094302,0.168105,0.026836,0.067215,0.113617,0.056784,0.092748,0.059156,0.088177,0.029729,0.040808,0.066437,0.119533
41,100,0.006841,0.031091,0.185797,0.027511,0.019568,0.029327,0.019047,0.029333,0.018278,0.02633,0.019371,0.026867,0.019815,0.030814
41,100,0.588931,0.249551,0.049388,0.026961,0.019666,0.03244,0.019475,0.032014,0.018847,0.026821,0.020314,0.026703,0.020229,0.033625
41,100,0.008058,0.03493,0.16009,0.028984,0.019239,0.029148,0.020736,0.029362,0.018275,0.027345,0.019539,0.025784,0.019606,0.030223
41,100,0.683171,0.27721,0.041855,0.026474,0.01973,0.035334,0.022925,0.031563,0.022722,0.029129,0.02299,0.02823,0.022738,0.035576
41,100,0.0238,0.068336,0.162745,0.026557,0.028562,0.049592,0.028605,0.047858,0.028623,0.044435,0.03096,0.043535,0.028156,0.047873
41,100,0.855412,0.294764,0.044762,0.027453,0.02375,0.035402,0.023177,0.03336,0.018989,0.02609,0.020996,0.02688,0.019793,0.035039
41,100,0.060347,0.094544,0.175701,0.027378,0.019442,0.029128,0.019031,0.028936,0.018615,0.026676,0.019703,0.025989,0.018527,0.030871
41,100,0.012183,0.046738,0.182654,0.030043,0.031418,0.049333,0.032517,0.047648,0.031819,0.043498,0.034278,0.045302,0.030824,0.050605
41,100,0.069941,0.112481,0.162259,0.02662,0.032496,0.047438,0.029803,0.04425,0.028405,0.042019,0.031266,0.04183,0.028338,0.05086
41,100,0.022605,0.063887,0.190021,0.027286,0.028256,0.047603,0.028168,0.045968,0.028638,0.039987,0.031407,0.03963,0.026952,0.047658
41,100,0.038093,0.082154,0.15419,0.028686,0.028378,0.044652,0.029534,0.044308,0.027741,0.040925,0.031538,0.042707,0.029123,0.048401
41,100,0.005872,0.030544,0.169741,0.030774,0.020056,0.030964,0.020375,0.029968,0.01891,0.028775,0.020583,0.0279,0.019226,0.029783
41,100,0.012466,0.044844,0.15923,0.028386,0.018683,0.028774,0.020405,0.028371,0.020205,0.028233,0.021471,0.02812,0.020192,0.032769
41,100,0.02577,0.065865,0.160353,0.028271,0.02836,0.044723,0.027657,0.043689,0.056281,0.084697,0.031038,0.042197,0.028218,0.048924
51,0,0.320092,0.290766,0.123571,0.041404,0.028327,0.04778,0.028543,0.049454,0.02828,0.040576,0.029027,0.042258,0.028646,0.047225
51,0,0.24499,0.268786,0.143463,0.039843,0.025735,0.048317,0.02759,0.045933,0.025752,0.040402,0.027948,0.040415,0.028855,0.048863
51,0,0.325513,0.312934,0.167232,0.051281,0.028807,0.050222,0.036386,0.050615,0.041177,0.059771,0.027855,0.04077,0.026537,0.050488
51,0,0.028472,0.100412,0.283631,0.05361,0.026421,0.044947,0.027484,0.044374,0.027285,0.050719,0.0337,0.04076,0.027173,0.046343
51,0,0.019552,0.111356,0.336858,0.05676,0.026158,0.043754,0.026695,0.043018,0.026928,0.048891,0.035321,0.043271,0.036812,0.071833
51,0,0.047454,0.138453,0.350719,0.043849,0.067481,0.119055,0.088436,0.143834,0.08356,0.123579,0.049341,0.073932,0.089276,0.135369
51,0,0.007351,0.046396,0.236219,0.044012,0.026139,0.042164,0.025746,0.041726,0.025317,0.038487,0.027533,0.041111,0.028275,0.045528
51,0,0.565274,0.370467,0.168697,0.04069,0.028718,0.047811,0.028729,0.045985,0.029184,0.043453,0.028956,0.041422,0.028325,0.048422
51,0,0.006584,0.046388,0.232802,0.041172,0.026184,0.044092,0.02786,0.044958,0.026555,0.040417,0.026495,0.038693,0.025419,0.045737
51,0,0.612547,0.399116,0.121498,0.041619,0.028421,0.047395,0.02874,0.044991,0.027769,0.03945,0.026691,0.03843,0.02607,0.046076
51,0,0.021804,0.089928,0.240687,0.04335,0.037961,0.066111,0.03783,0.065769,0.03786,0.060109,0.039587,0.060789,0.042046,0.073183
51,0,0.649124,0.405497,0.142993,0.039795,0.026307,0.046855,0.029694,0.044111,0.027086,0.042117,0.029047,0.041758,0.028826,0.049725
51,0,0.022881,0.092972,0.237503,0.041651,0.025204,0.045628,0.025544,0.041714,0.025391,0.039447,0.028032,0.039787,0.02951,0.048041
51,0,0.014433,0.076848,0.231715,0.041123,0.040172,0.067097,0.039125,0.064867,0.039209,0.060414,0.042375,0.061255,0.039583,0.070981
51,0,0.048975,0.137902,0.241114,0.041529,0.040084,0.070178,0.040939,0.067689,0.038635,0.062347,0.060384,0.091055,0.041176,0.073799
51,0,0.021789,0.097809,0.233284,0.042719,0.041835,0.067357,0.03903,0.064396,0.038728,0.06038,0.043096,0.064302,0.042599,0.072342
51,0,0.03996,0.127183,0.237916,0.041841,0.039554,0.070219,0.039312,0.065502,0.039074,0.06118,0.042103,0.061717,0.038972,0.07058
51,0,0.006551,0.048919,0.232072,0.044189,0.02582,0.042228,0.02596,0.042401,0.025508,0.039295,0.026879,0.039034,0.02734,0.045187
51,0,0.013279,0.069945,0.221148,0.040594,0.026414,0.043141,0.025845,0.041843,0.025453,0.038585,0.027902,0.042279,0.026933,0.047035
51,0,0.022992,0.094849,0.207838,0.040689,0.038461,0.067894,0.038406,0.065392,0.039421,0.060568,0.041464,0.064371,0.038642,0.067465
51,20,0.332578,0.307538,0.113979,0.040051,0.025693,0.044381,0.026288,0.042687,0.028424,0.03991,0.026773,0.038998,0.026531,0.045939
51,20,0.276199,0.313377,0.134001,0.040644,0.025427,0.046298,0.027549,0.043761,0.02565,0.038906,0.02867,0.040672,0.028515,0.050112
51,20,0.325251,0.316699,0.143423,0.040209,0.025706,0.044107,0.026317,0.042905,0.025686,0.038377,0.029392,0.040784,0.028053,0.048243
51,20,0.024352,0.098883,0.226576,0.040717,0.025529,0.04594,0.026981,0.044042,0.025274,0.03809,0.025961,0.038184,0.025195,0.044158
51,20,0.013191,0.074298,0.23892,0.040923,0.029257,0.049286,0.025223,0.041099,0.025819,0.043246,0.025746,0.037864,0.025238,0.043429
51,20,0.042908,0.118657,0.247283,0.043096,0.066695,0.122518,0.082819,0.14254,0.069361,0.112129,0.042813,0.06702,0.068695,0.127759
51,20,0.007274,0.046498,0.245715,0.040604,0.025648,0.04435,0.027942,0.041273,0.025191,0.038439,0.026419,0.038322,0.025315,0.044704
51,20,0.554853,0.363392,0.176823,0.040725,0.025875,0.047388,0.029455,0.046852,0.026483,0.039087,0.027359,0.038621,0.026018,0.046525
51,20,0.006257,0.045582,0.226745,0.041912,0.025645,0.041691,0.025717,0.04206,0.025203,0.03851,0.02597,0.038233,0.025194,0.042752
51,20,0.606313,0.399845,0.111616,0.04058,0.028284,0.048183,0.027737,0.043094,0.025705,0.037996,0.026351,0.037526,0.025538,0.044821
51,20,0.021459,0.089961,0.240773,0.042403,0.038519,0.068554,0.038876,0.066149,0.039218,0.062319,0.040893,0.062064,0.038023,0.070142
51,20,0.623681,0.395765,0.148237,0.040248,0.026251,0.045825,0.02823,0.048055,0.027978,0.041012,0.029164,0.040107,0.02566,0.045428
51,20,0.021855,0.092029,0.217497,0.041249,0.028021,0.042173,0.025902,0.043865,0.027888,0.037996,0.026197,0.041452,0.025859,0.043691
51,20,0.012401,0.069814,0.224916,0.040511,0.043323,0.069669,0.043889,0.070804,0.03932,0.062193,0.041923,0.06117,0.039784,0.068911
51,20,0.050421,0.1426,0.228902,0.042666,0.041031,0.068748,0.040836,0.070392,0.042027,0.067581,0.06485,0.088723,0.039432,0.07048
51,20,0.023699,0.095897,0.266167,0.042217,0.038683,0.072873,0.038101,0.066946,0.041051,0.062258,0.044535,0.066935,0.049316,0.076581
51,20,0.047168,0.144765,0.58528,0.050298,0.040202,0.075326,0.04291,0.081149,0.048574,0.074295,0.048069,0.075713,0.055172,0.0875
51,20,0.0059,0.051029,0.330528,0.045956,0.029416,0.049277,0.027435,0.051039,0.039019,0.051302,0.03114,0.048814,0.030958,0.069055
51,20,0.013938,0.081139,0.262336,0.044196,0.028506,0.046098,0.028107,0.045175,0.028281,0.041389,0.029104,0.040384,0.032113,0.052456
51,20,0.022398,0.096866,0.274107,0.044175,0.050199,0.095714,0.046537,0.074062,0.049161,0.079142,0.045207,0.067527,0.039188,0.072846
51,40,0.343234,0.324613,0.136017,0.042281,0.027945,0.047956,0.0292,0.046896,0.025846,0.038556,0.027247,0.037877,0.026413,0.045157
51,40,0.25293,0.280275,0.12353,0.04671,0.02614,0.045602,0.026704,0.044162,0.025591,0.038547,0.028675,0.041825,0.029379,0.049931
51,40,0.313671,0.30968,0.159814,0.040742,0.028352,0.04973,0.029434,0.046515,0.025823,0.039496,0.02678,0.038199,0.027123,0.046034
51,40,0.022646,0.092591,0.23038,0.041106,0.025549,0.041814,0.026354,0.040738,0.025873,0.038162,0.025889,0.038282,0.025153,0.043094
51,40,0.013578,0.067613,0.24088,0.040946,0.024912,0.044751,0.02806,0.04368,0.028044,0.042581,0.026537,0.043656,0.027819,0.046859
51,40,0.037842,0.120417,0.258535,0.042205,0.064984,0.119417,0.080829,0.144222,0.064365,0.10771,0.045259,0.068272,0.068522,0.130506
51,40,0.007812,0.05146,0.25445,0.041124,0.025235,0.041729,0.025211,0.041598,0.025236,0.037494,0.026305,0.037661,0.025443,0.043854
51,40,0.575322,0.367955,0.151311,0.039675,0.026133,0.045144,0.026648,0.043653,0.026202,0.038277,0.026715,0.039398,0.025544,0.048106
51,40,0.006667,0.044325,0.222389,0.044571,0.025569,0.042688,0.025613,0.043116,0.025604,0.038994,0.026685,0.038319,0.025482,0.043589
51,40,0.60316,0.398128,0.142863,0.041545,0.0261,0.047182,0.029462,0.045078,0.028713,0.04402,0.028236,0.041568,0.028079,0.046989
51,40,0.022863,0.100455,0.219779,0.041807,0.038077,0.066342,0.038209,0.068677,0.041357,0.064139,0.043627,0.065113,0.041501,0.072778
51,40,0.638097,0.388408,0.136286,0.041975,0.026663,0.045257,0.027509,0.043804,0.026103,0.039231,0.027401,0.038475,0.026395,0.048302
51,40,0.023176,0.094095,0.232068,0.0416,0.027386,0.042788,0.02551,0.041886,0.025851,0.039449,0.026307,0.039017,0.02547,0.044491
51,40,0.012402,0.072456,0.218667,0.042437,0.042093,0.069594,0.041848,0.06767,0.038874,0.06011,0.041564,0.060106,0.038824,0.0679
51,40,0.048277,0.134466,0.222416,0.039921,0.039615,0.069606,0.0435,0.067607,0.038226,0.060181,0.057819,0.086152,0.038949,0.07007
51,40,0.021455,0.100086,0.242347,0.041976,0.041789,0.068064,0.041027,0.067165,0.041836,0.061026,0.041379,0.060224,0.037851,0.069557
51,40,0.038477,0.119832,0.241854,0.042258,0.038847,0.0676,0.03964,0.065668,0.038974,0.060716,0.041414,0.061318,0.038987,0.073186
51,40,0.007067,0.050009,0.234615,0.04571,0.030959,0.042987,0.026254,0.041911,0.025253,0.03889,0.026465,0.03903,0.025526,0.043855
51,40,0.016202,0.083442,0.217246,0.046803,0.026279,0.042547,0.026159,0.041733,0.025302,0.038437,0.026691,0.038907,0.025678,0.043559
51,40,0.022219,0.095208,0.214262,0.040656,0.03866,0.066928,0.042304,0.0676,0.042849,0.06297,0.043174,0.064164,0.042307,0.069242
51,60,0.322972,0.301847,0.100443,0.04204,0.028078,0.044828,0.027094,0.042564,0.025878,0.038333,0.026963,0.039627,0.026218,0.047753
51,60,0.251332,0.28306,0.133246,0.042189,0.026903,0.045524,0.026428,0.043194,0.02624,0.038694,0.026415,0.040623,0.028704,0.050818
51,60,0.314432,0.311297,0.155263,0.039663,0.025296,0.044643,0.026759,0.043784,0.025758,0.038944,0.027821,0.040889,0.028185,0.049421
51,60,0.024338,0.097143,0.219039,0.042118,0.025545,0.04428,0.025698,0.040799,0.025429,0.038457,0.025823,0.03872,0.025228,0.044266
51,60,0.012384,0.072087,0.244182,0.039893,0.025109,0.041888,0.024951,0.041063,0.024744,0.038233,0.025798,0.038178,0.024875,0.043148
51,60,0.036399,0.112415,0.249934,0.0404,0.064591,0.11386,0.078152,0.136332,0.070895,0.111902,0.039442,0.060439,0.063548,0.118355
51,60,0.00785,0.044197,0.232743,0.043902,0.025167,0.042386,0.025173,0.045234,0.028335,0.041356,0.028897,0.040838,0.028871,0.047967
51,60,0.574279,0.37879,0.16774,0.043924,0.025586,0.045138,0.027972,0.043812,0.025855,0.039283,0.026322,0.040972,0.026361,0.046075
51,60,0.006887,0.04706,0.228293,0.050655,0.026629,0.042905,0.027987,0.044147,0.027427,0.04225,0.027494,0.0415,0.025105,0.046488
51,60,0.625567,0.408337,0.135652,0.04077,0.027952,0.046305,0.026312,0.043733,0.027919,0.040008,0.028343,0.040359,0.02871,0.04683
51,60,0.021028,0.092855,0.235522,0.040282,0.039069,0.066577,0.039919,0.065699,0.038536,0.060851,0.04138,0.062177,0.039334,0.071282
51,60,0.633101,0.392473,0.111439,0.041536,0.028496,0.046615,0.027349,0.044196,0.026504,0.041646,0.028976,0.04031,0.028043,0.048228
51,60,0.022184,0.091341,0.207929,0.039223,0.02518,0.041762,0.026213,0.044151,0.027441,0.03986,0.028165,0.041368,0.028112,0.045483
51,60,0.012963,0.070488,0.217416,0.040573,0.042688,0.068434,0.038363,0.064354,0.038402,0.061092,0.041438,0.061601,0.038569,0.068296
51,60,0.05478,0.140792,0.221873,0.040204,0.040322,0.068835,0.039397,0.066314,0.038652,0.059856,0.056616,0.085358,0.042875,0.074655
51,60,0.025733,0.097595,0.241492,0.042605,0.03764,0.06855,0.037577,0.064766,0.037731,0.060571,0.041141,0.06033,0.038559,0.068538
51,60,0.03801,0.113889,0.244416,0.040147,0.039542,0.068646,0.038944,0.065373,0.040777,0.063146,0.041068,0.061084,0.03831,0.067572
51,60,0.005681,0.044831,0.243284,0.041791,0.025677,0.042223,0.02582,0.041725,0.028685,0.041956,0.027647,0.039987,0.026162,0.049229
51,60,0.016878,0.075343,0.237882,0.040162,0.026195,0.046602,0.026273,0.042107,0.025952,0.040349,0.026713,0.03902,0.025426,0.045042
51,60,0.021429,0.093666,0.228254,0.042339,0.041803,0.068336,0.042148,0.06798,0.041832,0.062002,0.040534,0.060729,0.038727,0.068815
51,80,0.325678,0.304765,0.100416,0.041275,0.02841,0.04584,0.028507,0.048002,0.029265,0.04058,0.030054,0.042762,0.027746,0.048326
51,80,0.248388,0.282178,0.150875,0.041902,0.026592,0.048468,0.029278,0.047284,0.02841,0.04059,0.028626,0.04109,0.028562,0.051763
51,80,0.323362,0.311372,0.165324,0.043029,0.028437,0.04693,0.02906,0.04583,0.027335,0.039801,0.027039,0.039269,0.026343,0.047787
51,80,0.022999,0.095878,0.213817,0.041925,0.025995,0.043424,0.02537,0.043488,0.025494,0.038194,0.026286,0.038843,0.025617,0.045403
51,80,0.013516,0.070557,0.228122,0.039976,0.027201,0.041208,0.025589,0.043378,0.026299,0.039058,0.028183,0.04095,0.027924,0.047456
51,80,0.036756,0.12371,0.272945,0.041863,0.06848,0.123195,0.084524,0.148205,0.068694,0.1169,0.043797,0.065904,0.065266,0.119768
51,80,0.006273,0.045003,0.237039,0.041128,0.026541,0.041678,0.025287,0.041115,0.025286,0.040833,0.026365,0.038519,0.025312,0.043595
51,80,0.565127,0.36523,0.159657,0.040899,0.028447,0.048087,0.029815,0.046617,0.025982,0.039565,0.026919,0.039162,0.026419,0.04678
51,80,0.006077,0.046262,0.221123,0.044936,0.027609,0.045511,0.026173,0.042644,0.025902,0.038698,0.026511,0.038384,0.025177,0.044321
51,80,0.617559,0.39582,0.117866,0.041579,0.026422,0.044976,0.026539,0.043041,0.026477,0.042013,0.028771,0.041422,0.028483,0.04862
51,80,0.023362,0.09436,0.230141,0.041432,0.040028,0.066736,0.038887,0.063943,0.040404,0.061425,0.040286,0.061404,0.038408,0.068745
51,80,0.652228,0.422201,0.117699,0.040395,0.028469,0.047103,0.029239,0.044483,0.026097,0.039724,0.029108,0.040514,0.028224,0.048718
51,80,0.02284,0.093243,0.240434,0.040465,0.025742,0.041638,0.026276,0.040745,0.025211,0.037849,0.026318,0.041523,0.025125,0.043549
51,80,0.013858,0.068961,0.224608,0.040411,0.041884,0.069019,0.04196,0.069054,0.038236,0.062722,0.041383,0.05974,0.039078,0.068513
51,80,0.0508,0.13744,0.235954,0.041158,0.043392,0.074355,0.040954,0.068443,0.042795,0.062615,0.055125,0.082948,0.039423,0.071212
51,80,0.023121,0.094054,0.239591,0.03994,0.038603,0.068161,0.03851,0.065555,0.038311,0.062982,0.043942,0.06546,0.040801,0.075511
51,80,0.038236,0.117436,0.23507,0.041278,0.039425,0.068815,0.039726,0.067804,0.042053,0.064341,0.047423,0.065275,0.04096,0.06881
51,80,0.006448,0.045366,0.241615,0.041408,0.026592,0.043414,0.027701,0.04355,0.028043,0.040914,0.029212,0.042699,0.027631,0.045403
51,80,0.013648,0.073583,0.204302,0.041873,0.029633,0.057164,0.030001,0.051828,0.029627,0.05219,0.032029,0.049168,0.030082,0.049566
51,80,0.023398,0.098124,0.287709,0.041998,0.041757,0.074937,0.04175,0.079628,0.03986,0.078165,0.041941,0.063747,0.052125,0.089683
51,100,0.389072,0.350553,0.123197,0.051889,0.03182,0.05369,0.029493,0.047371,0.034418,0.048867,0.027503,0.039365,0.026419,0.047731
51,100,0.254975,0.288256,0.092172,0.044228,0.028025,0.052947,0.030262,0.06306,0.031263,0.047472,0.037634,0.046036,0.027862,0.05231
51,100,0.330964,0.338042,0.113738,0.040543,0.027227,0.046126,0.027348,0.04278,0.025669,0.037891,0.026616,0.040712,0.026099,0.047832
51,100,0.025111,0.096132,0.204951,0.042685,0.026884,0.043657,0.026131,0.041626,0.025648,0.038185,0.026448,0.038657,0.025318,0.045098
51,100,0.012912,0.072954,0.233315,0.038608,0.025182,0.042186,0.025424,0.042445,0.02491,0.041098,0.026277,0.0406,0.024803,0.043579
51,100,0.037301,0.117198,0.238276,0.040413,0.081062,0.139581,0.078003,0.134574,0.070072,0.111739,0.039596,0.061147,0.079401,0.149673
51,100,0.007493,0.046901,0.23327,0.041508,0.025341,0.042378,0.025742,0.04104,0.025685,0.03816,0.026442,0.038561,0.025125,0.044208
51,100,0.563992,0.361183,0.086596,0.039401,0.027728,0.050683,0.028572,0.045902,0.029319,0.040055,0.026699,0.037841,0.027189,0.047951
51,100,0.008554,0.044885,0.191022,0.04273,0.026241,0.042518,0.026258,0.041649,0.025822,0.037973,0.026565,0.038948,0.026866,0.044783
51,100,0.70979,0.44814,0.085796,0.04072,0.029923,0.046188,0.029143,0.045283,0.028225,0.042585,0.026634,0.041294,0.02743,0.047973
51,100,0.024041,0.096808,0.225937,0.043015,0.0377,0.068253,0.042469,0.068636,0.04009,0.065964,0.043557,0.065431,0.039206,0.074508
51,100,0.637758,0.389067,0.108698,0.04029,0.029031,0.050042,0.029646,0.044856,0.027297,0.042183,0.027932,0.041552,0.027434,0.049645
51,100,0.022575,0.095444,0.20814,0.040891,0.025954,0.044892,0.029101,0.045706,0.026786,0.04197,0.028385,0.040873,0.027379,0.046823
51,100,0.014221,0.069808,0.196178,0.040978,0.039599,0.069115,0.041359,0.070173,0.041823,0.062791,0.042376,0.061405,0.038811,0.067679
51,100,0.049332,0.144122,0.213518,0.041618,0.043136,0.071321,0.039882,0.06503,0.038251,0.063105,0.059406,0.087975,0.04145,0.074149
51,100,0.023986,0.096907,0.233644,0.041894,0.040808,0.06889,0.041127,0.066259,0.038109,0.062313,0.041319,0.060081,0.038533,0.067571
51,100,0.038882,0.117044,0.219938,0.040099,0.040029,0.065262,0.042145,0.065684,0.038256,0.059397,0.041161,0.061275,0.038763,0.06871
51,100,0.005766,0.046048,0.223612,0.041467,0.025023,0.041967,0.025734,0.040913,0.025563,0.037747,0.026177,0.038693,0.025161,0.043869
51,100,0.013705,0.069697,0.206801,0.043104,0.025819,0.043139,0.026302,0.045421,0.0278,0.04017,0.028457,0.040782,0.02863,0.047114
51,100,0.020795,0.098233,0.201403,0.03904,0.038397,0.068664,0.038727,0.064858,0.037828,0.060702,0.039959,0.063322,0.041921,0.070967
61,0,0.330249,0.423322,0.166979,0.05985,0.036346,0.065354,0.039535,0.061864,0.039456,0.056659,0.04073,0.055993,0.03678,0.065125
61,0,0.212876,0.354948,0.171129,0.056244,0.037823,0.065751,0.037391,0.062469,0.03474,0.054463,0.034479,0.053211,0.034356,0.061366
61,0,0.316792,0.437266,0.201586,0.059613,0.036479,0.067427,0.036745,0.065909,0.033963,0.054077,0.03526,0.053973,0.035976,0.063014
61,0,0.026265,0.131969,0.29758,0.056221,0.03392,0.059831,0.034318,0.057684,0.034029,0.054767,0.034612,0.055694,0.035351,0.060722
61,0,0.014545,0.092027,0.288966,0.057437,0.033658,0.058119,0.033851,0.058104,0.033723,0.053608,0.035005,0.055791,0.034106,0.060029
61,0,0.039543,0.163064,0.358295,0.057223,0.092098,0.171296,0.094039,0.169769,0.092232,0.156698,0.058065,0.087012,0.08622,0.164163
61,0,0.007625,0.063767,0.33618,0.057564,0.034443,0.062556,0.0365,0.062969,0.036872,0.058473,0.037923,0.060698,0.037495,0.065311
61,0,0.645639,0.534466,0.201596,0.056787,0.034886,0.06049,0.035936,0.059654,0.034745,0.054577,0.037104,0.055639,0.034903,0.063527
61,0,0.007837,0.069076,0.302844,0.058082,0.036848,0.063718,0.036556,0.062856,0.036976,0.058337,0.037483,0.057828,0.036722,0.065168
61,0,0.625719,0.552908,0.172901,0.05708,0.034032,0.058894,0.035008,0.05817,0.033902,0.052616,0.035537,0.053549,0.034226,0.062101
61,0,0.021497,0.125956,0.292031,0.054807,0.053224,0.093607,0.054978,0.094153,0.055559,0.090069,0.052327,0.085264,0.051627,0.09369
61,0,0.711559,0.588182,0.18568,0.054955,0.034343,0.061768,0.034938,0.059884,0.03432,0.053395,0.034815,0.052922,0.036223,0.067145
61,0,0.038545,0.157624,0.31947,0.057138,0.03609,0.061814,0.035464,0.060467,0.03456,0.054675,0.038764,0.059049,0.036894,0.063985
61,0,0.014604,0.099697,0.320219,0.056055,0.051044,0.091431,0.051024,0.089087,0.050792,0.08373,0.052908,0.082997,0.050991,0.092093
61,0,0.069723,0.21935,0.264947,0.056016,0.053623,0.09466,0.053007,0.08942,0.055446,0.090253,0.077869,0.123282,0.054553,0.098032
61,0,0.023756,0.127323,0.30798,0.058088,0.050628,0.090681,0.050702,0.088604,0.050679,0.083633,0.053774,0.086223,0.053104,0.094715
61,0,0.036811,0.159228,0.290154,0.057515,0.057257,0.09834,0.055823,0.097269,0.054904,0.08995,0.059172,0.090744,0.054494,0.095493
61,0,0.005342,0.063267,0.313311,0.055591,0.035086,0.060471,0.035421,0.060876,0.034916,0.055297,0.036648,0.056583,0.034176,0.060334
61,0,0.013996,0.09678,0.261466,0.058666,0.036945,0.061564,0.033983,0.056487,0.033872,0.056271,0.035791,0.053406,0.033883,0.060476
