Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCHOG, time_subproblem_KCHOG
41,20,0.028774,0.06844,0.204337,0.031157,0.045362,0.05341,0.045711,0.075913,0.052834,0.07462
41,20,0.007088,0.03345,0.180717,0.029327,0.02085,0.02522,0.024318,0.032613,0.023126,0.034068
41,20,0.052284,0.115389,0.209676,0.030534,0.043602,0.053382,0.045783,0.06763,0.042551,0.070072
41,20,0.013144,0.050378,0.203904,0.029318,0.021249,0.026531,0.020772,0.030549,0.020577,0.032776
41,20,0.026852,0.068428,0.190331,0.030315,0.032245,0.039201,0.031982,0.050895,0.031895,0.054663
41,40,0.014627,0.052224,0.194106,0.030369,0.023018,0.026435,0.022519,0.031519,0.020991,0.033776
41,40,0.236626,0.193085,0.119449,0.031066,0.022443,0.025669,0.023033,0.033373,0.02223,0.034653
41,40,0.045056,0.087557,0.19552,0.031276,0.087536,0.105484,0.087591,0.140218,0.087582,0.144583
41,40,0.255647,0.189927,0.113188,0.029435,0.021405,0.026473,0.022994,0.033283,0.02207,0.034399
41,40,0.007101,0.033055,0.171533,0.030325,0.021714,0.025185,0.020952,0.031035,0.020367,0.032006
41,40,0.026348,0.069557,0.197331,0.030059,0.043222,0.050906,0.04276,0.068551,0.042652,0.067431
41,40,0.006778,0.03268,0.178613,0.029307,0.021245,0.025417,0.020517,0.031505,0.021286,0.032432
41,40,0.037803,0.085767,0.179918,0.029541,0.042369,0.051185,0.041767,0.066605,0.043829,0.068326
41,40,0.013385,0.049114,0.208705,0.029966,0.021078,0.026008,0.020732,0.030887,0.020386,0.031882
41,40,0.024361,0.066827,0.175898,0.030714,0.031739,0.037931,0.031307,0.048852,0.031316,0.051086
41,60,0.013115,0.050209,0.200791,0.02926,0.021579,0.025467,0.02036,0.030849,0.020475,0.032332
41,60,0.230658,0.185253,0.097982,0.029797,0.021786,0.025255,0.022218,0.03339,0.021746,0.034093
41,60,0.040822,0.08364,0.181919,0.029312,0.087752,0.101507,0.08485,0.135022,0.084505,0.13911
41,60,0.249331,0.181569,0.12789,0.029428,0.021879,0.025117,0.02157,0.032138,0.021752,0.033657
41,60,0.006995,0.035049,0.181571,0.029843,0.021122,0.025469,0.021109,0.031989,0.020647,0.031594
41,60,0.024936,0.067395,0.191153,0.030199,0.042564,0.051455,0.041965,0.067119,0.042657,0.067785
41,60,0.007194,0.033653,0.177907,0.029801,0.021361,0.02528,0.020857,0.031005,0.021025,0.031545
41,60,0.037883,0.084257,0.176284,0.031052,0.04183,0.04973,0.040971,0.066643,0.041376,0.067091
41,60,0.014079,0.050348,0.185749,0.029915,0.022886,0.025249,0.020406,0.030656,0.020871,0.031409
41,60,0.02458,0.067082,0.183121,0.029822,0.031311,0.038123,0.031286,0.048262,0.030697,0.05001
41,80,0.013453,0.04953,0.196713,0.029411,0.02136,0.026095,0.020645,0.030859,0.02013,0.03146
41,80,0.230676,0.183346,0.109564,0.029862,0.022002,0.02481,0.021383,0.032547,0.021456,0.034552
41,80,0.049676,0.099807,0.192772,0.029208,0.097629,0.109179,0.085982,0.135979,0.085458,0.138077
41,80,0.250755,0.18657,0.145087,0.029079,0.022735,0.024827,0.021513,0.032317,0.021724,0.033591
41,80,0.008273,0.032526,0.188907,0.029271,0.020737,0.025104,0.023207,0.03571,0.020831,0.031737
41,80,0.026587,0.067962,0.183288,0.029699,0.042503,0.050297,0.042305,0.067332,0.043367,0.0707
41,80,0.006882,0.032839,0.186549,0.03049,0.020313,0.025246,0.020418,0.030825,0.021308,0.031568
41,80,0.037915,0.08447,0.190683,0.029669,0.041193,0.050495,0.041698,0.064983,0.04187,0.06689
41,80,0.013148,0.049623,0.187648,0.030005,0.022068,0.025499,0.020253,0.030361,0.020756,0.031572
41,80,0.024922,0.067389,0.195185,0.029877,0.031152,0.03741,0.030782,0.048498,0.030865,0.049091
41,100,0.014211,0.050433,0.171921,0.029392,0.022381,0.026308,0.020331,0.030754,0.02027,0.031309
41,100,0.229406,0.18238,0.098199,0.030497,0.030123,0.024718,0.02199,0.032415,0.02153,0.035258
41,100,0.043585,0.08753,0.181145,0.029675,0.086986,0.102866,0.086092,0.141746,0.087091,0.144221
41,100,0.253104,0.189638,0.064273,0.029381,0.021526,0.027774,0.021744,0.033577,0.021869,0.036203
41,100,0.006894,0.034173,0.178147,0.030658,0.021772,0.025928,0.020963,0.03219,0.020623,0.031637
41,100,0.025763,0.068303,0.187386,0.03476,0.042364,0.050986,0.043161,0.06679,0.043168,0.06919
41,100,0.007687,0.033922,0.171103,0.02975,0.020411,0.025759,0.02065,0.03137,0.020488,0.032164
41,100,0.039594,0.086019,0.180731,0.032563,0.041449,0.051463,0.042198,0.06629,0.042123,0.068621
41,100,0.013483,0.050308,0.164944,0.030803,0.021632,0.02569,0.020523,0.031535,0.020481,0.03226
41,100,0.026982,0.069315,0.17764,0.02974,0.032355,0.039975,0.031563,0.050515,0.031035,0.049951
51,0,0.014286,0.075926,0.223631,0.046045,0.02909,0.038036,0.028845,0.046366,0.028564,0.048545
51,0,0.317558,0.336799,0.242157,0.04839,0.041399,0.039422,0.030916,0.053167,0.032287,0.053583
51,0,0.128655,0.231408,0.339755,0.067802,0.138229,0.169574,0.152963,0.272998,0.130228,0.216019
51,0,0.289813,0.315197,0.224645,0.067328,0.034416,0.042496,0.034158,0.049934,0.038383,0.063254
51,0,0.007325,0.052345,0.319586,0.045032,0.032134,0.039743,0.029204,0.047095,0.028857,0.047685
51,0,0.01581,0.075859,0.24457,0.046128,0.0449,0.05718,0.04432,0.072812,0.043801,0.074155
51,0,0.00826,0.050681,0.244214,0.045496,0.030584,0.0385,0.029279,0.046977,0.029004,0.04753
51,0,0.025046,0.101174,0.235497,0.045971,0.044051,0.058203,0.042698,0.071056,0.042743,0.072511
51,0,0.013043,0.074888,0.230181,0.044615,0.029637,0.038487,0.028953,0.045856,0.029024,0.047877
51,0,0.026684,0.104219,0.248185,0.045135,0.043834,0.057185,0.043724,0.074073,0.043901,0.074425
51,20,0.013817,0.076964,0.223721,0.0456,0.035434,0.042103,0.029923,0.047184,0.030142,0.047676
51,20,0.346234,0.321489,0.186731,0.04951,0.037293,0.042888,0.031608,0.055478,0.036238,0.057013
51,20,0.135287,0.227141,0.319669,0.05211,0.175766,0.217813,0.130276,0.217378,0.12815,0.214526
51,20,0.296167,0.312684,0.20899,0.046186,0.031105,0.039046,0.031427,0.050114,0.030505,0.051879
51,20,0.006513,0.050559,0.270165,0.048752,0.030111,0.038922,0.031174,0.051837,0.030016,0.051484
51,20,0.015658,0.081253,0.292994,0.050827,0.046157,0.060044,0.046815,0.092799,0.048125,0.077757
51,20,0.0072,0.064086,0.308776,0.056142,0.030952,0.043355,0.037827,0.052478,0.034834,0.050108
51,20,0.027747,0.11134,0.282826,0.051217,0.057405,0.064764,0.046657,0.079607,0.045189,0.075893
51,20,0.015007,0.076213,0.251003,0.047152,0.029328,0.039705,0.031561,0.047788,0.030336,0.050065
51,20,0.025557,0.102618,0.374213,0.048272,0.04627,0.059385,0.047215,0.079433,0.048539,0.084868
51,40,0.014451,0.081703,0.272587,0.050942,0.03587,0.042854,0.031298,0.049155,0.032147,0.050024
51,40,0.291792,0.322842,0.219733,0.054501,0.032774,0.03911,0.036371,0.056513,0.031418,0.05196
51,40,0.11431,0.202711,0.708219,0.06742,0.145842,0.203217,0.193772,0.304728,0.148899,0.268436
51,40,0.345994,0.336936,0.229273,0.08058,0.043001,0.044361,0.037905,0.054809,0.031654,0.049628
51,40,0.006232,0.049365,0.230385,0.044598,0.029604,0.038085,0.030596,0.049656,0.029972,0.048596
51,40,0.01523,0.077814,0.254119,0.048224,0.045042,0.061864,0.056287,0.085769,0.047178,0.078525
51,40,0.007888,0.050883,0.318602,0.050954,0.03318,0.041374,0.030674,0.048184,0.030082,0.048447
51,40,0.024363,0.102972,0.340781,0.045748,0.045633,0.058117,0.045526,0.072672,0.043603,0.07392
51,40,0.013017,0.076286,0.238418,0.044952,0.030107,0.038039,0.02902,0.046342,0.029291,0.046093
51,40,0.024127,0.098677,0.258563,0.04383,0.044307,0.056901,0.043885,0.073817,0.053691,0.092334
51,60,0.018373,0.106883,0.311787,0.057855,0.042415,0.051808,0.035346,0.055195,0.036037,0.050661
51,60,0.364133,0.36403,0.440132,0.071931,0.058451,0.073537,0.035783,0.057214,0.035044,0.058356
51,60,0.169299,0.280058,0.50323,0.058115,0.170131,0.189384,0.211628,0.373136,0.256695,0.473545
51,60,0.371172,0.479941,0.201863,0.051552,0.031019,0.041834,0.048554,0.088094,0.049934,0.077267
51,60,0.010351,0.073184,0.367837,0.067727,0.03361,0.046593,0.032917,0.047798,0.029476,0.048227
51,60,0.014791,0.074049,0.237184,0.043504,0.043988,0.056514,0.045829,0.072659,0.044866,0.075693
51,60,0.007054,0.050132,0.245328,0.04507,0.030032,0.037516,0.029319,0.045676,0.044143,0.120265
51,60,0.049625,0.210424,0.316179,0.05437,0.066643,0.082332,0.084475,0.160273,0.10226,0.15128
51,60,0.018245,0.128144,0.394603,0.052615,0.042083,0.043493,0.035607,0.051283,0.033618,0.060321
51,60,0.032597,0.12608,0.484668,0.07034,0.050485,0.063879,0.074792,0.118964,0.053661,0.092713
51,80,0.019763,0.104586,0.360206,0.080048,0.051346,0.056965,0.04654,0.070121,0.037581,0.061139
51,80,0.320876,0.357158,0.29414,0.079677,0.049939,0.057498,0.043044,0.065904,0.057981,0.084932
51,80,0.182642,0.292464,0.486897,0.052328,0.173344,0.198171,0.222701,0.366794,0.18446,0.314083
51,80,0.348682,0.3748,0.346908,0.055602,0.035388,0.044402,0.032611,0.052998,0.034273,0.053439
51,80,0.006927,0.053703,0.32497,0.054745,0.033948,0.040574,0.034657,0.050145,0.032735,0.051659
51,80,0.017704,0.081225,0.306732,0.047416,0.051314,0.061117,0.050496,0.093895,0.052263,0.092515
51,80,0.010192,0.062561,0.467831,0.062092,0.054992,0.082541,0.05313,0.090081,0.046594,0.079612
51,80,0.056581,0.193688,0.385544,0.052125,0.062902,0.089223,0.055498,0.086725,0.049209,0.079284
51,80,0.0153,0.083325,0.297867,0.050711,0.034639,0.040141,0.03811,0.054567,0.029164,0.049184
51,80,0.025499,0.108338,0.2666,0.051048,0.054973,0.07197,0.050256,0.074809,0.044769,0.077311
51,100,0.015629,0.083117,0.308696,0.04599,0.029939,0.040128,0.030101,0.050344,0.028803,0.050619
51,100,0.299891,0.308976,0.124615,0.046887,0.029648,0.045112,0.03372,0.05318,0.032475,0.060607
51,100,0.121894,0.211785,0.289512,0.04932,0.12504,0.163918,0.125015,0.214925,0.132519,0.218296
51,100,0.299942,0.319056,0.115507,0.049569,0.031908,0.041161,0.031679,0.049414,0.031876,0.05342
51,100,0.007007,0.050547,0.24071,0.048739,0.035652,0.039218,0.031544,0.054316,0.032437,0.049544
51,100,0.015024,0.080563,0.238421,0.048372,0.047292,0.059232,0.059396,0.09843,0.046543,0.082706
51,100,0.007901,0.051019,0.278562,0.048303,0.031774,0.044941,0.030402,0.048238,0.043117,0.078193
51,100,0.036036,0.173449,0.263373,0.047467,0.047876,0.063229,0.047065,0.074085,0.043856,0.074628
51,100,0.014706,0.083565,0.266673,0.046347,0.03013,0.040533,0.0302,0.046824,0.032303,0.05003
51,100,0.025373,0.101866,0.278749,0.048075,0.048044,0.058685,0.045623,0.07409,0.048369,0.079654
61,0,0.013209,0.110949,0.358133,0.068801,0.039381,0.057475,0.042446,0.071797,0.041771,0.070341
61,0,0.454731,0.530108,0.200317,0.065719,0.04295,0.056993,0.045203,0.071408,0.045098,0.072678
61,0,0.159413,0.336067,0.493503,0.069407,0.217462,0.278259,0.194866,0.338391,0.219184,0.398747
61,0,0.257588,0.430651,0.269969,0.080826,0.041022,0.05567,0.04602,0.072018,0.043172,0.073828
61,0,0.006557,0.078129,0.336698,0.070111,0.042542,0.060929,0.040814,0.071893,0.0414,0.073925
61,0,0.017441,0.111426,0.351931,0.074397,0.06568,0.084654,0.065222,0.109621,0.064871,0.113239
61,0,0.007135,0.078387,0.362138,0.069689,0.04236,0.055855,0.040261,0.077569,0.040484,0.070639
61,0,0.024973,0.145018,0.373073,0.06629,0.064958,0.085964,0.062457,0.108254,0.063641,0.106809
61,0,0.013974,0.112472,0.339713,0.064859,0.04248,0.057295,0.041414,0.067308,0.042314,0.069714
61,0,0.026768,0.152875,0.54771,0.102315,0.079938,0.110841,0.082346,0.143654,0.09466,0.149512
61,20,0.02346,0.181632,0.334114,0.068595,0.052798,0.071696,0.046199,0.073246,0.048459,0.069426
61,20,0.460438,0.543682,0.278327,0.066564,0.042372,0.056262,0.043385,0.074382,0.044748,0.080447
61,20,0.159035,0.33703,0.406735,0.068065,0.218239,0.280562,0.196925,0.345721,0.190937,0.352623
61,20,0.261757,0.417349,0.27729,0.06728,0.043242,0.059776,0.046382,0.069804,0.043294,0.073121
61,20,0.007117,0.077095,0.318386,0.069481,0.041631,0.058671,0.048884,0.075593,0.042136,0.074659
61,20,0.015386,0.112276,0.347697,0.068557,0.066623,0.0888,0.065317,0.112257,0.066441,0.112409
61,20,0.007519,0.073119,0.368468,0.06661,0.040633,0.059472,0.056077,0.095076,0.041304,0.069577
61,20,0.025086,0.147346,0.350256,0.077425,0.063497,0.098215,0.071355,0.109065,0.069239,0.116198
61,20,0.014848,0.118248,0.339704,0.066667,0.040798,0.059776,0.041376,0.075103,0.041825,0.068694
61,20,0.029833,0.156395,0.380014,0.066664,0.061895,0.087099,0.062835,0.109101,0.06328,0.11554
61,40,0.015118,0.112883,0.374925,0.066083,0.042216,0.057353,0.046236,0.070337,0.042699,0.07148
61,40,0.452115,0.522948,0.272399,0.069075,0.042908,0.057581,0.046096,0.078719,0.042676,0.075776
61,40,0.156362,0.341226,0.405883,0.068104,0.195391,0.265026,0.192045,0.342862,0.189465,0.343419
61,40,0.256184,0.409761,0.258908,0.065793,0.042399,0.056598,0.042675,0.072678,0.042661,0.071597
61,40,0.006223,0.073838,0.332199,0.068256,0.04083,0.057948,0.044243,0.07086,0.04184,0.073302
61,40,0.015995,0.118362,0.353881,0.067131,0.064857,0.088148,0.071342,0.109609,0.065429,0.115265
61,40,0.007156,0.078084,0.39943,0.0834,0.04324,0.06051,0.041834,0.068943,0.043211,0.070711
61,40,0.026173,0.151965,0.372637,0.070272,0.062137,0.09013,0.065221,0.109932,0.064813,0.112256
61,40,0.014468,0.111393,0.342319,0.066692,0.04165,0.057828,0.043886,0.069935,0.04123,0.070955
61,40,0.026359,0.145772,0.388185,0.067022,0.063071,0.087199,0.062597,0.106544,0.064565,0.107972
61,60,0.014575,0.107965,0.35082,0.064548,0.04171,0.056916,0.042197,0.06861,0.042971,0.067539
61,60,0.450999,0.509678,0.274055,0.070487,0.058647,0.07776,0.043052,0.100907,0.055733,0.083936
61,60,0.158263,0.348326,0.419048,0.066494,0.195487,0.264687,0.195934,0.33835,0.193288,0.342247
61,60,0.254934,0.399505,0.295374,0.067116,0.045074,0.05786,0.046299,0.072272,0.045614,0.072258
61,60,0.00711,0.077844,0.309807,0.066578,0.043066,0.057923,0.042497,0.072452,0.040661,0.068599
61,60,0.01647,0.11156,0.364989,0.065217,0.063604,0.084876,0.061773,0.105987,0.062012,0.108172
61,60,0.007399,0.071666,0.365382,0.065248,0.041132,0.055854,0.041699,0.067615,0.042545,0.072209
61,60,0.026403,0.156955,0.351706,0.074467,0.061783,0.086018,0.063941,0.11026,0.063762,0.110248
61,60,0.014425,0.110931,0.307846,0.068795,0.041497,0.057065,0.04168,0.068287,0.041216,0.06972
61,60,0.029135,0.147408,0.347446,0.066171,0.062427,0.090405,0.067529,0.112682,0.06686,0.113055
61,80,0.014038,0.112325,0.370581,0.06701,0.040355,0.056178,0.041024,0.070337,0.041291,0.070034
61,80,0.46073,0.53157,0.210717,0.071495,0.041324,0.057533,0.044384,0.079684,0.042808,0.073171
61,80,0.153098,0.328724,0.408129,0.06509,0.194358,0.260153,0.193343,0.340053,0.197669,0.356076
61,80,0.265641,0.429027,0.262482,0.068672,0.044503,0.058993,0.047932,0.077304,0.042795,0.076363
61,80,0.00668,0.07738,0.312656,0.068562,0.044558,0.059046,0.042184,0.069345,0.042274,0.070974
61,80,0.015863,0.112896,0.339624,0.0792,0.063436,0.086119,0.062544,0.109303,0.063151,0.11511
61,80,0.008747,0.078236,0.360907,0.068097,0.041621,0.060872,0.040745,0.069497,0.042481,0.07103
61,80,0.028056,0.146432,0.34666,0.067586,0.063217,0.087352,0.062596,0.107259,0.062057,0.106507
61,80,0.015743,0.110589,0.34098,0.067316,0.041346,0.059712,0.043574,0.071348,0.041556,0.07008
61,80,0.025988,0.150942,0.347827,0.066629,0.068377,0.086433,0.066581,0.109727,0.063478,0.109344
61,100,0.01425,0.113702,0.324342,0.067116,0.041096,0.061218,0.040724,0.07285,0.043361,0.067819
61,100,0.457907,0.52119,0.187731,0.068256,0.042673,0.056623,0.04346,0.073355,0.047547,0.075389
61,100,0.159137,0.352856,0.401035,0.066378,0.200266,0.266788,0.194391,0.349192,0.200459,0.342674
61,100,0.253402,0.417227,0.139213,0.067876,0.041251,0.057473,0.043754,0.07013,0.04218,0.077745
61,100,0.008146,0.078103,0.31164,0.066799,0.042361,0.057874,0.043741,0.068521,0.046014,0.07436
61,100,0.015177,0.112946,0.322082,0.066593,0.065932,0.087603,0.063385,0.107181,0.064314,0.107805
61,100,0.006974,0.074934,0.333087,0.065669,0.040749,0.057215,0.041204,0.070202,0.041047,0.071846
61,100,0.026448,0.148347,0.333027,0.067587,0.06561,0.092347,0.06284,0.110955,0.061594,0.112547
61,100,0.014784,0.115942,0.310521,0.069983,0.043805,0.06274,0.045503,0.075933,0.042016,0.070155
61,100,0.027041,0.151903,0.34,0.067168,0.063387,0.088932,0.066226,0.113819,0.062866,0.114669
71,0,0.013801,0.146264,0.410393,0.089894,0.057829,0.079834,0.05624,0.092856,0.054652,0.095788
71,0,0.249905,0.535092,0.24132,0.092965,0.058037,0.07687,0.05675,0.101486,0.056902,0.097804
71,0,0.122598,0.410892,0.570286,0.096432,0.233213,0.318674,0.220693,0.404516,0.223798,0.407602
71,0,0.257761,0.555407,0.244195,0.08728,0.054401,0.076667,0.05475,0.093478,0.054659,0.095631
71,0,0.006633,0.098443,0.421196,0.087675,0.053728,0.073864,0.054972,0.094066,0.055806,0.095342
71,0,0.019189,0.155737,0.474346,0.088898,0.092202,0.12089,0.083323,0.150334,0.082929,0.149956
71,0,0.007199,0.103528,0.462627,0.087749,0.056402,0.076907,0.053179,0.092031,0.053935,0.094554
71,0,0.026006,0.202238,0.438638,0.092228,0.082987,0.117349,0.081055,0.155662,0.080234,0.155836
71,0,0.01383,0.151553,0.398821,0.088975,0.060449,0.078254,0.053943,0.090424,0.052992,0.090168
71,0,0.024663,0.195341,0.421991,0.088881,0.080441,0.114419,0.081976,0.150735,0.08405,0.153564
71,20,0.013858,0.148418,0.449794,0.137645,0.059712,0.080788,0.054405,0.090994,0.05673,0.095648
71,20,0.25381,0.552364,0.208099,0.093467,0.059172,0.074984,0.055829,0.09583,0.05635,0.104251
71,20,0.125626,0.4173,0.526146,0.093583,0.22861,0.319393,0.22673,0.415847,0.218727,0.405034
71,20,0.264228,0.553083,0.226596,0.091314,0.054557,0.074505,0.056299,0.099773,0.057014,0.095853
71,20,0.006513,0.100764,0.463177,0.09029,0.055527,0.084179,0.053235,0.095938,0.058066,0.096621
71,20,0.01585,0.153403,0.420882,0.087974,0.081478,0.110514,0.085772,0.144557,0.083087,0.145214
71,20,0.007023,0.102449,0.468735,0.088811,0.053382,0.076322,0.052647,0.091583,0.053913,0.095631
71,20,0.02512,0.195323,0.478672,0.087706,0.081148,0.111655,0.081467,0.144666,0.079593,0.151812
71,20,0.013169,0.154132,0.4317,0.092387,0.053772,0.077756,0.054962,0.091223,0.054057,0.093691
71,20,0.024404,0.197819,0.416171,0.08828,0.080657,0.114696,0.082598,0.144542,0.079278,0.142401
71,40,0.013695,0.146445,0.422992,0.090448,0.055104,0.075306,0.05906,0.096867,0.059887,0.097471
71,40,0.256415,0.558443,0.25792,0.091549,0.056134,0.07652,0.054162,0.097402,0.055753,0.096312
71,40,0.122047,0.40805,0.563251,0.089278,0.222055,0.309303,0.232787,0.419049,0.23127,0.408143
71,40,0.255442,0.549788,0.324334,0.09241,0.054613,0.078464,0.054952,0.095331,0.076632,0.125056
71,40,0.006886,0.104219,0.445701,0.08993,0.057677,0.079783,0.052423,0.0883,0.054963,0.093976
71,40,0.023629,0.244556,0.433745,0.089555,0.081746,0.111305,0.081432,0.142872,0.081971,0.147133
71,40,0.006747,0.098923,0.473268,0.089179,0.052762,0.076103,0.053035,0.090519,0.053856,0.091304
71,40,0.025437,0.197438,0.474471,0.087721,0.078294,0.110224,0.081669,0.149071,0.080744,0.152552
71,40,0.015026,0.151214,0.43294,0.094164,0.05437,0.077342,0.055632,0.092261,0.054223,0.094698
71,40,0.025901,0.19988,0.437155,0.094357,0.082262,0.118327,0.086119,0.147634,0.082332,0.148341
71,60,0.015267,0.156328,0.463901,0.090297,0.054652,0.079342,0.054799,0.092313,0.053568,0.100233
71,60,0.25841,0.564294,0.249886,0.088117,0.055233,0.076556,0.055409,0.102254,0.053224,0.095938
71,60,0.120046,0.395227,0.531551,0.088349,0.227896,0.307469,0.224006,0.399876,0.268037,0.501971
71,60,0.313609,0.653257,0.29394,0.090817,0.059538,0.081775,0.054308,0.094377,0.053257,0.09723
71,60,0.006003,0.09924,0.397445,0.091927,0.054483,0.074276,0.057651,0.096068,0.053579,0.089037
71,60,0.01573,0.145265,0.424036,0.088736,0.086702,0.110038,0.081505,0.14717,0.081702,0.151964
71,60,0.006696,0.09878,0.459152,0.093362,0.054084,0.077116,0.053522,0.097241,0.054569,0.095635
71,60,0.026122,0.207535,0.479726,0.094755,0.084122,0.11856,0.086286,0.144955,0.082856,0.157749
71,60,0.014771,0.148588,0.407982,0.090581,0.056813,0.084215,0.052247,0.092308,0.053348,0.096468
71,60,0.025931,0.207106,0.408934,0.089828,0.085961,0.115908,0.082189,0.148364,0.080828,0.141093
71,80,0.013872,0.146492,0.416754,0.092237,0.055176,0.079035,0.056506,0.093565,0.055917,0.091307
71,80,0.258647,0.604926,0.241045,0.097631,0.058753,0.077205,0.054269,0.103743,0.071352,0.134504
71,80,0.123191,0.398887,0.533574,0.090329,0.221096,0.322784,0.221341,0.402935,0.220521,0.403724
71,80,0.25559,0.539199,0.285515,0.088214,0.054375,0.076574,0.057034,0.092949,0.056735,0.095608
71,80,0.006205,0.100281,0.424807,0.087226,0.052585,0.079012,0.055884,0.09449,0.060284,0.094163
71,80,0.015488,0.151997,0.446658,0.090252,0.081421,0.1128,0.085495,0.144688,0.088916,0.147898
71,80,0.006938,0.105003,0.434368,0.092104,0.054089,0.082943,0.054645,0.094026,0.053242,0.092728
71,80,0.025173,0.199606,0.447803,0.087041,0.080813,0.117177,0.081525,0.145129,0.085414,0.147119
71,80,0.014168,0.160517,0.412759,0.097783,0.05341,0.079318,0.05722,0.095737,0.058686,0.095454
71,80,0.026368,0.205646,0.499384,0.091265,0.085608,0.121538,0.083492,0.14641,0.082644,0.145705
71,100,0.014279,0.146045,0.369984,0.08834,0.054403,0.077432,0.05603,0.095339,0.057778,0.094004
71,100,0.252953,0.557322,0.161876,0.088338,0.055842,0.077401,0.058845,0.098291,0.058787,0.104294
71,100,0.123156,0.406291,0.477872,0.090485,0.231751,0.309625,0.230445,0.422326,0.230318,0.423152
71,100,0.259556,0.539421,0.179832,0.090934,0.055779,0.078583,0.059475,0.096202,0.058532,0.101326
71,100,0.006691,0.105862,0.407033,0.091057,0.05405,0.078419,0.056084,0.09505,0.056621,0.094983
71,100,0.016267,0.151735,0.407386,0.089685,0.083879,0.115028,0.08505,0.146091,0.083729,0.154661
71,100,0.006678,0.09972,0.456849,0.090347,0.054805,0.079783,0.059528,0.094183,0.056256,0.096132
71,100,0.025835,0.201775,0.458091,0.090029,0.083782,0.11694,0.083116,0.148833,0.079945,0.148891
71,100,0.014128,0.1535,0.389234,0.089303,0.058159,0.076766,0.055979,0.095225,0.05443,0.094417
71,100,0.025417,0.204032,0.414043,0.091463,0.083056,0.115482,0.083637,0.153723,0.081952,0.154542
81,0,0.014361,0.195505,0.520095,0.119888,0.067748,0.097147,0.070522,0.11845,0.067554,0.121261
81,0,0.318703,0.768964,0.303785,0.122298,0.068999,0.104119,0.074232,0.125046,0.071934,0.129843
81,0,0.125595,0.52484,0.760854,0.1154,0.325066,0.460175,0.32238,0.605717,0.321325,0.605635
81,0,0.341445,0.788231,0.300033,0.114923,0.071495,0.101955,0.073016,0.124637,0.069932,0.125109
81,0,0.006738,0.131221,0.552124,0.119025,0.069739,0.100292,0.072387,0.126442,0.069588,0.12156
81,0,0.014022,0.193052,0.672464,0.133532,0.103821,0.150691,0.106571,0.196172,0.114173,0.195849
81,0,0.007164,0.13167,0.585411,0.115617,0.073006,0.100441,0.068959,0.121721,0.070347,0.118524
81,0,0.025959,0.25504,0.512454,0.117457,0.105397,0.148289,0.106512,0.191849,0.106781,0.191855
81,0,0.013342,0.196295,0.504797,0.120848,0.069168,0.102008,0.07321,0.128582,0.071205,0.124888
81,0,0.026934,0.258429,0.562718,0.114828,0.103977,0.150168,0.101247,0.185956,0.102342,0.185512
81,20,0.013931,0.192813,0.557851,0.117191,0.069041,0.100881,0.068902,0.122579,0.071614,0.121739
81,20,0.318188,0.799648,0.294619,0.11779,0.074821,0.10344,0.072387,0.125466,0.070072,0.124048
81,20,0.125117,0.515052,0.662564,0.115529,0.314798,0.454888,0.320156,0.584786,0.316591,0.596152
81,20,0.357853,0.76095,0.303101,0.114661,0.067637,0.097184,0.069965,0.122388,0.101541,0.135883
81,20,0.006685,0.133593,0.52155,0.118925,0.071198,0.104554,0.069154,0.121641,0.069309,0.126613
81,20,0.014636,0.194004,0.565133,0.119154,0.105695,0.150516,0.105094,0.189899,0.105942,0.189467
81,20,0.006864,0.130879,0.517979,0.125058,0.068668,0.103598,0.070442,0.124078,0.070324,0.124905
81,20,0.026398,0.265563,0.573112,0.120726,0.106252,0.154073,0.103754,0.192541,0.106567,0.189936
81,20,0.013489,0.20035,0.514037,0.118069,0.07009,0.107935,0.067583,0.115488,0.06606,0.118552
81,20,0.025079,0.254993,0.559936,0.125742,0.106758,0.147961,0.102659,0.185046,0.103962,0.196707
81,40,0.013713,0.194804,0.553501,0.114019,0.066371,0.097001,0.067929,0.120881,0.068771,0.120164
81,40,0.315815,0.770152,0.29066,0.115122,0.069805,0.097224,0.073432,0.133177,0.07028,0.126673
81,40,0.130809,0.522564,0.751559,0.115149,0.32753,0.456076,0.31673,0.581169,0.314219,0.587638
81,40,0.3333,0.747509,0.365453,0.116464,0.0699,0.098089,0.068057,0.126188,0.070308,0.131454
81,40,0.007734,0.124905,0.493631,0.119049,0.071833,0.098819,0.07131,0.117914,0.066343,0.118075
81,40,0.013899,0.188204,0.575214,0.121724,0.102398,0.153591,0.112263,0.190392,0.10926,0.188397
81,40,0.007339,0.129573,0.554145,0.114402,0.068274,0.099568,0.070016,0.120617,0.069044,0.121192
81,40,0.028269,0.256537,0.543051,0.119583,0.106308,0.149721,0.101694,0.189411,0.104781,0.191528
81,40,0.013177,0.199054,0.512548,0.115349,0.067388,0.097162,0.071392,0.12259,0.073357,0.120387
81,40,0.025898,0.257422,0.561457,0.118425,0.10499,0.14661,0.106524,0.194983,0.103677,0.191023
81,60,0.014543,0.200495,0.550065,0.117943,0.069169,0.102373,0.072145,0.119617,0.069431,0.122674
81,60,0.312566,0.779798,0.319937,0.121924,0.075998,0.102485,0.070104,0.123424,0.072319,0.123668
