Fichier, Gamma, tau, time_master_s_classic, time_subproblem_s_classic, time_master_s_augmented, time_subproblem_s_augmented, time_master_s_augmented_HOG, time_subproblem_s_augmented_HOG
toy_instances/toy_instance_2.txt,51,60,0.368072,0.336298,0.169133,0.049412,0.031163,0.056591
toy_instances/toy_instance_47.txt,51,60,0.006261,0.053684,0.267446,0.044562,0.029013,0.054791
toy_instances/toy_instance_7.txt,51,60,0.015077,0.077508,0.203011,0.054529,0.029,0.056346
toy_instances/toy_instance_13.txt,51,60,0.415582,0.362541,0.161256,0.047678,0.031019,0.059597
toy_instances/toy_instance_20.txt,51,60,0.190732,0.261116,0.247514,0.046016,0.084714,0.185481
toy_instances/toy_instance_3.txt,51,60,0.023646,0.104689,0.2073,0.048785,0.041917,0.090604
toy_instances/toy_instance_16.txt,51,60,0.006567,0.051062,0.217875,0.04774,0.029512,0.057985
toy_instances/toy_instance_29.txt,51,60,0.436133,0.356141,0.168654,0.050448,0.034966,0.059558
toy_instances/toy_instance_37.txt,51,60,0.268047,0.287063,0.190552,0.046316,0.031332,0.057542
toy_instances/toy_instance_5.txt,51,60,0.01358,0.079904,0.21402,0.048502,0.030911,0.05679
toy_instances/toy_instance_11.txt,51,60,0.01451,0.080321,0.246123,0.048006,0.040774,0.087733
toy_instances/toy_instance_34.txt,51,60,0.011629,0.084683,0.218978,0.047458,0.028007,0.057727
toy_instances/toy_instance_41.txt,51,60,0.488234,0.398052,0.167563,0.043793,0.027031,0.06188
toy_instances/toy_instance_48.txt,51,60,0.005862,0.050803,0.204458,0.046866,0.029403,0.05664
toy_instances/toy_instance_19.txt,51,60,0.028241,0.098389,0.230124,0.05375,0.041398,0.092489
toy_instances/toy_instance_27.txt,51,60,0.415658,0.336658,0.169663,0.044857,0.031587,0.058481
toy_instances/toy_instance_22.txt,51,60,0.178402,0.23104,0.200239,0.049383,0.030927,0.057195
toy_instances/toy_instance_39.txt,51,60,0.200337,0.250084,0.180921,0.046003,0.033235,0.058324
toy_instances/toy_instance_23.txt,51,60,0.453105,0.365977,0.16752,0.045172,0.033506,0.056469
toy_instances/toy_instance_38.txt,51,60,0.028065,0.103948,0.210833,0.046525,0.046945,0.098515
toy_instances/toy_instance_8.txt,51,60,0.069041,0.162833,0.217034,0.051859,0.030326,0.057861
toy_instances/toy_instance_28.txt,51,60,0.02501,0.105973,0.20875,0.046646,0.044899,0.089525
toy_instances/toy_instance_21.txt,51,60,0.449038,0.360144,0.178675,0.048056,0.030664,0.060053
toy_instances/toy_instance_15.txt,51,60,0.527123,0.402755,0.169645,0.048101,0.031334,0.059454
toy_instances/toy_instance_44.txt,51,60,0.49553,0.382584,0.191629,0.047012,0.029885,0.05887
toy_instances/toy_instance_26.txt,51,60,0.01707,0.082184,0.227076,0.049938,0.028996,0.057897
toy_instances/toy_instance_32.txt,51,60,0.055197,0.160556,0.149801,0.045678,0.03204,0.059424
toy_instances/toy_instance_46.txt,51,60,0.015403,0.076338,0.218491,0.047589,0.028585,0.056973
toy_instances/toy_instance_17.txt,51,60,0.012463,0.079094,0.221241,0.044987,0.030996,0.058441
toy_instances/toy_instance_24.txt,51,60,0.038306,0.124484,0.209777,0.044191,0.044216,0.09023
toy_instances/toy_instance_49.txt,51,60,0.581927,0.393026,0.174271,0.050712,0.030635,0.058422
toy_instances/toy_instance_33.txt,51,60,0.352765,0.323705,0.174659,0.057135,0.028344,0.060455
toy_instances/toy_instance_10.txt,51,60,0.025075,0.10914,0.206437,0.046909,0.044294,0.088403
toy_instances/toy_instance_40.txt,51,60,0.026625,0.107994,0.222839,0.04678,0.029164,0.055565
toy_instances/toy_instance_18.txt,51,60,0.006592,0.054595,0.229731,0.045585,0.029762,0.057048
toy_instances/toy_instance_50.txt,51,60,0.006358,0.050063,0.2137,0.045492,0.030674,0.053906
toy_instances/toy_instance_6.txt,51,60,0.219175,0.277094,0.167288,0.048801,0.031397,0.057013
toy_instances/toy_instance_30.txt,51,60,0.088867,0.175319,0.169111,0.04786,0.032493,0.058139
toy_instances/toy_instance_45.txt,51,60,0.167603,0.234665,0.231711,0.057674,0.030464,0.062211
toy_instances/toy_instance_35.txt,51,60,0.447243,0.372128,0.120131,0.047054,0.032002,0.058281
toy_instances/toy_instance_12.txt,51,60,0.00616,0.054606,0.229775,0.046917,0.031923,0.055388
toy_instances/toy_instance_43.txt,51,60,0.023755,0.111167,0.215013,0.045716,0.04404,0.0912
toy_instances/toy_instance_36.txt,51,60,0.02961,0.107332,0.20413,0.046902,0.046374,0.089432
toy_instances/toy_instance_25.txt,51,60,0.117965,0.230184,0.203323,0.050913,0.03451,0.061362
toy_instances/toy_instance_1.txt,51,60,2.15744,0.614212,0.150625,0.046617,0.032752,0.060366
toy_instances/toy_instance_4.txt,51,60,0.007761,0.051348,0.204931,0.048164,0.031112,0.057611
toy_instances/toy_instance_31.txt,51,60,0.195033,0.267042,0.192355,0.047583,0.032619,0.059361
toy_instances/toy_instance_14.txt,51,60,0.449637,0.378021,0.171103,0.04998,0.031647,0.058361
toy_instances/toy_instance_42.txt,51,60,0.013757,0.082983,0.242661,0.04581,0.050503,0.098351
toy_instances/toy_instance_9.txt,51,60,0.015806,0.081906,0.230962,0.044573,0.028355,0.054075
toy_instances/toy_instance_2.txt,51,80,0.024156,0.104921,0.204324,0.045246,0.045292,0.088557
toy_instances/toy_instance_47.txt,51,80,0.114558,0.202165,0.233352,0.046,0.04323,0.089583
toy_instances/toy_instance_7.txt,51,80,0.09886,0.179743,0.222882,0.051756,0.030382,0.057144
toy_instances/toy_instance_13.txt,51,80,0.014826,0.077347,0.211845,0.047291,0.042558,0.091381
toy_instances/toy_instance_20.txt,51,80,0.062477,0.164892,0.191844,0.046389,0.028938,0.057843
toy_instances/toy_instance_3.txt,51,80,0.258585,0.290499,0.176856,0.046284,0.027063,0.061966
toy_instances/toy_instance_16.txt,51,80,0.237372,0.283552,0.158699,0.047735,0.032523,0.061526
toy_instances/toy_instance_29.txt,51,80,0.00851,0.046007,0.232607,0.047043,0.028463,0.056906
toy_instances/toy_instance_37.txt,51,80,0.006793,0.048355,0.208971,0.051144,0.029781,0.056325
toy_instances/toy_instance_5.txt,51,80,0.006084,0.048337,0.206672,0.045803,0.03005,0.054826
toy_instances/toy_instance_11.txt,51,80,0.481489,0.363473,0.174586,0.04548,0.030837,0.067619
toy_instances/toy_instance_34.txt,51,80,0.455282,0.357896,0.183963,0.046109,0.032812,0.059288
toy_instances/toy_instance_41.txt,51,80,0.155674,0.230778,0.212626,0.047116,0.045012,0.090553
toy_instances/toy_instance_48.txt,51,80,0.252891,0.286163,0.146131,0.048007,0.031419,0.059413
toy_instances/toy_instance_19.txt,51,80,0.049132,0.146314,0.216918,0.061012,0.043535,0.092197
toy_instances/toy_instance_27.txt,51,80,0.01685,0.091299,0.230648,0.045927,0.041937,0.088776
toy_instances/toy_instance_22.txt,51,80,0.382394,0.348072,0.207897,0.046299,0.029106,0.058945
toy_instances/toy_instance_39.txt,51,80,0.00673,0.053294,0.21299,0.047552,0.029647,0.058599
toy_instances/toy_instance_23.txt,51,80,0.006239,0.052342,0.219953,0.046856,0.031326,0.05972
toy_instances/toy_instance_38.txt,51,80,0.015295,0.081193,0.211591,0.04546,0.028263,0.057755
toy_instances/toy_instance_8.txt,51,80,0.470772,0.368088,0.173102,0.046568,0.030756,0.05798
toy_instances/toy_instance_28.txt,51,80,0.024223,0.103803,0.225498,0.051018,0.043987,0.089305
toy_instances/toy_instance_21.txt,51,80,0.006735,0.053306,0.211721,0.044788,0.030059,0.055705
toy_instances/toy_instance_15.txt,51,80,0.013517,0.076178,0.224045,0.047327,0.035956,0.060511
toy_instances/toy_instance_44.txt,51,80,0.490205,0.366424,0.166339,0.046552,0.028152,0.059015
toy_instances/toy_instance_26.txt,51,80,0.006883,0.052716,0.219579,0.042297,0.02685,0.060304
toy_instances/toy_instance_32.txt,51,80,0.089034,0.182841,0.192933,0.050834,0.033377,0.058234
toy_instances/toy_instance_46.txt,51,80,0.243839,0.296538,0.16264,0.045389,0.033482,0.059446
toy_instances/toy_instance_17.txt,51,80,0.013938,0.07837,0.243252,0.046366,0.031333,0.058107
toy_instances/toy_instance_24.txt,51,80,1.22211,0.517917,0.125019,0.048702,0.031437,0.061457
toy_instances/toy_instance_49.txt,51,80,0.037299,0.134041,0.196158,0.051409,0.043357,0.090382
toy_instances/toy_instance_33.txt,51,80,0.281328,0.316546,0.1745,0.049499,0.030568,0.059624
toy_instances/toy_instance_10.txt,51,80,0.080772,0.194351,0.202633,0.046308,0.035732,0.059205
toy_instances/toy_instance_40.txt,51,80,0.025294,0.105612,0.250093,0.046526,0.045096,0.090761
toy_instances/toy_instance_18.txt,51,80,1.20775,0.499472,0.145194,0.04501,0.028267,0.058307
toy_instances/toy_instance_50.txt,51,80,0.012405,0.073718,0.218423,0.045737,0.041327,0.087753
toy_instances/toy_instance_6.txt,51,80,0.013465,0.076432,0.201173,0.048819,0.028022,0.05643
toy_instances/toy_instance_30.txt,51,80,0.272346,0.285122,0.167082,0.046544,0.029291,0.059826
toy_instances/toy_instance_45.txt,51,80,0.212146,0.261281,0.189974,0.046923,0.032273,0.054792
toy_instances/toy_instance_35.txt,51,80,0.01787,0.081189,0.224201,0.049202,0.030003,0.058642
toy_instances/toy_instance_12.txt,51,80,0.325943,0.30714,0.186821,0.04771,0.032106,0.059209
toy_instances/toy_instance_43.txt,51,80,0.013871,0.079277,0.207395,0.045553,0.028481,0.056254
toy_instances/toy_instance_36.txt,51,80,0.006332,0.049929,0.216354,0.045595,0.028471,0.057144
toy_instances/toy_instance_25.txt,51,80,0.013219,0.083833,0.21646,0.04676,0.041845,0.088762
toy_instances/toy_instance_1.txt,51,80,0.00657,0.049252,0.250736,0.046165,0.027902,0.056374
toy_instances/toy_instance_4.txt,51,80,0.016627,0.090217,0.257862,0.053214,0.044631,0.090612
toy_instances/toy_instance_31.txt,51,80,0.11935,0.2117,0.21644,0.046653,0.044878,0.091447
toy_instances/toy_instance_14.txt,51,80,0.041012,0.14064,0.219781,0.049603,0.042683,0.093087
toy_instances/toy_instance_42.txt,51,80,0.434381,0.39497,0.185068,0.047002,0.030746,0.058377
toy_instances/toy_instance_9.txt,51,80,0.013899,0.0776,0.214121,0.049524,0.02877,0.056219
toy_instances/toy_instance_2.txt,51,100,0.047915,0.136196,0.209384,0.045336,0.030068,0.061279
toy_instances/toy_instance_47.txt,51,100,0.153322,0.247742,0.116383,0.047205,0.030877,0.059756
toy_instances/toy_instance_7.txt,51,100,0.260802,0.302689,0.08595,0.046501,0.03,0.059898
toy_instances/toy_instance_13.txt,51,100,0.533212,0.404503,0.088841,0.05739,0.029236,0.064059
toy_instances/toy_instance_20.txt,51,100,0.381097,0.35009,0.152179,0.04491,0.030516,0.062091
toy_instances/toy_instance_3.txt,51,100,0.007238,0.052597,0.182669,0.050801,0.029853,0.055548
toy_instances/toy_instance_16.txt,51,100,0.006521,0.052765,0.198457,0.045476,0.029359,0.058864
toy_instances/toy_instance_29.txt,51,100,0.168854,0.244426,0.202386,0.047496,0.03116,0.056798
toy_instances/toy_instance_37.txt,51,100,0.006862,0.057829,0.19584,0.047973,0.028814,0.057109
toy_instances/toy_instance_5.txt,51,100,0.064808,0.148872,0.198084,0.04714,0.030654,0.056815
toy_instances/toy_instance_11.txt,51,100,0.007786,0.049021,0.22695,0.045922,0.029087,0.054139
toy_instances/toy_instance_34.txt,51,100,0.014597,0.07516,0.228576,0.048874,0.029257,0.058028
toy_instances/toy_instance_41.txt,51,100,0.415512,0.329321,0.155206,0.054863,0.030109,0.05797
toy_instances/toy_instance_48.txt,51,100,0.013462,0.079864,0.183952,0.049034,0.028715,0.057544
toy_instances/toy_instance_19.txt,51,100,0.026275,0.104793,0.188757,0.048974,0.044146,0.088489
toy_instances/toy_instance_27.txt,51,100,0.163868,0.236279,0.104727,0.051371,0.030078,0.059617
toy_instances/toy_instance_22.txt,51,100,0.609673,0.420657,0.11815,0.044115,0.031465,0.057538
toy_instances/toy_instance_39.txt,51,100,0.601624,0.383763,0.112543,0.043793,0.028526,0.059931
toy_instances/toy_instance_23.txt,51,100,0.940672,0.463494,0.057758,0.04387,0.029304,0.061501
toy_instances/toy_instance_38.txt,51,100,0.392949,0.334814,0.097687,0.047117,0.028835,0.060788
toy_instances/toy_instance_8.txt,51,100,0.027486,0.109148,0.204373,0.046881,0.043458,0.087942
toy_instances/toy_instance_28.txt,51,100,0.357322,0.332017,0.161854,0.058403,0.028143,0.06343
toy_instances/toy_instance_21.txt,51,100,0.028002,0.113892,0.177054,0.05069,0.032504,0.056233
toy_instances/toy_instance_15.txt,51,100,0.013803,0.080457,0.214837,0.049636,0.031046,0.054847
toy_instances/toy_instance_44.txt,51,100,0.437406,0.363563,0.075535,0.0514,0.030766,0.062123
toy_instances/toy_instance_26.txt,51,100,0.265708,0.287174,0.137643,0.0467,0.032782,0.061767
toy_instances/toy_instance_32.txt,51,100,0.257856,0.271695,0.109,0.046311,0.037791,0.094472
toy_instances/toy_instance_46.txt,51,100,0.266477,0.284206,0.14421,0.043572,0.031797,0.062644
toy_instances/toy_instance_17.txt,51,100,0.491129,0.394362,0.132445,0.050379,0.030521,0.060843
toy_instances/toy_instance_24.txt,51,100,0.437889,0.346915,0.11958,0.044558,0.031061,0.058659
toy_instances/toy_instance_49.txt,51,100,1.51382,0.565953,0.04422,0.048845,0.031006,0.061888
toy_instances/toy_instance_33.txt,51,100,0.01493,0.081884,0.238967,0.05157,0.043153,0.093495
toy_instances/toy_instance_10.txt,51,100,0.467513,0.368734,0.127999,0.047435,0.028686,0.061518
toy_instances/toy_instance_40.txt,51,100,0.349086,0.310664,0.131872,0.043492,0.03357,0.061766
toy_instances/toy_instance_18.txt,51,100,0.044105,0.134375,0.182913,0.046026,0.042846,0.093637
toy_instances/toy_instance_50.txt,51,100,0.086967,0.196799,0.214749,0.042686,0.108362,0.231405
toy_instances/toy_instance_6.txt,51,100,0.047965,0.137212,0.170293,0.049569,0.029232,0.063362
toy_instances/toy_instance_30.txt,51,100,0.228445,0.283022,0.167854,0.044467,0.030807,0.061075
toy_instances/toy_instance_45.txt,51,100,0.025282,0.112328,0.191327,0.04537,0.042745,0.087869
toy_instances/toy_instance_35.txt,51,100,0.310954,0.320739,0.084001,0.046417,0.029917,0.061526
toy_instances/toy_instance_12.txt,51,100,0.537432,0.406887,0.10025,0.046036,0.031741,0.058969
toy_instances/toy_instance_43.txt,51,100,0.006596,0.051789,0.196608,0.046121,0.030176,0.055367
toy_instances/toy_instance_36.txt,51,100,0.33421,0.343466,0.085241,0.060689,0.029574,0.067514
toy_instances/toy_instance_25.txt,51,100,0.268512,0.317053,0.123978,0.044336,0.028159,0.061114
toy_instances/toy_instance_1.txt,51,100,0.008068,0.052591,0.214027,0.044409,0.029095,0.057244
toy_instances/toy_instance_4.txt,51,100,0.06313,0.155469,0.122609,0.046645,0.030748,0.057401
toy_instances/toy_instance_31.txt,51,100,0.014006,0.085538,0.22324,0.048828,0.028886,0.058164
toy_instances/toy_instance_14.txt,51,100,0.417686,0.357423,0.104935,0.048851,0.030314,0.058717
toy_instances/toy_instance_42.txt,51,100,0.109195,0.214846,0.173515,0.04667,0.04286,0.087331
toy_instances/toy_instance_9.txt,51,100,0.015606,0.074211,0.179679,0.049358,0.029784,0.065467
toy_instances/toy_instance_2.txt,61,0,0.013913,0.114853,0.326127,0.066376,0.038104,0.073599
toy_instances/toy_instance_47.txt,61,0,0.007573,0.07111,0.303667,0.063126,0.037071,0.07084
toy_instances/toy_instance_7.txt,61,0,0.024893,0.142393,0.304447,0.062314,0.054863,0.119507
toy_instances/toy_instance_13.txt,61,0,0.238776,0.393752,0.210758,0.061691,0.041262,0.074975
toy_instances/toy_instance_20.txt,61,0,0.355355,0.46671,0.168175,0.061274,0.038852,0.074544
toy_instances/toy_instance_3.txt,61,0,0.015396,0.105288,0.355713,0.066064,0.055523,0.113362
toy_instances/toy_instance_16.txt,61,0,0.500968,0.492538,0.202643,0.063448,0.037545,0.077963
toy_instances/toy_instance_29.txt,61,0,0.330034,0.440381,0.214917,0.064512,0.041498,0.075098
toy_instances/toy_instance_37.txt,61,0,0.006521,0.069987,0.32144,0.061332,0.039176,0.073515
toy_instances/toy_instance_5.txt,61,0,0.006989,0.075416,0.328846,0.061131,0.037675,0.077072
toy_instances/toy_instance_11.txt,61,0,0.258207,0.409841,0.214019,0.059443,0.040726,0.074528
toy_instances/toy_instance_34.txt,61,0,0.025712,0.144684,0.29203,0.065224,0.055275,0.114573
toy_instances/toy_instance_41.txt,61,0,0.476283,0.529907,0.203058,0.062375,0.037968,0.076522
toy_instances/toy_instance_48.txt,61,0,0.113651,0.301587,0.208246,0.065879,0.043305,0.076571
toy_instances/toy_instance_19.txt,61,0,0.12989,0.284685,0.157305,0.063915,0.044693,0.083539
toy_instances/toy_instance_27.txt,61,0,0.027825,0.142746,0.333383,0.065862,0.072744,0.156723
toy_instances/toy_instance_22.txt,61,0,0.014427,0.106346,0.311473,0.061052,0.038293,0.075596
toy_instances/toy_instance_39.txt,61,0,0.016587,0.116522,0.294215,0.064482,0.03958,0.073543
toy_instances/toy_instance_23.txt,61,0,0.015074,0.108708,0.299754,0.064481,0.057706,0.118905
toy_instances/toy_instance_38.txt,61,0,0.009276,0.073787,0.334022,0.066797,0.036904,0.073665
toy_instances/toy_instance_8.txt,61,0,0.319746,0.435615,0.226778,0.068218,0.041806,0.075955
toy_instances/toy_instance_28.txt,61,0,0.078853,0.264066,0.312183,0.064871,0.056278,0.114452
toy_instances/toy_instance_21.txt,61,0,0.016239,0.109363,0.357798,0.061966,0.054343,0.116882
toy_instances/toy_instance_15.txt,61,0,0.025646,0.149737,0.320116,0.060614,0.053772,0.114853
toy_instances/toy_instance_44.txt,61,0,0.113042,0.281402,0.194291,0.063164,0.042761,0.078406
toy_instances/toy_instance_26.txt,61,0,0.008282,0.071807,0.304118,0.064729,0.037602,0.073497
toy_instances/toy_instance_32.txt,61,0,0.790357,0.666375,0.200223,0.06041,0.038114,0.079374
toy_instances/toy_instance_46.txt,61,0,0.00568,0.070192,0.322758,0.059776,0.036346,0.07416
toy_instances/toy_instance_17.txt,61,0,0.14392,0.322509,0.165729,0.063789,0.043318,0.077723
toy_instances/toy_instance_24.txt,61,0,0.411078,0.450855,0.204723,0.060843,0.04009,0.074571
toy_instances/toy_instance_49.txt,61,0,0.298715,0.443269,0.230571,0.063029,0.03991,0.073995
toy_instances/toy_instance_33.txt,61,0,0.255912,0.400661,0.15831,0.062884,0.037694,0.07642
toy_instances/toy_instance_10.txt,61,0,0.328614,0.425331,0.227742,0.063133,0.040641,0.075314
toy_instances/toy_instance_40.txt,61,0,0.370678,0.462518,0.221678,0.06181,0.038474,0.076376
toy_instances/toy_instance_18.txt,61,0,0.025243,0.149958,0.349074,0.061706,0.05516,0.11413
toy_instances/toy_instance_50.txt,61,0,0.651811,0.589484,0.211163,0.064736,0.035825,0.077498
toy_instances/toy_instance_6.txt,61,0,0.015025,0.101259,0.308531,0.064712,0.055712,0.116545
toy_instances/toy_instance_30.txt,61,0,0.183232,0.367717,0.247962,0.066026,0.041092,0.077896
toy_instances/toy_instance_45.txt,61,0,0.646181,0.575423,0.183368,0.062637,0.038065,0.076475
toy_instances/toy_instance_35.txt,61,0,0.72976,0.621627,0.225103,0.062796,0.03687,0.079742
toy_instances/toy_instance_12.txt,61,0,0.036943,0.189808,0.346469,0.064257,0.09405,0.20452
toy_instances/toy_instance_43.txt,61,0,0.015165,0.105299,0.317485,0.060953,0.05653,0.114252
toy_instances/toy_instance_36.txt,61,0,0.374973,0.514869,0.21048,0.060487,0.03846,0.076648
toy_instances/toy_instance_25.txt,61,0,0.888901,0.66368,0.165412,0.061773,0.038571,0.077621
toy_instances/toy_instance_1.txt,61,0,0.482036,0.530569,0.166543,0.059972,0.039287,0.073884
toy_instances/toy_instance_4.txt,61,0,0.02355,0.143879,0.352419,0.061949,0.042948,0.074506
toy_instances/toy_instance_31.txt,61,0,0.195599,0.370948,0.168747,0.063144,0.03684,0.07505
toy_instances/toy_instance_14.txt,61,0,0.300563,0.433941,0.192001,0.061,0.039069,0.076661
toy_instances/toy_instance_42.txt,61,0,0.016897,0.111047,0.285343,0.064021,0.037625,0.070942
toy_instances/toy_instance_9.txt,61,0,0.362475,0.470908,0.138398,0.061838,0.037649,0.075032
toy_instances/toy_instance_2.txt,61,20,0.022768,0.148588,0.391206,0.063264,0.060085,0.116168
toy_instances/toy_instance_47.txt,61,20,0.283836,0.440252,0.214756,0.064869,0.039491,0.076432
toy_instances/toy_instance_7.txt,61,20,0.045834,0.180719,0.302282,0.065332,0.054535,0.116731
toy_instances/toy_instance_13.txt,61,20,0.006449,0.067948,0.325906,0.064264,0.037004,0.072414
toy_instances/toy_instance_20.txt,61,20,0.007247,0.066628,0.311759,0.06357,0.038358,0.072068
toy_instances/toy_instance_3.txt,61,20,0.245908,0.40638,0.230823,0.066532,0.039673,0.076998
toy_instances/toy_instance_16.txt,61,20,0.305852,0.496253,0.221225,0.059083,0.038591,0.072696
toy_instances/toy_instance_29.txt,61,20,0.150008,0.322954,0.225426,0.063778,0.04134,0.076699
toy_instances/toy_instance_37.txt,61,20,0.027909,0.139857,0.31173,0.067147,0.055186,0.11715
toy_instances/toy_instance_5.txt,61,20,0.02516,0.139708,0.284686,0.060948,0.05459,0.11282
toy_instances/toy_instance_11.txt,61,20,0.185299,0.352583,0.2708,0.067184,0.041145,0.078525
toy_instances/toy_instance_34.txt,61,20,0.247853,0.405576,0.214553,0.062279,0.042278,0.075854
toy_instances/toy_instance_41.txt,61,20,0.326028,0.444899,0.201381,0.062798,0.039948,0.078267
toy_instances/toy_instance_48.txt,61,20,0.126249,0.298322,0.309045,0.063539,0.037503,0.072206
toy_instances/toy_instance_19.txt,61,20,0.692087,0.618632,0.206763,0.067902,0.038723,0.076041
toy_instances/toy_instance_27.txt,61,20,0.526759,0.538558,0.195454,0.061272,0.036456,0.075945
toy_instances/toy_instance_22.txt,61,20,0.01395,0.10428,0.316257,0.062221,0.055226,0.117119
toy_instances/toy_instance_39.txt,61,20,0.021958,0.145571,0.302892,0.060326,0.056117,0.111879
toy_instances/toy_instance_23.txt,61,20,0.230209,0.383777,0.306327,0.062823,0.064778,0.126717
toy_instances/toy_instance_38.txt,61,20,0.6606,0.624705,0.199682,0.06324,0.040504,0.074699
toy_instances/toy_instance_8.txt,61,20,0.006656,0.067061,0.308552,0.06468,0.039172,0.072544
toy_instances/toy_instance_28.txt,61,20,0.006175,0.067977,0.310876,0.062905,0.038491,0.075508
toy_instances/toy_instance_21.txt,61,20,0.036531,0.190653,0.338842,0.063076,0.03563,0.076551
toy_instances/toy_instance_15.txt,61,20,0.155942,0.333028,0.275041,0.072855,0.043295,0.078274
toy_instances/toy_instance_44.txt,61,20,0.026105,0.157095,0.30424,0.065001,0.057129,0.112653
toy_instances/toy_instance_26.txt,61,20,0.013644,0.106715,0.307005,0.061682,0.036953,0.07211
toy_instances/toy_instance_32.txt,61,20,0.028226,0.143755,0.302654,0.062199,0.055643,0.115688
toy_instances/toy_instance_46.txt,61,20,0.043306,0.186751,0.328579,0.06426,0.055903,0.114341
toy_instances/toy_instance_17.txt,61,20,0.163322,0.322234,0.22807,0.060505,0.041324,0.075999
toy_instances/toy_instance_24.txt,61,20,0.006818,0.07013,0.389864,0.066259,0.042274,0.082428
toy_instances/toy_instance_49.txt,61,20,0.027299,0.150969,0.348978,0.079636,0.054649,0.116769
toy_instances/toy_instance_33.txt,61,20,0.11887,0.2955,0.372992,0.063088,0.076024,0.15957
toy_instances/toy_instance_10.txt,61,20,0.372698,0.471765,0.213021,0.063364,0.040079,0.075724
toy_instances/toy_instance_40.txt,61,20,0.057041,0.224278,0.306697,0.066934,0.058275,0.1261
toy_instances/toy_instance_18.txt,61,20,0.025487,0.150142,0.30046,0.07014,0.053294,0.120485
toy_instances/toy_instance_50.txt,61,20,0.447103,0.512272,0.156145,0.065161,0.038175,0.076998
toy_instances/toy_instance_6.txt,61,20,0.023723,0.144464,0.329145,0.063315,0.05608,0.113689
toy_instances/toy_instance_30.txt,61,20,0.166582,0.325753,0.230318,0.063475,0.037131,0.076626
toy_instances/toy_instance_45.txt,61,20,0.506245,0.557783,0.205554,0.059309,0.037295,0.08836
toy_instances/toy_instance_35.txt,61,20,0.022518,0.143511,0.300703,0.065592,0.035971,0.07371
toy_instances/toy_instance_12.txt,61,20,0.014062,0.105603,0.284981,0.064666,0.052617,0.114954
toy_instances/toy_instance_43.txt,61,20,0.148105,0.31607,0.224323,0.06033,0.039936,0.073629
toy_instances/toy_instance_36.txt,61,20,1.0404,0.673004,0.21268,0.07312,0.038743,0.076986
toy_instances/toy_instance_25.txt,61,20,0.24745,0.401167,0.219995,0.061138,0.040651,0.076283
toy_instances/toy_instance_1.txt,61,20,0.374427,0.463536,0.213182,0.061003,0.03707,0.079892
toy_instances/toy_instance_4.txt,61,20,0.014255,0.112155,0.356319,0.062607,0.056279,0.119253
toy_instances/toy_instance_31.txt,61,20,0.035207,0.179413,0.296083,0.062838,0.056471,0.115634
toy_instances/toy_instance_14.txt,61,20,0.578613,0.577214,0.230109,0.061305,0.040965,0.075715
toy_instances/toy_instance_42.txt,61,20,0.309099,0.444857,0.215828,0.065951,0.040368,0.075079
toy_instances/toy_instance_9.txt,61,20,0.238451,0.408394,0.224532,0.061397,0.040266,0.079176
toy_instances/toy_instance_2.txt,61,40,0.006798,0.070618,0.352542,0.062033,0.035719,0.076868
toy_instances/toy_instance_47.txt,61,40,0.21205,0.387671,0.251253,0.060683,0.040677,0.077896
toy_instances/toy_instance_7.txt,61,40,0.618411,0.586986,0.205753,0.063964,0.038656,0.073305
toy_instances/toy_instance_13.txt,61,40,0.027423,0.144297,0.293708,0.062357,0.055232,0.117324
toy_instances/toy_instance_20.txt,61,40,0.638886,0.619515,0.202264,0.062038,0.041103,0.082523
toy_instances/toy_instance_3.txt,61,40,0.014508,0.116211,0.356659,0.070914,0.036821,0.07385
toy_instances/toy_instance_16.txt,61,40,0.006837,0.075986,0.338076,0.064251,0.037406,0.077404
toy_instances/toy_instance_29.txt,61,40,0.013939,0.104962,0.31829,0.063788,0.056717,0.114051
toy_instances/toy_instance_37.txt,61,40,0.916269,0.651429,0.174654,0.060995,0.037344,0.077056
toy_instances/toy_instance_5.txt,61,40,0.025629,0.149081,0.304608,0.069392,0.043993,0.077962
toy_instances/toy_instance_11.txt,61,40,0.394144,0.473539,0.204722,0.063501,0.034975,0.075537
toy_instances/toy_instance_34.txt,61,40,0.023871,0.149059,0.295006,0.063439,0.055493,0.117093
toy_instances/toy_instance_41.txt,61,40,0.006609,0.072169,0.303445,0.064359,0.038795,0.072572
toy_instances/toy_instance_48.txt,61,40,0.025884,0.14131,0.296016,0.062691,0.058483,0.118515
toy_instances/toy_instance_19.txt,61,40,0.025877,0.147201,0.345891,0.061738,0.057017,0.11786
toy_instances/toy_instance_27.txt,61,40,0.095154,0.274583,0.368017,0.064997,0.037978,0.071935
toy_instances/toy_instance_22.txt,61,40,0.390655,0.470844,0.241283,0.062757,0.038919,0.076953
toy_instances/toy_instance_39.txt,61,40,0.024072,0.149151,0.315277,0.064309,0.056767,0.116882
toy_instances/toy_instance_23.txt,61,40,0.581821,0.610059,0.212977,0.066126,0.039064,0.077473
toy_instances/toy_instance_38.txt,61,40,0.013091,0.11584,0.310195,0.077056,0.037668,0.074007
toy_instances/toy_instance_8.txt,61,40,0.014264,0.109021,0.334338,0.060889,0.038117,0.073212
toy_instances/toy_instance_28.txt,61,40,0.006131,0.069245,0.315832,0.061328,0.037561,0.076835
