Gamma, tau, nb_path_to_select, limit_number_paths, time_master_BA, time_subproblem_BA, time_master_KCA, time_subproblem_KCA, time_master_KCF, time_subproblem_KCF, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
21,100,2,600,0.135518,0.04122,0.049948,0.008933,0.05048,0.008255,0.009793,0.009976,0.009223,0.00872,0.009349,0.007996,0.010629,0.008974,0.008903,0.011202,0.009032,0.008718
41,100,2,600,0.134257,0.149629,0.146038,0.029488,0.152324,0.029356,0.021763,0.032003,0.021555,0.030781,0.02164,0.028897,0.022479,0.029989,0.021273,0.032175,0.020986,0.030804
61,100,2,600,0.102502,0.279443,0.222997,0.062109,0.22334,0.062212,0.039077,0.065523,0.03908,0.064902,0.039049,0.062301,0.03997,0.061249,0.039211,0.06613,0.039129,0.065309
81,100,2,600,0.100383,0.481698,0.296673,0.109637,0.326089,0.107854,0.064276,0.113337,0.063835,0.113145,0.063378,0.106544,0.064239,0.106758,0.063332,0.113829,0.063507,0.113594
101,100,2,600,0.10448,0.737398,0.459017,0.166071,0.456121,0.166334,0.092274,0.172247,0.094461,0.17132,0.093579,0.163227,0.094946,0.163967,0.094602,0.17232,0.093635,0.171538
1,100,2,600,0.013515,0.000331,0.003725,0.0002,0.003106,0.000215,0.002816,0.000609,0.002817,0.000367,0.002843,0.000141,0.002954,0.00015,0.002887,0.000643,0.002888,0.000399
21,100,2,600,0.015208,0.015538,0.061962,0.009306,0.063791,0.008966,0.008628,0.009148,0.0091,0.008694,0.009717,0.007838,0.009082,0.007641,0.009577,0.008871,0.008278,0.008857
41,100,2,600,0.014366,0.05053,0.174401,0.02918,0.159486,0.028918,0.020224,0.030908,0.020481,0.030828,0.020442,0.029211,0.021823,0.028594,0.020572,0.030797,0.020312,0.030555
61,100,2,600,0.015696,0.104369,0.261408,0.06215,0.260914,0.061941,0.038921,0.064808,0.038547,0.063692,0.038055,0.061342,0.038663,0.060986,0.038143,0.065212,0.036785,0.061925
81,100,2,600,0.01616,0.18073,0.401763,0.108992,0.398711,0.108931,0.062398,0.111154,0.062635,0.111817,0.06214,0.105366,0.062907,0.106981,0.06215,0.110545,0.06232,0.110879
101,100,2,600,0.015621,0.274299,0.568694,0.167022,0.568228,0.164807,0.092929,0.169498,0.093585,0.169864,0.092797,0.162899,0.093506,0.162477,0.093157,0.170151,0.092511,0.169224
1,100,2,600,0.005973,0.000281,0.004819,0.000211,0.005474,0.000251,0.004211,0.000981,0.003394,0.000599,0.003049,0.000164,0.003879,0.000168,0.004032,0.001221,0.003374,0.000581
21,100,2,600,0.013563,0.015347,0.056386,0.008185,0.07915,0.009904,0.023154,0.02141,0.019154,0.017132,0.013824,0.012093,0.017866,0.012252,0.014778,0.014559,0.013564,0.014865
41,100,2,600,0.013363,0.050583,0.187274,0.02951,0.187876,0.029829,0.032817,0.048338,0.032701,0.048426,0.031995,0.047111,0.034685,0.045276,0.031993,0.048719,0.031775,0.04788
61,100,2,600,0.014286,0.106079,0.294086,0.062185,0.287443,0.063826,0.059655,0.101709,0.059105,0.102283,0.05889,0.097141,0.06174,0.096279,0.059495,0.101082,0.059403,0.101139
81,100,2,600,0.015321,0.182056,0.451313,0.10994,0.448486,0.10929,0.095018,0.183555,0.095723,0.174574,0.095346,0.167175,0.098291,0.165538,0.094883,0.173345,0.095536,0.173231
101,100,2,600,0.015659,0.275818,0.610645,0.166616,0.609952,0.167167,0.141089,0.264684,0.141057,0.26481,0.14146,0.254396,0.143019,0.254892,0.141733,0.265303,0.139996,0.264133
1,100,2,600,0.0164,0.000321,0.00309,0.000177,0.002969,0.000173,0.003316,0.001151,0.003554,0.000548,0.002954,0.000175,0.002962,0.000146,0.003017,0.000937,0.004603,0.00072
21,100,2,600,0.038119,0.025202,0.061972,0.009008,0.060245,0.009075,0.013978,0.015015,0.013175,0.013431,0.014347,0.012219,0.018182,0.015116,0.013358,0.014756,0.013502,0.013034
41,100,2,600,0.037728,0.085201,0.195406,0.030442,0.190466,0.030277,0.078242,0.121571,0.077426,0.118691,0.077869,0.113917,0.035783,0.047122,0.077313,0.12096,0.077785,0.117963
61,100,2,600,0.040046,0.174814,0.308944,0.064149,0.327618,0.063194,0.139438,0.245158,0.139443,0.24821,0.144463,0.237651,0.062204,0.096411,0.140176,0.24651,0.140717,0.248939
81,100,2,600,0.039248,0.30083,0.464662,0.110725,0.464194,0.111361,0.162076,0.300578,0.161424,0.300997,0.164961,0.286053,0.098332,0.166026,0.159581,0.299636,0.159579,0.299085
101,100,2,600,0.041219,0.461009,0.725618,0.165746,0.704686,0.166619,0.238361,0.458087,0.237441,0.458945,0.237574,0.438574,0.144774,0.256037,0.23699,0.460971,0.237896,0.458383
1,100,2,600,0.027495,0.000483,0.006121,0.000224,0.004825,0.000222,0.009052,0.003008,0.007987,0.001091,0.009277,0.000384,0.008937,0.000324,0.008246,0.001827,0.00972,0.001166
21,100,2,600,0.444346,0.071851,0.01974,0.007758,0.01894,0.008932,0.01044,0.010005,0.010028,0.009835,0.00939,0.007765,0.010515,0.007675,0.010658,0.010173,0.009471,0.009792
41,100,2,600,0.418815,0.234536,0.057098,0.030784,0.0541,0.029671,0.021912,0.032412,0.023019,0.032353,0.022375,0.030186,0.022808,0.029385,0.021614,0.032384,0.021384,0.031229
61,100,2,600,0.503551,0.525258,0.107232,0.063525,0.118869,0.062908,0.039501,0.067257,0.039771,0.065347,0.039628,0.061288,0.03993,0.060891,0.039442,0.067179,0.039047,0.064838
81,100,2,600,0.659968,1.01283,0.145872,0.106609,0.144163,0.106405,0.06369,0.113252,0.063723,0.111401,0.0634,0.105724,0.064238,0.10592,0.063323,0.113233,0.063532,0.111031
101,100,2,600,0.460445,1.37611,0.237872,0.163958,0.238525,0.165417,0.093256,0.172318,0.094168,0.170628,0.093082,0.163322,0.094225,0.162168,0.09305,0.171841,0.093114,0.170512
